day,cohort_id,aggregation_level,cutoff_utc,job_count,cutoff_H_REQ,pre_D0_service_probability_request_weighted,pre_D0_service_NOM,pre_D0_service_REALIZED,H0_REQ,H0_NOM,H0_LOW,H0_REALIZED,bridge_nominal_error,lower_bound_covered,predicted_mass_error,actual_no_double_count_margin,evaluation_row,fit_rows_with_label_available_after_cutoff,April_rows_used
2025-01-15,N01_R02,D_DAY_X_COHORT,2025-01-14 08:00:00+00:00,454,1816.0,0.5999999999999999,9.696221091611033,174.6625,1806.3037789083883,45.688220363614874,0.0,0.9099999999999999,44.77822036361488,True,6.821210263296962e-13,1640.4275,False,0,0
2025-01-15,N04_R02,D_DAY_X_COHORT,2025-01-14 08:00:00+00:00,1,24.0,0.6,0.1281438910785599,0.0,23.871856108921442,0.6038090796953508,0.0,18.493333333333332,-17.88952425363798,True,0.0,5.506666666666668,False,0,0
2025-01-17,N01_R02,D_DAY_X_COHORT,2025-01-16 08:00:00+00:00,35,6.166666666666667,0.9987198836246417,0.5210204579157963,0.0,5.64564620875087,0.02418786352112182,0.0,0.9947222222222222,-0.9705343587011004,True,8.881784197001252e-16,5.171944444444445,False,0,0
2025-01-18,N01_R02,D_DAY_X_COHORT,2025-01-17 08:00:00+00:00,6,0.9999999999999999,0.9989458565367481,0.07277496960209305,0.0,0.9272250303979068,0.003045576685941506,0.0,0.0,0.003045576685941506,True,0.0,0.9999999999999999,False,0,0
2025-01-19,N01_R02,D_DAY_X_COHORT,2025-01-18 08:00:00+00:00,6,0.9999999999999999,0.5670767733395281,0.038489322229530325,0.0,0.9615106777704697,0.07117557859895654,0.0,0.0,0.07117557859895654,True,-1.1102230246251565e-16,0.9999999999999999,False,0,0
2025-01-20,N01_R02,D_DAY_X_COHORT,2025-01-19 08:00:00+00:00,6,0.9999999999999999,0.19830393103820293,0.014389730466749547,0.0,0.9856102695332504,0.006983287930793656,0.0,0.0,0.006983287930793656,True,0.0,0.9999999999999999,False,0,0
2025-01-21,N01_R02,D_DAY_X_COHORT,2025-01-20 08:00:00+00:00,12,1441.0000000000002,0.9465645856573387,113.77109287660285,31.52388888888889,1327.2289071233974,25.782535290926113,0.0,144.0,-118.21746470907388,True,0.0,1265.4761111111113,False,0,0
2025-01-21,N04_R02,D_DAY_X_COHORT,2025-01-20 08:00:00+00:00,2,44.0,0.03014320025045206,0.10037702960349645,20.42888888888889,43.89962297039651,0.36200614637618833,0.0,20.856666666666666,-20.494660520290477,True,0.0,2.714444444444446,False,0,0
2025-01-22,N01_R02,D_DAY_X_COHORT,2025-01-21 08:00:00+00:00,6,0.9999999999999999,0.061901137174132335,0.004515361969665344,0.0,0.9954846380303346,0.001773338628886004,0.0,0.1386111111111111,-0.1368377724822251,True,-1.1102230246251565e-16,0.8613888888888888,False,0,0
2025-01-22,N04_R02,D_DAY_X_COHORT,2025-01-21 08:00:00+00:00,1,36.0,0.9456663030715968,2.4837419560496605,23.42888888888889,33.51625804395034,0.05787243599929547,0.0,10.2,-10.142127564000704,True,0.0,2.3711111111111123,False,0,0
2025-01-23,N01_R02,D_DAY_X_COHORT,2025-01-22 08:00:00+00:00,2,0.3333333333333333,0.034388676950216135,0.001158281846577001,0.0,0.3321750514867563,0.0001651954892835729,0.0,0.06944444444444445,-0.06927924895516087,True,0.0,0.26388888888888884,False,0,0
2025-01-24,N01_R02,D_DAY_X_COHORT,2025-01-23 08:00:00+00:00,55,110.0,0.09317748967744625,0.7456920870372608,19.419722222222223,109.25430791296279,16.558624586478317,0.0,0.0,16.558624586478317,True,-4.263256414560601e-14,90.58027777777778,False,0,0
2025-01-24,N02_R02,D_DAY_X_COHORT,2025-01-23 08:00:00+00:00,23,92.0,0.09317748967744628,0.623669745522073,29.164999999999996,91.37633025447792,13.849031472327315,0.0,0.0,13.849031472327315,True,0.0,62.83500000000001,False,0,0
2025-01-24,N04_R02,D_DAY_X_COHORT,2025-01-23 08:00:00+00:00,1,36.0,0.9938646200919384,2.781240963117411,9.285555555555556,33.21875903688259,3.3260168945248814,0.0,26.714444444444446,-23.388427549919566,True,0.0,0.0,False,0,0
2025-01-31,N01_R02,D_DAY_X_COHORT,2025-01-30 08:00:00+00:00,680,2755.166666666667,0.9921557087792898,546.7499847147892,158.06388888888887,2208.4166819518778,26.344503487508028,0.0,0.0,26.344503487508028,True,0.0,2597.102777777778,False,0,0
2025-02-01,N01_R02,D_DAY_X_COHORT,2025-01-31 08:00:00+00:00,1,8.0,0.9219071476448246,1.0392494178296305,0.21666666666666667,6.96075058217037,1.9374496612262706,0.0,0.0,1.9374496612262706,True,0.0,7.783333333333333,False,0,0
2025-02-01,N04_R02,D_DAY_X_COHORT,2025-01-31 08:00:00+00:00,1,36.0,0.6909033557668267,3.7817867198895487,10.398888888888889,32.218213280110454,8.518190839993231,0.0,25.60111111111111,-17.082920271117878,True,0.0,0.0,False,0,0
2025-02-02,N01_R02,D_DAY_X_COHORT,2025-02-01 08:00:00+00:00,16,257.1666666666667,0.9926240439150444,13.41719921670224,5.153333333333333,243.7494674499644,0.5666254451737782,0.0,70.93694444444444,-70.37031899927065,True,2.842170943040401e-14,181.0763888888889,False,0,0
2025-02-02,N04_R02,D_DAY_X_COHORT,2025-02-01 08:00:00+00:00,5,40.0,0.9845964029797571,6.6919552876285895,0.0,33.30804471237141,0.03457777046416878,0.0,0.29555555555555557,-0.2609777850913868,True,0.0,39.70444444444445,False,0,0
2025-02-02,N08_R02,D_DAY_X_COHORT,2025-02-01 08:00:00+00:00,1,8.0,0.9936524562292354,1.3509356588668908,0.0,6.649064341133109,0.004152936024260129,0.0,0.23777777777777778,-0.23362484175351766,True,0.0,7.762222222222222,False,0,0
2025-02-02,N16_R02,D_DAY_X_COHORT,2025-02-01 08:00:00+00:00,5,80.0,0.9936524562292354,13.509356588668908,0.0,66.49064341133109,0.04152936024260129,0.0,1.9155555555555557,-1.8740261953129544,True,0.0,78.08444444444444,False,0,0
2025-02-05,N01_R02,D_DAY_X_COHORT,2025-02-04 08:00:00+00:00,17,292.0,0.468660707540013,7.399069512879056,14.673333333333334,284.60093048712093,12.592035277510597,0.0,25.154444444444444,-12.562409166933847,True,0.0,252.17222222222222,False,0,0
2025-02-06,N01_R02,D_DAY_X_COHORT,2025-02-05 08:00:00+00:00,96,492.0,0.7280128108462082,19.30818770206293,65.88611111111112,472.6918122979371,15.944738508229712,0.0,0.0,15.944738508229712,True,0.0,426.1138888888889,False,0,0
2025-02-06,N02_R02,D_DAY_X_COHORT,2025-02-05 08:00:00+00:00,1,1.0,0.7352208698912116,0.043778217853021203,0.011666666666666667,0.9562217821469788,0.004890785616023193,0.0,0.0,0.004890785616023193,True,0.0,0.9883333333333333,False,0,0
2025-02-07,N01_R02,D_DAY_X_COHORT,2025-02-06 08:00:00+00:00,98,500.0,0.38611785469082266,33.30671605772143,66.5125,466.69328394227864,15.45065897509063,0.0,0.0,15.45065897509063,True,-5.684341886080802e-14,433.4875,False,0,0
2025-02-08,N01_R02,D_DAY_X_COHORT,2025-02-07 08:00:00+00:00,1,168.0,0.19871732435046058,1.9181064021060452,0.0,166.08189359789395,6.673310035114472,0.0,22.428055555555556,-15.754745520441084,True,0.0,145.57194444444445,False,0,0
2025-02-09,N01_R02,D_DAY_X_COHORT,2025-02-08 08:00:00+00:00,3,144.0,0.11542637929142506,1.7928761078594415,0.0,142.20712389214054,7.82199925431896,0.0,0.0,7.82199925431896,True,2.842170943040401e-14,144.0,False,0,0
2025-02-10,N01_R02,D_DAY_X_COHORT,2025-02-09 08:00:00+00:00,3,144.0,0.1310576997435419,1.9127973511094256,0.0,142.08720264889058,16.04178664299438,0.0,26.49111111111111,-10.449324468116728,True,0.0,117.50888888888889,False,0,0
2025-02-20,N01_R02,D_DAY_X_COHORT,2025-02-19 08:00:00+00:00,9,680.0,0.06570922079637255,4.946607295340848,1.5783333333333334,675.0533927046591,20.001629214189457,0.0,56.966388888888886,-36.96475967469943,True,0.0,621.4552777777777,False,0,0
2025-02-21,N01_R02,D_DAY_X_COHORT,2025-02-20 08:00:00+00:00,6,456.0,0.05893537291810437,2.893353596198246,3.227222222222222,453.1066464038018,25.585173509606157,0.0,106.11944444444444,-80.53427093483828,True,-5.684341886080802e-14,346.6533333333333,False,0,0
2025-02-23,N01_R02,D_DAY_X_COHORT,2025-02-22 08:00:00+00:00,3,224.0,0.1043249584140636,1.0786459193911173,1.7105555555555556,222.92135408060892,37.83267491656816,4.113293940466868,54.286388888888894,-16.453713972320735,True,-2.842170943040401e-14,168.00305555555556,True,0,0
2025-02-24,N01_R02,D_DAY_X_COHORT,2025-02-23 08:00:00+00:00,24,1824.0,0.38720503798506206,70.8059542801781,3.1441666666666666,1753.194045719822,397.0754528049621,122.50335057099443,83.62222222222223,313.4532305827398,False,-2.2737367544323206e-13,1737.233611111111,True,0,0
2025-02-25,N01_R02,D_DAY_X_COHORT,2025-02-24 08:00:00+00:00,19,1440.0,0.35940261262250317,20.44251913995017,1.8866666666666667,1419.5574808600497,115.61151560105976,0.0,132.03694444444443,-16.425428843384665,True,0.0,1306.0763888888887,True,0,0
2025-02-26,N01_R02,D_DAY_X_COHORT,2025-02-25 08:00:00+00:00,11,832.0,0.09833559924763145,3.1424304315390263,1.6583333333333334,828.857569568461,10.137108105778756,0.0,32.769444444444446,-22.632336338665688,True,-1.1368683772161603e-13,797.5722222222223,True,0,0
2025-02-27,N01_R02,D_DAY_X_COHORT,2025-02-26 08:00:00+00:00,9,680.0,0.06621716236093086,1.7255565503298633,1.3105555555555555,678.2744434496701,17.170894366842827,0.0,111.51944444444443,-94.3485500776016,True,0.0,567.1700000000001,True,0,0
2025-02-28,N01_R02,D_DAY_X_COHORT,2025-02-27 08:00:00+00:00,14,1828.0,0.19073977174366397,33.4895575628542,28.56194444444445,1794.510442437146,10.731210203101071,0.0,113.17861111111111,-102.44740090801004,True,-2.2737367544323206e-13,1686.2594444444444,True,0,0
2025-03-01,N01_R02,D_DAY_X_COHORT,2025-02-28 08:00:00+00:00,4,960.0,0.06663863545967576,2.0565517465250873,0.4458333333333333,957.9434482534749,6.231813117485066,0.0,77.34472222222223,-71.11290910473717,True,0.0,882.2094444444444,True,0,0
2025-03-07,N04_R02,D_DAY_X_COHORT,2025-03-06 08:00:00+00:00,1,96.0,0.5337089108608418,6.79147348097367,6.52,89.20852651902634,4.022816293668953,0.0,59.14111111111111,-55.118294817442155,True,0.0,30.338888888888896,True,0,0
2025-03-15,N01_R02,D_DAY_X_COHORT,2025-03-14 08:00:00+00:00,25,996.0,0.21910809642731796,28.654596865725637,0.0,967.3454031342744,9.050764941189206,0.0,127.27833333333334,-118.22756839214414,True,0.0,868.7216666666667,True,0,0
2025-03-16,N01_R02,D_DAY_X_COHORT,2025-03-15 08:00:00+00:00,15,656.0,0.5642870601776888,52.519107425694784,54.023888888888884,603.4808925743054,12.341544326045375,0.0,69.75194444444445,-57.410400118399075,True,-1.1368683772161603e-13,532.2241666666666,True,0,0
2025-03-16,N02_R02,D_DAY_X_COHORT,2025-03-15 08:00:00+00:00,1,0.6666666666666666,0.8192689824443681,0.04346309888451617,0.002777777777777778,0.6232035677821505,0.00851284237501465,0.0,0.0,0.00851284237501465,True,0.0,0.6638888888888889,True,0,0
2025-03-17,N04_R02,D_DAY_X_COHORT,2025-03-16 08:00:00+00:00,1,192.0,0.1361464923451827,3.637154532256026,0.0,188.36284546774397,0.32561617786202224,0.0,0.008888888888888889,0.31672728897313335,True,0.0,191.9911111111111,True,0,0
2025-03-17,N08_R02,D_DAY_X_COHORT,2025-03-16 08:00:00+00:00,1,384.0,0.1361464923451827,7.274309064512052,0.0,376.72569093548793,0.6512323557240445,0.0,0.08444444444444445,0.5667879112796,True,0.0,383.91555555555556,True,0,0
2025-03-20,N01_R02,D_DAY_X_COHORT,2025-03-19 08:00:00+00:00,5,240.0,0.30932739679218313,5.008037989615989,17.81388888888889,234.99196201038401,27.30751682466353,0.0,34.19027777777778,-6.88276095311425,True,0.0,187.99583333333334,True,0,0
2025-03-21,N01_R02,D_DAY_X_COHORT,2025-03-20 08:00:00+00:00,2,58.0,0.7425557837159836,5.041117093147467,2.0080555555555555,52.95888290685254,2.6105314884074664,0.0,0.0,2.6105314884074664,True,-7.105427357601002e-15,55.99194444444444,True,0,0
2025-03-21,N08_R02,D_DAY_X_COHORT,2025-03-20 08:00:00+00:00,1,72.0,0.7468858873260028,8.489540414121421,0.84,63.51045958587858,3.350735777656209,0.0,0.0,3.350735777656209,True,0.0,71.16,True,0,0
2025-03-22,N01_R02,D_DAY_X_COHORT,2025-03-21 08:00:00+00:00,1,4.0,0.8097299569391678,0.4623692828572382,3.985,3.5376307171427617,0.1591054261413241,0.0,0.015000000000000124,0.144105426141324,True,0.0,0.0,True,0,0
2025-03-23,N01_R02,D_DAY_X_COHORT,2025-03-22 08:00:00+00:00,18,864.0,0.7929517642538118,95.73824173324422,2.916944444444444,768.2617582667558,58.20307550163098,0.0,415.8644444444444,-357.66136894281345,True,0.0,445.21861111111116,True,0,0
