day,rho_AIDC,status,Fresh_independent_execution,OpenDSS_solve_count,voltage_error_mean_pu,voltage_error_p95_pu,voltage_error_max_pu,current_error_mean_pu,current_error_p95_pu,current_error_max_pu,error_tolerances_pass,all_slots_converged,finite_arrays,slot_line_phase_mapping_identity,P_Q_sign_consistency,hidden_large_error_planning_safe_AC_violation_count,absolute_physical_feasibility_used_for_status,April_rows_used
2025-02-02,0.25,PASS,True,96,9.742410307698835e-08,1.5841642128644473e-07,2.1964745511304784e-07,4.736736039423531e-07,3.080853576311462e-06,9.25307060239966e-06,True,True,True,True,True,0,False,0
2025-02-02,0.5,PASS,True,96,4.3186001605367633e-07,6.503258595802475e-07,1.1172148687288441e-05,2.0045559999615755e-06,1.2798148161595467e-05,9.843301613432498e-05,True,True,True,True,True,0,False,0
2025-02-02,1.0,PASS,True,96,1.5936768091473832e-06,2.5675309520134526e-06,1.1695218738116964e-05,7.734808908386797e-06,5.032339321001314e-05,0.0001566084086029873,True,True,True,True,True,0,False,0
2025-02-03,0.1,PASS,True,96,1.5679398206119795e-08,2.5554300286945164e-08,3.5657908070696465e-08,7.50880983259365e-08,4.742342580243974e-07,1.2622861911837369e-06,True,True,True,True,True,0,False,0
2025-02-03,0.25,PASS,True,96,9.796612943101418e-08,1.5936409222816472e-07,2.2219694784109123e-07,4.691414719529237e-07,2.954956935255491e-06,7.952999812405048e-06,True,True,True,True,True,0,False,0
2025-02-03,0.5,PASS,True,96,3.918368956232785e-07,6.371127158621981e-07,8.889665805700275e-07,1.8782812911951145e-06,1.1849878643067891e-05,3.2249197677053365e-05,True,True,True,True,True,0,False,0
2025-02-03,1.0,PASS,True,96,1.5672969265927902e-06,2.5482890130268387e-06,3.558980637863307e-06,7.542982304598861e-06,4.784894339920622e-05,0.00013264819014738305,True,True,True,True,True,0,False,0
2025-02-04,0.1,PASS,True,96,1.5607097523782348e-08,2.5370949119363218e-08,3.558920980140101e-08,7.806417095990384e-08,5.115133816381567e-07,1.3182672210232393e-06,True,True,True,True,True,0,False,0
2025-02-04,0.25,PASS,True,96,9.755757180908779e-08,1.582567245861366e-07,2.2063563664964647e-07,4.879911658396148e-07,3.192373899824067e-06,8.308824117730929e-06,True,True,True,True,True,0,False,0
2025-02-04,0.5,PASS,True,96,3.902367728632015e-07,6.328770171815101e-07,8.809720272173749e-07,1.954016053524636e-06,1.2733522444696698e-05,3.371272202049025e-05,True,True,True,True,True,0,False,0
2025-02-04,1.0,PASS,True,96,1.5608973849725488e-06,2.531684894696573e-06,3.5230406402186887e-06,7.849709064783994e-06,5.077245091115311e-05,0.0001388343461470043,True,True,True,True,True,0,False,0
2025-02-05,0.1,PASS,True,96,1.5645888517932024e-08,2.534327361858324e-08,3.522019276225308e-08,1.0292210197383963e-07,6.129870616454466e-07,2.27848719036583e-06,True,True,True,True,True,0,False,0
2025-02-05,0.25,PASS,True,96,1.2487939745454083e-07,1.6187090523533954e-07,6.001560278967588e-06,6.99776407209716e-07,3.999874673931203e-06,5.028196303080712e-05,True,True,True,True,True,0,False,0
2025-02-05,0.5,PASS,True,96,4.1379179894068045e-07,6.469350712912103e-07,5.7465222735864074e-06,2.624987973679446e-06,1.5563489324050005e-05,5.915680662307854e-05,True,True,True,True,True,0,False,0
2025-02-05,1.0,PASS,True,96,1.5697147824549152e-06,2.5502660432885627e-06,4.588306207420345e-06,1.0422013029475884e-05,6.22862778075709e-05,0.0002485327741388599,True,True,True,True,True,0,False,0
2025-02-06,0.1,PASS,True,96,1.5638671266518126e-08,2.5376608675520274e-08,3.5060703007516736e-08,8.88799509372467e-08,5.580309363942269e-07,1.8115091014181406e-06,True,True,True,True,True,0,False,0
2025-02-06,0.25,PASS,True,96,9.775001426753453e-08,1.586764922512085e-07,2.186700892581328e-07,5.556621695070258e-07,3.489688238064725e-06,1.1451298351811134e-05,True,True,True,True,True,0,False,0
2025-02-06,0.5,PASS,True,96,4.1866800675803006e-07,6.491469075609047e-07,6.1788840908238996e-06,2.288744080933423e-06,1.4183711481263737e-05,6.229447337124938e-05,True,True,True,True,True,0,False,0
2025-02-06,1.0,PASS,True,96,1.6095006700238034e-06,2.611205125430116e-06,7.882413342708006e-06,9.078695813330089e-06,5.611163855730182e-05,0.00019430389803520853,True,True,True,True,True,0,False,0
2025-02-07,0.1,PASS,True,96,1.5530613134358627e-08,2.5218073629318383e-08,3.508455848066916e-08,9.015373668435137e-08,5.695445211062467e-07,1.803948820378043e-06,True,True,True,True,True,0,False,0
2025-02-07,0.25,PASS,True,96,9.699508533189191e-08,1.5732742519869447e-07,2.1776800551709385e-07,5.632143436213096e-07,3.56350832265012e-06,1.140760318235623e-05,True,True,True,True,True,0,False,0
2025-02-07,0.5,PASS,True,96,3.878974954930645e-07,6.295731229122303e-07,8.705233053296624e-07,2.2557107076839747e-06,1.4286387375574138e-05,4.654520899696757e-05,True,True,True,True,True,0,False,0
2025-02-07,1.0,PASS,True,96,1.580716060491387e-06,2.5665148651043967e-06,8.460507766150371e-06,9.165561276915386e-06,5.702936565195117e-05,0.0001939354836464624,True,True,True,True,True,0,False,0
2025-02-08,0.1,PASS,True,96,3.985780921910765e-08,2.5843727963215102e-08,4.823806954989962e-06,1.419928093721627e-07,6.527539415247806e-07,4.398128607691065e-05,True,True,True,True,True,0,False,0
2025-02-08,0.25,PASS,True,96,1.2065044513463913e-07,1.6022959850592322e-07,4.867875533332011e-06,6.550731981545286e-07,3.914340016829967e-06,4.619942403122357e-05,True,True,True,True,True,0,False,0
2025-02-08,0.5,PASS,True,96,4.093511133543404e-07,6.406598844488354e-07,5.09395582715122e-06,2.4932701728163535e-06,1.5478797723388028e-05,6.863791982596179e-05,True,True,True,True,True,0,False,0
2025-02-08,1.0,PASS,True,96,1.590742866934829e-06,2.5855428626708754e-06,8.44969233204651e-06,1.0002924076054513e-05,6.164882509215179e-05,0.0002936017938433705,True,True,True,True,True,0,False,0
2025-02-09,0.1,PASS,True,96,1.559877646603802e-08,2.533605708565645e-08,3.5011008869823e-08,8.820796006269078e-08,5.768637944748853e-07,2.0240121307024683e-06,True,True,True,True,True,0,False,0
2025-02-09,0.25,PASS,True,96,9.752560705361648e-08,1.5842654166320358e-07,2.1676265782311077e-07,5.517240453885564e-07,3.5927601609739287e-06,1.2854060763248243e-05,True,True,True,True,True,0,False,0
2025-02-09,0.5,PASS,True,96,3.90146816990242e-07,6.339055432236229e-07,8.656997094735885e-07,2.2121583097933353e-06,1.4364063707121562e-05,5.283484582174758e-05,True,True,True,True,True,0,False,0
2025-02-09,1.0,PASS,True,96,1.5606618266067347e-06,2.5354147680789474e-06,3.462705243095776e-06,8.932301305198133e-06,5.7788055640132004e-05,0.00022364997975922452,True,True,True,True,True,0,False,0
2025-02-10,0.1,PASS,True,96,1.5661042198355827e-08,2.5369050582479957e-08,3.491423705703767e-08,9.384382797519099e-08,6.013503006448141e-07,1.8776439604240025e-06,True,True,True,True,True,0,False,0
2025-02-10,0.25,PASS,True,96,9.790249652140771e-08,1.5865306957074665e-07,2.1750300949197054e-07,5.867009856251413e-07,3.7567462885343225e-06,1.1888703676188328e-05,True,True,True,True,True,0,False,0
2025-02-10,0.5,PASS,True,96,3.9164148100138136e-07,6.345354419956539e-07,8.700103488745725e-07,2.350716463680086e-06,1.5156417976920587e-05,4.861386437460258e-05,True,True,True,True,True,0,False,0
2025-02-10,1.0,PASS,True,96,1.5957103111669536e-06,2.578430795874276e-06,9.549586416079947e-06,9.552197228783353e-06,6.162049682729672e-05,0.00020349513239881212,True,True,True,True,True,0,False,0
2025-02-11,0.1,PASS,True,96,1.5595597493199118e-08,2.532575388292102e-08,3.5199115955286686e-08,8.900400645765104e-08,5.66358167133212e-07,1.782887198875649e-06,True,True,True,True,True,0,False,0
2025-02-11,0.25,PASS,True,96,9.749385212530537e-08,1.5838809708235146e-07,2.1911343695002472e-07,5.564138242827684e-07,3.551054724706959e-06,1.1272102648979265e-05,True,True,True,True,True,0,False,0
2025-02-11,0.5,PASS,True,96,3.900093008936403e-07,6.33947926903522e-07,8.759667431412765e-07,2.228994171685617e-06,1.4110317231669167e-05,4.597624293006808e-05,True,True,True,True,True,0,False,0
2025-02-11,1.0,PASS,True,96,1.5601306476904682e-06,2.5360671368213072e-06,3.505350962607068e-06,8.97011241558659e-06,5.6209131867877834e-05,0.00019142329832610994,True,True,True,True,True,0,False,0
2025-02-12,0.1,PASS,True,96,1.5608787277488357e-08,2.5369662426388828e-08,3.5282087029742115e-08,8.460893058454151e-08,5.290352967923787e-07,1.6139165534556632e-06,True,True,True,True,True,0,False,0
2025-02-12,0.25,PASS,True,96,9.753936043815703e-08,1.5862899016561016e-07,2.2082797557221312e-07,5.287615386273943e-07,3.3229510323437205e-06,1.018991825513238e-05,True,True,True,True,True,0,False,0
2025-02-12,0.5,PASS,True,96,3.9013474809088153e-07,6.343015181708989e-07,8.843893787302548e-07,2.117344281426088e-06,1.3328003441958432e-05,4.146611648492282e-05,True,True,True,True,True,0,False,0
2025-02-12,1.0,PASS,True,96,1.560406002797623e-06,2.536918334433702e-06,3.5418689113830837e-06,8.510917723763905e-06,5.343931371066945e-05,0.0001718521452434285,True,True,True,True,True,0,False,0
2025-02-13,0.1,PASS,True,96,1.5650048491454488e-08,2.5419498089762627e-08,3.562095485243333e-08,7.920721627444728e-08,5.149905494536416e-07,1.3849905939888885e-06,True,True,True,True,True,0,False,0
2025-02-13,0.25,PASS,True,96,1.3893927782140189e-07,1.6323000667783916e-07,9.875688892213574e-06,5.9496920512246e-07,3.340642095848646e-06,7.511287278472167e-05,True,True,True,True,True,0,False,0
2025-02-13,0.5,PASS,True,96,4.3068893765824324e-07,6.527316723514698e-07,1.0094750693134813e-05,2.081612305663472e-06,1.3099100289371667e-05,7.885328779533296e-05,True,True,True,True,True,0,False,0
2025-02-13,1.0,PASS,True,96,1.600676888142119e-06,2.585549410932808e-06,1.114448330263862e-05,8.067048551807534e-06,5.195475904765378e-05,0.00014642294478248163,True,True,True,True,True,0,False,0
2025-02-14,0.1,PASS,True,96,1.558515007612103e-08,2.5257111513354857e-08,3.526071956638788e-08,9.578752204420818e-08,5.943540395687834e-07,1.9736967654671034e-06,True,True,True,True,True,0,False,0
2025-02-14,0.25,PASS,True,96,9.741180454373953e-08,1.5783985601869333e-07,2.1842357178503136e-07,5.987582492867478e-07,3.7303265366279913e-06,1.2498696452284408e-05,True,True,True,True,True,0,False,0
2025-02-14,0.5,PASS,True,96,3.896579009800592e-07,6.315986103566651e-07,8.719563253656304e-07,2.3990671334409845e-06,1.495146321449786e-05,5.1120378923935617e-05,True,True,True,True,True,0,False,0
2025-02-14,1.0,PASS,True,96,1.5797522285138767e-06,2.5616392909932895e-06,7.151833757435e-06,9.721639807937405e-06,6.0968604002253706e-05,0.00021409150430984347,True,True,True,True,True,0,False,0
2025-02-15,0.1,PASS,True,96,1.5565423198057826e-08,2.5242514439804964e-08,3.4533808701553426e-08,1.0452453638242143e-07,6.355857046509704e-07,2.885743383043704e-06,True,True,True,True,True,0,False,0
2025-02-15,0.25,PASS,True,96,9.728282613795574e-08,1.5749442877632802e-07,2.1623245305413263e-07,6.536475627526029e-07,3.9862363147409525e-06,1.844483129344321e-05,True,True,True,True,True,0,False,0
2025-02-15,0.5,PASS,True,96,3.891473436714782e-07,6.296987403453524e-07,8.665480407676895e-07,2.6219283294500375e-06,1.5962315096161576e-05,7.666502955371024e-05,True,True,True,True,True,0,False,0
2025-02-15,1.0,PASS,True,96,1.5566431752123807e-06,2.519667432587802e-06,3.4712415080129233e-06,1.0610609311320488e-05,6.447793665046849e-05,0.0003325123194824614,True,True,True,True,True,0,False,0
2025-02-16,0.1,PASS,True,96,1.5566005545543643e-08,2.521248021469802e-08,3.481361299240149e-08,1.0194773584850866e-07,6.299089565835179e-07,2.6525169887076094e-06,True,True,True,True,True,0,False,0
2025-02-16,0.25,PASS,True,96,9.724337985869425e-08,1.5742296261000988e-07,2.1652446757780552e-07,6.373412802097812e-07,3.93713992839494e-06,1.6922118260473407e-05,True,True,True,True,True,0,False,0
2025-02-16,0.5,PASS,True,96,3.889088935215907e-07,6.298341022337173e-07,8.650420421085769e-07,2.5555535839714485e-06,1.5810020137967116e-05,7.0104241205321e-05,True,True,True,True,True,0,False,0
2025-02-16,1.0,PASS,True,96,1.5554364327171559e-06,2.518217148000934e-06,3.4604897768408804e-06,1.033360466571824e-05,6.378133837975766e-05,0.000301853158620663,True,True,True,True,True,0,False,0
2025-02-17,0.1,PASS,True,96,4.2312775437732037e-08,2.5847940815504344e-08,7.675485120595127e-06,1.9371586640912835e-07,7.142695590676983e-07,6.224705599544578e-05,True,True,True,True,True,0,False,0
2025-02-17,0.25,PASS,True,96,1.2441108834149564e-07,1.615639874941177e-07,7.819102259887245e-06,7.855126447476908e-07,4.310357445808094e-06,6.352473211068688e-05,True,True,True,True,True,0,False,0
2025-02-17,0.5,PASS,True,96,4.4742560609162273e-07,6.563362487943536e-07,8.233505765176119e-06,2.9988024353615073e-06,1.7291031469923026e-05,6.929712918986308e-05,True,True,True,True,True,0,False,0
2025-02-17,1.0,PASS,True,96,1.61996288408923e-06,2.612753232072995e-06,9.719135183106076e-06,1.1570113237236195e-05,6.694639155489024e-05,0.0002937161893632467,True,True,True,True,True,0,False,0
2025-02-18,0.1,PASS,True,96,1.559673390945167e-08,2.529609041679315e-08,3.4947077676150684e-08,1.0018704710541781e-07,6.176372716486244e-07,2.099343749839555e-06,True,True,True,True,True,0,False,0
2025-02-18,0.25,PASS,True,96,9.749926023242873e-08,1.5808484982171578e-07,2.1674601691223927e-07,6.264659170175644e-07,3.8642043755136845e-06,1.3308820531576782e-05,True,True,True,True,True,0,False,0
2025-02-18,0.5,PASS,True,96,4.429270174015996e-07,6.572965943196785e-07,7.0264932172658945e-06,2.642094849240919e-06,1.6105628583781142e-05,6.334360019388807e-05,True,True,True,True,True,0,False,0
2025-02-18,1.0,PASS,True,96,1.6098029241988268e-06,2.609578875711893e-06,8.478007640588814e-06,1.0251316309518509e-05,6.299619015930625e-05,0.00022929977770050347,True,True,True,True,True,0,False,0
2025-02-19,0.1,PASS,True,96,1.558673428833696e-08,2.5261606695359262e-08,3.500163603398221e-08,9.959817295346307e-08,6.185653040766116e-07,2.0630754151151898e-06,True,True,True,True,True,0,False,0
2025-02-19,0.25,PASS,True,96,9.739496727452333e-08,1.579612681212872e-07,2.1702091801412138e-07,6.22645469638532e-07,3.864162075550154e-06,1.3077660114435563e-05,True,True,True,True,True,0,False,0
2025-02-19,0.5,PASS,True,96,4.071579188439496e-07,6.420469558787723e-07,5.188229821317947e-06,2.5397947141836036e-06,1.567327121063696e-05,5.35795451185872e-05,True,True,True,True,True,0,False,0
2025-02-19,1.0,PASS,True,96,1.5563463287175468e-06,2.5374063868377483e-06,3.9875519743937105e-06,1.0084978885756252e-05,6.290424218138808e-05,0.0002252071207118067,True,True,True,True,True,0,False,0
2025-02-20,0.1,PASS,True,96,1.5625224145115267e-08,2.5341075737816965e-08,3.51784089636098e-08,1.0782659541379626e-07,6.35823806133249e-07,2.42147436725626e-06,True,True,True,True,True,0,False,0
2025-02-20,0.25,PASS,True,96,9.769076540689232e-08,1.583122952175664e-07,2.176926934271961e-07,6.744224076252478e-07,3.9638793865009995e-06,1.5377919028169984e-05,True,True,True,True,True,0,False,0
2025-02-20,0.5,PASS,True,96,3.907877698928318e-07,6.334670173968604e-07,8.694288440302955e-07,2.7032491323091282e-06,1.59438004255448e-05,6.320333041771875e-05,True,True,True,True,True,0,False,0
2025-02-20,1.0,PASS,True,96,1.5877311169685022e-06,2.566230845102435e-06,8.15111593821527e-06,1.0970286515117013e-05,6.490880411758241e-05,0.0002674521488454096,True,True,True,True,True,0,False,0
2025-02-21,0.1,PASS,True,96,1.5660857859047234e-08,2.537406862401781e-08,3.5098222217477826e-08,1.0080944645681355e-07,6.055203614310777e-07,2.356985375012721e-06,True,True,True,True,True,0,False,0
2025-02-21,0.25,PASS,True,96,9.787497073852893e-08,1.5852700330221126e-07,2.1827563601028999e-07,6.303364686169265e-07,3.8019823893564723e-06,1.4951827490561342e-05,True,True,True,True,True,0,False,0
2025-02-21,0.5,PASS,True,96,3.915088795121839e-07,6.338537376360254e-07,8.724856838115969e-07,2.5259294069852314e-06,1.520311822736375e-05,6.1334804194485e-05,True,True,True,True,True,0,False,0
2025-02-21,1.0,PASS,True,96,1.6071687513555051e-06,2.589162660382449e-06,9.150673728974823e-06,1.0243404339468722e-05,6.070273011866965e-05,0.00025847954170633847,True,True,True,True,True,0,False,0
2025-02-22,0.1,PASS,True,96,1.5560414111189523e-08,2.5335268466486482e-08,3.557712247026501e-08,8.026723516798665e-08,5.12750109635945e-07,1.7831805652346322e-06,True,True,True,True,True,0,False,0
2025-02-22,0.25,PASS,True,96,9.724070745635632e-08,1.5829362792763035e-07,2.2129671672921347e-07,5.01597661708053e-07,3.213293527444537e-06,1.1300793478191684e-05,True,True,True,True,True,0,False,0
2025-02-22,0.5,PASS,True,96,3.889418662422663e-07,6.330867030890364e-07,8.83634276305223e-07,2.009125883057144e-06,1.2857032578349178e-05,4.628274102896901e-05,True,True,True,True,True,0,False,0
2025-02-22,1.0,PASS,True,96,1.579337791556171e-06,2.571943617218908e-06,7.347715066829963e-06,8.146645900594565e-06,5.1368920366677564e-05,0.0001944001981625254,True,True,True,True,True,0,False,0
2025-02-23,0.1,PASS,True,96,1.5579861658080497e-08,2.5329911446103637e-08,3.5308925117050194e-08,8.424451209426349e-08,5.305494508278661e-07,1.957850180644982e-06,True,True,True,True,True,0,False,0
2025-02-23,0.25,PASS,True,96,9.735207021672683e-08,1.583191819864993e-07,2.190074140928644e-07,5.265079693575702e-07,3.3107552897537747e-06,1.2430673372726408e-05,True,True,True,True,True,0,False,0
2025-02-23,0.5,PASS,True,96,4.1776195976178497e-07,6.470838618266583e-07,5.461287261976366e-06,2.158748950135135e-06,1.3386813701837101e-05,5.6136672143769495e-05,True,True,True,True,True,0,False,0
2025-02-23,1.0,PASS,True,96,1.610862444006376e-06,2.6175855493693057e-06,1.1077079905330578e-05,8.650496610593926e-06,5.312924821207487e-05,0.0002159866250269482,True,True,True,True,True,0,False,0
2025-02-24,0.1,PASS,True,96,1.5576104262913687e-08,2.5225426192321265e-08,3.4745146426651274e-08,9.731206253404446e-08,6.031842357243077e-07,2.0039143310834895e-06,True,True,True,True,True,0,False,0
2025-02-24,0.25,PASS,True,96,9.73960271788016e-08,1.5791630919581578e-07,2.166316563911863e-07,6.084618890001416e-07,3.7777483880327417e-06,1.2692738462327657e-05,True,True,True,True,True,0,False,0
2025-02-24,0.5,PASS,True,96,3.8964144660919525e-07,6.313756154563421e-07,8.66639733976271e-07,2.438161429223449e-06,1.5231137563876186e-05,5.193290461205646e-05,True,True,True,True,True,0,False,0
2025-02-24,1.0,PASS,True,96,1.5586077232164541e-06,2.526346618486608e-06,3.4700894350203626e-06,9.823193905897563e-06,6.203438089412913e-05,0.00021766222827226955,True,True,True,True,True,0,False,0
2025-02-25,0.1,PASS,True,96,1.5644782914613837e-08,2.5379760848487365e-08,3.4923466230019073e-08,1.0178071990240053e-07,6.071188349554551e-07,2.301750171157524e-06,True,True,True,True,True,0,False,0
2025-02-25,0.25,PASS,True,96,9.77674364287523e-08,1.5861063662470087e-07,2.171365839354067e-07,6.363534508666666e-07,3.8012384719572625e-06,1.4592685707470743e-05,True,True,True,True,True,0,False,0
2025-02-25,0.5,PASS,True,96,3.9105131425875533e-07,6.340382473213335e-07,8.680874776789693e-07,2.549921869621785e-06,1.5165847701739665e-05,5.9799780338709585e-05,True,True,True,True,True,0,False,0
2025-02-25,1.0,PASS,True,96,1.5948826928207132e-06,2.6062333107479407e-06,8.696546889286338e-06,1.0375693454816315e-05,6.124848650127399e-05,0.00025145440466298186,True,True,True,True,True,0,False,0
2025-02-26,0.1,PASS,True,96,1.5558010740970555e-08,2.5267890724212094e-08,3.5168550183151126e-08,8.816796274696546e-08,5.661099793094482e-07,1.7654139977951733e-06,True,True,True,True,True,0,False,0
2025-02-26,0.25,PASS,True,96,9.724875510024697e-08,1.579870146928286e-07,2.1875279054839325e-07,5.510212365941908e-07,3.532867343616908e-06,1.1159556604495302e-05,True,True,True,True,True,0,False,0
2025-02-26,0.5,PASS,True,96,3.890065226352841e-07,6.318593698262376e-07,8.749656361661806e-07,2.206926292332834e-06,1.4200887996488122e-05,4.5502692683691004e-05,True,True,True,True,True,0,False,0
2025-02-26,1.0,PASS,True,96,1.5559932751155682e-06,2.5286424995552004e-06,3.502203090310907e-06,8.878366401498428e-06,5.6909869327918625e-05,0.00018932490469003582,True,True,True,True,True,0,False,0
2025-02-27,0.1,PASS,True,96,1.563977016556451e-08,2.53777381331588e-08,3.5172832757446315e-08,9.440018072827652e-08,5.786074077328277e-07,2.012468845152826e-06,True,True,True,True,True,0,False,0
2025-02-27,0.25,PASS,True,96,9.774774649871721e-08,1.58415861428729e-07,2.1831994256871212e-07,5.900661559275812e-07,3.6293484302035596e-06,1.273934564699486e-05,True,True,True,True,True,0,False,0
2025-02-27,0.5,PASS,True,96,3.910067089160797e-07,6.338472345046586e-07,8.732949313694505e-07,2.364001720245419e-06,1.4525251553845034e-05,5.2070001832049684e-05,True,True,True,True,True,0,False,0
2025-02-27,1.0,PASS,True,96,1.604848066411359e-06,2.5886869879365726e-06,9.08475231176098e-06,9.582735635865988e-06,5.835636134702902e-05,0.00021775612725830062,True,True,True,True,True,0,False,0
2025-02-28,0.1,PASS,True,96,1.5589970397670113e-08,2.5316169827149793e-08,3.5112782348356575e-08,9.150980239621251e-08,5.825124883437892e-07,1.8058792409236801e-06,True,True,True,True,True,0,False,0
2025-02-28,0.25,PASS,True,96,1.314319893478106e-07,1.6175046740896093e-07,7.732882801203544e-06,6.551449091852851e-07,3.80917370009746e-06,7.103747537795524e-05,True,True,True,True,True,0,False,0
2025-02-28,0.5,PASS,True,96,4.48383312885095e-07,6.57811087545479e-07,7.88071906243637e-06,2.4324104268993878e-06,1.5139300623451226e-05,7.180799362915824e-05,True,True,True,True,True,0,False,0
2025-02-28,1.0,PASS,True,96,1.6054533056348282e-06,2.604127634475706e-06,8.720944878248815e-06,9.35832968234026e-06,5.9784618754736476e-05,0.00019445801441336785,True,True,True,True,True,0,False,0
2025-03-01,0.1,PASS,True,96,1.5469217652962255e-08,2.5098210232332718e-08,3.46652482274834e-08,8.391321421202484e-08,5.23747291181556e-07,2.3024125876264234e-06,True,True,True,True,True,0,False,0
2025-03-01,0.25,PASS,True,96,9.664551394177856e-08,1.5658355229097864e-07,2.1573844888322924e-07,5.244414047229188e-07,3.282236729927612e-06,1.4707598095020646e-05,True,True,True,True,True,0,False,0
2025-03-01,0.5,PASS,True,96,3.865687727891865e-07,6.262633375775373e-07,8.631887530308191e-07,2.1028950065976238e-06,1.3125924572097296e-05,6.107219094218796e-05,True,True,True,True,True,0,False,0
2025-03-01,1.0,PASS,True,96,1.5462316227114736e-06,2.505596245705455e-06,3.455199242385909e-06,8.499028410979745e-06,5.2189973542237465e-05,0.00026438146271509644,True,True,True,True,True,0,False,0
2025-03-02,0.1,PASS,True,96,1.5509365013906505e-08,2.5148837290434045e-08,3.49340850691604e-08,7.797208265760058e-08,5.054915121954757e-07,1.8450118863116982e-06,True,True,True,True,True,0,False,0
2025-03-02,0.25,PASS,True,96,9.693411810319007e-08,1.5717588311425779e-07,2.1703135388850825e-07,4.875419351621655e-07,3.1552659802133718e-06,1.175285152492378e-05,True,True,True,True,True,0,False,0
2025-03-02,0.5,PASS,True,96,3.877291486387039e-07,6.289312943219549e-07,8.66341324456954e-07,1.954566492316757e-06,1.2620118816111107e-05,4.856651335106987e-05,True,True,True,True,True,0,False,0
2025-03-02,1.0,PASS,True,96,1.5508219898804826e-06,2.5155431817858176e-06,3.4591641112635685e-06,7.89329301840191e-06,5.034886235855553e-05,0.00020802163477716407,True,True,True,True,True,0,False,0
2025-03-03,0.1,PASS,True,96,1.563647863186723e-08,2.534614712557115e-08,3.496648337542041e-08,1.0147097392291195e-07,5.596894919399065e-07,2.6677705849686983e-06,True,True,True,True,True,0,False,0
2025-03-03,0.25,PASS,True,96,9.772942758492284e-08,1.5842922432285356e-07,2.1651662429622576e-07,6.344769934372442e-07,3.504884990052775e-06,1.695317760706805e-05,True,True,True,True,True,0,False,0
2025-03-03,0.5,PASS,True,96,3.9094375145883905e-07,6.337869737083057e-07,8.642160621574746e-07,2.5433646761820416e-06,1.4004199557770377e-05,6.975663851346847e-05,True,True,True,True,True,0,False,0
2025-03-03,1.0,PASS,True,96,1.5638459407194892e-06,2.5342543084061475e-06,3.4555489881737955e-06,1.0263504541534138e-05,5.718737687786233e-05,0.0002959093214278119,True,True,True,True,True,0,False,0
2025-03-04,0.1,PASS,True,96,1.5629000345634306e-08,2.5350335608465002e-08,3.494901745781931e-08,8.951811732411698e-08,5.05712709589212e-07,2.284887675535474e-06,True,True,True,True,True,0,False,0
2025-03-04,0.25,PASS,True,96,9.768837131811806e-08,1.583706147334496e-07,2.177289093463486e-07,5.595455717585919e-07,3.1539058123038145e-06,1.4486999093898945e-05,True,True,True,True,True,0,False,0
2025-03-04,0.5,PASS,True,96,3.90735879067532e-07,6.33352294970857e-07,8.699072783224793e-07,2.2415989597153164e-06,1.2657172237092553e-05,5.9375579606418816e-05,True,True,True,True,True,0,False,0
2025-03-04,1.0,PASS,True,96,1.5807868489899688e-06,2.574518206677201e-06,6.612379969572757e-06,9.073401939820632e-06,5.0689946792379756e-05,0.00024975284224348915,True,True,True,True,True,0,False,0
2025-03-05,0.1,PASS,True,96,1.5594168540513953e-08,2.5347326043645424e-08,3.506793400109842e-08,8.119572165204803e-08,4.910186023589223e-07,1.8635409611555964e-06,True,True,True,True,True,0,False,0
2025-03-05,0.25,PASS,True,96,9.749263265356976e-08,1.5831675032051962e-07,2.174299789103884e-07,5.075804973723088e-07,3.0595618748324596e-06,1.178483824068599e-05,True,True,True,True,True,0,False,0
2025-03-05,0.5,PASS,True,96,3.900230303459807e-07,6.333748787668014e-07,8.674724470969508e-07,2.0333365589780435e-06,1.22252879111051e-05,4.8086800920277284e-05,True,True,True,True,True,0,False,0
2025-03-05,1.0,PASS,True,96,1.5601633680418947e-06,2.5346437850792825e-06,3.470956468576425e-06,8.181226676355415e-06,4.893344724310188e-05,0.000200378348396979,True,True,True,True,True,0,False,0
2025-03-06,0.1,PASS,True,96,1.5701172484330016e-08,2.545300756273683e-08,3.491417732703894e-08,8.369290376171087e-08,5.063611897240785e-07,1.9245696354641684e-06,True,True,True,True,True,0,False,0
2025-03-06,0.25,PASS,True,96,9.813064389749489e-08,1.5894333263433147e-07,2.165293577771621e-07,5.231524952130045e-07,3.1625861213135915e-06,1.2184156192696083e-05,True,True,True,True,True,0,False,0
2025-03-06,0.5,PASS,True,96,4.1771416996921817e-07,6.456728793013955e-07,6.434148067224754e-06,2.1652594734366147e-06,1.2959176616807868e-05,5.240735859579626e-05,True,True,True,True,True,0,False,0
2025-03-06,1.0,PASS,True,96,1.6196224047718714e-06,2.6271683312428795e-06,7.450600026270848e-06,8.565860097698328e-06,5.104272707427553e-05,0.00020838933285630135,True,True,True,True,True,0,False,0
2025-03-07,0.1,PASS,True,96,1.5642743546473203e-08,2.541459745430963e-08,3.498620115838236e-08,8.685022613329059e-08,5.024270088263559e-07,2.1045101814831657e-06,True,True,True,True,True,0,False,0
2025-03-07,0.25,PASS,True,96,9.775620238591723e-08,1.585085661892638e-07,2.1785893278281065e-07,5.427871252547496e-07,3.14486479001951e-06,1.3327327504780717e-05,True,True,True,True,True,0,False,0
