mess_id,origin,destination,departure_slot,connection_ready_slot,safe_energy_kwh,status
MESS01,STA01,STA08,77,81,58.80858047869746,FEASIBLE
MESS01,STA01,STA08,78,83,58.18471072118191,FEASIBLE
MESS01,STA01,STA08,79,84,58.025852757351274,FEASIBLE
MESS01,STA01,STA08,80,85,57.69138440799422,FEASIBLE
MESS01,STA01,STA08,81,86,57.79512256057019,FEASIBLE
MESS01,STA01,STA08,82,86,59.49298200830144,FEASIBLE
MESS01,STA01,STA08,83,87,59.42118280868589,FEASIBLE
MESS01,STA01,STA08,84,88,60.6603846525785,FEASIBLE
MESS01,STA01,STA08,85,89,59.98249933825112,FEASIBLE
MESS01,STA01,STA08,86,90,59.41083122566172,FEASIBLE
MESS01,STA01,STA08,87,91,60.596582596931846,FEASIBLE
MESS01,STA01,STA08,88,92,59.5429935623684,FEASIBLE
MESS01,STA01,STA08,89,93,59.9932704848568,FEASIBLE
MESS01,STA01,STA08,90,94,60.35894172952113,FEASIBLE
MESS01,STA01,STA08,91,95,59.51282200119941,FEASIBLE
MESS01,STA01,STA08,92,96,59.93456810782981,FEASIBLE
MESS01,STA01,STA08,93,97,59.92527013071791,CONNECTION_READY_BEYOND_HORIZON
MESS01,STA01,STA08,94,98,59.74134105190764,CONNECTION_READY_BEYOND_HORIZON
MESS01,STA01,STA08,95,99,60.04042049184587,CONNECTION_READY_BEYOND_HORIZON
MESS01,STA01,STA09,0,4,59.834645361999506,FEASIBLE
MESS01,STA01,STA09,1,5,58.64309750478985,FEASIBLE
MESS01,STA01,STA09,2,6,59.718609748858114,FEASIBLE
MESS01,STA01,STA09,3,7,59.93036268381332,FEASIBLE
MESS01,STA01,STA09,4,8,60.17743606692573,FEASIBLE
MESS01,STA01,STA09,5,9,59.992738868317794,FEASIBLE
MESS01,STA01,STA09,6,10,60.018141243459375,FEASIBLE
MESS01,STA01,STA09,7,11,59.89856583206953,FEASIBLE
MESS01,STA01,STA09,8,12,60.310338011467316,FEASIBLE
MESS01,STA01,STA09,9,13,60.11375229363985,FEASIBLE
MESS01,STA01,STA09,10,14,60.275443311813255,FEASIBLE
MESS01,STA01,STA09,11,15,60.158325388056035,FEASIBLE
MESS01,STA01,STA09,12,16,60.280072011089146,FEASIBLE
MESS01,STA01,STA09,13,17,59.82798387798317,FEASIBLE
MESS01,STA01,STA09,14,18,59.7140077247265,FEASIBLE
MESS01,STA01,STA09,15,19,59.77911959249436,FEASIBLE
MESS01,STA01,STA09,16,20,60.0138137104699,FEASIBLE
MESS01,STA01,STA09,17,21,59.646578531822236,FEASIBLE
MESS01,STA01,STA09,18,22,59.89658263764891,FEASIBLE
MESS01,STA01,STA09,19,23,59.70923360606469,FEASIBLE
MESS01,STA01,STA09,20,25,56.930660424701436,FEASIBLE
MESS01,STA01,STA09,21,25,57.76650118942292,FEASIBLE
MESS01,STA01,STA09,22,27,57.20881991140307,FEASIBLE
MESS01,STA01,STA09,23,28,57.391621603833656,FEASIBLE
MESS01,STA01,STA09,24,29,58.336525681107,FEASIBLE
MESS01,STA01,STA09,25,30,57.809728673673895,FEASIBLE
MESS01,STA01,STA09,26,31,57.97950782328504,FEASIBLE
MESS01,STA01,STA09,27,32,58.26612802130119,FEASIBLE
MESS01,STA01,STA09,28,33,57.59734696800028,FEASIBLE
MESS01,STA01,STA09,29,34,57.48662758914006,FEASIBLE
MESS01,STA01,STA09,30,35,57.596521263804064,FEASIBLE
MESS01,STA01,STA09,31,36,57.92614976395645,FEASIBLE
MESS01,STA01,STA09,32,37,57.868367864221284,FEASIBLE
MESS01,STA01,STA09,33,38,58.29711779231209,FEASIBLE
MESS01,STA01,STA09,34,39,57.117322978440455,FEASIBLE
MESS01,STA01,STA09,35,39,58.66508119274606,FEASIBLE
MESS01,STA01,STA09,36,41,57.29591724796206,FEASIBLE
MESS01,STA01,STA09,37,41,59.3236970578788,FEASIBLE
MESS01,STA01,STA09,38,43,57.819273573000004,FEASIBLE
MESS01,STA01,STA09,39,43,59.22286169497214,FEASIBLE
MESS01,STA01,STA09,40,45,58.111863437101974,FEASIBLE
MESS01,STA01,STA09,41,45,58.63704090929626,FEASIBLE
MESS01,STA01,STA09,42,46,58.88927879120874,FEASIBLE
MESS01,STA01,STA09,43,47,59.367995728329134,FEASIBLE
MESS01,STA01,STA09,44,49,58.16063069004941,FEASIBLE
MESS01,STA01,STA09,45,49,58.94121279838833,FEASIBLE
MESS01,STA01,STA09,46,51,58.09860176355547,FEASIBLE
MESS01,STA01,STA09,47,51,58.75799808120771,FEASIBLE
MESS01,STA01,STA09,48,52,59.042166714632245,FEASIBLE
MESS01,STA01,STA09,49,53,59.25133321424534,FEASIBLE
MESS01,STA01,STA09,50,54,59.743961446725564,FEASIBLE
MESS01,STA01,STA09,51,55,59.817461043824984,FEASIBLE
MESS01,STA01,STA09,52,56,59.03561866080387,FEASIBLE
MESS01,STA01,STA09,53,57,59.15545965800571,FEASIBLE
MESS01,STA01,STA09,54,59,58.36668346837183,FEASIBLE
MESS01,STA01,STA09,55,60,58.309968412411386,FEASIBLE
MESS01,STA01,STA09,56,61,58.458035370959315,FEASIBLE
MESS01,STA01,STA09,57,62,57.667744931241884,FEASIBLE
MESS01,STA01,STA09,58,63,58.25114555817791,FEASIBLE
MESS01,STA01,STA09,59,63,58.72081995365033,FEASIBLE
MESS01,STA01,STA09,60,64,59.16167991119889,FEASIBLE
MESS01,STA01,STA09,61,66,58.10456460299907,FEASIBLE
MESS01,STA01,STA09,62,67,57.29541622636421,FEASIBLE
MESS01,STA01,STA09,63,68,57.539856760399765,FEASIBLE
MESS01,STA01,STA09,64,69,57.76876716434044,FEASIBLE
MESS01,STA01,STA09,65,70,57.30347963704124,FEASIBLE
MESS01,STA01,STA09,66,71,58.057848898791235,FEASIBLE
MESS01,STA01,STA09,67,72,57.552234878590156,FEASIBLE
MESS01,STA01,STA09,68,73,58.35152749201054,FEASIBLE
MESS01,STA01,STA09,69,74,70.09175460619514,FEASIBLE
MESS01,STA01,STA09,70,75,57.59394444455146,FEASIBLE
MESS01,STA01,STA09,71,76,57.659346266293326,FEASIBLE
MESS01,STA01,STA09,72,77,57.74758652127194,FEASIBLE
MESS01,STA01,STA09,73,78,57.026955067237466,FEASIBLE
MESS01,STA01,STA09,74,79,56.97591846356363,FEASIBLE
MESS01,STA01,STA09,75,80,57.213436079650194,FEASIBLE
MESS01,STA01,STA09,76,81,57.649115792756405,FEASIBLE
MESS01,STA01,STA09,77,82,57.96066020803842,FEASIBLE
MESS01,STA01,STA09,78,83,57.37717502002751,FEASIBLE
MESS01,STA01,STA09,79,84,57.408376412905,FEASIBLE
MESS01,STA01,STA09,80,85,57.07650769423803,FEASIBLE
MESS01,STA01,STA09,81,86,57.14713508788432,FEASIBLE
MESS01,STA01,STA09,82,86,58.59804634250756,FEASIBLE
MESS01,STA01,STA09,83,87,58.65996847487261,FEASIBLE
MESS01,STA01,STA09,84,88,59.673264112036534,FEASIBLE
MESS01,STA01,STA09,85,89,59.10296244601965,FEASIBLE
MESS01,STA01,STA09,86,90,58.62679273941643,FEASIBLE
MESS01,STA01,STA09,87,91,59.58505888524996,FEASIBLE
MESS01,STA01,STA09,88,92,58.66178892527742,FEASIBLE
MESS01,STA01,STA09,89,93,59.087796160208015,FEASIBLE
MESS01,STA01,STA09,90,94,59.38771441711484,FEASIBLE
MESS01,STA01,STA09,91,95,58.71061811381351,FEASIBLE
MESS01,STA01,STA09,92,96,59.021174421581264,FEASIBLE
MESS01,STA01,STA09,93,97,59.024031270132,CONNECTION_READY_BEYOND_HORIZON
MESS01,STA01,STA09,94,98,58.87517922516344,CONNECTION_READY_BEYOND_HORIZON
MESS01,STA01,STA09,95,99,59.131297849462385,CONNECTION_READY_BEYOND_HORIZON
MESS01,STA01,STA10,0,3,41.4277892111006,FEASIBLE
MESS01,STA01,STA10,1,4,41.343478123789716,FEASIBLE
MESS01,STA01,STA10,2,5,41.68717395681562,FEASIBLE
MESS01,STA01,STA10,3,6,41.78574117180737,FEASIBLE
MESS01,STA01,STA10,4,7,41.60318312789293,FEASIBLE
MESS01,STA01,STA10,5,8,41.498069849783256,FEASIBLE
MESS01,STA01,STA10,6,9,41.1647086010655,FEASIBLE
MESS01,STA01,STA10,7,10,41.68538875913224,FEASIBLE
MESS01,STA01,STA10,8,11,41.4772758995024,FEASIBLE
MESS01,STA01,STA10,9,12,41.580073841081216,FEASIBLE
MESS01,STA01,STA10,10,13,41.18411107508982,FEASIBLE
MESS01,STA01,STA10,11,14,41.16521579445133,FEASIBLE
MESS01,STA01,STA10,12,15,40.821289112403704,FEASIBLE
MESS01,STA01,STA10,13,16,41.17479080570643,FEASIBLE
MESS01,STA01,STA10,14,17,41.031036324355206,FEASIBLE
MESS01,STA01,STA10,15,18,41.1774670547405,FEASIBLE
MESS01,STA01,STA10,16,19,40.91375037828983,FEASIBLE
MESS01,STA01,STA10,17,20,41.13485693028001,FEASIBLE
MESS01,STA01,STA10,18,21,40.53960405343929,FEASIBLE
MESS01,STA01,STA10,19,22,40.76494553170776,FEASIBLE
MESS01,STA01,STA10,20,24,37.9895041146272,FEASIBLE
MESS01,STA01,STA10,21,25,37.704886488316916,FEASIBLE
MESS01,STA01,STA10,22,26,38.42274109663934,FEASIBLE
MESS01,STA01,STA10,23,27,37.96848808468185,FEASIBLE
MESS01,STA01,STA10,24,28,38.82082363702275,FEASIBLE
MESS01,STA01,STA10,25,29,38.699270324170676,FEASIBLE
MESS01,STA01,STA10,26,30,38.620705727803475,FEASIBLE
MESS01,STA01,STA10,27,31,39.32881774716259,FEASIBLE
MESS01,STA01,STA10,28,32,38.41026442306451,FEASIBLE
MESS01,STA01,STA10,29,33,38.322491363568936,FEASIBLE
MESS01,STA01,STA10,30,34,38.13566735898571,FEASIBLE
MESS01,STA01,STA10,31,35,38.227727771025364,FEASIBLE
MESS01,STA01,STA10,32,36,38.41572839007363,FEASIBLE
MESS01,STA01,STA10,33,37,37.97315039747351,FEASIBLE
MESS01,STA01,STA10,34,38,37.980066556807216,FEASIBLE
MESS01,STA01,STA10,35,39,38.35945136583118,FEASIBLE
MESS01,STA01,STA10,36,40,38.24412531240331,FEASIBLE
MESS01,STA01,STA10,37,41,38.8379217876024,FEASIBLE
MESS01,STA01,STA10,38,42,38.55637810381214,FEASIBLE
MESS01,STA01,STA10,39,43,38.781125068031926,FEASIBLE
MESS01,STA01,STA10,40,44,38.22143847398635,FEASIBLE
MESS01,STA01,STA10,41,45,38.869258461651164,FEASIBLE
MESS01,STA01,STA10,42,46,38.819278715687076,FEASIBLE
MESS01,STA01,STA10,43,47,38.98476548169131,FEASIBLE
MESS01,STA01,STA10,44,48,39.340946045370636,FEASIBLE
MESS01,STA01,STA10,45,49,39.11853031071658,FEASIBLE
MESS01,STA01,STA10,46,50,38.57317617556785,FEASIBLE
MESS01,STA01,STA10,47,51,39.38693713819671,FEASIBLE
MESS01,STA01,STA10,48,52,38.94358852558571,FEASIBLE
MESS01,STA01,STA10,49,53,39.51327030676451,FEASIBLE
MESS01,STA01,STA10,50,54,39.37596962413165,FEASIBLE
MESS01,STA01,STA10,51,55,39.07857243701076,FEASIBLE
MESS01,STA01,STA10,52,56,38.78143676318215,FEASIBLE
MESS01,STA01,STA10,53,57,38.84017841919186,FEASIBLE
MESS01,STA01,STA10,54,58,39.044027200979684,FEASIBLE
MESS01,STA01,STA10,55,59,39.585627998323375,FEASIBLE
MESS01,STA01,STA10,56,60,38.647626810168845,FEASIBLE
MESS01,STA01,STA10,57,61,38.90440871760722,FEASIBLE
MESS01,STA01,STA10,58,62,39.15210144554669,FEASIBLE
MESS01,STA01,STA10,59,63,38.699700719524884,FEASIBLE
MESS01,STA01,STA10,60,64,39.21618542219119,FEASIBLE
MESS01,STA01,STA10,61,65,39.153742623293255,FEASIBLE
MESS01,STA01,STA10,62,66,38.639506750701,FEASIBLE
MESS01,STA01,STA10,63,67,38.524869362919425,FEASIBLE
MESS01,STA01,STA10,64,68,38.68760298778784,FEASIBLE
MESS01,STA01,STA10,65,69,38.61341237282881,FEASIBLE
MESS01,STA01,STA10,66,70,38.68364491291079,FEASIBLE
MESS01,STA01,STA10,67,71,38.488918192016826,FEASIBLE
MESS01,STA01,STA10,68,72,38.99475520916877,FEASIBLE
MESS01,STA01,STA10,69,73,38.7826464300075,FEASIBLE
MESS01,STA01,STA10,70,74,38.52858505226483,FEASIBLE
MESS01,STA01,STA10,71,75,39.09974987431662,FEASIBLE
MESS01,STA01,STA10,72,76,38.691662069263195,FEASIBLE
MESS01,STA01,STA10,73,77,38.27035520140581,FEASIBLE
MESS01,STA01,STA10,74,78,38.53892957339235,FEASIBLE
MESS01,STA01,STA10,75,79,38.54258007229427,FEASIBLE
MESS01,STA01,STA10,76,80,38.576858369971205,FEASIBLE
MESS01,STA01,STA10,77,81,38.30592280856461,FEASIBLE
MESS01,STA01,STA10,78,82,38.06087102286859,FEASIBLE
MESS01,STA01,STA10,79,83,38.18838417432568,FEASIBLE
MESS01,STA01,STA10,80,84,38.68003991390639,FEASIBLE
MESS01,STA01,STA10,81,85,38.95482912768905,FEASIBLE
MESS01,STA01,STA10,82,85,40.26583763315484,FEASIBLE
MESS01,STA01,STA10,83,86,40.36394451394468,FEASIBLE
MESS01,STA01,STA10,84,87,40.111868538143554,FEASIBLE
MESS01,STA01,STA10,85,88,40.47813373633246,FEASIBLE
MESS01,STA01,STA10,86,89,40.45830378320076,FEASIBLE
MESS01,STA01,STA10,87,90,40.02941819734302,FEASIBLE
MESS01,STA01,STA10,88,91,39.950549181138754,FEASIBLE
MESS01,STA01,STA10,89,93,39.09865069136863,FEASIBLE
MESS01,STA01,STA10,90,93,40.37500546978848,FEASIBLE
MESS01,STA01,STA10,91,94,39.967507127204655,FEASIBLE
MESS01,STA01,STA10,92,95,40.18797499151386,FEASIBLE
MESS01,STA01,STA10,93,96,40.20030663933781,FEASIBLE
MESS01,STA01,STA10,94,97,40.47310923363552,CONNECTION_READY_BEYOND_HORIZON
MESS01,STA01,STA10,95,98,40.26641996430851,CONNECTION_READY_BEYOND_HORIZON
MESS01,STA01,STA11,0,3,48.643585189085954,FEASIBLE
MESS01,STA01,STA11,1,4,48.076611204431195,FEASIBLE
MESS01,STA01,STA11,2,5,48.650526830678174,FEASIBLE
MESS01,STA01,STA11,3,6,48.99945790829419,FEASIBLE
MESS01,STA01,STA11,4,7,48.81462910039926,FEASIBLE
MESS01,STA01,STA11,5,8,48.851958551194286,FEASIBLE
MESS01,STA01,STA11,6,9,49.16409583875559,FEASIBLE
MESS01,STA01,STA11,7,10,48.647700843156876,FEASIBLE
MESS01,STA01,STA11,8,11,48.94033098332635,FEASIBLE
MESS01,STA01,STA11,9,12,49.194015682709356,FEASIBLE
MESS01,STA01,STA11,10,13,48.55537286498518,FEASIBLE
MESS01,STA01,STA11,11,14,48.517369912525446,FEASIBLE
MESS01,STA01,STA11,12,15,48.85430282243161,FEASIBLE
MESS01,STA01,STA11,13,16,48.98631818390285,FEASIBLE
MESS01,STA01,STA11,14,17,49.2318671224548,FEASIBLE
MESS01,STA01,STA11,15,18,48.9012204888784,FEASIBLE
MESS01,STA01,STA11,16,19,48.51169427950154,FEASIBLE
MESS01,STA01,STA11,17,20,48.29404548097053,FEASIBLE
MESS01,STA01,STA11,18,21,48.20490359827146,FEASIBLE
MESS01,STA01,STA11,19,22,47.87208052551545,FEASIBLE
MESS01,STA01,STA11,20,24,44.91395398352749,FEASIBLE
MESS01,STA01,STA11,21,25,44.875240810732635,FEASIBLE
MESS01,STA01,STA11,22,26,45.270168740665866,FEASIBLE
MESS01,STA01,STA11,23,27,44.99687577424622,FEASIBLE
MESS01,STA01,STA11,24,28,45.926526898049055,FEASIBLE
MESS01,STA01,STA11,25,29,45.99316302172047,FEASIBLE
MESS01,STA01,STA11,26,30,46.01945967483072,FEASIBLE
MESS01,STA01,STA11,27,31,45.956413988510846,FEASIBLE
MESS01,STA01,STA11,28,32,45.62906474374561,FEASIBLE
MESS01,STA01,STA11,29,33,45.22104290535613,FEASIBLE
MESS01,STA01,STA11,30,34,45.57010710541448,FEASIBLE
MESS01,STA01,STA11,31,35,45.37712813457786,FEASIBLE
MESS01,STA01,STA11,32,36,45.661277927923194,FEASIBLE
MESS01,STA01,STA11,33,37,45.14201424937172,FEASIBLE
MESS01,STA01,STA11,34,38,45.17155445114622,FEASIBLE
MESS01,STA01,STA11,35,39,45.20149337858245,FEASIBLE
MESS01,STA01,STA11,36,40,45.36866023334614,FEASIBLE
MESS01,STA01,STA11,37,41,45.72523659039254,FEASIBLE
MESS01,STA01,STA11,38,42,45.80116581135559,FEASIBLE
MESS01,STA01,STA11,39,43,45.57577489760007,FEASIBLE
MESS01,STA01,STA11,40,44,45.37056564716581,FEASIBLE
MESS01,STA01,STA11,41,45,45.644336880587645,FEASIBLE
MESS01,STA01,STA11,42,46,45.83544217501563,FEASIBLE
MESS01,STA01,STA11,43,47,45.89062632841574,FEASIBLE
MESS01,STA01,STA11,44,48,46.303532246335024,FEASIBLE
MESS01,STA01,STA11,45,49,46.215147548823815,FEASIBLE
MESS01,STA01,STA11,46,50,45.61567255379173,FEASIBLE
MESS01,STA01,STA11,47,51,46.28572237380018,FEASIBLE
MESS01,STA01,STA11,48,52,46.17927609332761,FEASIBLE
MESS01,STA01,STA11,49,53,46.483331453734735,FEASIBLE
MESS01,STA01,STA11,50,54,46.68504767481204,FEASIBLE
MESS01,STA01,STA11,51,55,46.3641265263905,FEASIBLE
MESS01,STA01,STA11,52,56,46.01866245411385,FEASIBLE
MESS01,STA01,STA11,53,57,45.970383273344474,FEASIBLE
MESS01,STA01,STA11,54,58,46.134220817182225,FEASIBLE
MESS01,STA01,STA11,55,59,46.742436723780145,FEASIBLE
MESS01,STA01,STA11,56,60,45.785615312247295,FEASIBLE
MESS01,STA01,STA11,57,61,45.9371951368519,FEASIBLE
MESS01,STA01,STA11,58,62,46.326870766527534,FEASIBLE
MESS01,STA01,STA11,59,63,45.93849651646923,FEASIBLE
MESS01,STA01,STA11,60,64,46.59485148960436,FEASIBLE
MESS01,STA01,STA11,61,65,46.461362587967905,FEASIBLE
MESS01,STA01,STA11,62,66,45.711732943341005,FEASIBLE
MESS01,STA01,STA11,63,67,45.690501426373174,FEASIBLE
MESS01,STA01,STA11,64,68,46.45011381566271,FEASIBLE
MESS01,STA01,STA11,65,69,45.799379946723434,FEASIBLE
MESS01,STA01,STA11,66,70,45.74126899747957,FEASIBLE
MESS01,STA01,STA11,67,71,45.463531279390615,FEASIBLE
MESS01,STA01,STA11,68,72,45.847610074184395,FEASIBLE
MESS01,STA01,STA11,69,73,45.89308378781786,FEASIBLE
MESS01,STA01,STA11,70,74,45.59097528557304,FEASIBLE
MESS01,STA01,STA11,71,75,45.80416161774466,FEASIBLE
MESS01,STA01,STA11,72,76,45.63715248144749,FEASIBLE
MESS01,STA01,STA11,73,77,45.454868087341744,FEASIBLE
MESS01,STA01,STA11,74,78,45.37534341366222,FEASIBLE
MESS01,STA01,STA11,75,79,45.29004267496794,FEASIBLE
MESS01,STA01,STA11,76,80,45.57311256690447,FEASIBLE
MESS01,STA01,STA11,77,81,45.270669866734195,FEASIBLE
MESS01,STA01,STA11,78,82,45.11656402959217,FEASIBLE
MESS01,STA01,STA11,79,83,45.27730786274326,FEASIBLE
MESS01,STA01,STA11,80,84,45.372067397041306,FEASIBLE
MESS01,STA01,STA11,81,85,45.7390997254479,FEASIBLE
MESS01,STA01,STA11,82,86,47.10030364717239,FEASIBLE
MESS01,STA01,STA11,83,87,47.56420502885696,FEASIBLE
MESS01,STA01,STA11,84,88,47.34523243401315,FEASIBLE
MESS01,STA01,STA11,85,89,47.21808254125974,FEASIBLE
MESS01,STA01,STA11,86,90,47.1909189895004,FEASIBLE
MESS01,STA01,STA11,87,91,47.39077001718031,FEASIBLE
MESS01,STA01,STA11,88,92,47.2162337986839,FEASIBLE
MESS01,STA01,STA11,89,93,47.071327725709594,FEASIBLE
MESS01,STA01,STA11,90,94,47.38258817107786,FEASIBLE
MESS01,STA01,STA11,91,95,47.28858062369298,FEASIBLE
MESS01,STA01,STA11,92,96,47.696568739413884,FEASIBLE
MESS01,STA01,STA11,93,97,47.65538194752131,CONNECTION_READY_BEYOND_HORIZON
MESS01,STA01,STA11,94,98,47.84009957677405,CONNECTION_READY_BEYOND_HORIZON
MESS01,STA01,STA11,95,99,47.91279648023846,CONNECTION_READY_BEYOND_HORIZON
MESS01,STA01,STA12,0,4,70.10132168723773,FEASIBLE
MESS01,STA01,STA12,1,5,70.10279488948086,FEASIBLE
MESS01,STA01,STA12,2,6,70.00529029960335,FEASIBLE
MESS01,STA01,STA12,3,7,70.28391975294883,FEASIBLE
MESS01,STA01,STA12,4,8,69.75380429186824,FEASIBLE
MESS01,STA01,STA12,5,9,70.02468641680457,FEASIBLE
MESS01,STA01,STA12,6,10,70.11719444081214,FEASIBLE
MESS01,STA01,STA12,7,11,70.21477993684637,FEASIBLE
MESS01,STA01,STA12,8,12,70.18088282044204,FEASIBLE
MESS01,STA01,STA12,9,13,71.15499418051064,FEASIBLE
MESS01,STA01,STA12,10,14,69.7498313357898,FEASIBLE
MESS01,STA01,STA12,11,15,69.88431085647406,FEASIBLE
MESS01,STA01,STA12,12,16,69.37954576600008,FEASIBLE
MESS01,STA01,STA12,13,17,70.0036284079194,FEASIBLE
MESS01,STA01,STA12,14,18,69.83545312491107,FEASIBLE
MESS01,STA01,STA12,15,19,69.35178095461774,FEASIBLE
MESS01,STA01,STA12,16,20,69.45910258672177,FEASIBLE
MESS01,STA01,STA12,17,21,69.2531523529539,FEASIBLE
MESS01,STA01,STA12,18,22,69.194675818737,FEASIBLE
MESS01,STA01,STA12,19,23,68.98337451813808,FEASIBLE
MESS01,STA01,STA12,20,25,61.18272913131702,FEASIBLE
MESS01,STA01,STA12,21,26,60.70708462670589,FEASIBLE
MESS01,STA01,STA12,22,27,64.87605318406774,FEASIBLE
MESS01,STA01,STA12,23,28,64.62363903868486,FEASIBLE
MESS01,STA01,STA12,24,29,65.87871009740792,FEASIBLE
MESS01,STA01,STA12,25,30,66.0916276192797,FEASIBLE
MESS01,STA01,STA12,26,31,66.23021288230325,FEASIBLE
MESS01,STA01,STA12,27,32,65.911736319856,FEASIBLE
MESS01,STA01,STA12,28,33,65.12648574349572,FEASIBLE
MESS01,STA01,STA12,29,34,61.46222621421822,FEASIBLE
MESS01,STA01,STA12,30,35,61.45926482404881,FEASIBLE
MESS01,STA01,STA12,31,36,61.16400518717245,FEASIBLE
MESS01,STA01,STA12,32,37,65.10353339856758,FEASIBLE
MESS01,STA01,STA12,33,38,64.61858932055819,FEASIBLE
MESS01,STA01,STA12,34,39,64.96001048808215,FEASIBLE
MESS01,STA01,STA12,35,40,64.99614661295551,FEASIBLE
MESS01,STA01,STA12,36,41,62.992264715127305,FEASIBLE
MESS01,STA01,STA12,37,42,65.67730822772073,FEASIBLE
MESS01,STA01,STA12,38,43,65.32511176763789,FEASIBLE
MESS01,STA01,STA12,39,44,65.35354632120583,FEASIBLE
MESS01,STA01,STA12,40,45,65.26304731689314,FEASIBLE
MESS01,STA01,STA12,41,46,65.8922222395091,FEASIBLE
MESS01,STA01,STA12,42,47,66.0349272268439,FEASIBLE
MESS01,STA01,STA12,43,48,66.16409821559162,FEASIBLE
MESS01,STA01,STA12,44,49,66.7837007675122,FEASIBLE
MESS01,STA01,STA12,45,50,66.18143984501656,FEASIBLE
MESS01,STA01,STA12,46,51,65.80095249179658,FEASIBLE
MESS01,STA01,STA12,47,52,66.78545031519901,FEASIBLE
MESS01,STA01,STA12,48,53,66.34879639567102,FEASIBLE
MESS01,STA01,STA12,49,53,67.34065096441384,FEASIBLE
MESS01,STA01,STA12,50,55,66.84015571409296,FEASIBLE
MESS01,STA01,STA12,51,55,65.95649279981492,FEASIBLE
MESS01,STA01,STA12,52,57,66.61167686834641,FEASIBLE
MESS01,STA01,STA12,53,58,66.17461413055725,FEASIBLE
MESS01,STA01,STA12,54,59,66.88061659907832,FEASIBLE
MESS01,STA01,STA12,55,60,67.0655668629044,FEASIBLE
MESS01,STA01,STA12,56,61,66.24487729764391,FEASIBLE
MESS01,STA01,STA12,57,62,66.15779992666073,FEASIBLE
MESS01,STA01,STA12,58,63,66.38078734161721,FEASIBLE
MESS01,STA01,STA12,59,64,65.84299528952592,FEASIBLE
MESS01,STA01,STA12,60,64,63.6396226461396,FEASIBLE
MESS01,STA01,STA12,61,66,67.04947332197796,FEASIBLE
MESS01,STA01,STA12,62,67,65.89876358212973,FEASIBLE
MESS01,STA01,STA12,63,68,65.96862657994355,FEASIBLE
MESS01,STA01,STA12,64,69,65.92340036976034,FEASIBLE
MESS01,STA01,STA12,65,70,65.833785550269,FEASIBLE
MESS01,STA01,STA12,66,71,66.12003743970291,FEASIBLE
MESS01,STA01,STA12,67,72,65.77788194492757,FEASIBLE
MESS01,STA01,STA12,68,73,66.04367740364624,FEASIBLE
MESS01,STA01,STA12,69,74,63.33754608126583,FEASIBLE
MESS01,STA01,STA12,70,75,61.95576238122083,FEASIBLE
MESS01,STA01,STA12,71,76,65.85418717152457,FEASIBLE
MESS01,STA01,STA12,72,77,65.33912199522292,FEASIBLE
MESS01,STA01,STA12,73,78,61.15606323271839,FEASIBLE
MESS01,STA01,STA12,74,79,61.64446755635056,FEASIBLE
MESS01,STA01,STA12,75,80,65.43420192391024,FEASIBLE
MESS01,STA01,STA12,76,81,62.058003540586064,FEASIBLE
MESS01,STA01,STA12,77,82,65.13526603453145,FEASIBLE
MESS01,STA01,STA12,78,83,65.34943334247875,FEASIBLE
MESS01,STA01,STA12,79,84,65.10319547611095,FEASIBLE
MESS01,STA01,STA12,80,85,61.69558168594394,FEASIBLE
MESS01,STA01,STA12,81,86,65.22588684954802,FEASIBLE
MESS01,STA01,STA12,82,86,68.02967964382287,FEASIBLE
MESS01,STA01,STA12,83,87,68.19203832800608,FEASIBLE
MESS01,STA01,STA12,84,88,68.22842194837347,FEASIBLE
MESS01,STA01,STA12,85,89,68.30858190097354,FEASIBLE
MESS01,STA01,STA12,86,90,68.15281259258657,FEASIBLE
MESS01,STA01,STA12,87,91,67.99911894287781,FEASIBLE
MESS01,STA01,STA12,88,92,67.95086834894123,FEASIBLE
MESS01,STA01,STA12,89,93,68.04930181147589,FEASIBLE
MESS01,STA01,STA12,90,94,67.93187103412771,FEASIBLE
MESS01,STA01,STA12,91,95,68.07145499989566,FEASIBLE
MESS01,STA01,STA12,92,96,68.13673419473618,FEASIBLE
MESS01,STA01,STA12,93,97,68.2957259244769,CONNECTION_READY_BEYOND_HORIZON
MESS01,STA01,STA12,94,98,68.38664220932125,CONNECTION_READY_BEYOND_HORIZON
MESS01,STA01,STA12,95,99,68.44124246474301,CONNECTION_READY_BEYOND_HORIZON
MESS02,STA12,IDC01,0,4,61.86891984778796,FEASIBLE
MESS02,STA12,IDC01,1,5,60.43669323767751,FEASIBLE
MESS02,STA12,IDC01,2,6,60.57450857862276,FEASIBLE
MESS02,STA12,IDC01,3,7,60.496066376595486,FEASIBLE
MESS02,STA12,IDC01,4,8,60.666552209241885,FEASIBLE
MESS02,STA12,IDC01,5,9,61.13370158035563,FEASIBLE
MESS02,STA12,IDC01,6,10,60.478615650256735,FEASIBLE
MESS02,STA12,IDC01,7,11,61.32076977256636,FEASIBLE
MESS02,STA12,IDC01,8,12,61.328741133417616,FEASIBLE
MESS02,STA12,IDC01,9,13,60.8862930849445,FEASIBLE
MESS02,STA12,IDC01,10,14,60.35531979461368,FEASIBLE
MESS02,STA12,IDC01,11,15,60.86095985038036,FEASIBLE
MESS02,STA12,IDC01,12,16,60.466936851545825,FEASIBLE
