fold_id,date,model,actual_GPU_h,mean_GPU_h,Q50_GPU_h,Q90_GPU_h,CRPS,burst
1,2024-11-01,P0_DIRECT_LIGHTGBM,2.562222222222222,1286.983472080636,463.8911591913785,3605.0314073645864,447.01577538525146,False
1,2024-11-02,P0_DIRECT_LIGHTGBM,24839.36611111111,1317.3210218261013,484.7445662432491,3748.4704636849588,22663.583135744404,True
1,2024-11-03,P0_DIRECT_LIGHTGBM,314.8405555555556,1043.4759564605251,469.3080011460123,2890.28909623609,250.63664007677573,False
1,2024-11-04,P0_DIRECT_LIGHTGBM,272.1483333333333,469.7426159623193,166.5870746801147,1288.1974808083512,118.45717064875669,False
1,2024-11-05,P0_DIRECT_LIGHTGBM,61545.05833333333,393.7581773701155,136.69324887862115,1062.282489369096,60894.94307451704,True
1,2024-11-06,P0_DIRECT_LIGHTGBM,5607.016388888889,513.3042558081504,226.9540857471594,1390.8154880381796,4760.2275415824815,True
1,2024-11-07,P0_DIRECT_LIGHTGBM,1258.8275,354.5004628029368,155.8256862177037,959.6710064365842,745.2222904756933,False
1,2024-11-08,P0_DIRECT_LIGHTGBM,380.0494444444444,229.84181459709094,106.06920230091258,650.0111636162097,149.52415966919125,False
1,2024-11-09,P0_DIRECT_LIGHTGBM,1261.7905555555556,279.9650155697778,128.41389246093715,786.9434468472705,832.1666937619605,False
1,2024-11-10,P0_DIRECT_LIGHTGBM,96.80722222222222,221.67420365036492,97.22813928107034,598.7910500677157,54.15048529680095,False
1,2024-11-11,P0_DIRECT_LIGHTGBM,668.8527777777778,284.5885986672894,124.25525846941775,765.2407754122661,314.34118017803166,False
1,2024-11-12,P0_DIRECT_LIGHTGBM,7713.995555555555,498.5355461510973,219.71034651258807,1353.1122787271959,6895.157079012865,True
1,2024-11-13,P0_DIRECT_LIGHTGBM,2175.9825,294.4314995885634,133.54527279881282,818.3894691800999,1691.8307466052095,False
1,2024-11-14,P0_DIRECT_LIGHTGBM,2760.5847222222224,153.35203252883562,67.95663260898351,418.51899768816855,2508.086428420384,False
1,2024-11-15,P0_DIRECT_LIGHTGBM,526.8247222222222,311.93181368003275,138.86391671100682,819.5630925231894,205.70811194836182,False
1,2024-11-16,P0_DIRECT_LIGHTGBM,1534.37,537.5990282578216,239.20255709411904,1411.7532622927383,809.207705440467,False
1,2024-11-17,P0_DIRECT_LIGHTGBM,1444.986666666667,724.3334359874144,328.75006559125825,1940.2550842915764,605.7996192532612,False
1,2024-11-18,P0_DIRECT_LIGHTGBM,2208.7769444444443,505.37636862867794,222.4052357935645,1369.7090746167814,1428.9667514314558,False
1,2024-11-19,P0_DIRECT_LIGHTGBM,66.29583333333333,833.3705493981436,381.3921098168177,2337.2394975948455,258.5953535579629,False
1,2024-11-20,P0_DIRECT_LIGHTGBM,2.431111111111111,829.1075653612245,363.28070854289876,2237.3074147691477,291.38180213544604,False
1,2024-11-21,P0_DIRECT_LIGHTGBM,3559.4005555555555,725.4013175112477,326.527524383382,2001.0194427127915,2418.52931628809,False
1,2024-11-22,P0_DIRECT_LIGHTGBM,2161.778333333333,519.539838122445,228.4108340399978,1406.6952651050196,1372.7717296969533,False
1,2024-11-23,P0_DIRECT_LIGHTGBM,8080.208055555556,2593.3785946167864,1122.6041736594032,6913.6912104496905,4457.327635451069,True
1,2024-11-24,P0_DIRECT_LIGHTGBM,1132.566388888889,922.2772170800308,395.90217626036844,2438.2106003461736,409.94699386787397,False
1,2024-11-25,P0_DIRECT_LIGHTGBM,1913.0413888888888,561.4365218432907,243.99023484323467,1502.6428563617853,1109.0745253396071,False
1,2024-11-26,P0_DIRECT_LIGHTGBM,1357.1533333333334,615.8412335654068,273.5385668447182,1684.6197704295275,611.7579536037231,False
1,2024-11-27,P0_DIRECT_LIGHTGBM,11230.86527777778,485.2640549902733,221.9657626744383,1360.2461463757963,10431.140180310538,True
1,2024-11-28,P0_DIRECT_LIGHTGBM,1709.450833333333,312.34429003284447,141.82540722046215,837.0415590528239,1205.8529197770408,False
1,2024-11-29,P0_DIRECT_LIGHTGBM,811.2977777777778,353.2919842820245,155.11822130974446,955.3139997278747,375.92006045201333,False
1,2024-11-30,P0_DIRECT_LIGHTGBM,52.6,436.6803243852655,192.0213422376865,1182.5862554206306,127.36875911595615,False
1,2024-11-01,P1_FACTORIZED_LIGHTGBM,2.562222222222222,1295.5287346646603,574.9361863780524,3540.812827529533,455.77251285040995,False
1,2024-11-02,P1_FACTORIZED_LIGHTGBM,24839.36611111111,994.1326336597209,441.548105851217,2719.3264821590287,23198.63675626241,True
1,2024-11-03,P1_FACTORIZED_LIGHTGBM,314.8405555555556,1500.7574327008726,655.5683202078746,4037.3954058054082,392.7595076215109,False
1,2024-11-04,P1_FACTORIZED_LIGHTGBM,272.1483333333333,42.335819032880835,18.37435639068793,113.16065738635976,202.6469714200439,False
1,2024-11-05,P1_FACTORIZED_LIGHTGBM,61545.05833333333,30.252389570638492,13.35217105964416,80.48068133517344,61495.49438088138,True
1,2024-11-06,P1_FACTORIZED_LIGHTGBM,5607.016388888889,738.4014168118259,325.7311058048892,2006.0537240231,4388.504368410732,True
1,2024-11-07,P1_FACTORIZED_LIGHTGBM,1258.8275,111.38732290158667,47.75851993014784,294.1265204714338,1075.6622595731687,False
1,2024-11-08,P1_FACTORIZED_LIGHTGBM,380.0494444444444,483.7160294943602,215.24308245007336,1319.0483519126853,141.85325434862756,False
1,2024-11-09,P1_FACTORIZED_LIGHTGBM,1261.7905555555556,396.91757711589986,142.06123270306637,1103.998633119459,704.5078822832265,False
1,2024-11-10,P1_FACTORIZED_LIGHTGBM,96.80722222222222,460.814215936904,164.92234592825946,1275.324336907559,117.55257826640553,False
1,2024-11-11,P1_FACTORIZED_LIGHTGBM,668.8527777777778,45.886423993810126,20.503059618198137,121.00732389572504,593.5862004107909,False
1,2024-11-12,P1_FACTORIZED_LIGHTGBM,7713.995555555555,161.42071300318884,71.69313462987682,439.34843341099474,7448.566191560815,True
1,2024-11-13,P1_FACTORIZED_LIGHTGBM,2175.9825,437.68963660208,160.72260248711657,1242.8482343569242,1485.6539993935778,False
1,2024-11-14,P1_FACTORIZED_LIGHTGBM,2760.5847222222224,59.971067721898045,26.074176392475124,160.58091389126034,2662.264178530634,False
1,2024-11-15,P1_FACTORIZED_LIGHTGBM,526.8247222222222,370.2063604583332,165.1925335446187,1012.3295793761573,199.0583826771406,False
1,2024-11-16,P1_FACTORIZED_LIGHTGBM,1534.37,100.83075734316685,35.99442016716084,279.72297514503634,1367.8686768269802,False
1,2024-11-17,P1_FACTORIZED_LIGHTGBM,1444.986666666667,212.16487987643984,94.13773946032991,579.7584555176878,1096.732565668569,False
1,2024-11-18,P1_FACTORIZED_LIGHTGBM,2208.7769444444443,76.82907157623228,33.90950386127896,208.8357092350905,2082.063973173778,False
1,2024-11-19,P1_FACTORIZED_LIGHTGBM,66.29583333333333,75.5593421880763,33.04817813411375,203.53113238693507,24.14161126985178,False
1,2024-11-20,P1_FACTORIZED_LIGHTGBM,2.431111111111111,315.03878943942823,141.53611508655044,871.6669844948988,109.3457905290561,False
1,2024-11-21,P1_FACTORIZED_LIGHTGBM,3559.4005555555555,326.4804175518848,147.30776381956977,902.7284913335917,3019.832990043365,False
1,2024-11-22,P1_FACTORIZED_LIGHTGBM,2161.778333333333,921.1395822760157,414.65792291199347,2541.0983879190208,1013.0643834082769,False
1,2024-11-23,P1_FACTORIZED_LIGHTGBM,8080.208055555556,1186.1039142307427,524.7547589013479,3231.7645430014445,6127.7799224731525,True
1,2024-11-24,P1_FACTORIZED_LIGHTGBM,1132.566388888889,554.9597483577004,255.36992429836474,1564.952861386187,487.7057401315495,False
1,2024-11-25,P1_FACTORIZED_LIGHTGBM,1913.0413888888888,43.938982051918686,19.71892519836066,120.84112292166391,1840.5911625983344,False
1,2024-11-26,P1_FACTORIZED_LIGHTGBM,1357.1533333333334,545.6958717631624,242.81347271844473,1495.3956269733271,659.437393193543,False
1,2024-11-27,P1_FACTORIZED_LIGHTGBM,11230.86527777778,1255.1391708065419,441.31648198432265,3429.597108326825,9158.48572036816,True
1,2024-11-28,P1_FACTORIZED_LIGHTGBM,1709.450833333333,770.2739813133669,338.2820601795489,2083.350268057834,766.8453883795852,False
1,2024-11-29,P1_FACTORIZED_LIGHTGBM,811.2977777777778,733.9019159804213,263.4371766395487,2037.1274779269543,289.6994551488429,False
1,2024-11-30,P1_FACTORIZED_LIGHTGBM,52.6,904.6435666386793,392.6049635664946,2417.9043241399218,290.051997064023,False
1,2024-11-01,P2_ORDINARY_GP,2.562222222222222,19449.201505762096,52.765696225980506,9199.977188175053,579.506145743504,False
1,2024-11-02,P2_ORDINARY_GP,24839.36611111111,26377.0260037741,18.245205951225113,7130.920598476778,20543.633476053114,True
1,2024-11-03,P2_ORDINARY_GP,314.8405555555556,39883.4199712884,313.7842480754465,19882.443974483678,1175.190129823961,False
1,2024-11-04,P2_ORDINARY_GP,272.1483333333333,17651.757780518696,120.3284363421945,12402.24414512692,722.7848006390886,False
1,2024-11-05,P2_ORDINARY_GP,61545.05833333333,25657.978382475318,302.93589945724784,17564.1668576807,50686.04782334272,True
1,2024-11-06,P2_ORDINARY_GP,5607.016388888889,39615.23625671178,344.95623278886234,20228.8107516287,3639.729823178044,True
1,2024-11-07,P2_ORDINARY_GP,1258.8275,28609.48576935661,309.7915185434206,18676.41752840115,1281.4131589516874,False
1,2024-11-08,P2_ORDINARY_GP,380.0494444444444,60824.62466288137,195.27515771727656,15571.135563670681,1042.3094934327382,False
1,2024-11-09,P2_ORDINARY_GP,1261.7905555555556,23750.53554275348,127.20300446961264,14632.66339043554,1189.4045963480894,False
1,2024-11-10,P2_ORDINARY_GP,96.80722222222222,24698.357706828017,87.39467846902556,11162.201812431806,659.9952563796287,False
1,2024-11-11,P2_ORDINARY_GP,668.8527777777778,18725.1782600542,53.36471763594267,8043.456833196484,658.4350927703454,False
1,2024-11-12,P2_ORDINARY_GP,7713.995555555555,12866.238973018388,48.23971302150845,8513.222604174322,5531.248498494975,True
1,2024-11-13,P2_ORDINARY_GP,2175.9825,9444.873450254869,0.0,2729.168661946148,1670.8081323885926,False
1,2024-11-14,P2_ORDINARY_GP,2760.5847222222224,4015.6813350693665,0.0,47.60012229719125,2501.3681248181747,False
1,2024-11-15,P2_ORDINARY_GP,526.8247222222222,12961.852360126173,0.0,3495.4861770238695,502.7264577093647,False
1,2024-11-16,P2_ORDINARY_GP,1534.37,2518.097368658581,0.0,73.52278309100976,1364.572599715697,False
1,2024-11-17,P2_ORDINARY_GP,1444.986666666667,10367.042562599236,0.0,2591.5094008488613,1133.0951062387157,False
1,2024-11-18,P2_ORDINARY_GP,2208.7769444444443,8813.111000869623,0.0,1116.9266857557868,1821.4684121852515,False
1,2024-11-19,P2_ORDINARY_GP,66.29583333333333,30604.210194595184,0.0,3243.9640341095674,270.5962348994035,False
1,2024-11-20,P2_ORDINARY_GP,2.431111111111111,9799.16714668204,0.0,1280.0588869141961,117.28799092143527,False
1,2024-11-21,P2_ORDINARY_GP,3559.4005555555555,3412.7716353969863,0.0,80.2361843270191,3243.072424662562,False
1,2024-11-22,P2_ORDINARY_GP,2161.778333333333,1609.3733115069876,0.0,20.935119371799495,1982.1721880980692,False
1,2024-11-23,P2_ORDINARY_GP,8080.208055555556,6926.39553900871,0.0,9.701952364012374,7620.852437084633,True
1,2024-11-24,P2_ORDINARY_GP,1132.566388888889,40274.732594671594,139.82127923013596,14667.048251352728,1151.9318572962802,False
1,2024-11-25,P2_ORDINARY_GP,1913.0413888888888,8031.190390613193,0.0,505.0633088292047,1629.2445473911475,False
1,2024-11-26,P2_ORDINARY_GP,1357.1533333333334,13780.267253309245,0.0,2247.4977437741095,1086.0830067686784,False
1,2024-11-27,P2_ORDINARY_GP,11230.86527777778,17577.17791407812,0.0,3695.1494760596693,9285.346475517428,True
1,2024-11-28,P2_ORDINARY_GP,1709.450833333333,32749.506005888335,21.058328095006004,7254.891900946162,1317.914526476172,False
1,2024-11-29,P2_ORDINARY_GP,811.2977777777778,4380.106095057491,0.0,133.09391341559257,708.012792298995,False
1,2024-11-30,P2_ORDINARY_GP,52.6,2392.698855228613,0.0,0.0,54.567168920887525,False
1,2024-11-01,P3_SIGNATURE_GP_DIRECT,2.562222222222222,58241.187048072316,344.93690605765164,16931.05542300202,1240.269019737796,False
1,2024-11-02,P3_SIGNATURE_GP_DIRECT,24839.36611111111,55609.54045693256,363.6032297612631,22594.766375143336,17997.204089043567,True
1,2024-11-03,P3_SIGNATURE_GP_DIRECT,314.8405555555556,36131.40408130409,356.7861230200939,18275.18030568635,1249.7481987405918,False
1,2024-11-04,P3_SIGNATURE_GP_DIRECT,272.1483333333333,21880.39267763961,327.8021495685416,18282.370592606363,1060.5187467561736,False
1,2024-11-05,P3_SIGNATURE_GP_DIRECT,61545.05833333333,44560.89986850356,369.8280702716736,18410.941973005065,50471.87440393726,True
1,2024-11-06,P3_SIGNATURE_GP_DIRECT,5607.016388888889,30522.09831452339,363.4622238368257,18742.73558624061,3547.2259981838943,True
1,2024-11-07,P3_SIGNATURE_GP_DIRECT,1258.8275,57442.484259921184,310.41560932931884,17753.091127769254,1332.9842182636203,False
1,2024-11-08,P3_SIGNATURE_GP_DIRECT,380.0494444444444,29524.405161176248,347.9371970458717,16486.062176814085,1053.826796518213,False
1,2024-11-09,P3_SIGNATURE_GP_DIRECT,1261.7905555555556,27692.616824791236,332.5444906623843,20521.06068702622,1323.6978448275586,False
1,2024-11-10,P3_SIGNATURE_GP_DIRECT,96.80722222222222,44112.00520746036,322.1258313254583,23487.758714748306,1313.359742672248,False
1,2024-11-11,P3_SIGNATURE_GP_DIRECT,668.8527777777778,45451.633077053135,280.71016695164116,17228.48869247073,1119.0103250413667,False
1,2024-11-12,P3_SIGNATURE_GP_DIRECT,7713.995555555555,20074.92213145121,305.40103986831804,19474.027791895845,4944.085981433986,True
1,2024-11-13,P3_SIGNATURE_GP_DIRECT,2175.9825,38575.54465635252,295.65877247816195,17342.546342829904,1648.7711973340483,False
1,2024-11-14,P3_SIGNATURE_GP_DIRECT,2760.5847222222224,20282.95542390755,192.7222372348965,11949.751134011194,1845.3023112222181,False
1,2024-11-15,P3_SIGNATURE_GP_DIRECT,526.8247222222222,23474.31191872357,308.1133631961701,16240.597262079296,985.7811106287481,False
1,2024-11-16,P3_SIGNATURE_GP_DIRECT,1534.37,19930.541926846156,209.441757036602,13657.11659681242,1254.1635725500746,False
1,2024-11-17,P3_SIGNATURE_GP_DIRECT,1444.986666666667,26366.380088571306,265.9117815229054,16969.203241733816,1323.5242409976308,False
1,2024-11-18,P3_SIGNATURE_GP_DIRECT,2208.7769444444443,38835.47674289363,254.79594997023977,14859.211734357817,1654.446145179536,False
1,2024-11-19,P3_SIGNATURE_GP_DIRECT,66.29583333333333,38475.94054606062,312.11033328480346,17642.34934053073,1159.0945685238403,False
1,2024-11-20,P3_SIGNATURE_GP_DIRECT,2.431111111111111,52335.2512509244,292.82563276031743,17373.91928696866,1183.5267898342136,False
1,2024-11-21,P3_SIGNATURE_GP_DIRECT,3559.4005555555555,33407.30282238258,246.90598962093816,17043.181751213633,2331.4053310697636,False
1,2024-11-22,P3_SIGNATURE_GP_DIRECT,2161.778333333333,57544.63724631412,166.7293188867132,14182.663938635298,1710.103292326261,False
1,2024-11-23,P3_SIGNATURE_GP_DIRECT,8080.208055555556,32695.343330054235,143.6810701800556,14082.782045131955,5696.383367079936,True
1,2024-11-24,P3_SIGNATURE_GP_DIRECT,1132.566388888889,48881.58993549615,292.27532777581945,15969.270527669663,1208.5092029029402,False
1,2024-11-25,P3_SIGNATURE_GP_DIRECT,1913.0413888888888,65952.92738766538,229.6341019411334,15166.196956179934,1529.83378506796,False
1,2024-11-26,P3_SIGNATURE_GP_DIRECT,1357.1533333333334,20998.607464140485,290.0535733184045,17974.78096088368,1285.6741319913162,False
1,2024-11-27,P3_SIGNATURE_GP_DIRECT,11230.86527777778,29989.124911481627,294.77260706041716,18946.747631035432,7526.813523769921,True
1,2024-11-28,P3_SIGNATURE_GP_DIRECT,1709.450833333333,38169.81895797812,256.4247956476412,14456.38405505754,1454.911594983656,False
1,2024-11-29,P3_SIGNATURE_GP_DIRECT,811.2977777777778,21542.323067222096,95.73662607284245,12580.950110328435,922.9434757789386,False
1,2024-11-30,P3_SIGNATURE_GP_DIRECT,52.6,39546.30097818979,155.8021414011536,12180.247137603434,824.0285558530231,False
1,2024-11-01,P4_FACTORIZED_SIGNATURE_GP,2.562222222222222,6663.833099756221,279.6904036801059,11365.955478108812,691.4080781166067,False
1,2024-11-02,P4_FACTORIZED_SIGNATURE_GP,24839.36611111111,7366.3159594032,283.22476318173824,12768.730377150107,18805.165411093956,True
1,2024-11-03,P4_FACTORIZED_SIGNATURE_GP,314.8405555555556,7365.370375884758,300.6497247313471,12780.518766210364,667.6654001048682,False
1,2024-11-04,P4_FACTORIZED_SIGNATURE_GP,272.1483333333333,6810.690217966021,301.99135057565655,11457.277186059444,638.6166393738595,False
1,2024-11-05,P4_FACTORIZED_SIGNATURE_GP,61545.05833333333,8504.811818211501,307.0196207948025,11756.384404542532,52938.82296708665,True
1,2024-11-06,P4_FACTORIZED_SIGNATURE_GP,5607.016388888889,6705.545076065764,226.4996998241701,10494.031988765342,3394.2321738151577,True
1,2024-11-07,P4_FACTORIZED_SIGNATURE_GP,1258.8275,6264.747311568095,306.8648074574848,12731.139509394226,885.5664272726181,False
1,2024-11-08,P4_FACTORIZED_SIGNATURE_GP,380.0494444444444,7125.762926058543,294.42356661395974,12561.098296897711,701.0174233697317,False
1,2024-11-09,P4_FACTORIZED_SIGNATURE_GP,1261.7905555555556,6849.186120189663,298.4621411134427,11096.137847971415,857.07844814901,False
1,2024-11-10,P4_FACTORIZED_SIGNATURE_GP,96.80722222222222,5361.31807207251,259.56876123134947,9856.490273893944,577.2750889608124,False
1,2024-11-11,P4_FACTORIZED_SIGNATURE_GP,668.8527777777778,6091.067880282941,209.8076984647464,9506.865047957795,609.8412335951407,False
1,2024-11-12,P4_FACTORIZED_SIGNATURE_GP,7713.995555555555,5922.730785324849,263.86355871522824,11840.520181125728,4806.339329217912,True
1,2024-11-13,P4_FACTORIZED_SIGNATURE_GP,2175.9825,6603.967304875374,238.20688371000432,11316.627532594646,1260.1367226711145,False
1,2024-11-14,P4_FACTORIZED_SIGNATURE_GP,2760.5847222222224,6058.973171442142,182.7383636864708,10169.57580118586,1590.2759335123637,False
1,2024-11-15,P4_FACTORIZED_SIGNATURE_GP,526.8247222222222,6535.740458357857,227.4001778471886,10941.012342234486,642.2409393954676,False
1,2024-11-16,P4_FACTORIZED_SIGNATURE_GP,1534.37,6560.266417249917,160.76670584426697,10331.829249404229,991.4317879870969,False
1,2024-11-17,P4_FACTORIZED_SIGNATURE_GP,1444.986666666667,5811.46720934372,215.62203504397803,10104.400139796951,904.1318079315497,False
1,2024-11-18,P4_FACTORIZED_SIGNATURE_GP,2208.7769444444443,6744.889415454133,216.89250612938736,11230.348341039997,1303.1642389675426,False
1,2024-11-19,P4_FACTORIZED_SIGNATURE_GP,66.29583333333333,5766.07949025965,263.99558903429454,11602.813964264958,661.0317681566476,False
1,2024-11-20,P4_FACTORIZED_SIGNATURE_GP,2.431111111111111,6780.0540442315505,233.34601674589808,11028.445249539023,634.2814065082293,False
1,2024-11-21,P4_FACTORIZED_SIGNATURE_GP,3559.4005555555555,7489.004126609411,262.64918003175706,11098.989338960078,2041.3113010186362,False
1,2024-11-22,P4_FACTORIZED_SIGNATURE_GP,2161.778333333333,5610.385997825584,133.27359510677897,9065.57807097922,1273.8053087477983,False
1,2024-11-23,P4_FACTORIZED_SIGNATURE_GP,8080.208055555556,5370.40622758651,114.1262869464708,8943.146256308104,5497.085924194183,True
