date,R_ALL_GPU_h_requested,PI_F,KAPPA_DEFINED,KAPPA_F,H_F_GPU_h_actual,fold_id,F0_DIRECT_LGB,pred_R_ALL,pred_PI_F,pred_KAPPA_F,F1_FACTORIZED_LGB,F2_WEEKDAY_FACTORIZED,F3_ORDINARY_GP
2024-11-12,31454.0,0.7351688179563808,True,0.3335926118126429,7713.995555555555,1,495.6781895057502,11596.688330549097,0.05853902038786337,0.23825796841600888,161.743512480844,514.9712252002649,123.63242613723637
2024-11-13,14074.416666666666,0.5078718478563351,True,0.3044183687744823,2175.9825,1,301.2852152330225,17044.68936440622,0.11286201682866223,0.237847718646324,457.54718491838713,2238.9923883856263,127.3626737640285
2024-11-14,28637.83333333333,0.3818026270609392,True,0.2524771101355608,2760.5847222222224,1,153.31376583395652,16400.649525630466,0.0280394973005939,0.1279171069919141,58.82472424363117,1098.5960186529978,129.29760535666642
2024-11-15,7530.433333333333,0.2366397684064219,True,0.2956367689238059,526.8247222222222,1,300.2260464813438,16666.015710556036,0.11065620821821033,0.20208409947596995,372.68311323050574,1481.540924249878,129.24087534666788
2024-11-16,12989.7,0.3340980417818219,True,0.3535550520373287,1534.37,1,517.1598189474299,16224.155744392787,0.05589200988250284,0.11300099814576671,102.46938119095115,3125.2718967672863,126.7934783651917
2024-11-17,7012.05,0.491724959177416,True,0.4190796597061098,1444.986666666667,1,710.7629887636799,14439.83014031224,0.1282175748359116,0.11471056619403036,212.37973086163652,504.43251473604016,127.77238993795689
2024-11-18,10742.083333333334,0.4347387611031379,True,0.4729715084463478,2208.7769444444443,1,501.7580025910949,14240.537840011602,0.07379268060513004,0.07279994601937734,76.50163839705196,451.29902148925214,124.5493953561114
2024-11-19,10333.183333333332,0.0600008709803852,True,0.1069287634408602,66.29583333333333,1,860.4408189531811,15567.89748916692,0.06578635180101995,0.07279994601937734,74.55844189405289,514.9712252002649,127.37911805528736
2024-11-20,16249.833333333334,0.0192001969250966,True,0.0077920227920227,2.431111111111111,1,819.5805375173501,16174.294842879555,0.04523429435787496,0.43643884332747684,319.31297906245527,2238.9923883856263,131.26071854607162
2024-11-21,31341.5,0.2881163951948694,True,0.3941750338378245,3559.4005555555555,1,736.6634056119716,27311.840389197336,0.03679047273418855,0.3307414328768369,332.3341245836211,1098.5960186529978,132.18457480436228
2024-11-22,18834.566666666666,0.2553815059898732,True,0.4494341649341649,2161.778333333333,1,515.3069506171744,16666.015710556036,0.17269575080102273,0.3250317827963622,935.4902568571382,1481.540924249878,131.45313849315235
2024-11-23,66825.66666666667,0.2877636836145792,True,0.4201876263939446,8080.208055555556,1,2532.6545297638518,32455.20247435101,0.18515341080318598,0.19701062415310264,1183.8745555473595,3125.2718967672863,131.2590757273311
2024-11-24,7016.0,0.3568985176738882,True,0.4523028709620163,1132.566388888889,1,893.1762980897328,14067.952486545932,0.23722067538777272,0.1726376905440384,576.1280874552787,504.43251473604016,123.91258703644567
2024-11-25,17626.0,0.3236128446612958,True,0.3353859377434938,1913.0413888888888,1,550.4549047591084,14067.952486545932,0.04815843151766065,0.0656642991988051,44.48694063100358,451.29902148925214,123.7474798102615
2024-11-26,31096.25,0.1308839490292238,True,0.3334529074529074,1357.1533333333334,1,617.1175082363235,14454.612358467746,0.14511357332784997,0.2611605624592991,547.8000670204524,514.9712252002649,126.6053571469865
2024-11-27,43542.93333333333,0.600348468331639,True,0.4296275551667797,11230.86527777778,1,500.76652793602017,25683.6373363125,0.18873406012465882,0.25918046666219835,1256.3454726674113,2238.9923883856263,127.43810846294957
2024-11-28,37441.8,0.3940515680335881,True,0.1158635511273778,1709.450833333333,1,306.62883712994807,22871.82960185146,0.14404824284952816,0.23164311467072848,763.1822615257087,1098.5960186529978,122.6101335487024
2024-11-29,19635.0,0.3326712503183091,True,0.1242035789616928,811.2977777777778,1,349.95493074679194,18184.966745521393,0.2163162564898579,0.1906489093227669,749.9563640026013,1481.540924249878,124.00447008888268
2024-11-30,35232.0,0.0417801998183469,True,0.0357336956521739,52.6,1,433.21032795051923,15422.583867439442,0.14434146916946924,0.39788432005961016,885.7376114531836,3125.2718967672863,121.50574913756783
2024-12-01,46278.0,0.5473875275508882,True,0.5325987113356844,13491.790555555555,2,1280.3847176155334,11771.80319838727,0.34784468656824574,0.2361915040045812,967.1473325405427,576.033189472459,270.81631668525296
2024-12-02,11672.0,0.3211103495544893,True,0.2401243626230285,899.9861111111111,2,657.6357003892103,12224.951402598168,0.2621701570845815,0.16222258990339827,519.9262281104649,642.8524204713176,257.88395176899735
2024-12-03,106885.0,0.4273003695560649,True,0.3704865368521438,16920.86111111111,2,1444.4923574589295,17901.46119122042,0.24341116468832064,0.2983890326963202,1300.205001524989,1463.5894401665983,279.7762788552228
2024-12-04,14237.0,0.5307297885790546,True,0.6197504558555379,4682.834444444445,2,1169.7702619566976,25377.37557645498,0.3092198379885208,0.15666499667768616,1229.3796763601947,2719.7980958833173,242.92342231394647
2024-12-05,15503.25,0.4519374969764404,True,0.2221981969123908,1556.8316666666667,2,577.0330164034432,19709.935994992724,0.24983136001854322,0.2752491554666167,1355.3709131758294,1535.9342332455358,245.96985397103458
2024-12-06,15513.916666666666,0.0110868198982633,True,0.0234657622739018,4.036111111111111,2,456.59479593560377,13335.155487208152,0.21974626290558424,0.19777135063531742,579.539392749387,1114.4302927944266,273.52912743408973
2024-12-07,40857.5,0.0139019763813253,True,0.0295872456964006,16.805555555555557,2,393.52157934289414,18833.659253690777,0.1894260837243707,0.18842689011726882,672.2291944898861,3456.6838102802876,273.1523892597744
2024-12-08,20892.666666666668,0.0068923705287341,True,0.0055401234567901,0.7977777777777778,2,464.18403274757793,11230.576722831729,0.23200575390291944,0.21614848029261374,563.1874926550797,576.033189472459,270.0054091784576
2024-12-09,6703.0,0.0190959271967775,True,0.0169900173611111,2.1747222222222224,2,327.9621088337701,11554.07480126784,0.15763080020386788,0.1863307444293171,339.36009608772815,642.8524204713176,231.199149233513
2024-12-10,960.0,0.55,True,0.2833164983164983,149.5911111111111,2,570.9471056618453,12719.71432749269,0.14287185629883173,0.22848993820857602,415.23229645753463,1463.5894401665983,257.2291028251954
2024-12-11,0.0,0.0,False,,0.0,2,750.2327875587304,9854.964068641053,0.08285872547392317,0.21686399223390937,177.08457859397245,2719.7980958833173,226.64764977833386
2024-12-12,0.0,0.0,False,,0.0,2,444.18964377255605,8601.067039269212,0.08010820500245328,0.21686399223390937,149.42276949927037,1535.9342332455358,208.66787699854353
2024-12-13,1842.0,0.3566775244299674,True,0.020610519194994,13.54111111111111,2,625.7908355668471,7134.972055075793,0.09453654383164284,0.29278768611214356,197.48986130858947,1114.4302927944266,202.08665683768837
2024-12-14,36346.23333333333,0.0203597438340699,True,0.0160315315315315,11.863333333333332,2,708.1126840498504,13255.631250447865,0.12958538313614038,0.25630583621635034,440.26577579651047,3456.6838102802876,202.61108053881685
2024-12-15,10685.416666666666,0.3253031780074089,True,0.2499603631249201,868.8622222222223,2,376.13871469201234,11152.481960444133,0.24312112466861296,0.35198082805656167,954.362210005194,576.033189472459,247.74615930572952
2024-12-16,15574.0,0.0877102863747271,True,0.1045709289084106,142.8438888888889,2,405.47449583691633,14923.774949154278,0.12494150221504624,0.15457076698360572,288.21247604090956,642.8524204713176,196.46080966385068
2024-12-17,33855.333333333336,0.0132327747474548,True,0.4345014880952381,194.65666666666667,2,553.6111408538359,18367.521987366945,0.1712695675494955,0.268643790120788,845.098976175455,1463.5894401665983,196.79901293188448
2024-12-18,49163.46666666667,0.2339542099011189,True,0.3066213363859425,3526.758611111111,2,546.1571938468783,16884.790184815785,0.22030156766996875,0.2993854459878113,1113.6377395745817,2719.7980958833173,229.31186246329779
2024-12-19,16769.25,0.2490322067673469,True,0.2949831381078762,1231.8741666666667,2,334.39438981029826,19385.443980591146,0.26595503688778854,0.23559600403893802,1214.6520622807727,1535.9342332455358,226.3290543325248
2024-12-20,25408.25,0.1795512612373277,True,0.3301058239717478,1505.9702777777777,2,216.10784610454525,18341.95795698354,0.15908318767952534,0.03945164150560169,115.1158319206872,1114.4302927944266,197.32518872602313
2024-12-21,0.0,0.0,False,,0.0,2,583.7514833538976,23616.47907856837,0.2733186328022231,0.22017359346176216,1421.1817453423364,3456.6838102802876,216.40060719284594
2024-12-22,0.0,0.0,False,,0.0,2,220.748364434653,8752.144258895909,0.08568352962685111,0.17387498444620908,130.39139148106807,576.033189472459,164.54864509666623
2024-12-23,0.0,0.0,False,,0.0,2,207.01714195748835,7720.271237045116,0.06083650936814279,0.22275129524899473,104.62057057334783,642.8524204713176,168.70192346242246
2024-12-24,1136.0,0.2535211267605634,True,0.0077121913580246,2.221111111111111,2,354.6451855086858,8041.9317857386395,0.06306333651991716,0.22275129524899473,112.96855338002842,1463.5894401665983,173.06579991470366
2024-12-25,23091.0,0.0065826512494045,True,0.0079970760233918,1.2155555555555555,2,477.433338291559,7309.069714853212,0.12334718330236441,0.3115825551285935,280.90823776525065,2719.7980958833173,261.1938927526975
2024-12-26,72796.33333333333,0.7076180576860557,True,0.1323822496591948,6819.274444444444,2,359.5403615903107,11842.71371831119,0.08081811046393943,0.10342353449396093,98.98725908194497,1535.9342332455358,237.51759255915272
2024-12-27,21552.0,0.5522457312546399,True,0.1294307212606658,1540.4844444444443,2,2803.4800454142887,21750.74317998747,0.40363778210542595,0.23496391011439718,2062.84725970787,1114.4302927944266,217.61654017127603
2024-12-28,33958.26666666667,0.30254783322274,True,0.3739978478575909,3842.4538888888887,2,2079.947407082944,43685.12328063517,0.4443912779299521,0.2863620232863009,5559.228361938982,3456.6838102802876,218.83318533882985
2024-12-29,16607.0,0.0941771542120792,True,0.1761558681443592,275.5077777777778,2,2381.250632066561,21206.46721530094,0.4437132303314282,0.23854578469344614,2244.618047373363,576.033189472459,219.13924406220943
2024-12-30,83204.66666666667,0.834087831612009,True,0.3660808237271854,25406.009166666667,2,1249.7477279403204,23167.16959692056,0.1543395306808245,0.2688839511929781,961.4241669865069,642.8524204713176,217.8930639429502
2024-12-31,13270.016666666666,0.2586281604770655,True,0.340883029008029,1169.9105555555557,2,5388.281266351457,41971.73367204961,0.39806395144319096,0.24972098699880876,4172.196947258696,1463.5894401665983,220.27376249978317
2025-01-01,27237.33333333333,0.3979831603681222,True,0.2342144833948339,2538.885,3,8757.132059359024,22367.8685503137,0.4130505116332374,0.14106194596742813,1303.2797188700222,2373.9296836709505,210.64673098576685
2025-01-02,9987.0,0.321417843196155,True,0.1126265143648321,361.5311111111111,3,4988.380899663915,20488.572043233682,0.3396397319637282,0.1790344912829336,1245.8532435907337,1693.6972658096217,317.9168407606921
2025-01-03,13797.5,0.1945279942018481,True,0.525633796986256,1410.8011111111111,3,3020.916496620557,21525.43803249162,0.2827691433501757,0.1707331949405538,1039.2068037569722,983.3773620320258,210.7991104186954
2025-01-04,17854.0,0.0500168029573204,True,0.3728443449048152,332.95,3,4462.171423697289,23247.743401610915,0.3233330985272392,0.2679097227650957,2013.8144025415193,2496.521522179083,208.2948403814132
2025-01-05,12072.15,0.0129167822909202,True,0.0188185834402166,2.9344444444444444,3,4294.858739068541,10217.795606326052,0.3920252258117236,0.1620303696970218,649.0342979183367,685.5581376780084,219.77511024745073
2025-01-06,6141.333333333333,0.014329135909683,True,0.0079797979797979,0.7022222222222222,3,4491.063345613566,20057.287813228177,0.31757629304514085,0.2791916386411634,1778.372316637058,809.7629920388835,252.52331653483546
2025-01-07,81153.28333333334,0.3792658214485879,True,0.2778558561485589,8552.032777777778,3,5036.22563144258,18902.74970423335,0.39063321278237667,0.3166032949334992,2337.811978809185,1738.854509365599,210.63827567147672
2025-01-08,69517.88333333333,0.8421621966338159,True,0.4286871237483583,25097.630555555555,3,4950.468816570331,15224.349076357956,0.28047148311113446,0.2801919123629682,1196.418279134465,2373.9296836709505,229.9759848157104
2025-01-09,40009.16666666666,0.6021911645247965,True,0.1735057888705188,4180.303888888889,3,2091.201285629609,13074.886305922939,0.2105332872226982,0.16001120588132517,440.4626534638497,1693.6972658096217,224.83877171617397
2025-01-10,26611.366666666665,0.4729182141465865,True,0.3368349887432128,4239.068333333334,3,2272.5813274861284,9676.101371933744,0.19366708957320228,0.16192083307279861,303.4303131002066,983.3773620320258,199.26769730458523
2025-01-11,23991.83333333333,0.3757389667317351,True,0.318055113888478,2867.1608333333334,3,2189.533839923345,12046.655891972494,0.20165736541638943,0.14183421928321402,344.5574276943394,2496.521522179083,186.6450512741679
2025-01-12,26988.33333333333,0.1031556845550546,True,0.4299401340996169,1196.9533333333334,3,2898.819136127468,10070.081683009257,0.21914870609227113,0.16999521861860165,375.1531613133367,685.5581376780084,190.7036664907288
2025-01-13,24020.0,0.330391340549542,True,0.330780759968638,2625.076111111111,3,3101.83127249541,10142.199195073206,0.2828552912966857,0.2092813801924101,600.3811302909286,809.7629920388835,203.0801857432071
2025-01-14,81756.4,0.2833417322680548,True,0.1455535769959469,3371.748611111111,3,5291.107486290141,11101.560474321957,0.2578729108587295,0.16080062907707576,460.33870862232976,1738.854509365599,209.52450189633848
2025-01-15,48909.95,0.2597767257309947,True,0.4029781987039904,5120.106666666667,3,4511.535397239356,15079.674487176204,0.3665698807131774,0.18115104903867346,1001.3585225102668,2373.9296836709505,198.88682167475034
2025-01-16,41384.583333333336,0.4536633005446875,True,0.082681198660133,1552.3119444444444,3,3203.982400932757,17848.7095437694,0.290297265079133,0.15815208561314817,819.4542085848582,1693.6972658096217,201.86512043161716
2025-01-17,27769.166666666668,0.0926687273054647,True,0.4189417098445595,1078.0766666666666,3,3539.0588759201983,23031.508977458718,0.21483022738333757,0.2926062322541406,1447.7759336319825,983.3773620320258,192.47993747341363
2025-01-18,79073.5,0.0458560706178428,True,0.243318931176074,882.2744444444444,3,3468.000568894768,20129.79579786584,0.23737180032399235,0.2840164001302031,1357.1001905634141,2496.521522179083,190.57075012704502
2025-01-19,64564.66666666666,0.7396821791072518,True,0.2809953736017272,13419.589722222225,3,688.3889028928612,10899.637367254954,0.20102274802896605,0.2924732702685317,640.8308870569267,685.5581376780084,190.66790098221284
2025-01-20,38419.91666666666,0.3490871704996757,True,0.3948739345075807,5296.009722222222,3,661.5360919544511,11776.911339734774,0.16481053813073024,0.31358959522794616,608.6645770866289,809.7629920388835,189.41235497477652
2025-01-21,14038.5,0.5167931046764256,True,0.3071927789264109,2228.683611111111,3,1569.7014775640578,21124.585161044906,0.10002323757731356,0.2557038337607249,540.289262195398,1738.854509365599,188.75088171726244
2025-01-22,72180.48333333334,0.1755019650972135,True,0.4318150939805026,5470.154444444444,3,961.2742053413986,12126.053504234611,0.1739883513101786,0.3248762893552109,685.421414822003,2373.9296836709505,188.7993855929667
2025-01-23,24447.166666666668,0.2968033105404171,True,0.3261843072399853,2366.793333333333,3,530.9394741199895,13056.020058170137,0.1563588456590066,0.30603024895076253,624.7375638509469,1693.6972658096217,188.41959845728363
2025-01-24,70162.31666666667,0.5681397350287037,True,0.3987062657836201,15893.229166666666,3,388.71962431715417,10484.502345898296,0.11887037515436066,0.13224344365968033,164.8145710219174,983.3773620320258,188.84038947811928
2025-01-25,369820.4166666667,0.0110269736775394,True,0.3234934063538772,1319.206111111111,3,528.404188551242,16570.350579854578,0.18245164760261384,0.1774011563391694,536.3347453945105,2496.521522179083,189.5628023901165
2025-01-26,340693.98333333334,0.052419475757301,True,0.1034005107913221,1846.6297222222224,3,563.2938531674613,7397.782928544228,0.20523660906352872,0.2240157804381961,340.1222371310577,685.5581376780084,189.39454235676575
2025-01-27,306839.0,0.0006518076254974,True,0.0078,1.56,3,681.2112515753636,12905.636166185019,0.20842357260890879,0.1903842411823191,512.1029181833674,809.7629920388835,187.74348519671264
2025-01-28,119184.6,0.006712276586069,True,0.3188329861111111,255.0663888888889,3,1188.067218757453,16755.937800868334,0.2118802039155156,0.18573557314792677,659.4080005231397,1738.854509365599,187.7434851561025
2025-01-29,29873.866666666665,0.0631990502289626,True,0.2227824858757062,420.6133333333333,3,1888.1814016354317,18964.780815117618,0.2379200435810462,0.20290013439526702,915.505996298947,2373.9296836709505,187.74348515595014
2025-01-30,75590.63333333333,0.6819451616359875,True,0.2910099302061913,15001.173888888889,3,1227.0562836078097,17079.80782928511,0.18603819873771807,0.16293761065215542,517.7337174396397,1693.6972658096217,187.7434851562544
2025-01-31,34762.4,0.1569511886406001,True,0.2231673590746171,1217.601111111111,3,1129.8457541383802,15995.11632297552,0.18060405557294743,0.2934517995450399,847.7185338357748,983.3773620320258,187.743485155698
2025-02-01,14881.533333333333,0.2733432486795715,True,0.3354565295179719,1364.558888888889,4,4599.311500544696,113161.62902032728,0.06773445469369554,0.2269800908357507,1739.7890575308782,3356.736302484813,753.386717461605
2025-02-02,11904.0,0.1364247311827957,True,0.3887012520525451,631.2508333333333,4,4393.428261978667,96964.87507686032,0.08841005818623766,0.2421612435885636,2075.9684880253803,1628.1502371550123,541.8501800791436
2025-02-03,59604.0,0.2700489900006711,True,0.711900109758118,11458.744166666667,4,2956.6690670411463,96964.87507686032,0.0792485587731063,0.024320345533914402,186.88547814284732,1407.3886741489403,322.67821214419916
2025-02-04,45344.333333333336,0.6057206707196048,True,0.147849664635873,4060.838888888889,4,3285.5873710792653,120339.16578057353,0.06164015560354935,0.20974991062431053,1555.867135632077,2303.7895650123214,302.00560885101794
2025-02-05,26700.5,0.4272329481969751,True,0.2445345099643504,2789.4866666666667,4,3735.6040112829655,103137.74623684546,0.21057422382032806,0.2738514819759617,5947.547798898511,3005.454385134472,302.57028858254614
2025-02-06,21747.0,0.6217869131374443,True,0.2799359274597774,3785.293611111111,4,2013.9776356670418,65695.36293411108,0.24039454240568212,0.2259546288643801,3568.4577790478197,2104.809952195382,304.76991078828803
2025-02-07,20734.0,0.132053631716022,True,0.0852625598571544,233.4488888888889,4,2222.676633128437,55099.75467818776,0.07774167476937004,0.23374648626543862,1001.2641086370309,1429.5578585189437,302.3433121715385
2025-02-08,26270.13333333333,0.1646229431648614,True,0.2088897667129129,903.3786111111112,4,2986.5661733173656,99137.55811601743,0.0648242541763544,0.23905824229312986,1536.3121606714983,3356.736302484813,298.93719132135936
2025-02-09,5122.966666666666,0.0234239275419841,True,0.0082037037037037,0.9844444444444445,4,3130.85532982899,80608.67113917055,0.05734193000311495,0.101254637485448,468.0249344318214,1628.1502371550123,300.5040238202797
2025-02-10,14182.0,0.0056409533211112,True,0.0080277777777777,0.6422222222222222,4,1459.8373197107833,50317.269932637726,0.05770611710195738,0.036136492633042507,104.92643571259565,1407.3886741489403,301.1259595902402
2025-02-11,23400.983333333334,0.0030767937814579,True,0.0547993827160493,3.945555555555556,4,2272.424195637732,69176.07605887727,0.060096906580163284,0.027463742100668688,114.1741411523654,2303.7895650123214,302.05794976277195
2025-02-12,26986.9,0.0094860839888983,True,0.0143446180555555,3.672222222222222,4,3937.5344762921827,53801.03078544236,0.1299866252776252,0.2187092955418795,1529.5247430365644,3005.454385134472,319.990699710886
2025-02-13,33712.066666666666,0.1866690660712979,True,0.473253747550188,2978.185833333333,4,2544.914217976267,61748.96916985592,0.09690360507530897,0.2690442378882861,1609.8793934347807,2104.809952195382,320.8443389089686
2025-02-14,22391.58333333333,0.0969709600705622,True,0.2619615443659809,568.8058333333333,4,3208.467876583096,57482.814941395125,0.1893983707262583,0.23273723319963638,2533.8455162922805,1429.5578585189437,313.69354958536195
2025-02-15,12673.683333333332,0.0119933563118325,True,0.0076827485380116,1.1677777777777778,4,2988.1276786186536,103725.6363656399,0.12861582461365334,0.22866734183209883,3050.5957281366486,3356.736302484813,310.181739253753
2025-02-16,8059.0,0.0188609008561856,True,0.0077412280701754,1.1766666666666667,4,3465.20578502174,75860.47245260277,0.15907182427521271,0.20908488098778064,2523.0824036400945,1628.1502371550123,326.26797859212786
2025-02-17,7792.25,0.0184798999005422,True,0.0084799382716049,1.221111111111111,4,1498.5273224512773,50262.292800638956,0.19856743214179318,0.10175723591983563,1015.5834544924696,1407.3886741489403,332.05095970319115
2025-02-18,26481.0,0.0178241002983271,True,0.5458262711864407,257.63,4,2312.117520902805,63760.69005440039,0.19215913651009778,0.3529415593596342,4324.310271518098,2303.7895650123214,335.5740768464767
2025-02-19,24843.75,0.0930616352201257,True,0.7901564302191465,1826.8416666666667,4,5492.816746908054,72184.8389233549,0.3152849834756928,0.2615448073153239,5952.444848415982,3005.454385134472,340.94985340054416
2025-02-20,19838.016666666663,0.0064522579122072,True,0.00765625,0.98,4,4490.294732578073,65945.42445749659,0.4548132981041596,0.3472161941075988,10414.005308095893,2104.809952195382,345.81467223195284
2025-02-21,21210.1,0.0132012578912876,True,0.0078214285714285,2.19,4,3721.98035429685,56261.43378297864,0.2994112428659043,0.3241488660060638,5460.386777256439,1429.5578585189437,341.38177972501194
2025-02-22,32226.33333333333,0.1166747690811862,True,0.443371158392435,1667.0755555555556,4,5769.379836449816,69802.90901557312,0.21052626968081148,0.2805588201633792,4122.908949096365,3356.736302484813,336.9670182538384
2025-02-23,17825.0,0.2800561009817672,True,0.7175767895299145,3582.143333333333,4,7954.881238216002,66086.1185010149,0.20583922796207432,0.30057484409550467,4088.754354067319,1628.1502371550123,353.7419474540681
2025-02-24,9170.0,0.0200654307524536,True,0.0077053140096618,1.4177777777777778,4,4541.42414939977,48769.496520266555,0.28923335818473817,0.1432577360180119,2020.7599953095628,1407.3886741489403,536.4724891046161
2025-02-25,16733.666666666668,0.0066930937630724,True,0.0078869047619047,0.8833333333333333,4,1200.5082099198899,8703.102177885832,0.3180237254351679,0.44812954623181595,1240.3298110501464,2303.7895650123214,395.60764769129975
2025-02-26,16574.666666666668,0.1539699139248652,True,0.0730726445489376,186.4813888888889,4,1351.6179321342283,23812.749026079044,0.10453047950250283,0.5165819878444625,1285.8542259098963,3005.454385134472,388.81864199277265
2025-02-27,55806.66666666666,0.676317046947796,True,0.4054480889760279,15302.827222222222,4,1096.8310869971128,29370.099178121425,0.25604776213092634,0.30409412046763706,2286.832842971174,2104.809952195382,355.62539060972
2025-02-28,13220.183333333334,0.3414476097784826,True,0.247430278639295,1116.9002777777778,4,913.5183281571514,18010.726200377376,0.2695874034271222,0.3280402808075915,1592.7880725922917,1429.5578585189437,453.13165706902055
2025-03-01,19576.5,0.0634774687337709,True,0.3402230865522174,422.7838888888889,5,793.0431458977599,26112.47349324519,0.289460773359816,0.23864952761987468,1803.8412300618556,2834.7538855862913,375.17703726081044
2025-03-02,12624.75,0.0126735182874908,True,0.0079652777777777,1.2744444444444445,5,290.2153235585704,13165.247547129178,0.19947115249726988,0.1805894975395014,474.2437500894253,1391.0548571704612,149.9643563720005
2025-03-03,176201.66666666666,0.000499427739049,True,0.0079040404040404,0.6955555555555556,5,1272.9224592048074,11566.262671796538,0.11901367004435918,0.08093332217623439,111.40822799449236,1188.241801658056,69.04473323046525
2025-03-04,17217.183333333334,0.1045515575040826,True,0.3916209126120704,704.9502777777777,5,1949.5040935903912,89692.95872932207,0.06866402074836651,0.22969776391693977,1414.6348361377493,2027.4824262267737,300.96842296370073
2025-03-05,31566.233333333334,0.0238229247075197,True,0.1202751920803782,90.44694444444444,5,1557.8520066501437,78715.14287512613,0.08041186506588047,0.24552383484664572,1554.075386160089,2660.711306507896,362.5934750125254
2025-03-06,55847.03333333333,0.1583635299040056,True,0.2589774514681421,2290.431111111111,5,2846.1629588395217,95090.26513240264,0.30513656730890487,0.23889682992999356,6931.715050862664,2287.035703279524,459.47619183152943
2025-03-07,21043.75,0.29001485001485,True,0.2457068472700129,1499.548888888889,5,1831.5787230334886,42705.73970659803,0.3901949233616546,0.3244547848984285,5406.572694271658,1235.493732589447,313.9830511643756
2025-03-08,21018.0,0.1573889047483109,True,0.0903027173182856,298.7213888888889,5,1422.5252584329412,46167.59268655832,0.10816751339961843,0.33194539658393524,1657.6801082037628,2834.7538855862913,414.92104798037235
2025-03-09,52412.16666666666,0.0087002699754827,True,0.0082139376218323,3.745555555555556,5,4887.635631613827,121995.37964671131,0.21766232273084352,0.2811912187952979,7466.694737876003,1391.0548571704612,375.2382881804786
2025-03-10,26625.0,0.0970516431924882,True,0.2683346233230134,693.3766666666667,5,2224.952573443562,66256.23861306692,0.08368504606083244,0.2555589709939766,1416.9866790268347,1188.241801658056,274.1212801823549
2025-03-11,31308.33333333333,0.112132020228906,True,0.2469019812634511,866.7905555555556,5,1443.6254223056924,12155.345522630441,0.20028524350059237,0.30567627052489243,744.179988206388,2027.4824262267737,95.53314723692804
2025-03-12,45565.16666666666,0.0697462608498451,True,0.0374521886581357,119.02305555555556,5,951.0357747164574,13967.660357406397,0.23230979631546697,0.3787129397955333,1228.8569621314102,2660.711306507896,275.9678301456313
2025-03-13,38042.333333333336,0.0629079884689862,True,0.3427655129187269,820.295,5,3032.6539771158327,17884.88527847878,0.29584819271633034,0.3256865604345538,1723.2763067517362,2287.035703279524,375.29251659372727
2025-03-14,67391.53333333333,0.2055451080402781,True,0.1416712187570186,1962.4297222222224,5,1014.6133388286872,13045.996165049726,0.2960184029491403,0.331643118519091,1280.757618773175,1235.493732589447,409.96722463142027
2025-03-15,50198.93333333333,0.1305406223771023,True,0.1674780846770775,1097.483888888889,5,5212.343483059108,26691.59531915081,0.23940948587976066,0.3300854763759697,2109.319180122968,2834.7538855862913,288.0386968741696
