date,jobs_1d,requested_GPU_1d,requested_GPU_h_1d,requested_nodes_1d,unique_accounts_1d,full_requested_GPU_h_1d,jobs_7d,requested_GPU_7d,requested_GPU_h_7d,requested_nodes_7d,unique_accounts_7d,full_requested_GPU_h_7d,jobs_28d,requested_GPU_28d,requested_GPU_h_28d,requested_nodes_28d,unique_accounts_28d,full_requested_GPU_h_28d,account_entropy_28d,full_share_7d,full_share_28d,dow_sin,dow_cos,month_sin,month_cos,holiday
2024-08-29,2125.0,8675.0,88518.51666666666,2676.0,22.0,36884.0,4260.0,17500.0,192805.01666666666,5827.0,45.0,58141.0,15519.0,50638.0,686417.5666666667,19922.0,70.0,267318.93333333335,3.086262756894458,0.3015533568844725,0.38944069370408013,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0.0
2024-08-30,762.0,1840.0,40311.5,883.0,25.0,11096.0,4529.0,17742.0,213771.01666666666,6072.0,47.0,64842.333333333336,15200.0,50515.0,702583.7666666666,19629.0,71.0,266414.8,3.096988076694836,0.3033261213069031,0.3791929341948455,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0.0
2024-08-31,255.0,886.0,6959.0,272.0,16.0,3648.0,4443.0,17935.0,211228.68333333332,6000.0,45.0,65465.66666666667,15034.0,50102.0,694730.4166666667,19403.0,72.0,263846.8,3.097025382263016,0.30992792093182425,0.3797829973616864,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0.0
2024-09-01,1100.0,1596.0,25518.0,1130.0,22.0,10184.0,5247.0,18421.0,225227.01666666666,6738.0,42.0,73590.0,15793.0,50624.0,700916.4166666667,20131.0,69.0,271968.1333333333,3.108907213322767,0.326737001133893,0.3880179246289113,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.0
2024-09-02,110.0,298.0,7596.0,138.0,8.0,312.0,5101.0,17984.0,224061.01666666666,6599.0,44.0,71734.0,15675.0,50190.0,698801.4166666667,20002.0,71.0,271274.8,3.112346417590916,0.32015386285030545,0.38820012886350513,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0
2024-09-03,170.0,765.0,10696.333333333334,263.0,10.0,3304.0,5114.0,18083.0,230515.35,6679.0,43.0,72446.0,15191.0,49890.0,682948.4166666667,19595.0,70.0,273662.1333333333,3.0989535307345277,0.3142784200705072,0.400706885988583,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0
2024-09-04,287.0,761.0,9954.333333333334,332.0,13.0,2216.0,4809.0,14821.0,189553.68333333335,5694.0,44.0,67644.0,15049.0,48865.0,671930.9166666666,19314.0,69.0,264510.13333333336,3.0921251544684445,0.35685932771375845,0.3936567387693998,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.0
2024-09-05,466.0,1200.0,16089.166666666668,568.0,26.0,6055.333333333334,3150.0,7346.0,117124.33333333334,3586.0,44.0,36815.33333333333,14823.0,48023.0,650663.3333333333,19011.0,70.0,254356.8,3.0956404036958918,0.314326940316985,0.390919215774671,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.0
2024-09-06,647.0,2096.0,28816.000000000004,853.0,23.0,10251.0,3035.0,7602.0,105628.83333333333,3556.0,44.0,35970.33333333333,14300.0,47563.0,646723.8333333333,18406.0,70.0,260599.80000000002,3.1114550046332847,0.3405351758437169,0.40295375950012674,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0.0
2024-09-07,363.0,1364.0,31209.583333333336,531.0,23.0,20136.0,3143.0,8080.0,129879.41666666666,3815.0,45.0,52458.333333333336,14019.0,47424.0,617972.3166666667,18277.0,71.0,225913.13333333333,3.116533847678068,0.40390028443049425,0.36557160772493075,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0.0
2024-09-08,355.0,1597.0,40160.2,544.0,18.0,27641.533333333333,2398.0,8081.0,144521.61666666667,3229.0,43.0,69915.86666666667,14032.0,47726.0,643363.1833333333,18354.0,71.0,241346.6666666667,3.101719878711325,0.48377445726977175,0.3751328532917035,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.0
2024-09-09,15.0,306.0,2772.0,82.0,5.0,1536.0,2303.0,8089.0,139697.61666666667,3173.0,41.0,71139.86666666667,13772.0,47315.0,634514.1833333333,18127.0,71.0,240166.0,3.0837275585047164,0.5092418064397901,0.37850375343592924,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0
2024-09-10,69.0,260.0,26658.0,85.0,7.0,25488.0,2202.0,7584.0,155659.28333333333,2995.0,39.0,93323.86666666667,13710.0,46970.0,648399.0166666666,18047.0,70.0,256174.0,3.0903831767262244,0.5995393571665123,0.39508696561101614,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0
2024-09-11,144.0,827.0,14385.333333333334,245.0,16.0,10200.0,2059.0,7650.0,160090.28333333333,2908.0,40.0,101307.86666666667,13285.0,46808.0,652675.0166666666,17705.0,70.0,260524.0,3.098710432441284,0.6328170864419526,0.3991634325618051,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.0
2024-09-12,298.0,2233.0,41263.91666666667,660.0,22.0,22330.0,1891.0,8683.0,185265.03333333333,3000.0,36.0,117582.53333333333,13326.0,47944.0,680452.7,17997.0,70.0,279373.93333333335,3.08265012498673,0.6346720221175034,0.4105706882099716,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.0
2024-09-13,1531.0,5587.0,25143.0,1683.0,26.0,19936.666666666668,2775.0,12174.0,181592.03333333335,3830.0,37.0,127268.20000000001,14550.0,51962.0,681679.3666666667,19184.0,70.0,292601.26666666666,3.0441205724515332,0.7008468249616677,0.4292359149690169,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0.0
2024-09-14,1743.0,2680.0,23490.966666666667,1873.0,25.0,10352.0,4155.0,13490.0,173873.41666666663,5172.0,35.0,117484.20000000001,14645.0,51481.0,640022.0,19285.0,73.0,290040.6,3.0836641266599645,0.6756881083508551,0.45317285968294835,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0.0
2024-09-15,1318.0,4524.0,37110.0,1517.0,20.0,13639.333333333332,5118.0,16417.0,170823.21666666667,6145.0,34.0,103482.0,15497.0,54810.0,655964.1666666666,20228.0,71.0,296827.93333333335,3.0872514648288143,0.6057841669257876,0.45250632338910796,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.0
2024-09-16,145.0,576.0,9296.7,195.0,14.0,6853.333333333333,5248.0,16687.0,177347.9166666667,6258.0,37.0,108799.33333333333,15306.0,54442.0,655911.45,20040.0,71.0,301945.26666666666,3.0959253327461673,0.6134796245609501,0.4603445581970961,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0
2024-09-17,324.0,1092.0,12355.25,420.0,9.0,3648.0,5503.0,17519.0,163045.16666666666,6593.0,37.0,86959.33333333333,15400.0,53986.0,653129.7,20020.0,70.0,294145.26666666666,3.082896237241608,0.5333450546934336,0.4503627176450048,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0
