fold_id,seed,date,actual_GPU_h,mean_GPU_h,Q50_GPU_h,Q90_GPU_h,CRPS,alpha,selected_config
1,20260902,2024-11-12,7713.995555555555,1080.3149841308593,1442.406111111111,5586.911194444444,5910.636589040689,1.0,F2
1,20260902,2024-11-13,2175.9825,1187.7640723334418,1499.5052777777778,5586.911194444444,1154.0598631907997,1.0,F2
1,20260902,2024-11-14,2760.5847222222224,1269.8668969048395,1627.585,6214.026194444445,1407.2576072960599,1.0,F2
1,20260902,2024-11-15,526.8247222222222,1378.6622729492187,1648.0788888888887,6214.026194444445,331.1138780162404,1.0,F2
1,20260902,2024-11-16,1534.37,1364.4409044053818,1606.5841666666665,6214.026194444445,706.9772828695177,1.0,F2
1,20260902,2024-11-17,1444.986666666667,1094.601873643663,1499.5052777777778,5357.841472222222,686.360432877706,1.0,F2
1,20260902,2024-11-18,2208.7769444444443,1051.285714992947,1442.406111111111,5357.841472222222,1255.9140908857685,1.0,F2
1,20260902,2024-11-19,66.29583333333333,1184.4228350151907,1499.5052777777778,5586.911194444444,237.05619739714587,1.0,F2
1,20260902,2024-11-20,2.431111111111111,1287.7104092068143,1499.5052777777778,6214.026194444445,309.7013486116796,1.0,F2
1,20260902,2024-11-21,3559.4005555555555,1326.3786180284287,1627.585,6214.026194444445,1930.3067184902563,1.0,F2
1,20260902,2024-11-22,2161.778333333333,1321.9905864800348,1627.585,6214.026194444445,1011.1982087720432,1.0,F2
1,20260902,2024-11-23,8080.208055555556,1235.8570756022136,1499.5052777777778,6214.026194444445,6000.64571895563,1.0,F2
1,20260902,2024-11-24,1132.566388888889,1241.1561684841581,1627.585,5586.911194444444,485.7079326197504,1.0,F2
1,20260902,2024-11-25,1913.0413888888888,1121.419905327691,1322.2741666666666,5768.597861111111,1023.3787999648182,1.0,F2
1,20260902,2024-11-26,1357.1533333333334,1343.0800707329645,1499.5052777777778,6010.635916666667,700.1512841572529,1.0,F2
1,20260902,2024-11-27,11230.86527777778,1193.8868557400174,1627.585,5586.911194444444,9167.02029672348,1.0,F2
1,20260902,2024-11-28,1709.450833333333,1305.2765948486326,1648.0788888888887,5586.911194444444,711.888443451474,1.0,F2
1,20260902,2024-11-29,811.2977777777778,1197.5759764946831,1627.585,6214.026194444445,435.5732660856677,1.0,F2
1,20260902,2024-11-30,52.6,682.7811108398437,1442.406111111111,4839.872305555556,173.2292053714395,1.0,F2
1,20260903,2024-11-01,2.562222222222222,1368.9205042182075,1627.585,6214.026194444445,405.2402400381535,1.0,F2
1,20260903,2024-11-02,24839.36611111111,1145.9967202419707,1442.406111111111,5586.911194444444,22807.489170754452,1.0,F2
1,20260903,2024-11-03,314.8405555555556,1228.3675788709852,1499.5052777777778,5586.911194444444,319.26365931303974,1.0,F2
1,20260903,2024-11-04,272.1483333333333,1091.346591796875,1343.4986111111111,5586.911194444444,279.4172213587824,1.0,F2
1,20260903,2024-11-05,61545.05833333333,1527.8978117540146,1499.5052777777778,6010.635916666667,58964.47607180471,1.0,F2
1,20260903,2024-11-06,5607.016388888889,1234.0078540717232,1606.5841666666665,5586.911194444444,3789.23408626035,1.0,F2
1,20260903,2024-11-07,1258.8275,1243.2064357503255,1606.5841666666665,5586.911194444444,646.9549397808809,1.0,F2
1,20260903,2024-11-08,380.0494444444444,1260.5600724962023,1606.5841666666665,5586.911194444444,289.6934447761213,1.0,F2
1,20260903,2024-11-09,1261.7905555555556,1186.5821904161241,1606.5841666666665,5586.911194444444,655.4451440517607,1.0,F2
1,20260903,2024-11-10,96.80722222222222,1196.4256812201606,1442.406111111111,5900.468694444444,271.5511882906326,1.0,F2
1,20260903,2024-11-11,668.8527777777778,1002.3208688693576,1322.2741666666666,5357.841472222222,419.40636335472254,1.0,F2
1,20260903,2024-11-12,7713.995555555555,1125.7449643283421,1442.406111111111,5586.911194444444,5840.984383103714,1.0,F2
1,20260903,2024-11-13,2175.9825,1149.2209793429906,1499.5052777777778,5586.911194444444,1131.2584054633803,1.0,F2
1,20260903,2024-11-14,2760.5847222222224,1346.5565649414061,1627.585,6214.026194444445,1386.7003363975884,1.0,F2
1,20260903,2024-11-15,526.8247222222222,1329.8388226318361,1648.0788888888887,6214.026194444445,322.67477126000676,1.0,F2
1,20260903,2024-11-16,1534.37,1381.97232035319,1627.585,6214.026194444445,699.8372812571955,1.0,F2
1,20260903,2024-11-17,1444.986666666667,1065.1950736490885,1499.5052777777778,5357.841472222222,685.9240694080128,1.0,F2
1,20260903,2024-11-18,2208.7769444444443,1006.3846949598524,1343.4986111111111,5357.841472222222,1273.1775436490773,1.0,F2
1,20260903,2024-11-19,66.29583333333333,1108.8676297336153,1442.406111111111,5586.911194444444,224.26141414276424,1.0,F2
1,20260903,2024-11-20,2.431111111111111,1369.0660906304252,1606.5841666666665,6214.026194444445,342.7584145727096,1.0,F2
1,20260903,2024-11-21,3559.4005555555555,1393.7030724419487,1627.585,6214.026194444445,1895.143446611779,1.0,F2
1,20260903,2024-11-22,2161.778333333333,1351.7168023003474,1627.585,6214.026194444445,997.2899460312722,1.0,F2
1,20260903,2024-11-23,8080.208055555556,1213.696405775282,1499.5052777777778,6214.026194444445,6037.877641127955,1.0,F2
1,20260903,2024-11-24,1132.566388888889,1226.4983916558158,1627.585,5586.911194444444,478.7993248648115,1.0,F2
1,20260903,2024-11-25,1913.0413888888888,1110.2394877115885,1322.2741666666666,5768.597861111111,1009.8789145130247,1.0,F2
1,20260903,2024-11-26,1357.1533333333334,1309.9208545600043,1442.406111111111,5768.597861111111,709.7044616338444,1.0,F2
1,20260903,2024-11-27,11230.86527777778,1223.9118004014758,1627.585,5586.911194444444,9113.983391526575,1.0,F2
1,20260903,2024-11-28,1709.450833333333,1258.4765144178602,1627.585,5586.911194444444,731.1687933586868,1.0,F2
1,20260903,2024-11-29,811.2977777777778,1209.7413429090711,1606.5841666666665,6214.026194444445,435.54522409882816,1.0,F2
1,20260903,2024-11-30,52.6,689.2836380343967,1442.406111111111,4839.872305555556,174.4171302179662,1.0,F2
2,20260901,2024-12-01,13491.790555555555,5346.067129781633,1613.2892406041697,8396.438469857112,9111.381489623054,0.6045461616708805,F4
2,20260901,2024-12-02,899.9861111111111,5819.700475361965,1428.0067406041699,9655.070527777783,643.0151023349126,0.5181267810959999,F4
2,20260901,2024-12-03,16920.86111111111,5360.952208708165,1418.0685620463157,7386.213858625404,12406.191546012891,0.5222557506626048,F4
2,20260901,2024-12-04,4682.834444444445,6613.3438260183575,1351.6152548044583,7598.229504084949,2387.2483396292137,0.47308406750247445,F4
2,20260901,2024-12-05,1556.8316666666667,6499.770715751051,1428.0067406041699,8978.554441264667,779.2132305013656,0.4983117308833555,F4
2,20260901,2024-12-06,4.036111111111111,5627.768031029213,1424.2289047072466,9456.105339698355,762.801945616302,0.5549044547685956,F4
2,20260901,2024-12-07,16.805555555555557,5361.44603500163,1634.1366932788515,9655.070527777783,865.9713818973178,0.5604179498674597,F4
2,20260901,2024-12-08,0.7977777777777778,4867.9217226442515,1441.8436657891364,9655.070527777783,777.8537490057388,0.5608959767498594,F4
2,20260901,2024-12-09,2.1747222222222224,7088.856012603962,1285.9786850486144,9184.635090400192,770.2146262588676,0.4809330075113721,F4
2,20260901,2024-12-10,149.5911111111111,5335.7700328856945,1428.0067406041699,6723.965805555561,646.0917928993485,0.5332104659010378,F4
2,20260901,2024-12-11,0.0,3654.9148314278214,1306.3384072708363,6723.965805555561,610.8066387688896,0.6493832753901428,F4
2,20260901,2024-12-12,0.0,3246.599347292617,976.9758186691388,2846.069138888894,372.44076452210356,0.560807898897136,F4
2,20260901,2024-12-13,13.54111111111111,687.898946564205,759.153962826392,759.153962826392,17.536717497739573,0.019134429275194435,F4
2,20260901,2024-12-14,11.863333333333332,170.75904508160082,759.153962826392,759.153962826392,11.800093273265418,9.294291989352887e-10,F4
2,20260901,2024-12-15,868.8622222222223,2599.1065502945694,800.3628517152808,3246.285250000005,515.1096381521247,0.506281011945929,F4
2,20260901,2024-12-16,142.8438888888889,3950.956305743269,947.9233570721378,6723.965805555561,471.8686513751709,0.4973843389699926,F4
2,20260901,2024-12-17,194.65666666666667,5402.150965310921,1348.2702019650958,10094.037555151303,712.809892763602,0.5553448185213432,F4
2,20260901,2024-12-18,3526.758611111111,4900.152079425741,1436.0422961597253,6723.965805555561,1608.0599749986204,0.603499017036099,F4
2,20260901,2024-12-19,1231.8741666666667,5242.811309374351,1436.0422961597253,6723.965805555561,631.7265190028111,0.563026208033766,F4
2,20260901,2024-12-20,1505.9702777777777,5176.389693324614,1429.4332799404306,6723.965805555561,698.1799779751809,0.6934634572073605,F4
2,20260901,2024-12-21,0.0,5248.536081591132,1293.383307618279,7051.960500485091,731.8346252870697,0.6749800140621149,F4
2,20260901,2024-12-22,0.0,4862.632201337289,1285.9786850486144,6723.965805555561,589.1505517368032,0.6254718855575486,F4
2,20260901,2024-12-23,0.0,816.8931222409283,759.153962826392,759.153962826392,31.204342954635422,0.16664637852452435,F4
2,20260901,2024-12-24,2.221111111111111,51.22545377240827,759.153962826392,759.153962826392,2.2506366186650624,3.3717234585755284e-08,F4
2,20260901,2024-12-25,1.2155555555555555,1234.3864421110907,759.153962826392,759.153962826392,30.115109009277376,0.09470655108447759,F4
2,20260901,2024-12-26,6819.274444444444,5172.468986165461,801.9837984993508,7184.908887637115,4552.716575100527,0.3585492675561673,F4
2,20260901,2024-12-27,1540.4844444444443,6754.416628819208,902.7895183819476,11128.347472222225,992.410429349763,0.21189991245833015,F4
2,20260901,2024-12-28,3842.4538888888887,6567.868914732836,1436.0422961597253,11128.347472222225,1788.460288763994,0.5426809248520159,F4
2,20260901,2024-12-29,275.5077777777778,4632.011525411108,1436.0422961597253,6723.965805555561,668.1782481269097,0.6167083566649124,F4
2,20260901,2024-12-30,25406.009166666667,5090.771460927164,1436.0422961597253,6723.965805555561,20028.030519447973,0.6368445151311544,F4
2,20260901,2024-12-31,1169.9105555555557,5039.986330652866,1671.661462826392,6723.965805555561,684.2840852415975,0.6500639329080217,F4
2,20260902,2024-12-01,13491.790555555555,4717.08994830733,1613.2892406041697,8754.694335706514,9146.742921394873,0.6525192586143904,F4
2,20260902,2024-12-02,899.9861111111111,5273.596004152407,1428.0067406041699,9655.070527777783,616.3347078612724,0.5490707516098313,F4
2,20260902,2024-12-03,16920.86111111111,5648.7159564881,1267.8593192808949,8020.546745647374,12394.180188562204,0.5120114717663173,F4
2,20260902,2024-12-04,4682.834444444445,6085.834760111241,1476.7117375790172,8981.541069451621,2344.117434924131,0.44473266793108873,F4
2,20260902,2024-12-05,1556.8316666666667,6066.423832777071,1455.0622188013226,8238.551753732256,746.0335088014672,0.4962809156925303,F4
2,20260902,2024-12-06,4.036111111111111,5257.769466312505,1285.9786850486144,9655.070527777783,718.3518612943571,0.5271532867472076,F4
2,20260902,2024-12-07,16.805555555555557,5635.647449646764,1640.4522031178271,9655.070527777783,852.4304483356364,0.5262182461877614,F4
2,20260902,2024-12-08,0.7977777777777778,6301.47018782922,1428.0067406041699,9655.070527777783,834.6250948187762,0.5150481231529038,F4
2,20260902,2024-12-09,2.1747222222222224,5877.3914375222785,1285.9786850486144,6989.207699116809,683.9375381608907,0.4777691448116793,F4
2,20260902,2024-12-10,149.5911111111111,4646.093454212096,1353.3278086444304,6723.965805555561,604.0815488749486,0.5621795473302164,F4
2,20260902,2024-12-11,0.0,4202.05317094023,1285.9786850486144,6570.133329194097,606.4923386887463,0.616259651481147,F4
2,20260902,2024-12-12,0.0,2935.946138141574,916.3713071653707,2846.069138888894,371.11916079985394,0.5650509265043584,F4
2,20260902,2024-12-13,13.54111111111111,1022.3258440997704,759.153962826392,759.153962826392,56.59083620721253,0.22721024090651856,F4
2,20260902,2024-12-14,11.863333333333332,147.08104516204114,759.153962826392,759.153962826392,12.14279382821681,0.014445064799441456,F4
2,20260902,2024-12-15,868.8622222222223,2500.0776641267857,761.7161850486142,3246.285250000005,522.2574052704886,0.4362890170303176,F4
2,20260902,2024-12-16,142.8438888888889,3351.025995871846,1031.3022961597253,5321.90969444445,444.10957219222337,0.5574784476988979,F4
2,20260902,2024-12-17,194.65666666666667,5286.300915459311,1390.910167732763,9216.34289059099,720.5489230073899,0.5794231492726964,F4
2,20260902,2024-12-18,3526.758611111111,5475.774840580032,1428.0067406041699,6723.965805555561,1654.0684927944276,0.5834429203889084,F4
2,20260902,2024-12-19,1231.8741666666667,5090.695646735365,1428.0067406041699,6723.965805555561,677.0081226458187,0.5780434640717447,F4
2,20260902,2024-12-20,1505.9702777777777,5369.3255368721075,1436.0422961597253,6723.965805555561,697.7650565622334,0.6690713697548204,F4
2,20260902,2024-12-21,0.0,5148.558073161375,1311.2545740659048,9604.311996388427,778.1263800135875,0.6867635023653077,F4
2,20260902,2024-12-22,0.0,3722.273191859945,1139.2034072708364,5511.47061161991,526.8744539033669,0.6345850477271393,F4
2,20260902,2024-12-23,0.0,1096.1400313760782,759.153962826392,1352.779138888894,101.46243026695129,0.34250452861371206,F4
2,20260902,2024-12-24,2.221111111111111,40.28147686216274,759.153962826392,759.153962826392,2.2347774283592514,1.0130504704188791e-07,F4
2,20260902,2024-12-25,1.2155555555555555,930.4653388946768,759.153962826392,759.153962826392,19.228630282357358,0.08633513220731888,F4
2,20260902,2024-12-26,6819.274444444444,5571.221962377825,794.3273104367811,7655.67629541631,4596.423940356992,0.3183527991336685,F4
2,20260902,2024-12-27,1540.4844444444443,5782.904863792473,906.4123669347313,11128.347472222225,947.3776080999933,0.28168486138950494,F4
2,20260902,2024-12-28,3842.4538888888887,6679.7824489014965,1436.0422961597253,11128.347472222225,1822.427687526988,0.5282541743164535,F4
2,20260902,2024-12-29,275.5077777777778,5934.109472763493,1436.0422961597253,7418.730129504671,752.745339929198,0.5654643406620532,F4
2,20260902,2024-12-30,25406.009166666667,5081.64808735688,1436.0422961597253,6723.965805555561,20106.967450001306,0.6321025700177951,F4
2,20260902,2024-12-31,1169.9105555555557,5981.426270509168,1533.7146085310474,7831.25022000709,691.8935732332275,0.6133655479402826,F4
2,20260903,2024-12-01,13491.790555555555,5175.3945540366585,1613.2892406041697,7538.040198669851,9152.955861585006,0.6481502876169077,F4
2,20260903,2024-12-02,899.9861111111111,5379.548740398514,1428.0067406041699,9655.070527777783,632.9928722696604,0.5678210370176036,F4
2,20260903,2024-12-03,16920.86111111111,8527.515114724427,1285.9786850486144,11179.172922357382,12086.779136006964,0.39532482080575326,F4
2,20260903,2024-12-04,4682.834444444445,6147.330002123702,1613.2892406041697,6724.791447714051,2300.409703576227,0.5537481198992512,F4
2,20260903,2024-12-05,1556.8316666666667,6600.729703948526,1428.0067406041699,7524.969806380992,763.3103909556248,0.49686261661046605,F4
2,20260903,2024-12-06,4.036111111111111,6664.293801018441,1405.1003191396953,9655.070527777783,819.73344112018,0.5169223540464049,F4
2,20260903,2024-12-07,16.805555555555557,5719.9943891128205,1613.2892406041697,9655.070527777783,873.2454374421295,0.5655861317011592,F4
2,20260903,2024-12-08,0.7977777777777778,6135.125793229183,1613.2892406041697,9655.070527777783,850.3497055162152,0.5311068408887858,F4
2,20260903,2024-12-09,2.1747222222222224,5617.072456062175,1285.9786850486144,7465.6743046468655,689.3956733581599,0.5161000015302899,F4
2,20260903,2024-12-10,149.5911111111111,4567.56569389055,1400.8857017390033,6723.965805555561,593.3158281746914,0.5954047010029359,F4
2,20260903,2024-12-11,0.0,4800.350928817876,1306.3384072708363,6723.965805555561,636.3638017676421,0.5457473041534054,F4
2,20260903,2024-12-12,0.0,3422.6369007388994,864.4584072708365,3051.391193460499,380.69259532998876,0.5171319708789998,F4
2,20260903,2024-12-13,13.54111111111111,602.7289236581361,759.153962826392,759.153962826392,36.43061545354976,0.1526653380072391,F4
2,20260903,2024-12-14,11.863333333333332,376.5455814749086,759.153962826392,759.153962826392,12.015441029506917,1.0080849462055246e-08,F4
2,20260903,2024-12-15,868.8622222222223,2536.3370211459824,761.7161850486142,2947.126831110621,517.1626305734017,0.47057474151678286,F4
2,20260903,2024-12-16,142.8438888888889,3745.195262474601,953.445162596783,6723.965805555561,450.7323756380388,0.5257967914718753,F4
2,20260903,2024-12-17,194.65666666666667,5791.764487466105,1285.9786850486144,9773.269245378504,694.2654704216038,0.5205457787261544,F4
2,20260903,2024-12-18,3526.758611111111,7516.276475222365,1428.0067406041699,7160.813847001786,1688.1577739789973,0.5311707205931304,F4
2,20260903,2024-12-19,1231.8741666666667,4632.5658214472705,1428.0067406041699,6723.965805555561,667.9328425057934,0.628669525869254,F4
2,20260903,2024-12-20,1505.9702777777777,5936.603405154506,1432.0245183819475,7348.308194987469,731.8882410970782,0.6218362523730995,F4
2,20260903,2024-12-21,0.0,4525.646981043091,1428.0067406041699,7258.687801165575,771.6643660517566,0.6924092377920951,F4
2,20260903,2024-12-22,0.0,3357.305342327235,1285.9786850486144,6723.965805555561,544.6799784575987,0.6758842197699187,F4
2,20260903,2024-12-23,0.0,995.2808954605505,759.153962826392,759.153962826392,48.47352275487003,0.2158906712027797,F4
2,20260903,2024-12-24,2.221111111111111,35.5005184721457,759.153962826392,759.153962826392,2.2141720134061345,2.397794193524209e-09,F4
2,20260903,2024-12-25,1.2155555555555555,669.2241128997082,759.153962826392,759.153962826392,12.962604664483138,0.05091544905004111,F4
2,20260903,2024-12-26,6819.274444444444,5555.803417638304,854.7066130231321,10264.557859041217,4447.865084640809,0.39441640400538336,F4
2,20260903,2024-12-27,1540.4844444444443,5712.760308190813,950.7778456547976,9661.33042013047,930.9993488207774,0.2697250777325031,F4
2,20260903,2024-12-28,3842.4538888888887,5576.025187811078,1436.0422961597253,11128.347472222225,1800.3174890951695,0.5731715909228273,F4
