aggregate_mass_ratio,burst_WAPE,daily_WAPE,model,status
0.26323435001915396,0.9395434131303984,0.9180979299674747,B0_V18R2_CANDIDATE_B,PRESERVED_SERIALIZED
1.2016903850413747,0.8631208922671132,1.411533258849319,B1_PERSISTENCE_PROXY,PRESERVED_SERIALIZED
0.6505082783764421,0.8682298695981397,0.976108062962391,B2_LIGHTGBM_TWEEDIE,PRESERVED_SERIALIZED
0.36370296301248994,0.9206230064013147,0.8902500584818535,B3_LIGHTGBM_QUANTILE,PRESERVED_SERIALIZED
0.7562750273077996,0.8471469668307847,1.0076055679711258,V19-A,PRESERVED_SERIALIZED
0.9887431317409769,0.8845957714978162,1.3224544175109205,B1_V23M_CAUSAL_LAG1,REPRODUCED_CAUSALLY
