day,case,status,reason,schedule_sha256,source_manifest_sha256,April_rows_used
2025-03-08,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-08,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-08,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-09,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-09,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-09,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-09,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-10,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-10,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-10,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-10,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-11,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-11,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-11,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-11,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-12,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-12,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-12,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-12,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-13,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-13,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-13,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-13,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-14,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-14,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-14,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-14,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-15,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-15,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-15,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-15,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-16,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-16,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-16,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-16,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-17,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-17,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-17,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-17,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-18,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-18,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-18,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-18,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-19,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-19,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-19,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-19,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-20,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-20,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-20,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-20,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-21,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-21,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-21,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-21,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-22,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-22,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-22,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-22,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-23,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-23,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-23,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-23,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-24,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-24,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-24,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-24,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-25,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-25,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-25,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-25,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-26,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-26,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-26,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-26,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-27,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-27,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-27,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-27,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-28,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-28,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-28,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-28,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-29,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-29,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-29,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-29,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-30,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-30,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-30,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-30,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-31,B0,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-31,B1,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-31,B2,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
2025-03-31,B3,NOT_MATERIALIZED,MISSING_REALIZED_TRAFFIC_AUTHORITY_2025-02-28,,80c4315aa6ac03ac49fb848f23069e8f1be5a999ed751a630f043ffc5d28ccd5,0
