day,rack_id,rack_owner_AIDC,slot,physical_frozen_capacity_gpu,physical_capacity_nodeh,residual_occupancy_gpu,authorized_flexible_capacity_nodeh,flexible_scheduled_occupancy_nodeh,realized_flexible_occupancy_nodeh,free_headroom_nodeh,rejected_service_nodeh,capacity_constraint_active,LP_dual_shadow_price,cohort_mix
2025-04-04,AIDC09_LP03,AIDC09,0,29.04803701986896,1.81550231374181,26.373685968481606,0.16714694071170966,1.81550231374181,0.16714694071170966,0.0,1.6483553730301004,True,NOT_AVAILABLE_FIXED_REPLAY,N01_R02
2025-04-04,AIDC09_LP04,AIDC09,0,38.366036098102185,2.3978772561313866,34.83380950026554,0.22076416236479046,2.3978772561313866,0.22076416236479046,0.0,2.177113093766596,True,NOT_AVAILABLE_FIXED_REPLAY,N01_R02
2025-04-04,AIDC10_LP01,AIDC10,0,3.084252759816827,0.1927657974885517,2.800296408297495,0.01774727196995826,0.0,0.0,0.01774727196995826,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC10_LP02,AIDC10,0,3.2496356725794073,0.20310222953621296,2.9504530954006416,0.018698911073672858,0.0,0.0,0.018698911073672858,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC10_LP03,AIDC10,0,3.661517271412054,0.22884482946325338,3.3244141977077657,0.021068942106518024,0.22884482946325338,0.021068942106518024,0.0,0.20777588735673536,True,NOT_AVAILABLE_FIXED_REPLAY,N01_R02
2025-04-04,AIDC10_LP04,AIDC10,0,4.836054970349015,0.30225343564681345,4.390816323562883,0.02782741542413325,0.0,0.0,0.02782741542413325,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC11_LP01,AIDC11,0,2.056168506544551,0.12851053165903445,1.86686427219833,0.011831514646638827,0.0,0.0,0.011831514646638827,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC11_LP02,AIDC11,0,2.166423781719605,0.13540148635747531,1.9669687302670944,0.012465940715781915,0.0,0.0,0.012465940715781915,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC11_LP03,AIDC11,0,2.4410115142747024,0.1525632196421689,2.216276131805177,0.01404596140434533,0.0,0.0,0.01404596140434533,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC11_LP04,AIDC11,0,3.2240366468993438,0.20150229043120899,2.927210882375255,0.018551610282755537,0.0,0.0,0.018551610282755537,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC12_LP01,AIDC12,0,4.317953863743557,0.2698721164839723,3.920414971616492,0.02484618075794154,0.0,0.0,0.02484618075794154,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC12_LP02,AIDC12,0,4.54948994161117,0.2843431213506981,4.130634333560898,0.026178475503142007,0.2843431213506981,0.026178475503142007,0.0,0.2581646458475561,True,NOT_AVAILABLE_FIXED_REPLAY,N01_R02;N08_R02
2025-04-04,AIDC12_LP03,AIDC12,0,5.126124179976875,0.3203827612485547,4.654179876790871,0.02949651894912525,0.3203827612485547,0.0,0.02949651894912525,0.3203827612485547,False,NOT_AVAILABLE_FIXED_REPLAY,N08_R02
2025-04-04,AIDC12_LP04,AIDC12,0,6.770476958488621,0.42315480990553883,6.147142852988036,0.03895838159378656,0.42315480990553883,0.03895838159378656,0.0,0.38419642831175227,True,NOT_AVAILABLE_FIXED_REPLAY,N01_R02
2025-04-04,AIDC01_LP01,AIDC01,1,7.402206623560383,0.46263791397252396,6.900922087885307,0.0313302834796923,0.0,0.0,0.0313302834796923,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC01_LP02,AIDC01,1,7.799125614190578,0.4874453508869111,7.270961343588164,0.033010266912650854,0.0,0.0,0.033010266912650854,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC01_LP03,AIDC01,1,8.787641451388929,0.549227590711808,8.19253393971564,0.03719421947958057,0.0,0.0,0.03719421947958057,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC01_LP04,AIDC01,1,11.606531928837637,0.7254082455523523,10.820526449035608,0.04912534248762679,0.0,0.0,0.04912534248762679,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC02_LP01,AIDC02,1,13.159478441885126,0.8224674026178204,12.268305934018322,0.05569828174167524,0.0,0.0,0.05569828174167524,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC02_LP02,AIDC02,1,13.865112203005472,0.866569512687842,12.926153499712292,0.05868491895582373,0.0,0.0,0.05868491895582373,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC02_LP03,AIDC02,1,15.622473691358095,0.976404605709881,14.56450478171669,0.06612305685258779,0.0,0.0,0.06612305685258779,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
