target_day,issue_time,label_matured_at,jobs,daily_GPUh,direct_GPUh,absolute_error,atomic_max_error,original_role,original_eligible,split,eligible,reason
2024-12-17,2024-12-16 08:00:00+00:00,2024-12-18 23:18:22+00:00,2059,3586.266666666667,3586.266666666668,4.547473508864641e-13,9.947598300641405e-14,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-12-18,2024-12-17 08:00:00+00:00,2024-12-18 23:18:22+00:00,3136,12229.519444444464,12229.519444444444,2.0008883439004418e-11,2.7284841053187847e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-12-19,2024-12-18 08:00:00+00:00,2024-12-20 20:35:32+00:00,213,3844.479166666667,3844.479166666667,0.0,2.8421709430404014e-14,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-12-20,2024-12-19 08:00:00+00:00,2024-12-25 14:30:37+00:00,771,12587.682222222304,12587.682222222222,8.36735125631094e-11,6.366462912410498e-11,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-12-21,2024-12-20 08:00:00+00:00,2024-12-21 14:00:00+00:00,0,0.0,0.0,0.0,0.0,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-12-22,2024-12-21 08:00:00+00:00,2024-12-22 14:00:00+00:00,0,0.0,0.0,0.0,0.0,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-12-23,2024-12-22 08:00:00+00:00,2024-12-23 14:00:00+00:00,0,0.0,0.0,0.0,0.0,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-12-24,2024-12-23 08:00:00+00:00,2024-12-24 21:33:29+00:00,120,40.46888888888888,40.46888888888889,7.105427357601002e-15,7.105427357601002e-15,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-12-25,2024-12-24 08:00:00+00:00,2024-12-27 15:20:24+00:00,2826,4968.361111111111,4968.361111111112,9.094947017729282e-13,1.9895196601282805e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-12-26,2024-12-25 08:00:00+00:00,2024-12-27 09:54:53+00:00,12937,11556.678333333328,11556.678333333331,5.4569682106375694e-12,1.0004441719502209e-11,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-12-27,2024-12-26 08:00:00+00:00,2024-12-29 04:25:30+00:00,590,3270.3819444444453,3270.3819444444443,9.094947017729282e-13,2.501110429875553e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-12-28,2024-12-27 08:00:00+00:00,2024-12-30 05:58:16+00:00,657,7729.894166666667,7729.894166666666,9.094947017729282e-13,2.273736754432321e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-12-29,2024-12-28 08:00:00+00:00,2025-01-03 05:56:35+00:00,340,3571.1175,3571.1175,0.0,5.684341886080803e-14,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-12-30,2024-12-29 08:00:00+00:00,2025-01-05 21:31:14+00:00,2086,29975.325277777807,29975.325277777774,2.9103830456733704e-11,4.0017766878008836e-11,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-12-31,2024-12-30 08:00:00+00:00,2025-01-01 16:33:22+00:00,2319,3232.5427777777777,3232.5427777777777,0.0,3.979039320256561e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-01,2024-12-31 08:00:00+00:00,2025-01-06 06:03:09+00:00,677,7383.864166666664,7383.864166666667,2.7284841053187847e-12,2.273736754432321e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-02,2025-01-01 08:00:00+00:00,2025-01-03 18:57:42+00:00,175,2201.822222222222,2201.822222222222,0.0,5.684341886080803e-14,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-03,2025-01-02 08:00:00+00:00,2025-01-08 12:20:03+00:00,465,5843.453333333334,5843.453333333333,9.094947017729282e-13,2.273736754432321e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-04,2025-01-03 08:00:00+00:00,2025-01-07 19:57:13+00:00,869,4602.049722222222,4602.049722222222,0.0,1.0231815394945445e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-05,2025-01-04 08:00:00+00:00,2025-01-06 23:05:34+00:00,403,3562.791388888889,3562.791388888889,0.0,1.1368683772161605e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-06,2025-01-05 08:00:00+00:00,2025-01-08 02:29:43+00:00,176,2458.015555555556,2458.015555555556,0.0,3.552713678800501e-15,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-07,2025-01-06 08:00:00+00:00,2025-01-18 12:20:16+00:00,1609,27597.130277777767,27597.13027777778,1.091393642127514e-11,6.366462912410498e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-08,2025-01-07 08:00:00+00:00,2025-01-13 20:56:44+00:00,2047,28118.044722222217,28118.04472222222,3.637978807091713e-12,1.4551915228366852e-11,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-09,2025-01-08 08:00:00+00:00,2025-01-11 06:11:15+00:00,1834,7763.501944444443,7763.501944444444,9.094947017729282e-13,4.547473508864641e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-10,2025-01-09 08:00:00+00:00,2025-01-12 14:19:42+00:00,1114,7888.318611111111,7888.31861111111,9.094947017729282e-13,1.8189894035458565e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-11,2025-01-10 08:00:00+00:00,2025-01-13 01:06:23+00:00,2087,5204.61472222222,5204.614722222223,2.7284841053187847e-12,5.9117155615240335e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-12,2025-01-11 08:00:00+00:00,2025-01-13 11:01:27+00:00,1016,2085.681111111111,2085.6811111111115,4.547473508864641e-13,2.273736754432321e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-13,2025-01-12 08:00:00+00:00,2025-01-20 00:10:53+00:00,1374,6164.007499999998,6164.0075,1.8189894035458565e-12,1.3642420526593924e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-14,2025-01-13 08:00:00+00:00,2025-01-23 21:17:40+00:00,4723,18418.74861111108,18418.74861111111,3.2741809263825417e-11,2.0554580260068176e-10,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-15,2025-01-14 08:00:00+00:00,2025-01-17 20:10:58+00:00,1949,11458.840555555556,11458.840555555556,1.8189894035458565e-12,1.4779288903810084e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-16,2025-01-15 08:00:00+00:00,2025-01-22 23:34:44+00:00,634,3310.786111111111,3310.7861111111115,4.547473508864641e-13,2.8421709430404014e-14,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-17,2025-01-16 08:00:00+00:00,2025-01-18 15:29:40+00:00,963,8747.129166666658,8747.129166666668,9.094947017729282e-12,1.3642420526593924e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-18,2025-01-17 08:00:00+00:00,2025-01-27 23:37:15+00:00,2527,16336.783888888824,16336.78388888889,6.366462912410498e-11,3.637978807091713e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-19,2025-01-18 08:00:00+00:00,2025-01-25 02:00:15+00:00,1154,19915.634444444448,19915.634444444444,3.637978807091713e-12,1.091393642127514e-11,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-20,2025-01-19 08:00:00+00:00,2025-01-30 10:52:18+00:00,3284,17037.47833333333,17037.478333333333,3.637978807091713e-12,7.275957614183426e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-21,2025-01-20 08:00:00+00:00,2025-01-23 14:28:08+00:00,310,4176.792777777779,4176.792777777778,9.094947017729282e-13,1.1368683772161605e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-22,2025-01-21 08:00:00+00:00,2025-01-24 13:17:24+00:00,2133,7253.593333333323,7253.593333333334,1.091393642127514e-11,7.73070496506989e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-23,2025-01-22 08:00:00+00:00,2025-01-25 13:42:53+00:00,775,11477.720555555552,11477.720555555556,3.637978807091713e-12,1.8189894035458565e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-24,2025-01-23 08:00:00+00:00,2025-02-02 21:56:23+00:00,2094,21579.506666666668,21579.506666666668,0.0,1.5461409930139777e-10,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-25,2025-01-24 08:00:00+00:00,2025-01-30 15:51:17+00:00,15098,7526.625833333324,7526.625833333333,9.094947017729282e-12,5.002220859751105e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-26,2025-01-25 08:00:00+00:00,2025-01-28 07:21:18+00:00,15178,4970.855833333328,4970.855833333333,5.4569682106375694e-12,8.242295734817162e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-27,2025-01-26 08:00:00+00:00,2025-01-29 05:44:14+00:00,12055,5668.249166666672,5668.2491666666665,5.4569682106375694e-12,2.8990143619012088e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-28,2025-01-27 08:00:00+00:00,2025-01-30 16:31:15+00:00,4687,4926.556388888885,4926.556388888889,4.547473508864641e-12,9.094947017729282e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-29,2025-01-28 08:00:00+00:00,2025-02-07 15:39:15+00:00,1145,8949.058611111112,8949.058611111112,0.0,3.410605131648481e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-30,2025-01-29 08:00:00+00:00,2025-02-03 01:36:53+00:00,2708,23890.993333333343,23890.99333333333,1.091393642127514e-11,1.091393642127514e-11,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-01-31,2025-01-30 08:00:00+00:00,2025-02-09 16:01:13+00:00,966,17324.927777777768,17324.92777777778,1.091393642127514e-11,2.7284841053187847e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-01,2025-01-31 08:00:00+00:00,2025-02-06 15:50:18+00:00,289,4878.306944444444,4878.3069444444445,9.094947017729282e-13,1.1368683772161605e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-02,2025-02-01 08:00:00+00:00,2025-02-07 04:51:23+00:00,336,5097.467499999999,5097.467500000001,1.8189894035458565e-12,1.8189894035458565e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-03,2025-02-02 08:00:00+00:00,2025-02-10 14:00:24+00:00,2206,21304.603055555777,21304.603055555555,2.219167072325945e-10,7.275957614183426e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-04,2025-02-03 08:00:00+00:00,2025-02-14 15:34:45+00:00,1363,8831.8525,8831.852499999999,1.8189894035458565e-12,7.958078640513122e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-05,2025-02-04 08:00:00+00:00,2025-02-07 13:00:18+00:00,1233,6440.902777777777,6440.902777777777,0.0,2.273736754432321e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-06,2025-02-05 08:00:00+00:00,2025-02-08 10:14:54+00:00,978,5698.080555555554,5698.080555555556,1.8189894035458565e-12,1.7053025658242404e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-07,2025-02-06 08:00:00+00:00,2025-02-13 03:02:36+00:00,1234,12607.382777777775,12607.382777777775,0.0,3.637978807091713e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-08,2025-02-07 08:00:00+00:00,2025-02-13 06:24:59+00:00,601,7775.242222222223,7775.242222222223,0.0,1.1368683772161605e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-09,2025-02-08 08:00:00+00:00,2025-02-11 05:50:22+00:00,538,2916.985277777778,2916.985277777778,0.0,4.547473508864641e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-10,2025-02-09 08:00:00+00:00,2025-02-12 15:19:36+00:00,350,7632.723888888889,7632.72388888889,9.094947017729282e-13,2.7284841053187847e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-11,2025-02-10 08:00:00+00:00,2025-02-17 18:33:14+00:00,462,8234.423333333334,8234.423333333334,0.0,4.547473508864641e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-12,2025-02-11 08:00:00+00:00,2025-02-14 13:07:12+00:00,989,3602.3866666666668,3602.386666666667,4.547473508864641e-13,1.7053025658242404e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-13,2025-02-12 08:00:00+00:00,2025-02-17 21:43:17+00:00,1373,11007.408611111106,11007.40861111111,3.637978807091713e-12,1.8189894035458565e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-14,2025-02-13 08:00:00+00:00,2025-02-21 18:32:38+00:00,1050,6319.255000000001,6319.254999999999,1.8189894035458565e-12,1.1368683772161605e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-15,2025-02-14 08:00:00+00:00,2025-02-20 12:12:25+00:00,676,4193.518055555556,4193.518055555555,9.094947017729282e-13,5.684341886080801e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-16,2025-02-15 08:00:00+00:00,2025-02-18 07:44:24+00:00,354,2528.188333333333,2528.188333333333,4.547473508864641e-13,8.526512829121202e-14,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-17,2025-02-16 08:00:00+00:00,2025-02-19 19:20:08+00:00,270,1651.8194444444443,1651.819444444444,4.547473508864641e-13,2.273736754432321e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-18,2025-02-17 08:00:00+00:00,2025-02-25 08:51:54+00:00,1142,7532.146388888888,7532.146388888888,0.0,1.3642420526593924e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-19,2025-02-18 08:00:00+00:00,2025-02-25 15:20:21+00:00,796,8755.77361111111,8755.773611111112,1.8189894035458565e-12,1.8189894035458565e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-20,2025-02-19 08:00:00+00:00,2025-02-22 11:51:16+00:00,575,2713.9577777777777,2713.9577777777777,0.0,5.684341886080803e-14,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-21,2025-02-20 08:00:00+00:00,2025-02-23 13:09:31+00:00,664,3388.380277777778,3388.3802777777782,4.547473508864641e-13,4.263256414560601e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-22,2025-02-21 08:00:00+00:00,2025-02-26 23:49:48+00:00,815,10123.642222222225,10123.642222222225,1.8189894035458565e-12,1.1368683772161605e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-23,2025-02-22 08:00:00+00:00,2025-03-02 05:57:52+00:00,288,6891.864444444443,6891.864444444444,1.8189894035458565e-12,1.8189894035458565e-12,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-24,2025-02-23 08:00:00+00:00,2025-02-25 20:17:51+00:00,560,1383.0750000000005,1383.0749999999998,6.821210263296962e-13,3.410605131648481e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-25,2025-02-24 08:00:00+00:00,2025-03-03 18:31:18+00:00,457,4359.154166666667,4359.154166666666,9.094947017729282e-13,1.4210854715202004e-14,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
2025-02-26,2025-02-25 08:00:00+00:00,2025-02-28 09:17:05+00:00,660,2931.101388888889,2931.101388888889,0.0,1.1368683772161605e-13,EXPOSED_EVALUATION,True,EXPOSED_EVALUATION,True,eligible; issue-time features mature; labels before next-stage cutoff
