case,mess_id,candidate_id,origin,destination,departure_slot,connection_ready_slot,travel_slots,q50_eta_seconds,safe_eta_seconds,safe_energy_kwh,route_link_ids,is_stay,objective,rho,binding_asset,binding_slot,Vmin_pu,Vmax_pu,post_arrival_sum_abs_p_kw_slots,post_arrival_sum_abs_q_kvar_slots,terminal_energy_kwh,exact_optimality_certificate,runtime_seconds
B2,MESS03,MESS03:MOVE:STA08:STA02:27,STA08,STA02,27,31.0,3,2263.2684173583984,2452.104934692383,34.93194631848799,RL_47_20_01>RL_20_04_01>RL_04_14_01,False,0.4932897683249896,0.4932903286083195,line.l53::C,38,0.9499999999999637,1.0500000000000491,147.081879235739,17.425166706617407,760.0,True,4.418994199950248
B2,MESS03,MESS03:MOVE:STA08:STA02:28,STA08,STA02,28,32.0,3,2327.428649902344,2516.265167236328,32.181886675728734,RL_47_20_01>RL_20_36_01>RL_36_09_01>RL_09_14_01,False,0.4932897408244484,0.49328942074873,line.l58::C,38,0.9499999999999637,1.0500000000000491,76.41496957687313,5.0545930472221254e-09,760.0,True,4.587518500164151
B2,MESS03,MESS03:MOVE:STA08:STA02:29,STA08,STA02,29,33.0,3,2400.665969848633,2589.502487182617,31.429136837438712,RL_47_20_01>RL_20_36_01>RL_36_09_01>RL_09_14_02,False,0.4932897332970052,0.4932894189041057,line.sw2::A,93,0.9499999999999637,1.050000000000055,132.33320773658403,0.0,760.0,True,4.226021599955857
B2,MESS03,MESS03:MOVE:STA08:STA02:30,STA08,STA02,30,34.0,3,2351.4820861816406,2540.318603515625,31.780658355012804,RL_47_25_01>RL_25_37_01>RL_37_14_01,False,0.4932897368122237,0.493290328614011,line.l53::C,38,0.9499999999999637,1.050000000000055,133.81329833689557,17.42108928911742,760.0,True,4.653312199981883
B2,MESS03,MESS03:MOVE:STA08:STA02:31,STA08,STA02,31,35.0,3,2301.752014160156,2490.5885314941406,31.90446714555245,RL_47_25_01>RL_25_37_01>RL_37_14_01,False,0.4932897380504444,0.4932894189041057,line.sw2::A,93,0.9499999999999637,1.050000000000055,134.33459850707615,9.27345014899746,760.0,True,4.450950900092721
B2,MESS03,MESS03:MOVE:STA08:STA02:32,STA08,STA02,32,36.0,3,2258.2815856933594,2447.118103027344,34.95388844921151,RL_47_20_01>RL_20_04_01>RL_04_14_01,False,0.4932897685447127,0.4932894189041057,line.sw2::A,93,0.9499999999999637,1.050000000000055,147.1742671540617,9.273450148997462,760.0,True,4.781284800032154
B2,MESS03,MESS03:MOVE:STA08:STA02:33,STA08,STA02,33,37.0,3,2251.746124267578,2440.5826416015625,32.04170007368365,RL_47_25_01>RL_25_37_01>RL_37_14_01,False,0.4932897394228842,0.4932894189041057,line.sw2::A,93,0.9499999999999637,1.0500000000000491,134.91242136236542,9.273450148997462,760.0,True,4.57728510000743
B2,MESS03,MESS03:MOVE:STA08:STA02:34,STA08,STA02,34,38.0,3,2281.472366333008,2470.308883666992,32.30459547748088,RL_47_20_01>RL_20_36_01>RL_36_09_01>RL_09_14_01,False,0.4932897420518934,0.49328942074873,line.l58::C,38,0.9499999999999637,1.0500000000000491,33.22864265051928,0.0,760.0,True,4.540609600022435
B2,MESS03,MESS03:MOVE:STA08:STA02:35,STA08,STA02,35,39.0,3,2294.8231201171875,2483.659637451172,32.85918449673526,RL_47_25_01>RL_25_09_02>RL_09_14_01,False,0.4932897475977501,0.4932894189041057,line.sw2::A,93,0.9499999999999637,1.0500000000000491,138.35446103888515,0.0,760.0,True,4.362434900132939
B2,MESS03,MESS03:MOVE:STA08:STA02:36,STA08,STA02,36,40.0,3,2367.6482543945312,2556.484771728516,32.08313992600704,RL_47_20_01>RL_20_36_01>RL_36_09_01>RL_09_14_01,False,0.4932897398373596,0.493289418904215,line.sw2::A,93,0.9499999999999637,1.0500000000000491,135.08690495302977,9.273450130047967,760.0,True,4.523609000025317
B2,MESS03,MESS03:MOVE:STA08:STA02:37,STA08,STA02,37,41.0,3,2398.288391113281,2587.1249084472656,32.571866295099305,RL_47_25_01>RL_25_09_02>RL_09_14_01,False,0.4932897447246784,0.493289418904215,line.sw2::A,93,0.9499999999999637,1.0500000000000491,137.144700190449,9.273450130047967,760.0,True,4.504992799833417
B2,MESS03,MESS03:MOVE:STA08:STA02:38,STA08,STA02,38,42.0,3,2321.5275268554688,2510.364044189453,30.294736576524883,RL_47_20_01>RL_20_16_01>RL_16_37_01>RL_37_14_01,False,0.4932897219533001,0.4932894189041057,line.sw2::A,93,0.9499999999999637,1.0500000000000491,127.55678558746696,0.0,760.0,True,4.422787300078198
B2,MESS03,MESS03:MOVE:STA08:STA02:39,STA08,STA02,39,43.0,3,2357.8457946777344,2546.6823120117188,34.54949846636269,RL_47_20_01>RL_20_04_01>RL_04_14_01,False,0.4927515331693866,0.4927511875722042,line.l10::A,2,0.9499999999999637,1.0500000000000436,1262.6028784312507,2656.318899429461,760.0,True,5.764927699929103
B2,MESS03,MESS03:MOVE:STA08:STA02:40,STA08,STA02,40,44.0,3,2367.436248779297,2556.272766113281,31.743441525594317,RL_47_25_01>RL_25_37_01>RL_37_14_01,False,0.4927515051088724,0.4927511875722041,line.l10::A,2,0.9499999999999637,1.0500000000000491,1252.5986624502011,147.83951849815313,760.0,True,4.488108800025657
B2,MESS03,MESS03:MOVE:STA08:STA02:41,STA08,STA02,41,45.0,3,2407.652130126953,2596.488647460937,31.961704842684213,RL_47_25_01>RL_25_09_02>RL_09_14_02,False,0.4927529079967924,0.4927525882777147,line.sw2::A,37,0.9499999999999637,1.0500000000000491,320.8862290567668,86.26280518466021,760.0,True,4.390608499990776
B2,MESS03,MESS03:MOVE:STA08:STA02:42,STA08,STA02,42,46.0,3,2266.716339111328,2455.5528564453125,31.72636880015434,RL_47_20_01>RL_20_04_01>RL_04_21_02>RL_21_14_01,False,0.4927529014143635,0.4927525840485912,line.sw2::A,37,0.9499999999999637,1.0500000000000491,321.7801751561696,86.4487226277599,760.0,True,4.544327900046483
B2,MESS03,MESS03:MOVE:STA08:STA02:43,STA08,STA02,43,47.0,3,2287.897018432617,2476.7335357666016,34.82629711669077,RL_47_20_01>RL_20_04_01>RL_04_14_01,False,0.4927538157684155,0.4927534674033043,line.sw2::A,37,0.9499999999999637,1.0500000000000491,221.8551972828313,47.93030433649584,760.0,True,4.616634299978614
B2,MESS03,MESS03:MOVE:STA08:STA02:44,STA08,STA02,44,48.0,3,2295.430877685547,2484.2673950195312,30.350740641224363,RL_47_20_01>RL_20_16_01>RL_16_37_01>RL_37_14_01,False,0.4932897225137559,0.4932894189041057,line.sw2::A,93,0.9499999999999637,1.0500000000000491,0.0,0.0,760.0,True,4.522728400072083
B2,MESS03,MESS03:MOVE:STA08:STA02:45,STA08,STA02,45,49.0,3,2284.221328735352,2473.057846069336,31.70080978092263,RL_47_20_01>RL_20_36_01>RL_36_09_01>RL_09_14_02,False,0.4932897360145026,0.4932894189041057,line.sw2::A,93,0.9499999999999637,1.0500000000000491,0.0,0.0,760.0,True,4.163895000005141
B2,MESS03,MESS03:MOVE:STA08:STA02:46,STA08,STA02,46,50.0,3,2265.3839263916016,2454.220443725586,31.4543913287278,RL_47_20_01>RL_20_04_01>RL_04_21_01>RL_21_14_01,False,0.493289733550556,0.4932894189041057,line.sw2::A,93,0.9499999999999637,1.0500000000000491,0.0,0.0,760.0,True,2.4793915001209825
B2,MESS03,MESS03:MOVE:STA08:STA02:47,STA08,STA02,47,51.0,3,2241.9696044921875,2430.806121826172,32.41502473183491,RL_47_25_01>RL_25_09_02>RL_09_14_02,False,0.4932897431569452,0.4932894189041057,line.sw2::A,93,0.9499999999999637,1.0500000000000491,0.0,0.0,760.0,True,4.379633700009435
B2,MESS03,MESS03:MOVE:STA08:STA02:48,STA08,STA02,48,52.0,3,2285.6471252441406,2473.9575981140138,32.957902400566034,RL_47_25_01>RL_25_09_02>RL_09_14_01,False,0.4932897485857771,0.4932894189041057,line.sw2::A,93,0.9499999999999637,1.0500000000000491,0.0,0.0,760.0,True,4.489548799814656
B2,MESS03,MESS03:MOVE:STA08:STA02:49,STA08,STA02,49,53.0,3,2241.439010620117,2429.7494834899903,31.880653866467203,RL_47_20_01>RL_20_36_01>RL_36_09_01>RL_09_14_02,False,0.493289737813347,0.4932894189041057,line.sw2::A,93,0.9499999999999637,1.0500000000000491,0.0,0.0,760.0,True,4.631721399957314
B2,MESS03,MESS03:MOVE:STA08:STA02:50,STA08,STA02,50,54.0,3,2256.6492919921875,2444.9597648620606,32.47335195652749,RL_47_25_01>RL_25_09_01>RL_09_14_02,False,0.4932897437402702,0.4932894189041057,line.sw2::A,93,0.9499999999999637,1.0500000000000491,0.0,0.0,760.0,True,4.43557840003632
B2,MESS03,MESS03:MOVE:STA08:STA02:51,STA08,STA02,51,55.0,3,2273.956817626953,2462.2672904968263,31.78810768574904,RL_47_20_01>RL_20_36_01>RL_36_09_01>RL_09_14_02,False,0.4932897368878827,0.4932894189041057,line.sw2::A,93,0.9499999999999637,1.0500000000000491,0.0,0.0,760.0,True,4.630491400137544
B2,MESS03,MESS03:MOVE:STA08:STA02:52,STA08,STA02,52,56.0,3,2255.1889038085938,2443.499376678467,32.44550699726504,RL_47_20_01>RL_20_36_01>RL_36_09_01>RL_09_14_01,False,0.493289743461931,0.4932894189041057,line.sw2::A,93,0.9499999999999637,1.0500000000000491,0.0,0.0,760.0,True,4.533049399964511
B2,MESS03,MESS03:MOVE:STA08:STA02:53,STA08,STA02,53,57.0,3,2306.408432006836,2494.718904876709,31.67229248875136,RL_47_20_01>RL_20_04_01>RL_04_21_02>RL_21_14_01,False,0.4932897357298393,0.4932894189041057,line.sw2::A,93,0.9499999999999637,1.0500000000000491,0.0,0.0,760.0,True,4.321081700036302
B2,MESS03,MESS03:MOVE:STA08:STA02:54,STA08,STA02,54,58.0,3,2295.7652893066406,2484.0757621765138,31.729224274750397,RL_47_20_01>RL_20_36_01>RL_36_09_01>RL_09_14_02,False,0.4932897362992124,0.4932894189041057,line.sw2::A,93,0.9499999999999637,1.0500000000000491,0.0,0.0,760.0,True,4.462759400019422
B2,MESS03,MESS03:MOVE:STA08:STA02:55,STA08,STA02,55,59.0,3,2213.800979614258,2402.111452484131,31.96400204800661,RL_47_20_01>RL_20_36_01>RL_36_09_01>RL_09_14_02,False,0.4932897386471659,0.4932894189041057,line.sw2::A,93,0.9499999999999637,1.0500000000000491,0.0,0.0,760.0,True,4.512315599946305
