role,model,reference,metric,delta,CI95_low,CI95_high,N_days,draws,block_observed_days
EXPOSED_EVALUATION,C1,C0 forecast / D0 old detector,precision,-0.04428817144126869,-0.08752899912290969,-0.0040324073871441995,88,2000,7
EXPOSED_EVALUATION,C1,C0 forecast / D0 old detector,false_positive_rate,0.5934343434343434,0.5283986100769422,0.6556871247540682,88,2000,7
EXPOSED_EVALUATION,C1,C0 forecast / D0 old detector,pinball_minus_2pct_margin,-5.5595121904244325,-9.508648689018496,-1.516003940578318,88,2000,7
EXPOSED_EVALUATION,C1,C0 forecast / D0 old detector,PR_AUC,-0.011057575866118496,-0.02397748261370959,0.0014360859465880776,88,2000,7
EXPOSED_EVALUATION,C2,C0 forecast / D0 old detector,Q90_pinball,26.09206189066552,16.134402498039425,35.58876627697412,88,2000,1
EXPOSED_EVALUATION,C2,C0 forecast / D0 old detector,coverage,0.03740530303030298,0.02888257575757569,0.04640151515151514,88,2000,1
EXPOSED_EVALUATION,C2,C0 forecast / D0 old detector,positive_coverage,0.04831804281345564,0.03742003761729777,0.059378742028365496,88,2000,1
EXPOSED_EVALUATION,C2,C0 forecast / D0 old detector,burst_coverage,0.25,0.18319117158977763,0.3200078125,88,2000,1
EXPOSED_EVALUATION,C2,C0 forecast / D0 old detector,requirement_ratio,1.6576051251556538,1.301500367857753,2.0838014061185373,88,2000,1
EXPOSED_EVALUATION,C2,C0 forecast / D0 old detector,detector_recall,0.303030303030303,0.2176796805678793,0.387102453430259,88,2000,1
EXPOSED_EVALUATION,C2,C0 forecast / D0 old detector,precision,-0.04781925227269357,-0.09214868903407221,-0.007121636723670571,88,2000,1
EXPOSED_EVALUATION,C2,C0 forecast / D0 old detector,false_positive_rate,0.2974747474747475,0.25768137485104686,0.3377504128730337,88,2000,1
EXPOSED_EVALUATION,C2,C0 forecast / D0 old detector,pinball_minus_2pct_margin,22.031162612425714,11.499083298807129,31.83619213203933,88,2000,1
EXPOSED_EVALUATION,C2,C0 forecast / D0 old detector,PR_AUC,-0.011057575866118496,-0.02455331010776242,0.0020967002855121044,88,2000,1
EXPOSED_EVALUATION,C2,C0 forecast / D0 old detector,Q90_pinball,26.09206189066552,16.390763081631572,35.95176764504163,88,2000,7
EXPOSED_EVALUATION,C2,C0 forecast / D0 old detector,coverage,0.03740530303030298,0.02651515151515149,0.049254261363636365,88,2000,7
EXPOSED_EVALUATION,C2,C0 forecast / D0 old detector,positive_coverage,0.04831804281345564,0.033975289790352144,0.06436852261411705,88,2000,7
EXPOSED_EVALUATION,C2,C0 forecast / D0 old detector,burst_coverage,0.25,0.18017567567567566,0.33051914400682836,88,2000,7
EXPOSED_EVALUATION,C2,C0 forecast / D0 old detector,requirement_ratio,1.6576051251556538,1.2409539190852734,2.2201794625772853,88,2000,7
EXPOSED_EVALUATION,C2,C0 forecast / D0 old detector,detector_recall,0.303030303030303,0.2272646679561573,0.39098561621444916,88,2000,7
EXPOSED_EVALUATION,C2,C0 forecast / D0 old detector,precision,-0.04781925227269357,-0.0889582743618972,-0.006690547862079058,88,2000,7
EXPOSED_EVALUATION,C2,C0 forecast / D0 old detector,false_positive_rate,0.2974747474747475,0.2391010359408357,0.35747012262458744,88,2000,7
EXPOSED_EVALUATION,C2,C0 forecast / D0 old detector,pinball_minus_2pct_margin,22.031162612425714,11.95647308942516,32.364356233515764,88,2000,7
EXPOSED_EVALUATION,C2,C0 forecast / D0 old detector,PR_AUC,-0.011057575866118496,-0.02397748261370959,0.0014360859465880776,88,2000,7
MAY_HISTORICAL,C1,C0 forecast / D0 old detector,Q90_pinball,-0.15529840808704876,-9.00114701041432,8.04660239933068,31,2000,1
MAY_HISTORICAL,C1,C0 forecast / D0 old detector,coverage,0.04166666666666663,0.029569892473118253,0.053763440860215006,31,2000,1
MAY_HISTORICAL,C1,C0 forecast / D0 old detector,positive_coverage,0.04851330203442872,0.03527337667210737,0.061354412458707,31,2000,1
MAY_HISTORICAL,C1,C0 forecast / D0 old detector,burst_coverage,0.10144927536231883,0.04411764705882353,0.17333333333333334,31,2000,1
MAY_HISTORICAL,C1,C0 forecast / D0 old detector,requirement_ratio,0.7663121545868163,0.5441541452245687,1.1467626724354216,31,2000,1
MAY_HISTORICAL,C1,C0 forecast / D0 old detector,detector_recall,0.6376811594202898,0.5,0.7647288602941175,31,2000,1
MAY_HISTORICAL,C1,C0 forecast / D0 old detector,precision,-0.044739441349610845,-0.0821255843444154,-0.005985429370495906,31,2000,1
MAY_HISTORICAL,C1,C0 forecast / D0 old detector,false_positive_rate,0.7318518518518519,0.6755425898572132,0.7857142857142857,31,2000,1
MAY_HISTORICAL,C1,C0 forecast / D0 old detector,pinball_minus_2pct_margin,-6.310872247540224,-15.99105007899338,3.0512877596804184,31,2000,1
MAY_HISTORICAL,C1,C0 forecast / D0 old detector,PR_AUC,-0.012049793220094501,-0.0425651027814042,0.03220131583973422,31,2000,1
MAY_HISTORICAL,C1,C0 forecast / D0 old detector,Q90_pinball,-0.15529840808704876,-13.447848857919574,12.306961014077123,31,2000,7
MAY_HISTORICAL,C1,C0 forecast / D0 old detector,coverage,0.04166666666666663,0.03091397849462374,0.053763440860215006,31,2000,7
MAY_HISTORICAL,C1,C0 forecast / D0 old detector,positive_coverage,0.04851330203442872,0.037035548410146425,0.06151955057054944,31,2000,7
MAY_HISTORICAL,C1,C0 forecast / D0 old detector,burst_coverage,0.10144927536231883,0.031910672070246546,0.1836868958109559,31,2000,7
MAY_HISTORICAL,C1,C0 forecast / D0 old detector,requirement_ratio,0.7663121545868163,0.6075156713653911,1.059951450317577,31,2000,7
MAY_HISTORICAL,C1,C0 forecast / D0 old detector,detector_recall,0.6376811594202898,0.5614035087719298,0.7222222222222222,31,2000,7
MAY_HISTORICAL,C1,C0 forecast / D0 old detector,precision,-0.044739441349610845,-0.07263604570446983,-0.00938734578266294,31,2000,7
MAY_HISTORICAL,C1,C0 forecast / D0 old detector,false_positive_rate,0.7318518518518519,0.6762885464562551,0.7880996162456029,31,2000,7
MAY_HISTORICAL,C1,C0 forecast / D0 old detector,pinball_minus_2pct_margin,-6.310872247540224,-19.286870221798953,5.945580709254074,31,2000,7
MAY_HISTORICAL,C1,C0 forecast / D0 old detector,PR_AUC,-0.012049793220094501,-0.03330537546288207,0.024486702140021434,31,2000,7
MAY_HISTORICAL,C2,C0 forecast / D0 old detector,Q90_pinball,20.682455367422506,2.2208819440994465,37.71936867905981,31,2000,1
MAY_HISTORICAL,C2,C0 forecast / D0 old detector,coverage,0.05510752688172038,0.037634408602150615,0.07392473118279563,31,2000,1
MAY_HISTORICAL,C2,C0 forecast / D0 old detector,positive_coverage,0.0641627543035993,0.04418693009118533,0.08641975308641969,31,2000,1
MAY_HISTORICAL,C2,C0 forecast / D0 old detector,burst_coverage,0.391304347826087,0.28981208548268234,0.4915323701028063,31,2000,1
MAY_HISTORICAL,C2,C0 forecast / D0 old detector,requirement_ratio,1.7557022660186679,1.2181332317509417,2.6259864401013377,31,2000,1
MAY_HISTORICAL,C2,C0 forecast / D0 old detector,detector_recall,0.5797101449275361,0.4528108038252779,0.6923076923076923,31,2000,1
MAY_HISTORICAL,C2,C0 forecast / D0 old detector,precision,-0.028786190448263055,-0.06367239102880692,0.006370251523261694,31,2000,1
MAY_HISTORICAL,C2,C0 forecast / D0 old detector,false_positive_rate,0.5348148148148149,0.4735155007949126,0.5933000961798564,31,2000,1
MAY_HISTORICAL,C2,C0 forecast / D0 old detector,pinball_minus_2pct_margin,14.52688152796933,-4.964521964247712,33.022842952116285,31,2000,1
MAY_HISTORICAL,C2,C0 forecast / D0 old detector,PR_AUC,-0.012049793220094501,-0.0425651027814042,0.03220131583973422,31,2000,1
MAY_HISTORICAL,C2,C0 forecast / D0 old detector,Q90_pinball,20.682455367422506,-0.49947821379807494,39.96674606823039,31,2000,7
MAY_HISTORICAL,C2,C0 forecast / D0 old detector,coverage,0.05510752688172038,0.026881720430107503,0.08198924731182788,31,2000,7
MAY_HISTORICAL,C2,C0 forecast / D0 old detector,positive_coverage,0.0641627543035993,0.031104199066874005,0.09531442517885523,31,2000,7
MAY_HISTORICAL,C2,C0 forecast / D0 old detector,burst_coverage,0.391304347826087,0.29333333333333333,0.4782608695652174,31,2000,7
MAY_HISTORICAL,C2,C0 forecast / D0 old detector,requirement_ratio,1.7557022660186679,1.371373880060857,2.4489856996408346,31,2000,7
MAY_HISTORICAL,C2,C0 forecast / D0 old detector,detector_recall,0.5797101449275361,0.48750000000000004,0.6730978260869563,31,2000,7
MAY_HISTORICAL,C2,C0 forecast / D0 old detector,precision,-0.028786190448263055,-0.056744731908803095,0.005425237197322863,31,2000,7
MAY_HISTORICAL,C2,C0 forecast / D0 old detector,false_positive_rate,0.5348148148148149,0.47819265668560534,0.5853311442807815,31,2000,7
MAY_HISTORICAL,C2,C0 forecast / D0 old detector,pinball_minus_2pct_margin,14.52688152796933,-6.99613291704303,33.50804889250184,31,2000,7
MAY_HISTORICAL,C2,C0 forecast / D0 old detector,PR_AUC,-0.012049793220094501,-0.03330537546288207,0.024486702140021434,31,2000,7
