job_uid,qos,state_at_issue,V39H_temporal_eligible,requested_GPU,RSP_start,RSP_end,repair_start,repair_end,cross_boundary,baseline_terminal_site,repair_terminal_site,terminal_timing_equal,terminal_site_equal,post_H_occupied_slots,frozen_base_RSP_site,repair_site,post_H_occupancy_interval,terminal_site_authority,DA_physical_active_interval,target_slot_offset_from_issue,Dplus1_snapshot_present,Dplus1_snapshot_state,Dplus1_snapshot_issue_AEST,Dplus1_snapshot_measured_site_field_present,Dplus1_DA,verdict
9062282,normal,PENDING,False,32,86,129,86,129,True,AIDC03,AIDC02,True,False,9,AIDC03,AIDC02,"[120, 129]",SAME_DAY_FROZEN_CROSS_BOUNDARY_LABEL_PRESERVATION; NOT_POST_H_GRID_CERTIFICATION,"[62, 96]",24,False,ABSENT_NOT_PROOF_OF_COMPLETION_OR_UNASSIGNED,2025-05-23T18:00:00+10:00,False,"{'v39e_full_may_2025_B0': [], 'v39e_full_may_2025_B1': [], 'v39e_full_may_2025_B2': [], 'v39e_full_may_2025_B3': [], 'before_refreeze_B0': [], 'before_refreeze_B1': [], 'before_refreeze_B2': [], 'before_refreeze_B3': []}",CROSS_BOUNDARY_TERMINAL_SITE_STATE_CHANGED
9062283,normal,PENDING,False,32,86,129,86,129,True,AIDC07,AIDC03,True,False,9,AIDC07,AIDC03,"[120, 129]",SAME_DAY_FROZEN_CROSS_BOUNDARY_LABEL_PRESERVATION; NOT_POST_H_GRID_CERTIFICATION,"[62, 96]",24,False,ABSENT_NOT_PROOF_OF_COMPLETION_OR_UNASSIGNED,2025-05-23T18:00:00+10:00,False,"{'v39e_full_may_2025_B0': [], 'v39e_full_may_2025_B1': [], 'v39e_full_may_2025_B2': [], 'v39e_full_may_2025_B3': [], 'before_refreeze_B0': [], 'before_refreeze_B1': [], 'before_refreeze_B2': [], 'before_refreeze_B3': []}",CROSS_BOUNDARY_TERMINAL_SITE_STATE_CHANGED
9062284,normal,PENDING,False,32,86,129,86,129,True,AIDC09,AIDC07,True,False,9,AIDC09,AIDC07,"[120, 129]",SAME_DAY_FROZEN_CROSS_BOUNDARY_LABEL_PRESERVATION; NOT_POST_H_GRID_CERTIFICATION,"[62, 96]",24,False,ABSENT_NOT_PROOF_OF_COMPLETION_OR_UNASSIGNED,2025-05-23T18:00:00+10:00,False,"{'v39e_full_may_2025_B0': [], 'v39e_full_may_2025_B1': [], 'v39e_full_may_2025_B2': [], 'v39e_full_may_2025_B3': [], 'before_refreeze_B0': [], 'before_refreeze_B1': [], 'before_refreeze_B2': [], 'before_refreeze_B3': []}",CROSS_BOUNDARY_TERMINAL_SITE_STATE_CHANGED
9062285,normal,PENDING,False,32,87,130,87,130,True,AIDC02,AIDC09,True,False,10,AIDC02,AIDC09,"[120, 130]",SAME_DAY_FROZEN_CROSS_BOUNDARY_LABEL_PRESERVATION; NOT_POST_H_GRID_CERTIFICATION,"[63, 96]",24,True,RUNNING,2025-05-23T18:00:00+10:00,False,"{'v39e_full_may_2025_B0': [{'state_at_issue': 'RUNNING', 'initial_AIDC': 'AIDC02', 'destination_AIDC': 'AIDC02', 'migration_selected': False}], 'v39e_full_may_2025_B1': [{'state_at_issue': 'RUNNING', 'initial_AIDC': 'AIDC02', 'destination_AIDC': 'AIDC02', 'migration_selected': False}], 'v39e_full_may_2025_B2': [{'state_at_issue': 'RUNNING', 'initial_AIDC': 'AIDC02', 'destination_AIDC': 'AIDC02', 'migration_selected': False}], 'v39e_full_may_2025_B3': [{'state_at_issue': 'RUNNING', 'initial_AIDC': 'AIDC02', 'destination_AIDC': 'AIDC02', 'migration_selected': False}], 'before_refreeze_B0': [{'state_at_issue': 'RUNNING', 'initial_AIDC': 'AIDC02', 'destination_AIDC': 'AIDC02', 'migration_selected': False}], 'before_refreeze_B1': [{'state_at_issue': 'RUNNING', 'initial_AIDC': 'AIDC02', 'destination_AIDC': 'AIDC02', 'migration_selected': False}], 'before_refreeze_B2': [{'state_at_issue': 'RUNNING', 'initial_AIDC': 'AIDC02', 'destination_AIDC': 'AIDC02', 'migration_selected': False}], 'before_refreeze_B3': [{'state_at_issue': 'RUNNING', 'initial_AIDC': 'AIDC02', 'destination_AIDC': 'AIDC02', 'migration_selected': False}]}",CROSS_BOUNDARY_TERMINAL_SITE_STATE_CHANGED
9062286,normal,PENDING,False,32,90,133,90,133,True,AIDC03,AIDC12,True,False,13,AIDC03,AIDC12,"[120, 133]",SAME_DAY_FROZEN_CROSS_BOUNDARY_LABEL_PRESERVATION; NOT_POST_H_GRID_CERTIFICATION,"[66, 96]",24,False,ABSENT_NOT_PROOF_OF_COMPLETION_OR_UNASSIGNED,2025-05-23T18:00:00+10:00,False,"{'v39e_full_may_2025_B0': [], 'v39e_full_may_2025_B1': [], 'v39e_full_may_2025_B2': [], 'v39e_full_may_2025_B3': [], 'before_refreeze_B0': [], 'before_refreeze_B1': [], 'before_refreeze_B2': [], 'before_refreeze_B3': []}",CROSS_BOUNDARY_TERMINAL_SITE_STATE_CHANGED
