model,training_mode,horizon_hours,role,seed,N_days,N_windows,N_positive,N_zero,Q50_MAE,Q50_WAPE,unrepaired_raw_Q90_pinball,unrepaired_raw_coverage,raw_crossing_fraction,raw_Q90_pinball,calibrated_Q90_pinball,raw_coverage,calibrated_coverage,positive_coverage,zero_coverage,burst_threshold,N_burst,burst_coverage,burst_mean_miss_GPUh,burst_P90_miss_GPUh,mean_underprediction_GPUh,P90_underprediction_GPUh,mean_overprediction_GPUh,P90_overprediction_GPUh,mean_forecast_requirement,mean_raw_requirement,actionable_coverage,cap_activation,physical_cap_activation,historical_cap_activation,physical_oracle_coverage,log_space_Q90_pinball,calibration_days_min
F3_DEEPAR,fixed,4,DEVELOPMENT,20260925.0,58.0,4698.0,3950.0,748.0,906.0493760427656,0.9015286935430836,470.7036745424266,0.789272030651341,0.0,470.7036745424266,457.9860203512082,0.789272030651341,0.855612317298141,0.8282700421940928,1.0,3005.6439027777756,427.0,0.3169398907103825,2752.9078857947848,7237.248481217622,303.85014931749674,515.7312223271603,1845.2088596546116,4553.100691313351,2546.3731735838865,1529.2791528513674,0.8285085852135662,0.2789839648077196,0.2789839648077196,0.07421597843053782,0.9114516815666242,0.3732105964995074,0.0
F3_DEEPAR,fixed,4,EXPOSED_EVALUATION,20260925.0,88.0,7128.0,6403.0,725.0,1175.6042620592436,0.8892494878419615,683.6873351026943,0.8042461653572764,0.0,683.6873351026943,682.2918054291262,0.8042461653572764,0.9011878039655817,0.8899994794106929,1.0,3005.6439027777756,677.0,0.3225012309207287,4439.56670266146,15551.597640525715,444.129927346976,42.70852321214908,2825.7487081684776,6787.048316330906,3703.637267345695,1767.7101041372464,0.8723812196034418,0.456556303778526,0.456556303778526,0.04274223718668163,0.9076879910213244,0.33443780806345647,84.0
F3_DEEPAR,fixed,4,MAY_HISTORICAL,20260925.0,31.0,2511.0,2463.0,48.0,1781.0754588492202,0.8861582721803484,1073.0153176726224,0.8322049648214523,0.0,1073.0153176726224,1105.6021239819127,0.8322049648214523,0.922208947298553,0.9206929219109486,1.0,3005.6439027777756,359.0,0.5431754874651811,4851.28089694188,13995.096151823556,701.373791920934,0.0,4743.657112530721,10256.453637271426,6052.167462939094,2869.1244610627305,0.846940130094252,0.7198991105801141,0.7198991105801141,0.10752688172043011,0.8594185583432895,0.2944323906689614,226.0
F3_DEEPAR,fixed,8,DEVELOPMENT,20260925.0,58.0,3770.0,3281.0,489.0,1687.7764418387685,0.8489292984833648,733.1054676888601,0.7645446507515473,0.0,733.1054676888601,693.0982135410937,0.7645446507515473,0.8321839080459771,0.8071726099766332,1.0,4917.22488888889,427.0,0.30210772833723654,3296.058250352025,7512.061134667012,453.9221809629184,1052.1850053832056,2845.682506744672,6643.195843220463,4379.884006816236,2956.720124629364,0.8173297966401414,0.22749778956675507,0.22749778956675507,0.07957559681697612,0.9283819628647215,0.3212434413262229,0.0
F3_DEEPAR,fixed,8,EXPOSED_EVALUATION,20260925.0,88.0,5720.0,5235.0,485.0,2296.7757107393013,0.8424206326143001,1173.8318585515397,0.7567016317016316,0.0,1173.8318585515397,1088.663163248628,0.7567016317016316,0.8893356643356644,0.879083094555874,1.0,4917.22488888889,793.0,0.47583018074821354,4250.537563273783,14571.823855587121,626.0937491332511,323.90831600136204,5251.787890287021,11705.361085812006,7352.0942574610735,3389.7804556506494,0.8522727272727272,0.49224941724941723,0.49224941724941723,0.068006993006993,0.8961538461538462,0.2801164545543003,84.0
F3_DEEPAR,fixed,8,MAY_HISTORICAL,20260925.0,31.0,2015.0,2003.0,12.0,3479.486634377596,0.842612261635257,1961.7312098256596,0.800827129859388,0.0,1961.7312098256596,1891.0517031003565,0.800827129859388,0.9076923076923077,0.9071392910634049,1.0,4917.22488888889,391.0,0.5507246376811595,5997.135296541968,16179.658178761156,1168.4707238512758,0.0,8394.280516342082,16357.495370153367,11355.214018848676,5227.923680025137,0.8559139784946237,0.7837882547559967,0.7837882547559967,0.14491315136476426,0.8674937965260546,0.24704640433289352,226.0
SEASONAL,fixed,1,DEVELOPMENT,0.0,58.0,5394.0,3626.0,1768.0,235.9025464507889,0.9807426680900965,167.01332165368927,0.8261030774935113,0.0,167.01332165368927,169.39515479662094,0.8261030774935113,0.8958101594364108,0.8450082735797021,1.0,871.7389583333278,327.0,0.12844036697247707,1769.3354579453921,4050.4755868288275,118.63055516248814,24.663444110368804,626.2765515038162,1475.75382439323,748.1805974413156,305.9557368784245,0.885799035965888,0.30051909529106413,0.30051909529106413,0.03837597330367074,0.9323322209862811,0.4593688928598218,0.0
SEASONAL,fixed,1,EXPOSED_EVALUATION,0.0,88.0,8184.0,6343.0,1841.0,311.20771907583924,0.9675734011611604,221.42727579321453,0.7967986314760508,0.0,221.42727579321453,217.9945648284983,0.7967986314760508,0.8990713587487781,0.8697777077092859,1.0,871.7389583333278,498.0,0.14056224899598393,2820.2094603281485,6484.837068820353,180.3197315532065,3.977346098932514,557.0680643061246,1310.8354467953084,698.3856562907156,306.63275409674696,0.8873411534701857,0.2882453567937439,0.2882453567937439,0.013074291300097752,0.9309628543499511,0.4025415937892659,84.0
SEASONAL,fixed,1,MAY_HISTORICAL,0.0,31.0,2883.0,2492.0,391.0,463.56392848884275,0.9667016894261754,343.0982711748951,0.7426292056885189,0.0,343.0982711748951,325.051709779129,0.7426292056885189,0.8844953173777316,0.8663723916532905,1.0,871.7389583333278,267.0,0.21722846441947566,2906.9219759205444,4456.47618353943,276.6047370469348,68.48539886765619,761.0744643688769,1821.0414983793503,964.0012452238191,315.95857215670395,0.8605619146722164,0.38432188692334374,0.38432188692334374,0.019077349982656956,0.8980228928199792,0.39858133924313033,226.0
SEASONAL,fixed,2,DEVELOPMENT,0.0,58.0,5162.0,3966.0,1196.0,466.1656995565887,0.9482319264279576,296.8451739974816,0.8074389771406432,0.0,296.8451739974816,293.5989621052946,0.8074389771406432,0.8862843858969391,0.8519919314170449,1.0,1597.606,387.0,0.20155038759689922,2051.8471657007995,4947.881803795915,174.48066195064743,125.32545419507923,1365.6636634971196,3366.329588261908,1682.798698681519,709.4436282932969,0.8707865168539326,0.3936458736923673,0.3936458736923673,0.06431615652847733,0.9244478884153429,0.42588526261832577,0.0
SEASONAL,fixed,2,EXPOSED_EVALUATION,0.0,88.0,7832.0,6675.0,1157.0,612.6026004426288,0.93608695865157,396.3495988544152,0.7980081716036772,0.0,396.3495988544152,386.1969883993954,0.7980081716036772,0.9046220633299284,0.8880898876404495,1.0,1597.606,572.0,0.19055944055944055,3928.664916863769,11585.538493666552,297.1192346979422,0.0,1187.8967717124742,2883.5182369546765,1545.2066953109797,710.3606599066504,0.8895556690500511,0.361976506639428,0.361976506639428,0.009576098059244127,0.9253064351378958,0.37056773770066637,84.0
SEASONAL,fixed,2,MAY_HISTORICAL,0.0,31.0,2759.0,2602.0,157.0,920.445950877935,0.9385119769477237,635.6276660213043,0.7274374773468648,0.0,635.6276660213043,586.4543517954531,0.7274374773468648,0.8909025009061254,0.8843197540353575,1.0,1597.606,330.0,0.38181818181818183,3980.532973546021,11647.547364510705,483.8230829603115,63.84361866098345,1510.1357713117275,3764.6558550408545,2007.0630394246716,727.6153009242477,0.8426966292134831,0.47879666545849947,0.47879666545849947,0.015222906850308082,0.876766944545125,0.3433729144608607,226.0
