date,window_index,window_start,window_end,Y_k_GPUh,C_phys_k_GPUh,C_hist_k_GPUh,uncapped_prediction_GPUh,actionable_prediction_GPUh,physical_oracle_covered,historical_oracle_covered,uncapped_covered,actionable_covered,physical_prediction_cap_binding,historical_prediction_cap_binding
2025-05-05,62,2025-05-05T15:30:00+10:00,2025-05-05T19:30:00+10:00,53.29499999999999,3120.0,11022.20444444445,903.1333241011004,903.1333241011004,True,True,True,True,False,False
2025-05-05,63,2025-05-05T15:45:00+10:00,2025-05-05T19:45:00+10:00,36.118333333333325,3120.0,11022.20444444445,795.1993136897347,795.1993136897347,True,True,True,True,False,False
2025-05-05,64,2025-05-05T16:00:00+10:00,2025-05-05T20:00:00+10:00,36.118333333333325,3120.0,11022.20444444445,709.4734831336098,709.4734831336098,True,True,True,True,False,False
2025-05-05,65,2025-05-05T16:15:00+10:00,2025-05-05T20:15:00+10:00,13.060555555555554,3120.0,11022.20444444445,605.3470227263699,605.3470227263699,True,True,True,True,False,False
2025-05-05,66,2025-05-05T16:30:00+10:00,2025-05-05T20:30:00+10:00,13.040277777777776,3120.0,11022.20444444445,549.7310092604149,549.7310092604149,True,True,True,True,False,False
2025-05-05,67,2025-05-05T16:45:00+10:00,2025-05-05T20:45:00+10:00,13.38888888888889,3120.0,11022.20444444445,604.2716125504985,604.2716125504985,True,True,True,True,False,False
2025-05-05,68,2025-05-05T17:00:00+10:00,2025-05-05T21:00:00+10:00,13.926944444444445,3120.0,11022.20444444445,539.6111394540188,539.6111394540188,True,True,True,True,False,False
2025-05-05,69,2025-05-05T17:15:00+10:00,2025-05-05T21:15:00+10:00,13.926944444444443,3120.0,11022.20444444445,511.2968861493388,511.2968861493388,True,True,True,True,False,False
2025-05-05,70,2025-05-05T17:30:00+10:00,2025-05-05T21:30:00+10:00,7.687777777777776,3120.0,11022.20444444445,473.6366832413923,473.6366832413923,True,True,True,True,False,False
2025-05-05,71,2025-05-05T17:45:00+10:00,2025-05-05T21:45:00+10:00,6.453055555555554,3120.0,11022.20444444445,459.7255807474517,459.7255807474517,True,True,True,True,False,False
2025-05-05,72,2025-05-05T18:00:00+10:00,2025-05-05T22:00:00+10:00,5.261388888888889,3120.0,11022.20444444445,434.01090908454654,434.01090908454654,True,True,True,True,False,False
2025-05-05,73,2025-05-05T18:15:00+10:00,2025-05-05T22:15:00+10:00,1046.1163888888889,3120.0,11022.20444444445,439.89897959551587,439.89897959551587,True,True,False,False,False,False
2025-05-05,74,2025-05-05T18:30:00+10:00,2025-05-05T22:30:00+10:00,1868.615277777778,3120.0,11022.20444444445,449.122528390092,449.122528390092,True,True,False,False,False,False
2025-05-05,75,2025-05-05T18:45:00+10:00,2025-05-05T22:45:00+10:00,1871.746388888889,3120.0,11022.20444444445,480.4500381880089,480.4500381880089,True,True,False,False,False,False
2025-05-05,76,2025-05-05T19:00:00+10:00,2025-05-05T23:00:00+10:00,1871.7541666666668,3120.0,11022.20444444445,466.5527574271718,466.5527574271718,True,True,False,False,False,False
2025-05-05,77,2025-05-05T19:15:00+10:00,2025-05-05T23:15:00+10:00,1870.6422222222222,3120.0,11022.20444444445,459.5302931711043,459.5302931711043,True,True,False,False,False,False
2025-05-05,78,2025-05-05T19:30:00+10:00,2025-05-05T23:30:00+10:00,1870.6422222222222,3120.0,11022.20444444445,459.5302931711043,459.5302931711043,True,True,False,False,False,False
2025-05-05,79,2025-05-05T19:45:00+10:00,2025-05-05T23:45:00+10:00,1870.6422222222222,3120.0,11022.20444444445,461.5409463886041,461.5409463886041,True,True,False,False,False,False
2025-05-05,80,2025-05-05T20:00:00+10:00,2025-05-06T00:00:00+10:00,1940.8783333333333,3120.0,11022.20444444445,515.2035437709536,515.2035437709536,True,True,False,False,False,False
2025-05-06,0,2025-05-06T00:00:00+10:00,2025-05-06T04:00:00+10:00,21477.117500000095,3120.0,11060.373611111114,3714.821139706211,3120.0,False,False,False,False,True,False
2025-05-06,1,2025-05-06T00:15:00+10:00,2025-05-06T04:15:00+10:00,21617.55222222232,3120.0,11060.373611111114,3643.1325052186203,3120.0,False,False,False,False,True,False
2025-05-06,2,2025-05-06T00:30:00+10:00,2025-05-06T04:30:00+10:00,21612.524166666764,3120.0,11060.373611111114,3699.3930738485833,3120.0,False,False,False,False,True,False
2025-05-06,3,2025-05-06T00:45:00+10:00,2025-05-06T04:45:00+10:00,21512.816111111206,3120.0,11060.373611111114,3488.4604869956033,3120.0,False,False,False,False,True,False
2025-05-06,4,2025-05-06T01:00:00+10:00,2025-05-06T05:00:00+10:00,21464.188611111207,3120.0,11060.373611111114,3586.5094725009453,3120.0,False,False,False,False,True,False
2025-05-06,5,2025-05-06T01:15:00+10:00,2025-05-06T05:15:00+10:00,21383.648888888983,3120.0,11060.373611111114,3577.8918133468505,3120.0,False,False,False,False,True,False
2025-05-06,6,2025-05-06T01:30:00+10:00,2025-05-06T05:30:00+10:00,21357.012777777876,3120.0,11060.373611111114,3424.343153000089,3120.0,False,False,False,False,True,False
2025-05-06,7,2025-05-06T01:45:00+10:00,2025-05-06T05:45:00+10:00,21341.504166666768,3120.0,11060.373611111114,3488.6097121967996,3120.0,False,False,False,False,True,False
2025-05-06,8,2025-05-06T02:00:00+10:00,2025-05-06T06:00:00+10:00,20682.12111111121,3120.0,11060.373611111114,3422.7094723763034,3120.0,False,False,False,False,True,False
2025-05-06,9,2025-05-06T02:15:00+10:00,2025-05-06T06:15:00+10:00,20661.91111111121,3120.0,11060.373611111114,3470.3564312248986,3120.0,False,False,False,False,True,False
2025-05-06,10,2025-05-06T02:30:00+10:00,2025-05-06T06:30:00+10:00,20599.273888888987,3120.0,11060.373611111114,3485.6225094645697,3120.0,False,False,False,False,True,False
2025-05-06,11,2025-05-06T02:45:00+10:00,2025-05-06T06:45:00+10:00,20568.21388888899,3120.0,11060.373611111114,3488.6097121967996,3120.0,False,False,False,False,True,False
2025-05-06,12,2025-05-06T03:00:00+10:00,2025-05-06T07:00:00+10:00,20513.866666666767,3120.0,11060.373611111114,3246.059456631022,3120.0,False,False,False,False,True,False
2025-05-06,13,2025-05-06T03:15:00+10:00,2025-05-06T07:15:00+10:00,18739.895000000102,3120.0,11060.373611111114,3146.2147012312025,3120.0,False,False,False,False,True,False
2025-05-06,14,2025-05-06T03:30:00+10:00,2025-05-06T07:30:00+10:00,549.4822222222223,3120.0,11060.373611111114,3197.739813322799,3120.0,True,True,True,True,True,False
2025-05-06,15,2025-05-06T03:45:00+10:00,2025-05-06T07:45:00+10:00,752.0619444444445,3120.0,11060.373611111114,3206.19718197787,3120.0,True,True,True,True,True,False
2025-05-06,16,2025-05-06T04:00:00+10:00,2025-05-06T08:00:00+10:00,757.0175000000002,3120.0,11060.373611111114,3163.233872538082,3120.0,True,True,True,True,True,False
2025-05-06,17,2025-05-06T04:15:00+10:00,2025-05-06T08:15:00+10:00,811.2797222222223,3120.0,11060.373611111114,3140.4620817833443,3120.0,True,True,True,True,True,False
2025-05-06,18,2025-05-06T04:30:00+10:00,2025-05-06T08:30:00+10:00,847.9858333333334,3120.0,11060.373611111114,2712.576566657176,2712.576566657176,True,True,True,True,False,False
2025-05-06,19,2025-05-06T04:45:00+10:00,2025-05-06T08:45:00+10:00,843.4116666666666,3120.0,11060.373611111114,3196.3286169781663,3120.0,True,True,True,True,True,False
2025-05-06,20,2025-05-06T05:00:00+10:00,2025-05-06T09:00:00+10:00,1181.2791666666667,3120.0,11060.373611111114,3175.5660184341946,3120.0,True,True,True,True,True,False
2025-05-06,21,2025-05-06T05:15:00+10:00,2025-05-06T09:15:00+10:00,3539.7383333333396,3120.0,11060.373611111114,3230.6375848372763,3120.0,False,True,False,False,True,False
2025-05-06,22,2025-05-06T05:30:00+10:00,2025-05-06T09:30:00+10:00,4056.549722222228,3120.0,11060.373611111114,3233.4063263906846,3120.0,False,True,False,False,True,False
2025-05-06,23,2025-05-06T05:45:00+10:00,2025-05-06T09:45:00+10:00,4052.786388888894,3120.0,11060.373611111114,3206.080428924414,3120.0,False,True,False,False,True,False
2025-05-06,24,2025-05-06T06:00:00+10:00,2025-05-06T10:00:00+10:00,4360.763611111117,3120.0,11060.373611111114,3109.165142101985,3109.165142101985,False,True,False,False,False,False
2025-05-06,25,2025-05-06T06:15:00+10:00,2025-05-06T10:15:00+10:00,4358.523055555561,3120.0,11060.373611111114,3206.003618329515,3120.0,False,True,False,False,True,False
2025-05-06,26,2025-05-06T06:30:00+10:00,2025-05-06T10:30:00+10:00,4401.481666666672,3120.0,11060.373611111114,3109.9756738105134,3109.9756738105134,False,True,False,False,False,False
2025-05-06,27,2025-05-06T06:45:00+10:00,2025-05-06T10:45:00+10:00,4432.148888888894,3120.0,11060.373611111114,3226.5335537354376,3120.0,False,True,False,False,True,False
2025-05-06,28,2025-05-06T07:00:00+10:00,2025-05-06T11:00:00+10:00,4813.108611111116,3120.0,11060.373611111114,3127.5814878826504,3120.0,False,True,False,False,True,False
2025-05-06,29,2025-05-06T07:15:00+10:00,2025-05-06T11:15:00+10:00,5002.3397222222275,3120.0,11060.373611111114,3147.3522309248574,3120.0,False,True,False,False,True,False
2025-05-06,30,2025-05-06T07:30:00+10:00,2025-05-06T11:30:00+10:00,4948.005555555561,3120.0,11060.373611111114,3216.1612147272017,3120.0,False,True,False,False,True,False
2025-05-06,31,2025-05-06T07:45:00+10:00,2025-05-06T11:45:00+10:00,5042.83444444445,3120.0,11060.373611111114,3130.932989359948,3120.0,False,True,False,False,True,False
2025-05-06,32,2025-05-06T08:00:00+10:00,2025-05-06T12:00:00+10:00,5133.89555555556,3120.0,11060.373611111114,3233.9018217425273,3120.0,False,True,False,False,True,False
2025-05-06,33,2025-05-06T08:15:00+10:00,2025-05-06T12:15:00+10:00,4961.833611111117,3120.0,11060.373611111114,3230.235710516562,3120.0,False,True,False,False,True,False
2025-05-06,34,2025-05-06T08:30:00+10:00,2025-05-06T12:30:00+10:00,4924.224166666672,3120.0,11060.373611111114,3092.7552945819307,3092.7552945819307,False,True,False,False,False,False
2025-05-06,35,2025-05-06T08:45:00+10:00,2025-05-06T12:45:00+10:00,4924.180555555561,3120.0,11060.373611111114,2794.8857558928285,2794.8857558928285,False,True,False,False,False,False
2025-05-06,36,2025-05-06T09:00:00+10:00,2025-05-06T13:00:00+10:00,4585.217500000005,3120.0,11060.373611111114,2800.7922259158927,2800.7922259158927,False,True,False,False,False,False
2025-05-06,37,2025-05-06T09:15:00+10:00,2025-05-06T13:15:00+10:00,2226.1275,3120.0,11060.373611111114,2259.7562280187794,2259.7562280187794,True,True,True,True,False,False
2025-05-06,38,2025-05-06T09:30:00+10:00,2025-05-06T13:30:00+10:00,1708.2983333333334,3120.0,11060.373611111114,2307.3113713458497,2307.3113713458497,True,True,True,True,False,False
2025-05-06,39,2025-05-06T09:45:00+10:00,2025-05-06T13:45:00+10:00,1708.1719444444445,3120.0,11060.373611111114,2110.3661573929285,2110.3661573929285,True,True,True,True,False,False
2025-05-06,40,2025-05-06T10:00:00+10:00,2025-05-06T14:00:00+10:00,1180.9208333333333,3120.0,11060.373611111114,1869.8779770595136,1869.8779770595136,True,True,True,True,False,False
2025-05-06,41,2025-05-06T10:15:00+10:00,2025-05-06T14:15:00+10:00,6532.7458333333325,3120.0,11060.373611111114,1841.6950588587526,1841.6950588587526,False,True,False,False,False,False
2025-05-06,42,2025-05-06T10:30:00+10:00,2025-05-06T14:30:00+10:00,6489.93611111111,3120.0,11060.373611111114,1862.9481552256495,1862.9481552256495,False,True,False,False,False,False
2025-05-06,43,2025-05-06T10:45:00+10:00,2025-05-06T14:45:00+10:00,6455.832222222221,3120.0,11060.373611111114,1917.797739977815,1917.797739977815,False,True,False,False,False,False
2025-05-06,44,2025-05-06T11:00:00+10:00,2025-05-06T15:00:00+10:00,6067.079999999999,3120.0,11060.373611111114,1895.9710578833137,1895.9710578833137,False,True,False,False,False,False
2025-05-06,45,2025-05-06T11:15:00+10:00,2025-05-06T15:15:00+10:00,5875.079999999999,3120.0,11060.373611111114,1883.9602135150676,1883.9602135150676,False,True,False,False,False,False
2025-05-06,46,2025-05-06T11:30:00+10:00,2025-05-06T15:30:00+10:00,6107.363333333332,3120.0,11060.373611111114,1840.6263617866277,1840.6263617866277,False,True,False,False,False,False
2025-05-06,47,2025-05-06T11:45:00+10:00,2025-05-06T15:45:00+10:00,5755.205555555554,3120.0,11060.373611111114,1848.8303465897034,1848.8303465897034,False,True,False,False,False,False
2025-05-06,48,2025-05-06T12:00:00+10:00,2025-05-06T16:00:00+10:00,5659.188888888888,3120.0,11060.373611111114,1835.7052001282789,1835.7052001282789,False,True,False,False,False,False
2025-05-06,49,2025-05-06T12:15:00+10:00,2025-05-06T16:15:00+10:00,5636.552222222221,3120.0,11060.373611111114,1845.2192089239861,1845.2192089239861,False,True,False,False,False,False
2025-05-06,50,2025-05-06T12:30:00+10:00,2025-05-06T16:30:00+10:00,5636.552222222221,3120.0,11060.373611111114,1835.8972887507018,1835.8972887507018,False,True,False,False,False,False
2025-05-06,51,2025-05-06T12:45:00+10:00,2025-05-06T16:45:00+10:00,5636.552222222221,3120.0,11060.373611111114,1804.8284746406657,1804.8284746406657,False,True,False,False,False,False
2025-05-06,52,2025-05-06T13:00:00+10:00,2025-05-06T17:00:00+10:00,5636.552222222221,3120.0,11060.373611111114,1787.9759212789572,1787.9759212789572,False,True,False,False,False,False
2025-05-06,53,2025-05-06T13:15:00+10:00,2025-05-06T17:15:00+10:00,5636.4733333333315,3120.0,11060.373611111114,1827.223461990081,1827.223461990081,False,True,False,False,False,False
2025-05-06,54,2025-05-06T13:30:00+10:00,2025-05-06T17:30:00+10:00,5636.369999999999,3120.0,11060.373611111114,1802.3000230227376,1802.3000230227376,False,True,False,False,False,False
2025-05-06,55,2025-05-06T13:45:00+10:00,2025-05-06T17:45:00+10:00,5657.717777777777,3120.0,11060.373611111114,1777.1560277896997,1777.1560277896997,False,True,False,False,False,False
2025-05-06,56,2025-05-06T14:00:00+10:00,2025-05-06T18:00:00+10:00,5605.939999999999,3120.0,11060.373611111114,1810.9267024188791,1810.9267024188791,False,True,False,False,False,False
2025-05-06,57,2025-05-06T14:15:00+10:00,2025-05-06T18:15:00+10:00,254.10000000000002,3120.0,11060.373611111114,1755.543394511245,1755.543394511245,True,True,True,True,False,False
2025-05-06,58,2025-05-06T14:30:00+10:00,2025-05-06T18:30:00+10:00,253.95111111111112,3120.0,11060.373611111114,1778.928707924891,1778.928707924891,True,True,True,True,False,False
2025-05-06,59,2025-05-06T14:45:00+10:00,2025-05-06T18:45:00+10:00,253.79666666666668,3120.0,11060.373611111114,1754.5084696775925,1754.5084696775925,True,True,True,True,False,False
2025-05-06,60,2025-05-06T15:00:00+10:00,2025-05-06T19:00:00+10:00,253.63111111111112,3120.0,11060.373611111114,1748.9847110302453,1748.9847110302453,True,True,True,True,False,False
2025-05-06,61,2025-05-06T15:15:00+10:00,2025-05-06T19:15:00+10:00,253.63111111111112,3120.0,11060.373611111114,1748.7307690035827,1748.7307690035827,True,True,True,True,False,False
2025-05-06,62,2025-05-06T15:30:00+10:00,2025-05-06T19:30:00+10:00,21.34777777777778,3120.0,11060.373611111114,1697.3896210257524,1697.3896210257524,True,True,True,True,False,False
2025-05-06,63,2025-05-06T15:45:00+10:00,2025-05-06T19:45:00+10:00,35.73777777777778,3120.0,11060.373611111114,1609.016336731816,1609.016336731816,True,True,True,True,False,False
2025-05-06,64,2025-05-06T16:00:00+10:00,2025-05-06T20:00:00+10:00,35.73777777777778,3120.0,11060.373611111114,1456.2746174119793,1456.2746174119793,True,True,True,True,False,False
2025-05-06,65,2025-05-06T16:15:00+10:00,2025-05-06T20:15:00+10:00,35.73777777777778,3120.0,11060.373611111114,1174.3141179365366,1174.3141179365366,True,True,True,True,False,False
2025-05-06,66,2025-05-06T16:30:00+10:00,2025-05-06T20:30:00+10:00,58.9986111111111,3120.0,11060.373611111114,1036.7658035850245,1036.7658035850245,True,True,True,True,False,False
2025-05-06,67,2025-05-06T16:45:00+10:00,2025-05-06T20:45:00+10:00,58.9986111111111,3120.0,11060.373611111114,972.5338081708111,972.5338081708111,True,True,True,True,False,False
2025-05-06,68,2025-05-06T17:00:00+10:00,2025-05-06T21:00:00+10:00,58.9986111111111,3120.0,11060.373611111114,954.8610382205677,954.8610382205677,True,True,True,True,False,False
2025-05-06,69,2025-05-06T17:15:00+10:00,2025-05-06T21:15:00+10:00,58.9986111111111,3120.0,11060.373611111114,816.0359597352623,816.0359597352623,True,True,True,True,False,False
2025-05-06,70,2025-05-06T17:30:00+10:00,2025-05-06T21:30:00+10:00,58.9986111111111,3120.0,11060.373611111114,790.0843973058111,790.0843973058111,True,True,True,True,False,False
2025-05-06,71,2025-05-06T17:45:00+10:00,2025-05-06T21:45:00+10:00,41.86694444444444,3120.0,11060.373611111114,780.4190888165983,780.4190888165983,True,True,True,True,False,False
2025-05-06,72,2025-05-06T18:00:00+10:00,2025-05-06T22:00:00+10:00,41.86694444444444,3120.0,11060.373611111114,745.2365767845129,745.2365767845129,True,True,True,True,False,False
2025-05-06,73,2025-05-06T18:15:00+10:00,2025-05-06T22:15:00+10:00,44.829166666666666,3120.0,11060.373611111114,752.2356069117625,752.2356069117625,True,True,True,True,False,False
2025-05-06,74,2025-05-06T18:30:00+10:00,2025-05-06T22:30:00+10:00,46.82138888888888,3120.0,11060.373611111114,732.8853168272642,732.8853168272642,True,True,True,True,False,False
2025-05-06,75,2025-05-06T18:45:00+10:00,2025-05-06T22:45:00+10:00,46.85916666666666,3120.0,11060.373611111114,846.886067854477,846.886067854477,True,True,True,True,False,False
2025-05-06,76,2025-05-06T19:00:00+10:00,2025-05-06T23:00:00+10:00,48.32249999999999,3120.0,11060.373611111114,864.5489382650452,864.5489382650452,True,True,True,True,False,False
2025-05-06,77,2025-05-06T19:15:00+10:00,2025-05-06T23:15:00+10:00,55.63583333333332,3120.0,11060.373611111114,876.764379383588,876.764379383588,True,True,True,True,False,False
2025-05-06,78,2025-05-06T19:30:00+10:00,2025-05-06T23:30:00+10:00,82.02583333333332,3120.0,11060.373611111114,872.2941275005684,872.2941275005684,True,True,True,True,False,False
2025-05-06,79,2025-05-06T19:45:00+10:00,2025-05-06T23:45:00+10:00,113.69361111111111,3120.0,11060.373611111114,980.7566659857101,980.7566659857101,True,True,True,True,False,False
2025-05-06,80,2025-05-06T20:00:00+10:00,2025-05-07T00:00:00+10:00,116.18166666666666,3120.0,11060.373611111114,989.662122515015,989.662122515015,True,True,True,True,False,False
2025-05-07,0,2025-05-07T00:00:00+10:00,2025-05-07T04:00:00+10:00,2964.8736111111107,3120.0,11060.373611111114,2537.642713413917,2537.642713413917,True,True,False,False,False,False
2025-05-07,1,2025-05-07T00:15:00+10:00,2025-05-07T04:15:00+10:00,3068.437499999999,3120.0,11060.373611111114,2347.2291082467186,2347.2291082467186,True,True,False,False,False,False
2025-05-07,2,2025-05-07T00:30:00+10:00,2025-05-07T04:30:00+10:00,1878.3172222222222,3120.0,11060.373611111114,2327.7027066980777,2327.7027066980777,True,True,True,True,False,False
2025-05-07,3,2025-05-07T00:45:00+10:00,2025-05-07T04:45:00+10:00,1930.6,3120.0,11060.373611111114,2343.8868248218373,2343.8868248218373,True,True,True,True,False,False
2025-05-07,4,2025-05-07T01:00:00+10:00,2025-05-07T05:00:00+10:00,1930.3416666666667,3120.0,11060.373611111114,2229.7990758663477,2229.7990758663477,True,True,True,True,False,False
2025-05-07,5,2025-05-07T01:15:00+10:00,2025-05-07T05:15:00+10:00,1930.3633333333335,3120.0,11060.373611111114,1830.5831962624252,1830.5831962624252,True,True,False,False,False,False
2025-05-07,6,2025-05-07T01:30:00+10:00,2025-05-07T05:30:00+10:00,2051.711388888889,3120.0,11060.373611111114,2180.124378304559,2180.124378304559,True,True,True,True,False,False
2025-05-07,7,2025-05-07T01:45:00+10:00,2025-05-07T05:45:00+10:00,2038.1625,3120.0,11060.373611111114,1726.7935223962543,1726.7935223962543,True,True,False,False,False,False
2025-05-07,8,2025-05-07T02:00:00+10:00,2025-05-07T06:00:00+10:00,2059.3152777777777,3120.0,11060.373611111114,2125.691705587976,2125.691705587976,True,True,True,True,False,False
2025-05-07,9,2025-05-07T02:15:00+10:00,2025-05-07T06:15:00+10:00,2059.2480555555558,3120.0,11060.373611111114,1761.8216725156199,1761.8216725156199,True,True,False,False,False,False
2025-05-07,10,2025-05-07T02:30:00+10:00,2025-05-07T06:30:00+10:00,1098.759722222222,3120.0,11060.373611111114,2125.691705587976,2125.691705587976,True,True,True,True,False,False
2025-05-07,11,2025-05-07T02:45:00+10:00,2025-05-07T06:45:00+10:00,1093.8408333333332,3120.0,11060.373611111114,2175.2513594898055,2175.2513594898055,True,True,True,True,False,False
2025-05-07,12,2025-05-07T03:00:00+10:00,2025-05-07T07:00:00+10:00,1668.4058333333332,3120.0,11060.373611111114,2409.7521490246518,2409.7521490246518,True,True,True,True,False,False
2025-05-07,13,2025-05-07T03:15:00+10:00,2025-05-07T07:15:00+10:00,1361.625,3120.0,11060.373611111114,2247.569254435336,2247.569254435336,True,True,True,True,False,False
2025-05-07,14,2025-05-07T03:30:00+10:00,2025-05-07T07:30:00+10:00,1532.584166666667,3120.0,11060.373611111114,2357.2232587317076,2357.2232587317076,True,True,True,True,False,False
2025-05-07,15,2025-05-07T03:45:00+10:00,2025-05-07T07:45:00+10:00,1507.9086111111112,3120.0,11060.373611111114,2085.4888995379074,2085.4888995379074,True,True,True,True,False,False
2025-05-07,16,2025-05-07T04:00:00+10:00,2025-05-07T08:00:00+10:00,1315.1741666666667,3120.0,11060.373611111114,2116.8369724588406,2116.8369724588406,True,True,True,True,False,False
2025-05-07,17,2025-05-07T04:15:00+10:00,2025-05-07T08:15:00+10:00,1197.8122222222223,3120.0,11060.373611111114,2179.025981283063,2179.025981283063,True,True,True,True,False,False
2025-05-07,18,2025-05-07T04:30:00+10:00,2025-05-07T08:30:00+10:00,1198.9338888888892,3120.0,11060.373611111114,2170.246281880095,2170.246281880095,True,True,True,True,False,False
2025-05-07,19,2025-05-07T04:45:00+10:00,2025-05-07T08:45:00+10:00,1157.7569444444446,3120.0,11060.373611111114,2714.6843876043786,2714.6843876043786,True,True,True,True,False,False
2025-05-07,20,2025-05-07T05:00:00+10:00,2025-05-07T09:00:00+10:00,1157.736388888889,3120.0,11060.373611111114,2653.565612122733,2653.565612122733,True,True,True,True,False,False
2025-05-07,21,2025-05-07T05:15:00+10:00,2025-05-07T09:15:00+10:00,1178.2175000000002,3120.0,11060.373611111114,2606.4408868979317,2606.4408868979317,True,True,True,True,False,False
2025-05-07,22,2025-05-07T05:30:00+10:00,2025-05-07T09:30:00+10:00,1085.2547222222224,3120.0,11060.373611111114,2606.4408868979317,2606.4408868979317,True,True,True,True,False,False
2025-05-07,23,2025-05-07T05:45:00+10:00,2025-05-07T09:45:00+10:00,1082.8066666666668,3120.0,11060.373611111114,2832.659042391184,2832.659042391184,True,True,True,True,False,False
2025-05-07,24,2025-05-07T06:00:00+10:00,2025-05-07T10:00:00+10:00,1050.1158333333333,3120.0,11060.373611111114,2454.1173297426753,2454.1173297426753,True,True,True,True,False,False
2025-05-07,25,2025-05-07T06:15:00+10:00,2025-05-07T10:15:00+10:00,1224.2800000000002,3120.0,11060.373611111114,2844.127846070841,2844.127846070841,True,True,True,True,False,False
2025-05-07,26,2025-05-07T06:30:00+10:00,2025-05-07T10:30:00+10:00,1456.5786111111113,3120.0,11060.373611111114,2040.296262797022,2040.296262797022,True,True,True,True,False,False
2025-05-07,27,2025-05-07T06:45:00+10:00,2025-05-07T10:45:00+10:00,1565.3263888888891,3120.0,11060.373611111114,2027.1862662432284,2027.1862662432284,True,True,True,True,False,False
2025-05-07,28,2025-05-07T07:00:00+10:00,2025-05-07T11:00:00+10:00,1091.9369444444446,3120.0,11060.373611111114,1975.6923848137767,1975.6923848137767,True,True,True,True,False,False
2025-05-07,29,2025-05-07T07:15:00+10:00,2025-05-07T11:15:00+10:00,1194.5919444444448,3120.0,11060.373611111114,1767.5702250652405,1767.5702250652405,True,True,True,True,False,False
2025-05-07,30,2025-05-07T07:30:00+10:00,2025-05-07T11:30:00+10:00,924.0716666666667,3120.0,11060.373611111114,1712.2545875283633,1712.2545875283633,True,True,True,True,False,False
2025-05-07,31,2025-05-07T07:45:00+10:00,2025-05-07T11:45:00+10:00,908.5433333333334,3120.0,11060.373611111114,1646.1122554736446,1646.1122554736446,True,True,True,True,False,False
2025-05-07,32,2025-05-07T08:00:00+10:00,2025-05-07T12:00:00+10:00,911.4988888888889,3120.0,11060.373611111114,1650.9698756959895,1650.9698756959895,True,True,True,True,False,False
2025-05-07,33,2025-05-07T08:15:00+10:00,2025-05-07T12:15:00+10:00,915.9983333333334,3120.0,11060.373611111114,1966.52967625236,1966.52967625236,True,True,True,True,False,False
2025-05-07,34,2025-05-07T08:30:00+10:00,2025-05-07T12:30:00+10:00,907.4655555555556,3120.0,11060.373611111114,1885.7775033973023,1885.7775033973023,True,True,True,True,False,False
2025-05-07,35,2025-05-07T08:45:00+10:00,2025-05-07T12:45:00+10:00,824.5158333333335,3120.0,11060.373611111114,1846.7940250356041,1846.7940250356041,True,True,True,True,False,False
2025-05-07,36,2025-05-07T09:00:00+10:00,2025-05-07T13:00:00+10:00,825.1283333333334,3120.0,11060.373611111114,1833.2276981239102,1833.2276981239102,True,True,True,True,False,False
2025-05-07,37,2025-05-07T09:15:00+10:00,2025-05-07T13:15:00+10:00,824.5630555555556,3120.0,11060.373611111114,1790.1947850224635,1790.1947850224635,True,True,True,True,False,False
2025-05-07,38,2025-05-07T09:30:00+10:00,2025-05-07T13:30:00+10:00,807.6683333333335,3120.0,11060.373611111114,1756.313977195313,1756.313977195313,True,True,True,True,False,False
2025-05-07,39,2025-05-07T09:45:00+10:00,2025-05-07T13:45:00+10:00,817.4802777777779,3120.0,11060.373611111114,1736.5928518832536,1736.5928518832536,True,True,True,True,False,False
2025-05-07,40,2025-05-07T10:00:00+10:00,2025-05-07T14:00:00+10:00,1094.94361111111,3120.0,11060.373611111114,1711.2120714533041,1711.2120714533041,True,True,True,True,False,False
2025-05-07,41,2025-05-07T10:15:00+10:00,2025-05-07T14:15:00+10:00,952.8911111111099,3120.0,11060.373611111114,1711.2120714533041,1711.2120714533041,True,True,True,True,False,False
2025-05-07,42,2025-05-07T10:30:00+10:00,2025-05-07T14:30:00+10:00,727.9405555555543,3120.0,11060.373611111114,1735.4111250309807,1735.4111250309807,True,True,True,True,False,False
2025-05-07,43,2025-05-07T10:45:00+10:00,2025-05-07T14:45:00+10:00,617.1544444444432,3120.0,11060.373611111114,1704.5047772636597,1704.5047772636597,True,True,True,True,False,False
2025-05-07,44,2025-05-07T11:00:00+10:00,2025-05-07T15:00:00+10:00,511.90638888888753,3120.0,11060.373611111114,1790.4246866793474,1790.4246866793474,True,True,True,True,False,False
2025-05-07,45,2025-05-07T11:15:00+10:00,2025-05-07T15:15:00+10:00,415.8136111111098,3120.0,11060.373611111114,1765.4282618292252,1765.4282618292252,True,True,True,True,False,False
2025-05-07,46,2025-05-07T11:30:00+10:00,2025-05-07T15:30:00+10:00,416.59472222222087,3120.0,11060.373611111114,1832.4847711602195,1832.4847711602195,True,True,True,True,False,False
2025-05-07,47,2025-05-07T11:45:00+10:00,2025-05-07T15:45:00+10:00,433.4819444444431,3120.0,11060.373611111114,1791.7627231420151,1791.7627231420151,True,True,True,True,False,False
2025-05-07,48,2025-05-07T12:00:00+10:00,2025-05-07T16:00:00+10:00,431.2074999999986,3120.0,11060.373611111114,1746.095308774984,1746.095308774984,True,True,True,True,False,False
