repository,relative_path,absolute_path,extension,size_bytes,offline_placeholder,zero_byte,readable,sha256,lfs_pointer,lfs_oid,lfs_expected_size,lfs_object_cached_locally,format,row_count,columns,schema,parse_error
01_Kestrel_job_trace,01_Kestrel_job_trace/datacard.md,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\01_Kestrel_job_trace\datacard.md,.md,14860,False,False,True,0139b75b80cd3029e0af54e22fc0dbad3080e92a8a7a602f1bd62cd7a36f62e9,False,,,False,MD,,,,
02_RADDiT,02_RADDiT/.gitattributes,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\.gitattributes,,87,False,False,True,276f9b00efd4409c9dc194ce80d3ece2e2950c05fd7c503df0634a2a6a731f9f,False,,,False,NO_EXTENSION,,,,
02_RADDiT,02_RADDiT/.gitignore,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\.gitignore,,56,False,False,True,8272e6d87282f09bf37cdb79ef50118430187f6f02429542645b11d34aa0f7b2,False,,,False,NO_EXTENSION,,,,
02_RADDiT,02_RADDiT/data/baseline_power_results.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\baseline_power_results.parquet,.parquet,132,False,False,True,d5e338624c90b3252639e0781b41099402e98e6bf66386f3c61961ad52811561,True,5b94583ed2a944b9554ffdd0bdc8ca61cf17d3cd122ded47e3eeb7549145b419,8730834,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/baseline_runtime_results.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\baseline_runtime_results.parquet,.parquet,132,False,False,True,a53f39be4ab4fda70dd67ca3b5b96d04da329c595bcbb749f68e03f4fb8f9625,True,b02a175f8ae95605e66355f77ebb65393783671826bff3b3f544d3effc0144ea,2981549,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/baseline_sim.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\baseline_sim.parquet,.parquet,4702132,False,False,True,07542065f065ba944e90c2572208e8b6e181947beac20216190f798dc654688d,False,,,False,PARQUET,161266,"[""submit"", ""start"", ""end"", ""nodes"", ""runtime"", ""wait_time"", ""avg_power_per_node""]","submit: timestamp[ns]
start: timestamp[ns]
end: timestamp[ns]
nodes: int64
runtime: duration[us]
wait_time: double
avg_power_per_node: double
-- schema metadata --
pandas: '{""index_columns"": [{""kind"": ""range"", ""name"": null, ""start"": 0, ""' + 1104",
02_RADDiT,02_RADDiT/data/ea_sim.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\ea_sim.parquet,.parquet,5036722,False,False,True,a8e396387297888b2d699b494b755f163b66a7581ae856781ad58c57609bfc60,False,,,False,PARQUET,161266,"[""submit"", ""start"", ""end"", ""nodes"", ""runtime"", ""wait_time"", ""avg_power_per_node""]","submit: timestamp[ns]
start: timestamp[ns]
end: timestamp[ns]
nodes: int64
runtime: duration[us]
wait_time: double
avg_power_per_node: double
-- schema metadata --
pandas: '{""index_columns"": [{""kind"": ""range"", ""name"": null, ""start"": 0, ""' + 1104",
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_000.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_000.parquet,.parquet,133,False,False,True,7717243a8c086e6a28d4125cd13ec5d634b70aaf0f5ac10341d7e4ebd600d35a,True,3efcf7124d52c25778fffa1ee1a1b551ab2d484e4045ddec8f0ca5e0bb77a306,43359318,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_001.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_001.parquet,.parquet,133,False,False,True,33f019ddd64e13a8460fdb4cf8fbcd3edd9d5c24282c43093544a2e712b204a1,True,09c97ebb61bd977650d189ee7ef98c605e9bb63e9282ca34209d0d11e9daea87,61651356,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_002.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_002.parquet,.parquet,133,False,False,True,5b9485b56e47bd8728147e19ae4de27a2c5f04f19fceb002e06e85f81f838e76,True,73d9b0a4d142a0e8042fb4c16d8bc1b2a79b44e0619e7962b49f0810059ea06d,54548069,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_003.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_003.parquet,.parquet,133,False,False,True,040f2568d520c73ef42a2a2fd6e0b89987ddf4b6bbce844df14e45159f91b114,True,9eb150e38ea6d543858a6587e4259cbc2619abd3cd0d272f7a3e779eb74e9330,88851836,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_004.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_004.parquet,.parquet,133,False,False,True,b830c56b191677d3101a149ae404bb7b21992e2eaf27187b5ac6db96653753f4,True,e1d5050d1901479818052c728e00e861106ef6f33cf26a464ee247a122e83154,37903935,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_005.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_005.parquet,.parquet,133,False,False,True,ccf644e13868b1b16f212298b7b2a3badce5d2eff9c0c1caca4df0bcd0017c12,True,68b78c2df5bf8117ec3ba99b12cfacbf5b79c7b7b08b810c1099a4c8e83bf600,60251548,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_006.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_006.parquet,.parquet,133,False,False,True,af92e438e527b887a76ff1e884a0a0be05679a7f4efbfd54aaa9595e5f39652e,True,5bfce54f462363a771863c1cc106eb68b0699a89af37c78850d7e8db7a340dd1,54034517,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_007.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_007.parquet,.parquet,133,False,False,True,6622ff4f71a3af172a2bf3db193e21ae831c862d650dc3616d0f45ab3313ac01,True,ab6f441d6f85cbd8728676ff2d3ff4db9752ce1880f5f7f78c254ed46bf77b69,61546974,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_008.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_008.parquet,.parquet,133,False,False,True,a31a0249d31baae7aab2bfdd28a8c4d0761a1a7197538d6b51a3cf6fdb81087c,True,a6b2f71be93862a6fb4aaef72884cc0d50a906710681a8ded8b93d5ac78da371,55390141,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_009.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_009.parquet,.parquet,133,False,False,True,c83d3ff21dc7211f663681b4143c8a6adcea7cfd8ecd8cca3fd44cd45b6350d7,True,5ab3096214e2b973ee06822c1584e88e0bf4895c0968ec257788df259652dc4e,59694805,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_010.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_010.parquet,.parquet,133,False,False,True,4b06d91615c8b2ef6ab2b7d2a0bfacf620449e1e0187a320e3752f860c35db64,True,89fbd32924751422309ecd799416e5f04168bb451d4a2eb452d3991bbb043ca2,76019493,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_011.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_011.parquet,.parquet,133,False,False,True,09260148c9b6f05d670b2d7637661e63cd842be6f0cf67c92e60f2c242e012db,True,3f1236a68c80fe2e098d7b64a6aaab4d8e7f730109ec4cee26c35bf5009a2526,84451635,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_012.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_012.parquet,.parquet,133,False,False,True,b9f6efb4d55447633bd6d08c4639dbcab6f30178ccd1ebb2ad5224b16750e200,True,b1dcbf442f54def3f5c0942c7ff4c107d8e6da50c74bfd1db2cec69a6b535924,31883200,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_013.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_013.parquet,.parquet,133,False,False,True,cde0ced3c723631be3c28c81d1ff585f8e3de9d27199e5e5eec0cc4926650c18,True,70b25a7d7bdcaeb34c2375a4e81b500690314b464c16d89d965cebe9cbcda277,86692495,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_014.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_014.parquet,.parquet,133,False,False,True,a7efdb23648d90583c9cfa5babde79495a3b7b19457535fe70f99efe884d4ce0,True,02a375a0652d0b33281521cac539d6247b34d1c57bd2e88814fbebdad89971d2,45637148,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_015.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_015.parquet,.parquet,133,False,False,True,845f021c66de123ee6f299cf229f6d4931963074e1d9ad170c281d390094e92f,True,7868bb1d4f1422e051a9feb8bff2418902b539aa20886f5fb80c4e4a116d46ad,52775275,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_016.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_016.parquet,.parquet,133,False,False,True,7ce2533c8ed73d2c85cea4cf365f58c25f149de86df82cf299edea0daac2ee51,True,dc81f920bcd0420490eb9b1103831e04b436bd77d8fb575f705e5deb060af08a,26655061,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_017.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_017.parquet,.parquet,133,False,False,True,bee40205506f6f7391f3cc8c8ab11c5d78ce193dbd537f4c3d6d4e7bab694e56,True,0893b1e8696a8ae45686ca19f69f4520ab885493dbc9ba5cef6e4e8e14ac1704,80692784,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_018.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_018.parquet,.parquet,133,False,False,True,f0bbf5d2b115dcb0a3432d438066ac7cde16c3a7e67282f7fad24fd8eed1ec56,True,d09a8ea0a92092ec1994c1033ecfb1bb5100972c980dd0fde8d4f488e310c97c,82550540,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_019.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_019.parquet,.parquet,133,False,False,True,b2d6f93f3ec1b7e56f3fa3146c2c99d163e6fa022457d148a73804bd42516bf4,True,54d5198996ab4c003a63d22763774f3f5a57b43b8f2e04973568e00b03fb23c4,62913718,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_020.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_020.parquet,.parquet,133,False,False,True,6d4d9236691310d9c828cc2a00405face64598a25e20c74e92c5400e18f05ecc,True,34e9a55ea99e2100334410bba0016e0f0116a50a21d9e1f4f02bb95616632de4,52274953,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_021.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_021.parquet,.parquet,133,False,False,True,81e9d3394bd73163153c335c2ee3790690518ecdb0f2b8221979268ef1d21165,True,20608a2dff74897a4de3ef57a13be7fd6b6210e0237b91bf80be2f757d5b855c,80194625,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_022.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_022.parquet,.parquet,133,False,False,True,818d33e3bfbf895fe60092334fba915e68203fa83f8c002166c1fb37ef98d699,True,c28f09d5de8d986719bf50a7b9c480d68c4b6dce358d72e88cc29acbd08aa5a7,89001691,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_023.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_023.parquet,.parquet,133,False,False,True,6d3018eaba05241fc8b1f903d3701d034ed5ede2290538f727d5f89ff97b4f11,True,0826e911b4d2cf0f790dc729c89335e77e96f067b2ce76f7f149803029754f50,86385065,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_024.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_024.parquet,.parquet,133,False,False,True,fb6df6711aebd0af8a4c96b4ce7899507453207a2b07b38e52ba6d4a43078c2b,True,45f3616ea4f1c195daf9ab0cb929501e1364ede13367dfe70989a0ef7965835e,68266472,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_025.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_025.parquet,.parquet,133,False,False,True,fc31847956e0364b340378a936e9358a194ae64146aa13a1c5bbff454568cdae,True,a8336a2f095609e3ced52b1831daa9aec5468d997a4dc15a276e8a5ece7b43e0,47962920,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_026.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_026.parquet,.parquet,133,False,False,True,fe4a91bfcc155b38ba828c4e22048dbf9e3e3e9e954ac7a13420bddd4ecad8a1,True,b6f50b20ac8c62bc2e23db61a6ef9e2509eb84188b8d4a825c9c519812167509,52115985,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_027.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_027.parquet,.parquet,133,False,False,True,fad6ce4ce9728517366063c46ae6ee565f10ff7f6732a58a70a712650400a881,True,82b7900819383f496b7441d938e18d8191a29f82100847a4139ceac7d1fd56e2,26990869,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_028.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_028.parquet,.parquet,133,False,False,True,069d5317a7e5fdda0cfe65bfdd20fced94be342a144ca1bdf891a714f0c7342c,True,d6f7ef0806df86a4e5256cf766ac7562972b218d2fb44a0cb963bbfddeb3eb8a,39014952,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_029.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_029.parquet,.parquet,133,False,False,True,c350286fd8762721488638b16352b700cb158a30904cd6370875dbdaac088957,True,a11692003297b9fe2afbe51e26865a2cd8f00f6fcda86d9b0b9e298987416528,43451936,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_030.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_030.parquet,.parquet,133,False,False,True,1152586fb743e1a5e17aed35df1dac402d9efd652e7cf0dec1cdeb75632f12a8,True,b753d61b138606635003d886137a3d151d9616587ea5283abed668cce39fdaa7,43813077,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_031.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_031.parquet,.parquet,133,False,False,True,f767b76d088b5e3f546a2bc5a1b0379335a6a40f0bd1d3d2ec8d074f307fd2fa,True,4bcf0f9c02af9755c7273603ade545c98f07704726debdc5cf793942a2911198,36929521,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_032.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_032.parquet,.parquet,133,False,False,True,e8dccd73fd0886970707beafa83691f624013b9824a981d555edd1406ce5b23a,True,1525e29fbe932974eade86e7b9311cf284104ce0869b24639526638b04d30068,34351697,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_033.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_033.parquet,.parquet,133,False,False,True,9133e3b7560b577b054e0bbe0e0c09825e3cbbb9017d79c1e6d5edff0b2bbdc4,True,18c3c8f9a93bffdb198cf1a0af27d4b704f25dc8aef110f4802d065411ce20fa,40201014,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_034.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_034.parquet,.parquet,133,False,False,True,87b9f433278d8109ca5c454ea6649e03c8d398ea025c0376c26217ba4371190d,True,b5173dfb30aef850c70f5a04653d8ef0f3103744f4e8fbf1cd181cab1f4288cf,29684182,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_035.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_035.parquet,.parquet,133,False,False,True,20c435a6baf5419ce021b611d8df39565f45ac90cd55b3372fb90f2c9873885f,True,77bce4e61826be7d3379fc160d0f55f3c61b886b4c559b8c20c550e1ab8c90b4,54808267,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_036.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_036.parquet,.parquet,133,False,False,True,476383a5d6638701efad47c28b2489d0870fc23628a00babce1a6650498028b3,True,987adbbf33fb6ebd6511f4038b4f7bd7c20ed83d2b4315a058d76f6fd57a496e,44691426,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_037.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_037.parquet,.parquet,133,False,False,True,21f0228ed7e905e45d6dbd778cb29120ba8590e02acac5f7e0d8bccc8113d77a,True,544b83c8742785da036acb6bd0f72bd7bfa4d9b19101847efdcf1fc4a772ee8e,43681635,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_038.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_038.parquet,.parquet,133,False,False,True,d9558b483765a507e782d35d6beb3f43c010a0e2694b31e4148972432f7bc9e9,True,e5b4aa3d0e8dc6322dc2276a6e7775afb6c7a2070f433bd7107bd0f6286a97f1,28058468,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_039.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_039.parquet,.parquet,133,False,False,True,9236d48c2b691792bc63c5bb22e10d2a39d1d0f8c29758affa1674707e126c55,True,b17757ade89a6a584fa129c9bd607c378e0b44afb301cf17b897c30a1951847e,16426739,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_040.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_040.parquet,.parquet,133,False,False,True,1b960209ea3e2099666f5427bf07a5f139da9e9bdb0abf936f7b722277a109aa,True,1b590a74e3d6c55cb254a07528553fb1003386ab10a014bba87b2ccc63e07a6b,54071611,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_041.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_041.parquet,.parquet,133,False,False,True,b236bae05f8c9929219f7e5a543909cb0001a14654426f9a972ee21957e4a8db,True,e09a912b36746c55c2ec2935cb0cfad48b5acf9880e494a97133a9e42519a35f,79533073,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_042.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_042.parquet,.parquet,133,False,False,True,8502ffa10ed55d4c38c9815404dee918cd7c4fd5294d96f6a7553ba48c7a1eb8,True,b751c75850add832bcd23bf22c0e2acb6a5f7a2629fe34fb55d229d249c8afa5,61552432,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_043.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_043.parquet,.parquet,133,False,False,True,78bf4370c4749000c3f80da8d2cee88c689ee52d50726604e680fa675d3583f4,True,6ee33563eaf06c4cd634592d0ddf1534b12c1c3cbbb1dafdd442321482af52d5,37030813,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/encrypted_embeddings/chunk_044.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\encrypted_embeddings\chunk_044.parquet,.parquet,133,False,False,True,2b31c088c4694c59613b32c4659c5e23658b21773e7d3823079b4dadefe25918,True,0a2862d4eecc07bf37cf32dcd5b9bf726727142bdc00e9fcd6cef3b6b757a2a7,41332263,False,GIT_LFS_POINTER,,,,
02_RADDiT,02_RADDiT/data/ground_truth.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\ground_truth.parquet,.parquet,4109736,False,False,True,b824b37b1d31c056f0e6153b64fde03ce71fa48e10b0127dc278211eaaebc634,False,,,False,PARQUET,161266,"[""submit"", ""start"", ""end"", ""nodes"", ""runtime"", ""wait_time"", ""avg_power_per_node""]","submit: timestamp[ns]
start: timestamp[ns]
end: timestamp[ns]
nodes: int64
runtime: duration[us]
wait_time: double
avg_power_per_node: double
-- schema metadata --
pandas: '{""index_columns"": [{""kind"": ""range"", ""name"": null, ""start"": 0, ""' + 1104",
02_RADDiT,02_RADDiT/data/historic_job_trace.parquet,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\02_RADDiT\data\historic_job_trace.parquet,.parquet,133,False,False,True,31259a4fe7d8f533bc40baf9d16b8119152ad23f9cc2df9775da7e799d7be6cd,True,b8361fddd68b057604eb1740a94b27c260f135036dc562d3cbce8a8591279c94,91292582,False,GIT_LFS_POINTER,,,,
