split,model,seed,lead_band,variant,N_days,N_hours,actual_GPUh,Q50_coverage,Q90_coverage,calibration_error,Q90_pinball,Q50_pinball,Q50_MAE,Q50_RMSE,requirement_ratio,excess_reserve_proxy,Q90_sum_GPUh
MAY_HISTORICAL,LGBM,20260924,6-11,raw,31,186,128935.19944444453,0.25268817204301075,0.7526881720430108,0.14731182795698927,419.32745908254645,326.38571781278637,652.7714356255727,2363.3018659805484,0.8612588531254588,0.4800485201633789,111046.5820010246
MAY_HISTORICAL,LGBM,20260925,12-17,raw,31,186,164990.75416666668,0.3225806451612903,0.7526881720430108,0.14731182795698927,653.4140721998467,432.55512272594274,865.1102454518855,4592.629176423283,0.6285739614254141,0.40233370509182165,103708.89194510832
MAY_HISTORICAL,LGBM,20260925,18-23,raw,31,186,42280.55555555554,0.3817204301075269,0.8494623655913979,0.05053763440860215,156.95110674828453,112.62089347437241,225.24178694874482,676.2563237357933,1.2803797429922157,0.9427987759766899,54135.166855790296
MAY_HISTORICAL,LGBM,20260925,24-29,raw,31,186,15381.957222222223,0.44623655913978494,0.8225806451612904,0.07741935483870965,57.48623936666569,40.7522828352616,81.5045656705232,246.7557119882801,1.2537602647834274,0.9235129769777235,19285.286759820687
MAY_HISTORICAL,LGBM,20260925,6-11,raw,31,186,128935.19944444453,0.25268817204301075,0.7526881720430108,0.14731182795698927,419.32745908254645,326.38571781278637,652.7714356255727,2363.3018659805484,0.8612588531254588,0.4800485201633789,111046.5820010246
MAY_HISTORICAL,LGBM,20260926,12-17,raw,31,186,164990.75416666668,0.3225806451612903,0.7526881720430108,0.14731182795698927,653.4140721998467,432.55512272594274,865.1102454518855,4592.629176423283,0.6285739614254141,0.40233370509182165,103708.89194510832
MAY_HISTORICAL,LGBM,20260926,18-23,raw,31,186,42280.55555555554,0.3817204301075269,0.8494623655913979,0.05053763440860215,156.95110674828453,112.62089347437241,225.24178694874482,676.2563237357933,1.2803797429922157,0.9427987759766899,54135.166855790296
MAY_HISTORICAL,LGBM,20260926,24-29,raw,31,186,15381.957222222223,0.44623655913978494,0.8225806451612904,0.07741935483870965,57.48623936666569,40.7522828352616,81.5045656705232,246.7557119882801,1.2537602647834274,0.9235129769777235,19285.286759820687
MAY_HISTORICAL,LGBM,20260926,6-11,raw,31,186,128935.19944444453,0.25268817204301075,0.7526881720430108,0.14731182795698927,419.32745908254645,326.38571781278637,652.7714356255727,2363.3018659805484,0.8612588531254588,0.4800485201633789,111046.5820010246
MAY_HISTORICAL,SEASONAL,0,12-17,raw,31,186,164990.75416666668,0.3172043010752688,0.6935483870967742,0.20645161290322578,670.8756310185188,433.60993764934295,867.2198752986859,4594.160137970531,0.5064174518600759,0.3120778885732679,83554.19730555554
MAY_HISTORICAL,SEASONAL,0,18-23,raw,31,186,42280.55555555554,0.3924731182795699,0.7956989247311828,0.10430107526881727,164.00536058841095,112.91890158303462,225.83780316606925,675.3377519787841,1.2252757341830365,0.9242381380986796,51805.33874999998
MAY_HISTORICAL,SEASONAL,0,24-29,raw,31,186,15381.957222222223,0.40860215053763443,0.8172043010752689,0.08279569892473115,57.326773103345275,40.25826948924732,80.51653897849464,245.7817756357821,1.3590654299411324,1.0163593453267736,20905.086305555553
MAY_HISTORICAL,SEASONAL,0,6-11,raw,31,186,128935.19944444453,0.1935483870967742,0.6559139784946236,0.2440860215053764,462.52104656511403,328.2157971176824,656.4315942353649,2364.2062991418175,0.5866261609045388,0.2951895236917865,75636.76105555551
MAY_HISTORICAL,TFT,20260924,12-17,raw,31,186,164990.75416666668,0.3333333333333333,0.8279569892473119,0.07204301075268815,633.1265017076719,437.38847430663304,874.7769486132661,4595.836448487882,0.7178393007136324,0.4598016039534355,118436.84759521484
MAY_HISTORICAL,TFT,20260924,18-23,raw,31,186,42280.55555555554,0.521505376344086,0.8978494623655914,0.0021505376344086446,148.32747038500563,112.20412920439112,224.40825840878225,671.0232464341298,2.4686602942798377,1.9743142975027954,104376.32872009277
MAY_HISTORICAL,TFT,20260924,24-29,raw,31,186,15381.957222222223,0.6666666666666666,0.8978494623655914,0.0021505376344086446,55.61706035377932,42.254872124397345,84.50974424879469,243.90487428602395,3.1586994625620854,2.6153559754783107,48586.98001098633
MAY_HISTORICAL,TFT,20260924,6-11,raw,31,186,128935.19944444453,0.16666666666666666,0.7741935483870968,0.12580645161290327,419.1723022439795,337.32226664136414,674.6445332827283,2372.0471557133255,0.8648828214583832,0.4830862647166236,111513.83908081055
MAY_HISTORICAL,TFT,20260925,12-17,raw,31,186,164990.75416666668,0.3333333333333333,0.8655913978494624,0.03440860215053765,622.5401896946406,436.7694151182415,873.538830236483,4595.149212975124,0.8910150916979412,0.6037254862802476,147009.251953125
MAY_HISTORICAL,TFT,20260925,18-23,raw,31,186,42280.55555555554,0.510752688172043,0.8870967741935484,0.012903225806451646,151.03776996389223,111.97855248447812,223.95710496895623,671.8290889674516,1.8711661422425747,1.448492670832996,79113.94403076172
MAY_HISTORICAL,TFT,20260925,24-29,raw,31,186,15381.957222222223,0.6451612903225806,0.8494623655913979,0.05053763440860215,54.16534756400451,41.64241126044534,83.28482252089069,244.67375445912913,1.9417999170421258,1.5025921438505159,29868.68325805664
MAY_HISTORICAL,TFT,20260925,6-11,raw,31,186,128935.19944444453,0.1774193548387097,0.8172043010752689,0.08279569892473115,404.9613832266207,336.29831243505924,672.5966248701185,2371.1573081079528,1.0792760073776857,0.6555396717459714,139156.6672668457
MAY_HISTORICAL,TFT,20260926,12-17,raw,31,186,164990.75416666668,0.3387096774193548,0.8763440860215054,0.023655913978494647,618.2356304760277,436.2502317427907,872.5004634855813,4594.560652718254,1.0610926557235816,0.7519426097713802,175070.47750854492
MAY_HISTORICAL,TFT,20260926,18-23,raw,31,186,42280.55555555554,0.5161290322580645,0.8817204301075269,0.018279569892473146,149.83325701696467,112.0986376256384,224.1972752512768,671.4396869496778,2.193162678953587,1.7329906781797024,92728.13648986816
MAY_HISTORICAL,TFT,20260926,24-29,raw,31,186,15381.957222222223,0.6451612903225806,0.8440860215053764,0.05591397849462365,52.769646157851504,41.68082153125476,83.36164306250951,244.48921181536764,2.0685895600712887,1.5998258765682651,31818.95612335205
MAY_HISTORICAL,TFT,20260926,6-11,raw,31,186,128935.19944444453,0.20430107526881722,0.8494623655913979,0.05053763440860215,388.4493069345713,334.97169602135483,669.9433920427097,2369.9850708490976,1.3858738488945637,0.9076576535727935,178687.92111206055
EXPOSED_EVALUATION,DEEPAR,20260924,12-17,calibrated,88,528,239461.85111111103,0.35795454545454547,0.946969696969697,0.046969696969696995,358.8828628156689,217.5599093260362,435.1198186520724,1692.3967600197116,4.6583424436353,4.083824856549048,1115495.3046623655
EXPOSED_EVALUATION,DEEPAR,20260924,18-23,calibrated,88,528,151420.78861111123,0.4431818181818182,0.928030303030303,0.02803030303030296,227.13119703792063,141.74671330407475,283.4934266081495,1506.7039707111278,2.190326415861664,1.863293823515909,331660.9532055219
EXPOSED_EVALUATION,DEEPAR,20260924,24-29,calibrated,88,528,36282.69166666665,0.5606060606060606,0.9204545454545454,0.020454545454545392,58.601839729284976,34.74095143738975,69.4819028747795,312.4786242654076,3.6068084420676296,3.1989246191328315,130864.7186042701
EXPOSED_EVALUATION,DEEPAR,20260924,6-11,calibrated,88,528,245125.64361111115,0.29545454545454547,0.9318181818181818,0.031818181818181746,280.61778656406926,216.82760440263672,433.65520880527345,1546.3618236469683,3.344959092463476,2.714913167001331,819935.2503929478
EXPOSED_EVALUATION,DEEPAR,20260925,12-17,calibrated,88,528,239461.85111111103,0.3806818181818182,0.9185606060606061,0.018560606060606055,359.5796409853496,217.15728771419543,434.31457542839087,1691.0833368364117,4.05187466769151,3.5395402151261526,970269.4083956267
EXPOSED_EVALUATION,DEEPAR,20260925,18-23,calibrated,88,528,151420.78861111123,0.45075757575757575,0.9223484848484849,0.02234848484848484,217.08329873106396,141.95929754565827,283.91859509131655,1506.5873608839388,1.8467732727146904,1.5190592579536077,279639.8653403812
EXPOSED_EVALUATION,DEEPAR,20260925,24-29,calibrated,88,528,36282.69166666665,0.5662878787878788,0.9166666666666666,0.016666666666666607,56.20310751417748,34.98039389237421,69.96078778474842,312.2484622441841,3.4779631200656125,3.0480565346569457,126189.86351337854
EXPOSED_EVALUATION,DEEPAR,20260925,6-11,calibrated,88,528,245125.64361111115,0.32386363636363635,0.9147727272727273,0.01477272727272727,267.9433246738277,215.1956984908794,430.3913969817588,1544.690013478875,2.8379547281332522,2.2313084810950476,695655.4792728594
EXPOSED_EVALUATION,DEEPAR,20260926,12-17,calibrated,88,528,239461.85111111103,0.3787878787878788,0.9318181818181818,0.031818181818181746,353.943168106192,216.74740595939076,433.4948119187815,1691.882095984016,4.142110578271099,3.6083244269288035,991877.4665797119
EXPOSED_EVALUATION,DEEPAR,20260926,18-23,calibrated,88,528,151420.78861111123,0.4412878787878788,0.9318181818181818,0.031818181818181746,227.197984860695,142.02424105629223,284.04848211258445,1506.1614448285764,2.4649155164969883,2.1106569013335563,373239.45136773854
EXPOSED_EVALUATION,DEEPAR,20260926,24-29,calibrated,88,528,36282.69166666665,0.5284090909090909,0.8901515151515151,0.009848484848484884,60.178428440374184,34.952217269301045,69.90443453860209,312.6970086555585,3.3753510399193853,3.013556096233936,122466.8210481577
EXPOSED_EVALUATION,DEEPAR,20260926,6-11,calibrated,88,528,245125.64361111115,0.3087121212121212,0.9090909090909091,0.009090909090909038,270.93921413646933,216.5994894931657,433.1989789863314,1547.5663708441925,2.8525866326929377,2.2509303333240624,699242.1342953087
EXPOSED_EVALUATION,LGBM,20260924,12-17,calibrated,88,528,239461.85111111103,0.3371212121212121,0.9450757575757576,0.04507575757575755,342.33945412032557,218.49538100541383,436.99076201082767,1691.5984599747662,4.157211326589701,3.5963295595199534,995493.5197252474
EXPOSED_EVALUATION,LGBM,20260924,18-23,calibrated,88,528,151420.78861111123,0.4318181818181818,0.9223484848484849,0.02234848484848484,222.05531551485643,142.13732920135703,284.27465840271407,1507.3716694335424,1.9452117060968632,1.6249911296609463,294545.49055275216
EXPOSED_EVALUATION,LGBM,20260924,24-29,calibrated,88,528,36282.69166666665,0.5984848484848485,0.9128787878787878,0.012878787878787823,56.083203516272995,34.49630959132543,68.99261918265086,312.6076641171262,2.8157580476846866,2.450327079375443,102163.28105207873
EXPOSED_EVALUATION,LGBM,20260924,6-11,calibrated,88,528,245125.64361111115,0.30113636363636365,0.9261363636363636,0.026136363636363624,282.5882781478533,218.535881217117,437.071762434234,1549.3816087251262,3.321831599426737,2.6983428570244046,814266.1087772057
EXPOSED_EVALUATION,LGBM,20260925,12-17,calibrated,88,528,239461.85111111103,0.3371212121212121,0.9450757575757576,0.04507575757575755,342.33945412032557,218.49538100541383,436.99076201082767,1691.5984599747662,4.157211326589701,3.5963295595199534,995493.5197252474
EXPOSED_EVALUATION,LGBM,20260925,18-23,calibrated,88,528,151420.78861111123,0.4318181818181818,0.9223484848484849,0.02234848484848484,222.05531551485643,142.13732920135703,284.27465840271407,1507.3716694335424,1.9452117060968632,1.6249911296609463,294545.49055275216
EXPOSED_EVALUATION,LGBM,20260925,24-29,calibrated,88,528,36282.69166666665,0.5984848484848485,0.9128787878787878,0.012878787878787823,56.083203516272995,34.49630959132543,68.99261918265086,312.6076641171262,2.8157580476846866,2.450327079375443,102163.28105207873
EXPOSED_EVALUATION,LGBM,20260925,6-11,calibrated,88,528,245125.64361111115,0.30113636363636365,0.9261363636363636,0.026136363636363624,282.5882781478533,218.535881217117,437.071762434234,1549.3816087251262,3.321831599426737,2.6983428570244046,814266.1087772057
EXPOSED_EVALUATION,LGBM,20260926,12-17,calibrated,88,528,239461.85111111103,0.3371212121212121,0.9450757575757576,0.04507575757575755,342.33945412032557,218.49538100541383,436.99076201082767,1691.5984599747662,4.157211326589701,3.5963295595199534,995493.5197252474
EXPOSED_EVALUATION,LGBM,20260926,18-23,calibrated,88,528,151420.78861111123,0.4318181818181818,0.9223484848484849,0.02234848484848484,222.05531551485643,142.13732920135703,284.27465840271407,1507.3716694335424,1.9452117060968632,1.6249911296609463,294545.49055275216
EXPOSED_EVALUATION,LGBM,20260926,24-29,calibrated,88,528,36282.69166666665,0.5984848484848485,0.9128787878787878,0.012878787878787823,56.083203516272995,34.49630959132543,68.99261918265086,312.6076641171262,2.8157580476846866,2.450327079375443,102163.28105207873
EXPOSED_EVALUATION,LGBM,20260926,6-11,calibrated,88,528,245125.64361111115,0.30113636363636365,0.9261363636363636,0.026136363636363624,282.5882781478533,218.535881217117,437.071762434234,1549.3816087251262,3.321831599426737,2.6983428570244046,814266.1087772057
EXPOSED_EVALUATION,SEASONAL,0,12-17,calibrated,88,528,239461.85111111103,0.32196969696969696,0.9431818181818182,0.04318181818181821,356.22265780723893,218.8282812499999,437.6565624999998,1692.4140049292437,4.310556665750695,3.7649520530679217,1032213.8785000001
EXPOSED_EVALUATION,SEASONAL,0,18-23,calibrated,88,528,151420.78861111123,0.4318181818181818,0.9299242424242424,0.02992424242424241,223.3773992108588,142.90602180660787,285.81204361321574,1506.9378558250644,2.0929541989591645,1.7625694416291595,316916.7753333333
EXPOSED_EVALUATION,SEASONAL,0,24-29,calibrated,88,528,36282.69166666665,0.5018939393939394,0.8901515151515151,0.009848484848484884,58.280352425294595,34.665401936026925,69.33080387205385,313.2194864459168,2.5933560446521446,2.282139051762437,94093.93774999995
EXPOSED_EVALUATION,SEASONAL,0,6-11,calibrated,88,528,245125.64361111115,0.30113636363636365,0.9090909090909091,0.009090909090909038,280.43138754734855,220.84790338278626,441.6958067655725,1547.5963095499494,3.0716724929852495,2.4685537244727973,752945.6968055556
