split,model,seed,target_day,variant,N_days,N_hours,actual_GPUh,Q50_coverage,Q90_coverage,calibration_error,Q90_pinball,Q50_pinball,Q50_MAE,Q50_RMSE,requirement_ratio,excess_reserve_proxy,Q90_sum_GPUh
EXPOSED_EVALUATION,DEEPAR,20260924,2024-12-25,raw,1,24,4968.361111111111,0.16666666666666666,0.6666666666666666,0.2333333333333334,135.61301798043428,102.10584819854272,204.21169639708543,386.0728774686602,0.6758780949947307,0.36337802141921666,3358.0064430236816
EXPOSED_EVALUATION,DEEPAR,20260924,2024-12-26,raw,1,24,11556.678333333328,0.625,0.8333333333333334,0.06666666666666665,370.7805894201417,240.90488536435547,481.80977072871093,1552.097178031147,0.6348770332477073,0.44139727592732386,7337.069654464722
EXPOSED_EVALUATION,DEEPAR,20260924,2024-12-27,raw,1,24,3270.3819444444453,0.5416666666666666,0.9583333333333334,0.05833333333333335,106.17175410447298,61.77269032391134,123.54538064782268,444.8630628223878,2.8370846068588116,2.432527371257196,9278.350273132324
EXPOSED_EVALUATION,DEEPAR,20260924,2024-12-28,raw,1,24,7729.894166666667,0.25,0.5833333333333334,0.31666666666666665,174.02635519656437,159.29719246575127,318.59438493150253,779.5483546377548,0.8914798296554729,0.442653930623271,6891.044734954834
EXPOSED_EVALUATION,DEEPAR,20260924,2024-12-29,raw,1,24,3571.1175,0.16666666666666666,0.75,0.15000000000000002,58.66423167143929,72.67168601863087,145.34337203726173,249.9771657827692,1.7279865920743085,1.04944590956872,6170.843158721924
EXPOSED_EVALUATION,DEEPAR,20260924,2024-12-30,raw,1,24,29975.325277777807,0.25,0.7916666666666666,0.10833333333333339,1034.1234505555199,624.1103909840787,1248.2207819681573,4801.727866079775,0.21844808545278815,0.12458304304309166,6548.052417755127
EXPOSED_EVALUATION,DEEPAR,20260924,2024-12-31,raw,1,24,3232.5427777777777,0.5,0.875,0.025000000000000022,59.69015228299742,67.36756908112102,134.73513816224204,236.97591229476902,4.031639625973083,3.171644943188604,13032.447555541992
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-01,raw,1,24,7383.8641666666645,0.4583333333333333,0.875,0.025000000000000022,154.37254094978607,143.24018914337506,286.4803782867501,577.8360526170167,2.7087258352466743,2.039615052747581,20000.86363220215
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-02,raw,1,24,2201.822222222222,0.5833333333333334,0.8333333333333334,0.06666666666666665,45.50956738507307,45.1902441708109,90.3804883416218,174.05694134717632,3.0727083838314933,2.361494677681029,6765.557601928711
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-03,raw,1,24,5843.453333333334,0.08333333333333333,0.5833333333333334,0.31666666666666665,129.3718414562367,119.98195410511009,239.96390821022018,423.93228741148647,0.7160331440210637,0.27578073084682936,4184.106262207031
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-04,raw,1,24,4602.049722222222,0.25,0.7916666666666666,0.10833333333333339,91.57239560084871,90.22690767331807,180.45381534663613,376.59417252136035,2.375150308673699,1.7151915032004204,10930.559818267822
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-05,raw,1,24,3562.791388888889,0.25,0.7916666666666666,0.10833333333333339,78.68536400328743,73.58845849624386,147.17691699248772,272.3790692171562,1.6344135944890066,1.1010197539513493,5823.074680328369
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-06,raw,1,24,2458.0155555555557,0.4583333333333333,0.8333333333333334,0.06666666666666665,46.908637453432426,49.31442153755714,98.62884307511428,182.2273616374879,3.012524237050079,2.269286530273063,7404.831436157227
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-07,raw,1,24,27597.130277777767,0.5416666666666666,0.7916666666666666,0.10833333333333339,938.531095068825,569.9112859833239,1139.8225719666477,2912.706179308318,0.28739841533228677,0.174857434149026,7931.371509552002
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-08,raw,1,24,28118.044722222217,0.2916666666666667,0.7916666666666666,0.10833333333333339,934.6440339534192,579.2962483783397,1158.5924967566793,4269.9728507658065,0.34401301629565484,0.20737190875078199,9672.973377227783
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-09,raw,1,24,7763.501944444443,0.375,0.875,0.025000000000000022,185.61925662761257,150.60106634701842,301.20213269403683,890.1959877460896,1.6127007344788262,1.1252518812665615,12520.20528793335
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-10,raw,1,24,7888.318611111111,0.3333333333333333,0.8333333333333334,0.06666666666666665,150.18202765726164,156.37791609317063,312.75583218634125,586.5246917295249,1.3284967469426783,0.7525719052156458,10479.605613708496
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-11,raw,1,24,5204.61472222222,0.3333333333333333,0.9166666666666666,0.016666666666666607,167.9468490457887,101.72219740622569,203.44439481245138,738.5880009588493,1.9058186191996234,1.589688775771805,9919.051643371582
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-12,raw,1,24,2085.681111111111,0.7083333333333334,0.875,0.025000000000000022,66.75627413781483,43.66178318825308,87.32356637650616,277.9564668405683,2.56625958619098,2.177800233086201,5352.399145126343
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-13,raw,1,24,6164.007499999998,0.20833333333333334,0.875,0.025000000000000022,123.10969355102816,127.24695374595619,254.49390749191238,601.8867032095663,1.0787033290126335,0.5501693118482793,6649.135410308838
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-14,raw,1,24,18418.748611111077,0.16666666666666666,0.75,0.15000000000000002,494.80636463306445,374.13707384109426,748.2741476821885,2383.0300868705854,1.0283206037787607,0.6702311913367907,18940.378692626953
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-15,raw,1,24,11458.840555555555,0.4166666666666667,0.875,0.025000000000000022,301.02059894321593,227.31047327743636,454.6209465548727,1460.6080114070205,2.056689964160025,1.5814943860284365,23567.282371520996
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-16,raw,1,24,3310.786111111111,0.16666666666666666,0.8333333333333334,0.06666666666666665,39.988836599279345,52.412103450221046,104.82420690044209,164.6684328247891,3.2854402653450663,2.3467766618200105,10877.389999389648
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-17,raw,1,24,8747.129166666658,0.5833333333333334,0.9166666666666666,0.016666666666666607,302.0864581701488,172.7096982808023,345.4193965616046,1107.5947392235837,3.03775558514673,2.6628319685596984,26571.640480041504
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-18,raw,1,24,16336.783888888825,0.3333333333333333,0.75,0.15000000000000002,443.37650936529144,332.72717719519454,665.4543543903891,1805.392730986262,0.7858799214098825,0.45864633887238465,12838.750438690186
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-19,raw,1,24,19915.634444444448,0.20833333333333334,0.7916666666666666,0.10833333333333339,671.5956782393282,413.70821035150584,827.4164207030117,2868.5129520363494,0.4195026682301351,0.2868811889336541,8354.66178894043
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-20,raw,1,24,17037.47833333333,0.20833333333333334,0.6666666666666666,0.2333333333333334,532.1862419981072,353.6449976310134,707.2899952620268,1760.4775097881068,0.32496055299790905,0.1421335248901063,5536.508380889893
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-21,raw,1,24,4176.792777777779,0.375,1.0,0.09999999999999998,84.15684175590232,78.77064798770131,157.54129597540262,260.27199756125987,5.835682088150543,4.835682088150543,24374.434799194336
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-22,raw,1,24,7253.593333333323,0.5,0.875,0.025000000000000022,218.13215435706206,136.0438993885559,272.0877987771118,672.5770990745868,4.004726510237161,3.4259887930581177,29048.657516479492
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-23,raw,1,24,11477.720555555552,0.4166666666666667,0.9166666666666666,0.016666666666666607,251.26303476644435,228.20443696580546,456.4088739316109,1266.948594613344,1.531702652946171,1.0039252829748169,17580.45502471924
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-24,raw,1,24,21579.506666666668,0.20833333333333334,0.9166666666666666,0.016666666666666607,720.5698757605377,445.9157192045975,891.831438409195,3163.2456652675073,0.4000011313097495,0.2613945479468124,8631.82707977295
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-25,raw,1,24,7526.625833333324,0.25,0.7916666666666666,0.10833333333333339,190.7487349367492,151.1674996124151,302.3349992248302,764.7901539421299,2.007713561988549,1.5151788499187846,15111.30876159668
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-26,raw,1,24,4970.855833333328,0.08333333333333333,0.875,0.025000000000000022,76.77545454985986,99.50010414985582,199.00020829971163,402.9335051373827,2.3721949804324374,1.6056583126657318,11791.839256286621
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-27,raw,1,24,5668.249166666672,0.4583333333333333,0.875,0.025000000000000022,118.21837401015655,108.89633058698102,217.79266117396205,523.0962486338799,2.4254676926536756,1.7834707215391632,13748.155227661133
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-28,raw,1,24,4926.556388888885,0.5833333333333334,0.9166666666666666,0.016666666666666607,164.96221082673242,102.43501267539126,204.87002535078253,609.3191966918035,4.467364666245511,3.9242510037302814,22008.72393798828
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-29,raw,1,24,8949.058611111112,0.2916666666666667,0.9166666666666666,0.016666666666666607,212.95014933028042,170.81449138632524,341.6289827726505,999.1038206312276,1.9621576687213407,1.4370414784662577,17559.463981628418
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-30,raw,1,24,23890.993333333343,0.4166666666666667,0.9583333333333334,0.05833333333333335,752.3309400110601,485.3458860779472,970.6917721558945,3940.9365457980134,0.9223497880893728,0.6858783854676723,22035.85263824463
EXPOSED_EVALUATION,DEEPAR,20260924,2025-01-31,raw,1,24,17324.927777777768,0.4583333333333333,0.8333333333333334,0.06666666666666665,456.6979597840482,346.25971333592,692.51942667184,1722.2846140131257,1.613109029659005,1.1844559464201354,27946.997436523438
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-01,raw,1,24,4878.306944444444,0.4166666666666667,0.9166666666666666,0.016666666666666607,63.95879554819178,94.41156930106656,188.82313860213313,351.64711803033805,3.1441099562215933,2.2443595817201936,15337.933433532715
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-02,raw,1,24,5097.467499999999,0.4166666666666667,0.7916666666666666,0.10833333333333339,152.6770125359429,105.47256026423638,210.94512052847276,526.6162216352151,0.9578454815372937,0.6808979442841007,4882.586212158203
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-03,raw,1,24,21304.603055555777,0.20833333333333334,0.7916666666666666,0.10833333333333339,693.9391056045687,435.69980266378343,871.3996053275669,3529.523025063422,0.3697118221475107,0.21447492012938152,7876.56361579895
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-04,raw,1,24,8831.8525,0.2916666666666667,0.875,0.025000000000000022,115.21718240695532,164.07994246065616,328.1598849213123,576.1506248373349,2.124620406127724,1.3252537639907445,18764.334045410156
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-05,raw,1,24,6440.902777777777,0.4166666666666667,0.9583333333333334,0.05833333333333335,119.01698903613624,123.30489826383412,246.60979652766824,549.3240772569217,2.558071796590925,1.8457440227571107,16476.29174041748
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-06,raw,1,24,5698.080555555554,0.4166666666666667,0.9583333333333334,0.05833333333333335,76.11476109398735,109.92241566708793,219.84483133417586,433.31787291140915,3.3301111608437632,2.4176912067208716,18975.241653442383
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-07,raw,1,24,12607.382777777777,0.375,0.75,0.15000000000000002,318.58903527175056,254.01678617293086,508.0335723458617,1290.44498089027,1.1193390489507693,0.7138860434854588,14111.935848236084
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-08,raw,1,24,7775.242222222223,0.3333333333333333,0.875,0.025000000000000022,113.12481751703336,149.81092021345265,299.6218404269053,515.0833023774078,2.136199467170968,1.3717642201471028,16609.468292236328
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-09,raw,1,24,2916.985277777778,0.25,0.875,0.025000000000000022,56.201274041564375,59.91697733178459,119.83395466356917,206.69019830799695,2.876497051442398,2.1512530318095755,8390.699550628662
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-10,raw,1,24,7632.723888888889,0.2916666666666667,0.9166666666666666,0.016666666666666607,262.7732803949427,157.15160870089576,314.3032174017915,1194.6432957417578,2.211597278873135,1.916690252024727,16880.51138305664
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-11,raw,1,24,8234.423333333334,0.2916666666666667,0.875,0.025000000000000022,207.0171234055978,155.50722390046826,311.0144478009365,834.2162820524644,2.510337660514574,1.9626747391004074,20671.18300628662
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-12,raw,1,24,3602.3866666666668,0.2916666666666667,0.9583333333333334,0.05833333333333335,83.47826941292375,59.257941237908824,118.51588247581765,199.14484792788082,5.435735701533368,4.548315218567645,19581.621814727783
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-13,raw,1,24,11007.408611111106,0.2916666666666667,0.7916666666666666,0.10833333333333339,234.0552285382305,210.9520852677468,421.9041705354936,1088.3970620221703,1.246894337702366,0.7325271499190082,13725.075469970703
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-14,raw,1,24,6319.255000000001,0.125,0.9583333333333334,0.05833333333333335,81.32757343560678,109.08360164686489,218.16720329372978,381.34219836440985,3.4268622645119735,2.4930513346668732,21655.216499328613
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-15,raw,1,24,4193.518055555556,0.2916666666666667,1.0,0.09999999999999998,82.10320051263881,69.93533675977477,139.87067351954954,302.11660081625,5.698863308082938,4.698863308082938,23898.286178588867
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-16,raw,1,24,2528.1883333333335,0.3333333333333333,0.875,0.025000000000000022,45.087100652624066,49.92690934847902,99.85381869695804,147.17739270243396,4.345228319089698,3.4387156956750764,10985.555541992188
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-17,raw,1,24,1651.8194444444443,0.5833333333333334,0.9166666666666666,0.016666666666666607,52.256337800908966,33.08255151121566,66.16510302243132,170.24884158029977,3.9433341826213506,3.4082557249663807,6513.676078796387
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-18,raw,1,24,7532.146388888888,0.25,0.7916666666666666,0.10833333333333339,158.09403036520214,145.62136196427562,291.24272392855124,593.4302503843822,1.098230068419144,0.5921488282484114,8272.029644012451
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-19,raw,1,24,8755.77361111111,0.2916666666666667,0.9166666666666666,0.016666666666666607,201.01716795956648,159.51527098554155,319.0305419710831,934.8769879885955,2.574181973923027,1.9677615804149402,22538.954597473145
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-20,raw,1,24,2713.9577777777777,0.625,0.9583333333333334,0.05833333333333335,69.29861844649139,51.258480145798785,102.51696029159757,221.09071388534127,5.865271375871465,4.991563957269635,15918.09886932373
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-21,raw,1,24,3388.380277777778,0.25,0.9583333333333334,0.05833333333333335,75.02411589615434,52.22080665575134,104.44161331150268,180.09797859114212,6.162129795625282,5.177314898301796,20879.639068603516
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-22,raw,1,24,10123.642222222225,0.5,0.9166666666666666,0.016666666666666607,251.8600474175348,194.61390836291844,389.2278167258369,1021.0133296686348,1.5514327552990848,1.0933711431997895,15706.150146484375
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-23,raw,1,24,6891.864444444443,0.375,0.9166666666666666,0.016666666666666607,238.54378693418138,141.2671687058828,282.5343374117656,1210.177412995684,1.0187679861965189,0.847588153915974,7021.210861206055
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-24,raw,1,24,1383.0750000000005,0.5416666666666666,0.9166666666666666,0.016666666666666607,27.195603175693112,28.816621587998764,57.63324317599753,108.11254370819995,5.168651236527273,4.223701573870251,7148.632308959961
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-25,raw,1,24,4359.154166666667,0.25,0.9166666666666666,0.016666666666666607,86.59850526067946,74.78289234726516,149.56578469453032,392.48686398743,3.4674119343105945,2.697452255547914,15114.983180999756
EXPOSED_EVALUATION,DEEPAR,20260924,2025-02-26,raw,1,24,2931.1013888888892,0.625,1.0,0.09999999999999998,98.49676407990633,50.82498734664034,101.64997469328068,208.57820371532162,9.064962702685145,8.064962702685145,26570.324768066406
EXPOSED_EVALUATION,DEEPAR,20260925,2024-12-01,raw,1,24,17150.74527777772,0.20833333333333334,0.7916666666666666,0.10833333333333339,564.3368657742939,354.9093197309601,709.8186394619202,2299.929224730432,0.3683341373907525,0.22120895843796196,6317.204967498779
EXPOSED_EVALUATION,DEEPAR,20260925,2024-12-02,raw,1,24,3185.6419444444455,0.4583333333333333,0.8333333333333334,0.06666666666666665,71.4482144614326,62.34263484656814,124.68526969313628,244.92026490973248,2.830633539716357,2.185846984260891,9017.38493347168
EXPOSED_EVALUATION,DEEPAR,20260925,2024-12-03,raw,1,24,28934.458055555493,0.125,0.6666666666666666,0.2333333333333334,896.9188595428444,594.8766968348734,1189.7533936697469,4238.831877780039,0.33468310566741666,0.14517386935384574,9683.874282836914
EXPOSED_EVALUATION,DEEPAR,20260925,2024-12-04,raw,1,24,6708.306111111109,0.5416666666666666,0.9166666666666666,0.016666666666666607,151.3038425341005,130.4414015947558,260.8828031895116,799.9226194218292,2.470664136999284,1.8649105615438455,16573.97132873535
EXPOSED_EVALUATION,DEEPAR,20260925,2024-12-05,raw,1,24,5842.867222222223,0.5833333333333334,0.875,0.025000000000000022,63.22956036263927,113.9043508301841,227.8087016603682,424.627853480647,2.7467189377938914,1.8317670395214662,16048.714050292969
EXPOSED_EVALUATION,DEEPAR,20260925,2024-12-06,raw,1,24,2026.0122222222224,0.5833333333333334,1.0,0.09999999999999998,62.05957253802264,36.267176915015334,72.53435383003067,117.42843825820542,8.351533838620524,7.351533838620525,16920.309631347656
EXPOSED_EVALUATION,DEEPAR,20260925,2024-12-07,raw,1,24,4397.783888888889,0.25,0.9583333333333334,0.05833333333333335,56.56898647852298,82.65955901103094,165.31911802206187,389.3028548668999,4.008834516569087,3.016664660165165,17629.98785018921
EXPOSED_EVALUATION,DEEPAR,20260925,2024-12-08,raw,1,24,2411.001111111111,0.041666666666666664,0.875,0.025000000000000022,51.494356407871955,46.57021224367363,93.14042448734726,152.66413559268838,2.8452826653829906,2.1733483367294313,6859.979667663574
EXPOSED_EVALUATION,DEEPAR,20260925,2024-12-09,raw,1,24,1733.55,0.625,0.9583333333333334,0.05833333333333335,31.400996910377785,34.99619349556941,69.99238699113882,147.27440817301672,4.813547799229048,3.8669217123632036,8344.525787353516
EXPOSED_EVALUATION,DEEPAR,20260925,2024-12-10,raw,1,24,164.60444444444445,0.9583333333333334,1.0,0.09999999999999998,32.175686256338054,8.435499936347759,16.870999872695517,32.270754607001415,47.91346413873676,46.91346413873676,7886.769145965576
EXPOSED_EVALUATION,DEEPAR,20260925,2024-12-11,raw,1,24,0.0,1.0,1.0,0.09999999999999998,10.78697655995687,0.0,0.0,0.0,,,2588.8743743896484
EXPOSED_EVALUATION,DEEPAR,20260925,2024-12-12,raw,1,24,0.0,1.0,1.0,0.09999999999999998,11.426467792193094,0.0,0.0,0.0,,,2742.352270126343
EXPOSED_EVALUATION,DEEPAR,20260925,2024-12-13,raw,1,24,40.80111111111102,0.9166666666666666,1.0,0.09999999999999998,7.378997993928415,0.8500231481481463,1.7000462962962926,8.279647070195418,44.40468850762619,43.40468850762619,1811.7606296539307
EXPOSED_EVALUATION,DEEPAR,20260925,2024-12-14,raw,1,24,6433.959166666664,0.16666666666666666,0.75,0.15000000000000002,221.5670101676516,134.04081597222216,268.0816319444443,746.5450851531099,0.3886792705002459,0.2763021722346711,2500.746555328369
EXPOSED_EVALUATION,DEEPAR,20260925,2024-12-15,raw,1,24,2526.3483333333334,0.25,0.6666666666666666,0.2333333333333334,27.818039304521353,51.97157853510645,103.9431570702129,174.7523737490423,1.3349296088291385,0.565704617053881,3372.4971923828125
EXPOSED_EVALUATION,DEEPAR,20260925,2024-12-16,raw,1,24,1498.9597222222228,0.625,0.9166666666666666,0.016666666666666607,34.00285548245467,33.28280442469651,66.56560884939302,126.17511018851478,5.4323113996428765,4.533503515007347,8142.815986633301
EXPOSED_EVALUATION,DEEPAR,20260925,2024-12-17,raw,1,24,3586.266666666667,0.25,0.7916666666666666,0.10833333333333339,42.97879701685023,61.40436948155915,122.8087389631183,191.14253590651202,2.2163547377305015,1.382341804130446,7948.439117431641
EXPOSED_EVALUATION,DEEPAR,20260925,2024-12-18,raw,1,24,12229.519444444464,0.4166666666666667,0.75,0.15000000000000002,308.2775055115319,244.0565603219584,488.1131206439168,1156.780545822056,1.2205866962943444,0.803511743800073,14927.188735961914
EXPOSED_EVALUATION,DEEPAR,20260925,2024-12-19,raw,1,24,3844.479166666667,0.5416666666666666,0.9166666666666666,0.016666666666666607,64.62426192954736,80.77241056601207,161.54482113202414,306.5766784647776,4.403655487737759,3.466720994009577,16929.761779785156
EXPOSED_EVALUATION,DEEPAR,20260925,2024-12-20,raw,1,24,12587.682222222305,0.75,0.9583333333333334,0.05833333333333335,439.9604679620561,258.65211832166995,517.3042366433399,2245.428900958829,1.0105509182113808,0.848335816523485,12720.493827819824
