candidate,N,coverage,GPU_coverage,under_sec,GPU_under_sec,over_sec,GPU_over_h,MAE,median_absolute_error,P90_absolute_error,P95_absolute_error,P99_absolute_error,WAPE,bias,safe_actual_ratio,completion_slot_MAE,completion_slot_signed_error,GPU_completion_slot_MAE,GPU_completion_slot_signed_error,EXTREME_CONSERVATISM_WARNING,ending_at_least_1_slots_early,GPU_ending_at_least_1_slots_early,ending_at_least_4_slots_early,GPU_ending_at_least_4_slots_early,ending_at_least_8_slots_early,GPU_ending_at_least_8_slots_early
R0_CURRENT_RSP,2634,0.8413059984813971,0.905143447919359,14644764.127277374,32834240.73469925,18961403.881622314,11716.042349709405,12758.605925930025,8815.39501953125,21377.38671875,43819.60498046875,128697.498125,0.9074476112396702,1638.81539648631,1.1165596872760133,13.995444191343964,1.677296886864085,10.529981907469631,1.114887567846989,False,0.1560364464692483,0.09317653140346342,0.14388762338648445,0.08555182217627294,0.12452543659832954,0.07262858619798397
R1_RECORDED_REQUESTED_WALLTIME,2634,0.9870918754745635,0.9808736107521323,191705.0,241373.0,273298577.0,147600.6913888889,103830.7828397874,145179.5,172537.0,172725.0,172780.0,7.384897410274224,103685.22095671982,8.37454441529624,114.80334092634776,114.62262718299165,75.85642284828121,75.7522615662962,False,0.012908124525436599,0.019126389247867664,0.0056947608200455585,0.0023261824760920135,0.004555808656036446,0.0019384853967433445
R2_Q90,2634,0.5288534548215642,0.7700956319462393,31699875.55861011,55749417.42895013,3694205.593932833,6183.295424588642,13437.388440600967,2817.9265167260755,50723.10069549164,63576.62534353374,170601.17534353377,0.9557255794648313,-10632.372803598057,0.2437793471757075,14.961655277145027,-11.805239179954443,11.25936934608426,-4.7305505298526755,False,0.4419134396355353,0.211941070043939,0.2680334092634776,0.13918325148617214,0.2331055429005315,0.11979839751873869
R3_Q95,2634,0.6419893697798026,0.8177823727061256,30030836.148930214,53444455.4557788,6747736.907919354,8351.954659710093,13963.011790755341,4844.375246524391,48033.48343793486,61236.109062675045,167231.41145057636,0.9931102009727341,-8839.445421796074,0.37130014993330235,15.459757023538344,-9.745254365983296,11.96239338330318,-3.3379426208322562,False,0.2843583902809415,0.15029723442750065,0.2501898253606682,0.13168777461876455,0.2266514806378132,0.11553372964590333
R4_Q99,2634,0.6970387243735763,0.8367795295942104,29729970.71540043,53052509.85764266,8592606.138987709,11355.361864956556,14549.193946236957,5597.809566676222,47716.98372910732,60887.56926083611,167231.41145057636,1.0348020284209072,-8024.815708584936,0.42924016246993213,16.079347000759302,-8.966211085801064,13.524424915998965,-1.708451796329801,False,0.2832194381169324,0.1495218402688033,0.2501898253606682,0.13168777461876455,0.22627182991647685,0.11540449728612044
R5_UARP_STYLE,2634,0.7361427486712224,0.8592659601964332,28941142.96686616,51763019.20745232,10988593.841528177,14048.02505590298,15159.353382078338,6769.971480011466,46545.180474928784,60414.56311300345,166115.29374069162,1.0781992244581573,-6815.698225261193,0.5152378630275086,16.727410782080486,-7.7729688686408505,14.746446110105971,-0.1884207805634531,False,0.2619589977220957,0.1397001809253037,0.24069855732725892,0.12509692426983718,0.2205770690964313,0.11217368829154821
