day,option,site,idle_IT_kW,full_IT_kW,idle_PCC_P_mean_kW,full_PCC_P_max_kW,full_PCC_Q_max_kvar,full_PCC_apparent_max_kVA,idle_PCC_P_delta_mean_kW
2025-05-09,A85,AIDC07,13.749211931569528,86.04876792215404,18.73150166097388,91.03176498411818,29.92069421665746,95.82291050959807,10.41606964531234
2025-05-09,A85,AIDC08,27.91506664894419,174.70507426619153,32.89735638151441,202.1006358374634,66.42726664631596,212.73751140785623,21.248782079386235
2025-05-09,A85,AIDC09,13.749211931569528,86.04876792215404,18.73150166097388,91.03176498411818,29.92069421665746,95.82291050959807,10.41606964531234
2025-05-09,A85,AIDC10,27.498423863139056,172.09753584430808,32.48071359544347,198.44169915976252,65.22463231849973,208.88599911553956,20.832139293315286
2025-05-09,A85,AIDC11,13.749211931569528,86.04876792215404,18.73150166097388,91.03176498411818,29.92069421665746,95.82291050959807,10.41606964531234
2025-05-09,A85,AIDC12,27.498423863139056,172.09753584430808,32.48071359544347,198.44169915976252,65.22463231849973,208.88599911553956,20.832139293315286
2025-05-10,A75,AIDC01,31.24820893538529,195.5653816412592,36.23049866798003,232.4741585182596,76.41056076978336,244.70964054553644,24.58192436588673
2025-05-10,A75,AIDC02,15.832425860595214,99.08646003157132,20.814715589917583,104.0859852618628,34.211408927455714,109.56419501248716,12.49928357427492
2025-05-10,A75,AIDC03,31.24820893538529,195.5653816412592,36.23049866798003,232.4741585182596,76.41056076978336,244.70964054553644,24.58192436588673
2025-05-10,A75,AIDC04,15.832425860595214,99.08646003157132,20.814715589917583,104.0859852618628,34.211408927455714,109.56419501248716,12.49928357427492
2025-05-10,A75,AIDC05,39.1644218656829,245.1086116570449,44.146711613301136,302.448788877045,99.41010953448244,318.3671461863632,30.831566167979343
2025-05-10,A75,AIDC06,31.24820893538529,195.5653816412592,36.23049866798003,232.4741585182596,76.41056076978336,244.70964054553644,24.58192436588673
2025-05-10,A75,AIDC07,15.832425860595214,99.08646003157132,20.814715589917583,104.0859852618628,34.211408927455714,109.56419501248716,12.49928357427492
2025-05-10,A75,AIDC08,31.24820893538529,195.5653816412592,36.23049866798003,232.4741585182596,76.41056076978336,244.70964054553644,24.58192436588673
2025-05-10,A75,AIDC09,15.832425860595214,99.08646003157132,20.814715589917583,104.0859852618628,34.211408927455714,109.56419501248716,12.49928357427492
2025-05-10,A75,AIDC10,31.24820893538529,195.5653816412592,36.23049866798003,232.4741585182596,76.41056076978336,244.70964054553644,24.58192436588673
2025-05-10,A75,AIDC11,15.832425860595214,99.08646003157132,20.814715589917583,104.0859852618628,34.211408927455714,109.56419501248716,12.49928357427492
2025-05-10,A75,AIDC12,31.24820893538529,195.5653816412592,36.23049866798003,232.4741585182596,76.41056076978336,244.70964054553644,24.58192436588673
2025-05-10,A80,AIDC01,29.58163779216474,185.13522795372535,34.56392752374418,217.7426575409444,71.56855055311296,229.2027974115204,22.915353221650875
2025-05-10,A80,AIDC02,14.582497503179802,91.26384476592096,19.56478723247203,96.2487627313663,31.63543845293185,101.31448708564874,11.249355216829372
2025-05-10,A80,AIDC03,29.58163779216474,185.13522795372535,34.56392752374418,217.7426575409444,71.56855055311296,229.2027974115204,22.915353221650875
2025-05-10,A80,AIDC04,14.582497503179802,91.26384476592096,19.56478723247203,96.2487627313663,31.63543845293185,101.31448708564874,11.249355216829372
2025-05-10,A80,AIDC05,36.66456515085208,229.46338112574412,41.64685489084096,280.3515371805224,92.1470941336988,295.1068812426552,28.33170944551917
2025-05-10,A80,AIDC06,29.58163779216474,185.13522795372535,34.56392752374418,217.7426575409444,71.56855055311296,229.2027974115204,22.915353221650875
2025-05-10,A80,AIDC07,14.582497503179802,91.26384476592096,19.56478723247203,96.2487627313663,31.63543845293185,101.31448708564874,11.249355216829372
2025-05-10,A80,AIDC08,29.58163779216474,185.13522795372535,34.56392752374418,217.7426575409444,71.56855055311296,229.2027974115204,22.915353221650875
2025-05-10,A80,AIDC09,14.582497503179802,91.26384476592096,19.56478723247203,96.2487627313663,31.63543845293185,101.31448708564874,11.249355216829372
2025-05-10,A80,AIDC10,29.58163779216474,185.13522795372535,34.56392752374418,217.7426575409444,71.56855055311296,229.2027974115204,22.915353221650875
2025-05-10,A80,AIDC11,14.582497503179802,91.26384476592096,19.56478723247203,96.2487627313663,31.63543845293185,101.31448708564874,11.249355216829372
2025-05-10,A80,AIDC12,29.164995006359604,182.52768953184196,34.147284737736776,214.0597824044406,70.35804803438572,225.32608674151643,22.49871043564348
2025-05-10,A85,AIDC01,27.91506664894419,174.70507426619153,32.897356379811974,203.01115830736012,66.72654090957921,213.69595611301068,21.24878207771867
2025-05-10,A85,AIDC02,13.749211931569528,86.04876792215404,18.73150166084565,91.03180609628096,29.920707729571888,95.8229537855589,10.416069645202995
2025-05-10,A85,AIDC03,27.91506664894419,174.70507426619153,32.897356379811974,203.01115830736012,66.72654090957921,213.69595611301068,21.24878207771867
2025-05-10,A85,AIDC04,13.749211931569528,86.04876792215404,18.73150166084565,91.03180609628096,29.920707729571888,95.8229537855589,10.416069645202995
2025-05-10,A85,AIDC05,34.58135122182639,216.42568901632688,39.56364095793967,261.93716076683546,86.09458129973935,275.7233271229847,26.24849551261788
2025-05-10,A85,AIDC06,27.91506664894419,174.70507426619153,32.897356379811974,203.01115830736012,66.72654090957921,213.69595611301068,21.24878207771867
2025-05-10,A85,AIDC07,13.749211931569528,86.04876792215404,18.73150166084565,91.03180609628096,29.920707729571888,95.8229537855589,10.416069645202995
2025-05-10,A85,AIDC08,27.91506664894419,174.70507426619153,32.897356379811974,203.01115830736012,66.72654090957921,213.69595611301068,21.24878207771867
2025-05-10,A85,AIDC09,13.749211931569528,86.04876792215404,18.73150166084565,91.03180609628096,29.920707729571888,95.8229537855589,10.416069645202995
2025-05-10,A85,AIDC10,27.498423863139056,172.09753584430808,32.480713593865026,199.328284830046,65.51603893620123,209.8192471895221,20.83213929177173
2025-05-10,A85,AIDC11,13.749211931569528,86.04876792215404,18.73150166084565,91.03180609628096,29.920707729571888,95.8229537855589,10.416069645202995
2025-05-10,A85,AIDC12,27.498423863139056,172.09753584430808,32.480713593865026,199.328284830046,65.51603893620123,209.8192471895221,20.83213929177173
2025-05-11,A75,AIDC01,31.24820893538529,195.5653816412592,36.230498671158976,234.2990046000739,77.01035867127365,246.6305311579725,24.581924369034592
2025-05-11,A75,AIDC02,15.832425860595214,99.08646003157132,20.814715590091776,104.092671378554,34.213606547737484,109.57123303005685,12.499283574432502
2025-05-11,A75,AIDC03,31.24820893538529,195.5653816412592,36.230498671158976,234.2990046000739,77.01035867127365,246.6305311579725,24.581924369034592
2025-05-11,A75,AIDC04,15.832425860595214,99.08646003157132,20.814715590091776,104.092671378554,34.213606547737484,109.57123303005685,12.499283574432502
2025-05-11,A75,AIDC05,39.1644218656829,245.1086116570449,44.14671162750548,304.92089588325257,100.22265181372418,320.9693640876343,30.831566182141163
2025-05-11,A75,AIDC06,31.24820893538529,195.5653816412592,36.230498671158976,234.2990046000739,77.01035867127365,246.6305311579725,24.581924369034592
2025-05-11,A75,AIDC07,15.832425860595214,99.08646003157132,20.814715590091776,104.092671378554,34.213606547737484,109.57123303005685,12.499283574432502
2025-05-11,A75,AIDC08,31.24820893538529,195.5653816412592,36.230498671158976,234.2990046000739,77.01035867127365,246.6305311579725,24.581924369034592
2025-05-11,A75,AIDC09,15.832425860595214,99.08646003157132,20.814715590091776,104.092671378554,34.213606547737484,109.57123303005685,12.499283574432502
2025-05-11,A75,AIDC10,31.24820893538529,195.5653816412592,36.230498671158976,234.2990046000739,77.01035867127365,246.6305311579725,24.581924369034592
2025-05-11,A75,AIDC11,15.832425860595214,99.08646003157132,20.814715590091776,104.092671378554,34.213606547737484,109.57123303005685,12.499283574432502
2025-05-11,A75,AIDC12,31.24820893538529,195.5653816412592,36.230498671158976,234.2990046000739,77.01035867127365,246.6305311579725,24.581924369034592
2025-05-11,A80,AIDC01,29.58163779216474,185.13522795372535,34.56392752606525,219.43123807085152,72.12356013360794,230.98025060089637,22.91535322394086
2025-05-11,A80,AIDC02,14.582497503179802,91.26384476592096,19.56478723260973,96.249576759793,31.635706011136865,101.31534395767684,11.249355216950454
2025-05-11,A80,AIDC03,29.58163779216474,185.13522795372535,34.56392752606525,219.43123807085152,72.12356013360794,230.98025060089637,22.91535322394086
2025-05-11,A80,AIDC04,14.582497503179802,91.26384476592096,19.56478723260973,96.249576759793,31.635706011136865,101.31534395767684,11.249355216950454
2025-05-11,A80,AIDC05,36.66456515085208,229.46338112574412,41.646854899688925,282.619246002882,92.89245397878229,297.49394316092844,28.331709454324614
2025-05-11,A80,AIDC06,29.58163779216474,185.13522795372535,34.56392752606525,219.43123807085152,72.12356013360794,230.98025060089637,22.91535322394086
2025-05-11,A80,AIDC07,14.582497503179802,91.26384476592096,19.56478723260973,96.249576759793,31.635706011136865,101.31534395767684,11.249355216950454
2025-05-11,A80,AIDC08,29.58163779216474,185.13522795372535,34.56392752606525,219.43123807085152,72.12356013360794,230.98025060089637,22.91535322394086
2025-05-11,A80,AIDC09,14.582497503179802,91.26384476592096,19.56478723260973,96.249576759793,31.635706011136865,101.31534395767684,11.249355216950454
2025-05-11,A80,AIDC10,29.58163779216474,185.13522795372535,34.56392752606525,219.43123807085152,72.12356013360794,230.98025060089637,22.91535322394086
2025-05-11,A80,AIDC11,14.582497503179802,91.26384476592096,19.56478723260973,96.249576759793,31.635706011136865,101.31534395767684,11.249355216950454
2025-05-11,A80,AIDC12,29.164995006359604,182.52768953184196,34.147284739882394,215.71429648099996,70.90186051314546,227.06768050631567,22.498710437758007
2025-05-11,A85,AIDC01,27.91506664894419,174.70507426619153,32.89735638150697,204.56347225515955,67.23676183046832,215.3299707949048,21.24878207938258
2025-05-11,A85,AIDC02,13.749211931569528,86.04876792215404,18.731501660963385,91.03200255033656,29.920772300897365,95.82316057930164,10.416069645304107
2025-05-11,A85,AIDC03,27.91506664894419,174.70507426619153,32.89735638150697,204.56347225515955,67.23676183046832,215.3299707949048,21.24878207938258
2025-05-11,A85,AIDC04,13.749211931569528,86.04876792215404,18.731501660963385,91.03200255033656,29.920772300897365,95.82316057930164,10.416069645304107
2025-05-11,A85,AIDC05,34.58135122182639,216.42568901632688,39.56364096390635,264.0345377692641,86.78395578300533,277.931092388699,26.24849551854204
2025-05-11,A85,AIDC06,27.91506664894419,174.70507426619153,32.89735638150697,204.56347225515955,67.23676183046832,215.3299707949048,21.24878207938258
2025-05-11,A85,AIDC07,13.749211931569528,86.04876792215404,18.731501660963385,91.03200255033656,29.920772300897365,95.82316057930164,10.416069645304107
2025-05-11,A85,AIDC08,27.91506664894419,174.70507426619153,32.89735638150697,204.56347225515955,67.23676183046832,215.3299707949048,21.24878207938258
2025-05-11,A85,AIDC09,13.749211931569528,86.04876792215404,18.731501660963385,91.03200255033656,29.920772300897365,95.82316057930164,10.416069645304107
2025-05-11,A85,AIDC10,27.498423863139056,172.09753584430808,32.48071359543196,200.8465313687581,66.01506244121872,211.417401440798,20.83213929330757
2025-05-11,A85,AIDC11,13.749211931569528,86.04876792215404,18.731501660963385,91.03200255033656,29.920772300897365,95.82316057930164,10.416069645304107
2025-05-11,A85,AIDC12,27.498423863139056,172.09753584430808,32.48071359543196,200.8465313687581,66.01506244121872,211.417401440798,20.83213929330757
2025-05-12,A75,AIDC01,31.24820893538529,195.5653816412592,36.230498668236336,234.2687536272257,77.00041565733223,246.5986880286586,24.58192436614213
2025-05-12,A75,AIDC02,15.832425860595214,99.08646003157132,20.81471558992507,104.09075053566416,34.21297519721105,109.5692110901728,12.499283574281987
2025-05-12,A75,AIDC03,31.24820893538529,195.5653816412592,36.230498668236336,234.2687536272257,77.00041565733223,246.5986880286586,24.58192436614213
2025-05-12,A75,AIDC04,15.832425860595214,99.08646003157132,20.81471558992507,104.09075053566416,34.21297519721105,109.5692110901728,12.499283574281987
2025-05-12,A75,AIDC05,39.1644218656829,245.1086116570449,44.146711614893775,304.9491702637069,100.2319451531633,320.9991265933757,30.831566169570653
2025-05-12,A75,AIDC06,31.24820893538529,195.5653816412592,36.230498668236336,234.2687536272257,77.00041565733223,246.5986880286586,24.58192436614213
2025-05-12,A75,AIDC07,15.832425860595214,99.08646003157132,20.81471558992507,104.09075053566416,34.21297519721105,109.5692110901728,12.499283574281987
2025-05-12,A75,AIDC08,31.24820893538529,195.5653816412592,36.230498668236336,234.2687536272257,77.00041565733223,246.5986880286586,24.58192436614213
2025-05-12,A75,AIDC09,15.832425860595214,99.08646003157132,20.81471558992507,104.09075053566416,34.21297519721105,109.5692110901728,12.499283574281987
2025-05-12,A75,AIDC10,31.24820893538529,195.5653816412592,36.230498668236336,234.2687536272257,77.00041565733223,246.5986880286586,24.58192436614213
2025-05-12,A75,AIDC11,15.832425860595214,99.08646003157132,20.81471558992507,104.09075053566416,34.21297519721105,109.5692110901728,12.499283574281987
2025-05-12,A75,AIDC12,31.24820893538529,195.5653816412592,36.230498668236336,234.2687536272257,77.00041565733223,246.5986880286586,24.58192436614213
2025-05-12,A80,AIDC01,29.58163779216474,185.13522795372535,34.56392752391893,219.38866597246204,72.1095673615432,230.93543786574952,22.91535322182472
2025-05-12,A80,AIDC02,14.582497503179802,91.26384476592096,19.56478723247765,96.24928180831706,31.63560906527493,101.31503348243902,11.249355216834571
2025-05-12,A80,AIDC03,29.58163779216474,185.13522795372535,34.56392752391893,219.38866597246204,72.1095673615432,230.93543786574952,22.91535322182472
2025-05-12,A80,AIDC04,14.582497503179802,91.26384476592096,19.56478723247765,96.24928180831706,31.63560906527493,101.31503348243902,11.249355216834571
2025-05-12,A80,AIDC05,36.66456515085208,229.46338112574412,41.64685489173408,282.6290386927934,92.89567268030312,297.50425125557206,28.33170944641095
2025-05-12,A80,AIDC06,29.58163779216474,185.13522795372535,34.56392752391893,219.38866597246204,72.1095673615432,230.93543786574952,22.91535322182472
2025-05-12,A80,AIDC07,14.582497503179802,91.26384476592096,19.56478723247765,96.24928180831706,31.63560906527493,101.31503348243902,11.249355216834571
2025-05-12,A80,AIDC08,29.58163779216474,185.13522795372535,34.56392752391893,219.38866597246204,72.1095673615432,230.93543786574952,22.91535322182472
2025-05-12,A80,AIDC09,14.582497503179802,91.26384476592096,19.56478723247765,96.24928180831706,31.63560906527493,101.31503348243902,11.249355216834571
2025-05-12,A80,AIDC10,29.58163779216474,185.13522795372535,34.56392752391893,219.38866597246204,72.1095673615432,230.93543786574952,22.91535322182472
2025-05-12,A80,AIDC11,14.582497503179802,91.26384476592096,19.56478723247765,96.24928180831706,31.63560906527493,101.31503348243902,11.249355216834571
2025-05-12,A80,AIDC12,29.164995006359604,182.52768953184196,34.14728473789558,215.668644102506,70.88685530197091,227.019625371059,22.49871043580137
2025-05-12,A85,AIDC01,27.91506664894419,174.70507426619153,32.897356379931175,204.50857905534025,67.21871930820531,215.27218847930556,21.248782077836964
2025-05-12,A85,AIDC02,13.749211931569528,86.04876792215404,18.7315016608503,91.0319159434156,29.920743834579053,95.8230694141217,10.41606964520722
2025-05-12,A85,AIDC03,27.91506664894419,174.70507426619153,32.897356379931175,204.50857905534025,67.21871930820531,215.27218847930556,21.248782077836964
2025-05-12,A85,AIDC04,13.749211931569528,86.04876792215404,18.7315016608503,91.0319159434156,29.920743834579053,95.8230694141217,10.41606964520722
2025-05-12,A85,AIDC05,34.58135122182639,216.42568901632688,39.563640958491824,264.02892905038993,86.78211228626098,277.9251884740947,26.248495513168702
2025-05-12,A85,AIDC06,27.91506664894419,174.70507426619153,32.897356379931175,204.50857905534025,67.21871930820531,215.27218847930556,21.248782077836964
2025-05-12,A85,AIDC07,13.749211931569528,86.04876792215404,18.7315016608503,91.0319159434156,29.920743834579053,95.8230694141217,10.41606964520722
2025-05-12,A85,AIDC08,27.91506664894419,174.70507426619153,32.897356379931175,204.50857905534025,67.21871930820531,215.27218847930556,21.248782077836964
2025-05-12,A85,AIDC09,13.749211931569528,86.04876792215404,18.7315016608503,91.0319159434156,29.920743834579053,95.8230694141217,10.41606964520722
2025-05-12,A85,AIDC10,27.498423863139056,172.09753584430808,32.48071359397336,200.78855791492816,65.99600748842252,211.356376752556,20.83213929187916
2025-05-12,A85,AIDC11,13.749211931569528,86.04876792215404,18.7315016608503,91.0319159434156,29.920743834579053,95.8230694141217,10.41606964520722
2025-05-12,A85,AIDC12,27.498423863139056,172.09753584430808,32.48071359397336,200.78855791492816,65.99600748842252,211.356376752556,20.83213929187916
2025-05-13,A75,AIDC01,31.24820893538529,195.5653816412592,36.23049866625468,234.76025815065464,77.16196538180685,247.11606121121545,24.581924364173847
2025-05-13,A75,AIDC02,15.832425860595214,99.08646003157132,20.814715589838272,104.09084567833725,34.21300646909542,109.569311240355,12.499283574201968
2025-05-13,A75,AIDC03,31.24820893538529,195.5653816412592,36.23049866625468,234.76025815065464,77.16196538180685,247.11606121121545,24.581924364173847
2025-05-13,A75,AIDC04,15.832425860595214,99.08646003157132,20.814715589838272,104.09084567833725,34.21300646909542,109.569311240355,12.499283574201968
2025-05-13,A75,AIDC05,39.1644218656829,245.1086116570449,44.14671160513971,305.68925204989444,100.47519827281552,321.7781600525205,30.831566159835404
2025-05-13,A75,AIDC06,31.24820893538529,195.5653816412592,36.23049866625468,234.76025815065464,77.16196538180685,247.11606121121545,24.581924364173847
2025-05-13,A75,AIDC07,15.832425860595214,99.08646003157132,20.814715589838272,104.09084567833725,34.21300646909542,109.569311240355,12.499283574201968
2025-05-13,A75,AIDC08,31.24820893538529,195.5653816412592,36.23049866625468,234.76025815065464,77.16196538180685,247.11606121121545,24.581924364173847
2025-05-13,A75,AIDC09,15.832425860595214,99.08646003157132,20.814715589838272,104.09084567833725,34.21300646909542,109.569311240355,12.499283574201968
2025-05-13,A75,AIDC10,31.24820893538529,195.5653816412592,36.23049866625468,234.76025815065464,77.16196538180685,247.11606121121545,24.581924364173847
2025-05-13,A75,AIDC11,15.832425860595214,99.08646003157132,20.814715589838272,104.09084567833725,34.21300646909542,109.569311240355,12.499283574201968
2025-05-13,A75,AIDC12,31.24820893538529,195.5653816412592,36.23049866625468,234.76025815065464,77.16196538180685,247.11606121121545,24.581924364173847
2025-05-13,A80,AIDC01,29.58163779216474,185.13522795372535,34.56392752250398,219.8278384275397,72.25391636695961,231.39772466056812,22.91535322042316
2025-05-13,A80,AIDC02,14.582497503179802,91.26384476592096,19.564787232410367,96.24922389306994,31.635590029453752,101.314972519021,11.249355216774063
2025-05-13,A80,AIDC03,29.58163779216474,185.13522795372535,34.56392752250398,219.8278384275397,72.25391636695961,231.39772466056812,22.91535322042316
2025-05-13,A80,AIDC04,14.582497503179802,91.26384476592096,19.564787232410367,96.24922389306994,31.635590029453752,101.314972519021,11.249355216774063
2025-05-13,A80,AIDC05,36.66456515085208,229.46338112574412,41.64685488582998,283.2906223963786,93.11312472791693,298.2006551540827,28.331709440525668
2025-05-13,A80,AIDC06,29.58163779216474,185.13522795372535,34.56392752250398,219.8278384275397,72.25391636695961,231.39772466056812,22.91535322042316
2025-05-13,A80,AIDC07,14.582497503179802,91.26384476592096,19.564787232410367,96.24922389306994,31.635590029453752,101.314972519021,11.249355216774063
2025-05-13,A80,AIDC08,29.58163779216474,185.13522795372535,34.56392752250398,219.8278384275397,72.25391636695961,231.39772466056812,22.91535322042316
2025-05-13,A80,AIDC09,14.582497503179802,91.26384476592096,19.564787232410367,96.24922389306994,31.635590029453752,101.314972519021,11.249355216774063
2025-05-13,A80,AIDC10,29.58163779216474,185.13522795372535,34.56392752250398,219.8278384275397,72.25391636695961,231.39772466056812,22.91535322042316
2025-05-13,A80,AIDC11,14.582497503179802,91.26384476592096,19.564787232410367,96.24922389306994,31.635590029453752,101.314972519021,11.249355216774063
2025-05-13,A80,AIDC12,29.164995006359604,182.52768953184196,34.147284736595,216.09473353129687,71.02690412459921,227.46814055925992,22.498710434514177
2025-05-13,A85,AIDC01,27.91506664894419,174.70507426619153,32.897356378921266,204.8954192956856,67.34586754645039,215.67938873230065,21.248782076840445
2025-05-13,A85,AIDC02,13.749211931569528,86.04876792215404,18.731501660793523,91.03188735981088,29.9207344396025,95.8230393261167,10.416069645157217
2025-05-13,A85,AIDC03,27.91506664894419,174.70507426619153,32.897356378921266,204.8954192956856,67.34586754645039,215.67938873230065,21.248782076840445
2025-05-13,A85,AIDC04,13.749211931569528,86.04876792215404,18.731501660793523,91.03188735981088,29.9207344396025,95.8230393261167,10.416069645157217
2025-05-13,A85,AIDC05,34.58135122182639,216.42568901632688,39.563640954609816,264.6250976851326,86.97806344050707,278.5527344054027,26.248495509305503
2025-05-13,A85,AIDC06,27.91506664894419,174.70507426619153,32.897356378921266,204.8954192956856,67.34586754645039,215.67938873230065,21.248782076840445
2025-05-13,A85,AIDC07,13.749211931569528,86.04876792215404,18.731501660793523,91.03188735981088,29.9207344396025,95.8230393261167,10.416069645157217
2025-05-13,A85,AIDC08,27.91506664894419,174.70507426619153,32.897356378921266,204.8954192956856,67.34586754645039,215.67938873230065,21.248782076840445
2025-05-13,A85,AIDC09,13.749211931569528,86.04876792215404,18.731501660793523,91.03188735981088,29.9207344396025,95.8230393261167,10.416069645157217
2025-05-13,A85,AIDC10,27.498423863139056,172.09753584430808,32.48071359304516,201.162314992169,66.11885549890968,211.74980525491475,20.832139290964346
2025-05-13,A85,AIDC11,13.749211931569528,86.04876792215404,18.731501660793523,91.03188735981088,29.9207344396025,95.8230393261167,10.416069645157217
2025-05-13,A85,AIDC12,27.498423863139056,172.09753584430808,32.48071359304516,201.162314992169,66.11885549890968,211.74980525491475,20.832139290964346
2025-05-14,A75,AIDC01,31.24820893538529,195.5653816412592,36.23049867236929,233.5119591735634,76.75166934952593,245.8020622879615,24.581924370227853
2025-05-14,A75,AIDC02,15.832425860595214,99.08646003157132,20.81471559017836,104.0876962621872,34.2119713060663,109.5659960654602,12.499283574509697
2025-05-14,A75,AIDC03,31.24820893538529,195.5653816412592,36.23049867236929,233.5119591735634,76.75166934952593,245.8020622879615,24.581924370227853
2025-05-14,A75,AIDC04,15.832425860595214,99.08646003157132,20.81471559017836,104.0876962621872,34.2119713060663,109.5659960654602,12.499283574509697
2025-05-14,A75,AIDC05,39.1644218656829,245.1086116570449,44.14671163180301,304.0162060376987,99.9252946413739,320.01705898705126,30.831566186415724
2025-05-14,A75,AIDC06,31.24820893538529,195.5653816412592,36.23049867236929,233.5119591735634,76.75166934952593,245.8020622879615,24.581924370227853
2025-05-14,A75,AIDC07,15.832425860595214,99.08646003157132,20.81471559017836,104.0876962621872,34.2119713060663,109.5659960654602,12.499283574509697
2025-05-14,A75,AIDC08,31.24820893538529,195.5653816412592,36.23049867236929,233.5119591735634,76.75166934952593,245.8020622879615,24.581924370227853
2025-05-14,A75,AIDC09,15.832425860595214,99.08646003157132,20.81471559017836,104.0876962621872,34.2119713060663,109.5659960654602,12.499283574509697
2025-05-14,A75,AIDC10,31.24820893538529,195.5653816412592,36.23049867236929,233.5119591735634,76.75166934952593,245.8020622879615,24.581924370227853
2025-05-14,A75,AIDC11,15.832425860595214,99.08646003157132,20.81471559017836,104.0876962621872,34.2119713060663,109.5659960654602,12.499283574509697
2025-05-14,A75,AIDC12,31.24820893538529,195.5653816412592,36.23049867236929,233.5119591735634,76.75166934952593,245.8020622879615,24.581924370227853
2025-05-14,A80,AIDC01,29.58163779216474,185.13522795372535,34.563927526983086,218.66895992214705,71.8730114224036,230.17785254962843,22.91535322484165
2025-05-14,A80,AIDC02,14.582497503179802,91.26384476592096,19.564787232679237,96.24896758063828,31.63550578363151,101.31470271646135,11.249355217010567
2025-05-14,A80,AIDC03,29.58163779216474,185.13522795372535,34.563927526983086,218.66895992214705,71.8730114224036,230.17785254962843,22.91535322484165
2025-05-14,A80,AIDC04,14.582497503179802,91.26384476592096,19.564787232679237,96.24896758063828,31.63550578363151,101.31470271646135,11.249355217010567
2025-05-14,A80,AIDC05,36.66456515085208,229.46338112574412,41.646854902598015,281.7517070256403,92.6073077063398,296.5807442375161,28.33170945721073
2025-05-14,A80,AIDC06,29.58163779216474,185.13522795372535,34.563927526983086,218.66895992214705,71.8730114224036,230.17785254962843,22.91535322484165
2025-05-14,A80,AIDC07,14.582497503179802,91.26384476592096,19.564787232679237,96.24896758063828,31.63550578363151,101.31470271646135,11.249355217010567
2025-05-14,A80,AIDC08,29.58163779216474,185.13522795372535,34.563927526983086,218.66895992214705,71.8730114224036,230.17785254962843,22.91535322484165
2025-05-14,A80,AIDC09,14.582497503179802,91.26384476592096,19.564787232679237,96.24896758063828,31.63550578363151,101.31470271646135,11.249355217010567
2025-05-14,A80,AIDC10,29.58163779216474,185.13522795372535,34.563927526983086,218.66895992214705,71.8730114224036,230.17785254962843,22.91535322484165
2025-05-14,A80,AIDC11,14.582497503179802,91.26384476592096,19.564787232679237,96.24896758063828,31.63550578363151,101.31470271646135,11.249355217010567
2025-05-14,A80,AIDC12,29.164995006359604,182.52768953184196,34.14728474073855,214.9582101749224,70.65334696219436,226.2718001841288,22.49871043859711
2025-05-14,A85,AIDC01,27.91506664894419,174.70507426619153,32.89735638220122,203.82596176603508,66.99435385529043,214.55364396424747,21.24878208005977
2025-05-14,A85,AIDC02,13.749211931569528,86.04876792215404,18.7315016610234,91.03187094347182,29.92072904381279,95.8230220457598,10.416069645354732
2025-05-14,A85,AIDC03,27.91506664894419,174.70507426619153,32.89735638220122,203.82596176603508,66.99435385529043,214.55364396424747,21.24878208005977
2025-05-14,A85,AIDC04,13.749211931569528,86.04876792215404,18.7315016610234,91.03187094347182,29.92072904381279,95.8230220457598,10.416069645354732
2025-05-14,A85,AIDC05,34.58135122182639,216.42568901632688,39.56364096599193,263.1979578489645,86.50898526049106,277.05048194627847,26.24849552060465
2025-05-14,A85,AIDC06,27.91506664894419,174.70507426619153,32.89735638220122,203.82596176603508,66.99435385529043,214.55364396424747,21.24878208005977
2025-05-14,A85,AIDC07,13.749211931569528,86.04876792215404,18.7315016610234,91.03187094347182,29.92072904381279,95.8230220457598,10.416069645354732
2025-05-14,A85,AIDC08,27.91506664894419,174.70507426619153,32.89735638220122,203.82596176603508,66.99435385529043,214.55364396424747,21.24878208005977
2025-05-14,A85,AIDC09,13.749211931569528,86.04876792215404,18.7315016610234,91.03187094347182,29.92072904381279,95.8230220457598,10.416069645354732
2025-05-14,A85,AIDC10,27.498423863139056,172.09753584430808,32.48071359607915,200.1152130917304,65.77468974773292,210.64759272813723,20.83213929393771
2025-05-14,A85,AIDC11,13.749211931569528,86.04876792215404,18.7315016610234,91.03187094347182,29.92072904381279,95.8230220457598,10.416069645354732
2025-05-14,A85,AIDC12,27.498423863139056,172.09753584430808,32.48071359607915,200.1152130917304,65.77468974773292,210.64759272813723,20.83213929393771
2025-05-15,A75,AIDC01,31.24820893538529,195.5653816412592,36.230498668111416,230.83651901558903,75.87229469524253,242.98580949009377,24.581924366018317
2025-05-15,A75,AIDC02,15.832425860595214,99.08646003157132,20.814715589919217,104.08263723002834,34.2103084826081,109.56067076845088,12.499283574276737
2025-05-15,A75,AIDC03,31.24820893538529,195.5653816412592,36.230498668111416,230.83651901558903,75.87229469524253,242.98580949009377,24.581924366018317
2025-05-15,A75,AIDC04,15.832425860595214,99.08646003157132,20.814715589919217,104.08263723002834,34.2103084826081,109.56067076845088,12.499283574276737
2025-05-15,A75,AIDC05,39.1644218656829,245.1086116570449,44.14671161412351,300.1722705707124,98.6618541520422,315.9708111270657,30.83156616880187
2025-05-15,A75,AIDC06,31.24820893538529,195.5653816412592,36.230498668111416,230.83651901558903,75.87229469524253,242.98580949009377,24.581924366018317
2025-05-15,A75,AIDC07,15.832425860595214,99.08646003157132,20.814715589919217,104.08263723002834,34.2103084826081,109.56067076845088,12.499283574276737
