role,model,reference,effect,state,metric,delta,CI95_low,CI95_high,block_days,draws,N_days,N_pairs,candidate_unmatched,reference_unmatched
EXPOSED_EVALUATION,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,ALL,overreserved_GPUh,34648.53933398178,-16310.216386431188,85607.2950543947,7,2000,13,9219,0,0
EXPOSED_EVALUATION,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,PENDING,Q90_pinball,1724.905792805831,1021.5533905970149,2566.535649361338,1,2000,13,6452,0,0
EXPOSED_EVALUATION,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,PENDING,coverage,0.050681959082455055,0.031464401780619405,0.07391741440950997,1,2000,13,6452,0,0
EXPOSED_EVALUATION,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,PENDING,GPU_coverage,0.03467046311029227,0.014643811697190645,0.058267175529034695,1,2000,13,6452,0,0
EXPOSED_EVALUATION,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,PENDING,missed_GPU_slots,-6735.0,-10527.55,-3091.5500000000025,1,2000,13,6452,0,0
EXPOSED_EVALUATION,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,PENDING,overreserved_GPUh,74165.64332103051,44585.740198588486,114136.44843280918,1,2000,13,6452,0,0
EXPOSED_EVALUATION,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,PENDING,Q90_pinball,1724.905792805831,884.6675038065862,2609.9013233578517,7,2000,13,6452,0,0
EXPOSED_EVALUATION,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,PENDING,coverage,0.050681959082455055,0.04160610465116279,0.05734485467399843,7,2000,13,6452,0,0
EXPOSED_EVALUATION,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,PENDING,GPU_coverage,0.03467046311029227,0.018107940994611785,0.05045551361357288,7,2000,13,6452,0,0
EXPOSED_EVALUATION,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,PENDING,missed_GPU_slots,-6735.0,-10062.0,-3422.0,7,2000,13,6452,0,0
EXPOSED_EVALUATION,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,PENDING,overreserved_GPUh,74165.64332103051,39053.872596245994,110852.82713983016,7,2000,13,6452,0,0
EXPOSED_EVALUATION,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,RUNNING,Q90_pinball,5387.974625068908,2813.162044772427,8952.224160219814,1,2000,13,2767,0,0
EXPOSED_EVALUATION,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,RUNNING,coverage,-0.013733285146367907,-0.06155806432490466,0.02490893524283934,1,2000,13,2767,0,0
EXPOSED_EVALUATION,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,RUNNING,GPU_coverage,-0.08692933083176986,-0.14992745287436018,-0.03442958185385196,1,2000,13,2767,0,0
EXPOSED_EVALUATION,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,RUNNING,missed_GPU_slots,8363.0,1906.325,16077.949999999995,1,2000,13,2767,0,0
EXPOSED_EVALUATION,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,RUNNING,overreserved_GPUh,-39517.103987048744,-66164.08255194734,-15015.129647498652,1,2000,13,2767,0,0
EXPOSED_EVALUATION,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,RUNNING,Q90_pinball,5387.974625068908,2134.076224777677,8768.959698326558,7,2000,13,2767,0,0
EXPOSED_EVALUATION,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,RUNNING,coverage,-0.013733285146367907,-0.06019736842105263,0.040159045725646124,7,2000,13,2767,0,0
EXPOSED_EVALUATION,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,RUNNING,GPU_coverage,-0.08692933083176986,-0.1684448755253799,-0.007372855853144749,7,2000,13,2767,0,0
EXPOSED_EVALUATION,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,RUNNING,missed_GPU_slots,8363.0,3931.0,12795.0,7,2000,13,2767,0,0
EXPOSED_EVALUATION,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,RUNNING,overreserved_GPUh,-39517.103987048744,-75188.02019640597,-3127.2585927983046,7,2000,13,2767,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,Q90_pinball,3784.9403475575405,1659.769998829095,5286.721523406347,1,2000,31,47492,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,coverage,0.053040512086246105,0.001773711075891781,0.11692737275859684,1,2000,31,47492,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,GPU_coverage,0.024543544723223284,-0.002691757276542683,0.06197091395507135,1,2000,31,47492,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,missed_GPU_slots,189757.0,91275.275,294596.625,1,2000,31,47492,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,overreserved_GPUh,-671875.6582500353,-1330198.5521607436,-90685.29392582666,1,2000,31,47492,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,Q90_pinball,3784.9403475575405,660.9057911942901,5167.984228600151,7,2000,31,47492,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,coverage,0.053040512086246105,-0.016985884211347328,0.13962083041448642,7,2000,31,47492,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,GPU_coverage,0.024543544723223284,-0.012884388589047769,0.09081406153193514,7,2000,31,47492,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,missed_GPU_slots,189757.0,81424.8,327796.14999999997,7,2000,31,47492,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,overreserved_GPUh,-671875.6582500353,-2130340.0069636316,404778.23425754055,7,2000,31,47492,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,Q90_pinball,2734.248802553197,542.4267377171461,4232.083034567538,1,2000,29,40419,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,coverage,0.04594373933051288,-0.00012077320897710335,0.10815208481121721,1,2000,29,40419,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,GPU_coverage,0.017103550845882134,-0.006002723903168916,0.052060440483603136,1,2000,29,40419,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,missed_GPU_slots,137719.0,58533.5,227093.15,1,2000,29,40419,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,overreserved_GPUh,-621278.4785473885,-1284420.252193507,-68017.97409437472,1,2000,29,40419,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,Q90_pinball,2734.248802553197,-28.760711551892573,4460.598556525668,7,2000,29,40419,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,coverage,0.04594373933051288,-0.016383853054375428,0.12605965892349402,7,2000,29,40419,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,GPU_coverage,0.017103550845882134,-0.013883461138485646,0.07098724633230706,7,2000,29,40419,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,missed_GPU_slots,137719.0,48676.65,232899.9749999999,7,2000,29,40419,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,overreserved_GPUh,-621278.4785473885,-1937502.183561062,390900.345422172,7,2000,29,40419,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,Q90_pinball,9789.167911184099,3457.4412779433233,16510.491129883787,1,2000,31,7073,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,coverage,0.09359536264668457,-0.03456846361751345,0.20120723475025543,1,2000,31,7073,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,GPU_coverage,0.0755856883936363,-0.009704216642481672,0.15646118215535,1,2000,31,7073,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,missed_GPU_slots,52038.0,1378.2750000000003,99023.175,1,2000,31,7073,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,overreserved_GPUh,-50597.179702647,-82075.99437014239,-19745.54726496093,1,2000,31,7073,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,Q90_pinball,9789.167911184099,1693.885387113766,17847.499463613913,7,2000,31,7073,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,coverage,0.09359536264668457,-0.025944345980457854,0.20908881341222482,7,2000,31,7073,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,GPU_coverage,0.0755856883936363,-0.012931203173537855,0.17654329040472555,7,2000,31,7073,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,missed_GPU_slots,52038.0,6705.250000000001,98538.47499999998,7,2000,31,7073,0,0
MAY_HISTORICAL,MOE_POOLED,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,overreserved_GPUh,-50597.179702647,-117161.02851239216,4380.6244125276135,7,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,Q90_pinball,-1906.5377367492672,-4437.546470616697,203.09847843095116,1,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,coverage,-0.001094921249894719,-0.04695174652039528,0.05557044553242347,1,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,GPU_coverage,-0.011409246955541512,-0.05539257442377864,0.03480018220291753,1,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,missed_GPU_slots,56530.0,-52887.35,196146.34999999998,1,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,overreserved_GPUh,-663556.0812239093,-1180428.6953303698,-218108.51453939767,1,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,Q90_pinball,-1906.5377367492672,-7724.8499528481425,953.8429543276708,7,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,coverage,-0.001094921249894719,-0.0377286051252839,0.07738220490509146,7,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,GPU_coverage,-0.011409246955541512,-0.046944859102316425,0.039743696147617955,7,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,missed_GPU_slots,56530.0,-39122.675,148534.24999999994,7,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,overreserved_GPUh,-663556.0812239093,-1610180.1775118674,-12727.830598161663,7,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,Q90_pinball,749.1912103758505,-536.5703651548787,2342.4402446409254,1,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,coverage,-0.050075459561097505,-0.09416709871249428,0.0028497989459732266,1,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,GPU_coverage,-0.049774464046340054,-0.09580564525082629,-0.008018821023923732,1,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,missed_GPU_slots,151190.0,52280.125,288983.62499999994,1,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,overreserved_GPUh,-807041.6753883995,-1272404.1065941215,-396193.8082086673,1,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,Q90_pinball,749.1912103758505,-616.0417672035753,1853.2779214066336,7,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,coverage,-0.050075459561097505,-0.08474953566336163,0.011795168887054097,7,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,GPU_coverage,-0.049774464046340054,-0.08825455777910031,-0.009974676335857201,7,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,missed_GPU_slots,151190.0,64407.425,222782.8,7,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,overreserved_GPUh,-807041.6753883995,-1652859.4809758659,-211199.32504295476,7,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,Q90_pinball,-17082.829029531687,-26588.214926925844,-9597.602198531866,1,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,coverage,0.2788067298176163,0.21770920751603345,0.34153820959045195,1,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,GPU_coverage,0.25179566355642075,0.20195134126211423,0.30067994870072073,1,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,missed_GPU_slots,-94660.0,-129391.475,-58232.92500000002,1,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,overreserved_GPUh,143485.59416449047,109193.63788406641,178970.0142847255,1,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,Q90_pinball,-17082.829029531687,-40706.01845779689,-2689.775734747299,7,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,coverage,0.2788067298176163,0.23340359528558724,0.3468519325921404,7,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,GPU_coverage,0.25179566355642075,0.20764869930189642,0.2894891071441285,7,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,missed_GPU_slots,-94660.0,-128143.15,-67165.875,7,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,overreserved_GPUh,143485.59416449047,99817.44127235659,180001.36121441776,7,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,Q90_pinball,-1332.31123585064,-3705.1042880915384,738.319244016412,1,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,coverage,0.043502063505432495,0.001227844959077085,0.10393807284046533,1,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,GPU_coverage,0.020410254658491177,-0.009884358147507304,0.05737750285066813,1,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,missed_GPU_slots,44338.0,-58189.425,177926.17499999993,1,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,overreserved_GPUh,-569381.7242923104,-1046415.4649225966,-140329.0147374864,1,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,Q90_pinball,-1332.31123585064,-6734.404967746434,1391.1021613750752,7,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,coverage,0.043502063505432495,-0.003502819123264951,0.12664854412376933,7,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,GPU_coverage,0.020410254658491177,-0.007366742103561068,0.07209335607806382,7,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,missed_GPU_slots,44338.0,-42245.75,127459.29999999997,7,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,ALL,overreserved_GPUh,-569381.7242923104,-1473346.5848976115,29624.821873168345,7,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,Q90_pinball,951.7052008745517,-346.9391621193199,2598.0621216035083,1,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,coverage,0.002004008016032064,-0.03838060222972725,0.05861409172201573,1,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,GPU_coverage,-0.01017602567489555,-0.03896540530597624,0.021775328931182444,1,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,missed_GPU_slots,124598.0,35710.1,252706.99999999997,1,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,overreserved_GPUh,-670411.1255918636,-1102178.977075223,-289022.81574170594,1,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,Q90_pinball,951.7052008745517,-435.2612402747803,2181.6204883234873,7,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,coverage,0.002004008016032064,-0.04345305126686163,0.07263061398674081,7,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,GPU_coverage,-0.01017602567489555,-0.03441136908045839,0.026689284736984065,7,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,missed_GPU_slots,124598.0,47412.525,189944.9249999998,7,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,PENDING,overreserved_GPUh,-670411.1255918636,-1429710.8893780026,-127227.20537565688,7,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,Q90_pinball,-14384.433440854942,-23130.705337341537,-7610.416394847651,1,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,coverage,0.2806447052170225,0.2114901030120441,0.3480243994780049,1,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,GPU_coverage,0.2302477008793717,0.17460428936812575,0.2832946017834679,1,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,missed_GPU_slots,-80260.0,-115221.225,-42803.45000000001,1,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,overreserved_GPUh,101029.40129955334,67012.63519217873,133666.95046140935,1,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,Q90_pinball,-14384.433440854942,-36152.15197645354,-1471.159597115033,7,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,coverage,0.2806447052170225,0.22925222379190102,0.33772834245230077,7,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,GPU_coverage,0.2302477008793717,0.16705754828537642,0.28881173720178444,7,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,missed_GPU_slots,-80260.0,-109975.775,-56040.825000000004,7,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,PR42_FROZEN_LGBM_NAIVE_REMAINING,vs_frozen_production,RUNNING,overreserved_GPUh,101029.40129955334,53317.64797420416,133454.5753167738,7,2000,31,7073,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,ALL,Q90_pinball,-11.353489672828672,-46.16760810759119,25.544162394835638,1,2000,31,47492,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,ALL,coverage,-0.0007159100480080856,-0.0018337583061397793,0.00016759931416161327,1,2000,31,47492,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,ALL,GPU_coverage,-0.0012553587593297922,-0.005345811586812796,0.0024728734714353873,1,2000,31,47492,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,ALL,missed_GPU_slots,-1678.0,-15058.825,9130.099999999999,1,2000,31,47492,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,ALL,overreserved_GPUh,-70210.8307683079,-217987.10338583795,57367.77300812318,1,2000,31,47492,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,ALL,Q90_pinball,-11.353489672828672,-42.443122034101734,34.71657344616825,7,2000,31,47492,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,ALL,coverage,-0.0007159100480080856,-0.0014121083875826086,-0.0001788646493079999,7,2000,31,47492,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,ALL,GPU_coverage,-0.0012553587593297922,-0.004737708425886903,0.0009203917956575402,7,2000,31,47492,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,ALL,missed_GPU_slots,-1678.0,-9612.2,5421.524999999997,7,2000,31,47492,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,ALL,overreserved_GPUh,-70210.8307683079,-227742.30854131217,22045.621194587147,7,2000,31,47492,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,PENDING,Q90_pinball,-14.595456923342267,-41.006458338855616,2.1829508349449416,1,2000,29,40419,0,0
