fold_id,date,actual_GPU_h,selected_method,raw_mean_GPU_h,reconciled_mean_GPU_h,Q05_GPU_h,Q10_GPU_h,Q25_GPU_h,Q50_GPU_h,Q60_GPU_h,Q70_GPU_h,Q80_GPU_h,Q90_GPU_h,Q95_GPU_h,raw_crossing_count,mean_reconciliation_error_GPU_h
1,2024-11-26,1357.153333333333,BR-B,811.2851084746761,970.8399084355633,0.4289646048871057,3.209433983033663,54.567853469950016,631.188855513056,631.188855513056,962.4959530548127,1627.2811729894934,2295.080535747051,4731.833785951382,1,0.0
1,2024-11-27,11230.865277777779,BR-B,2137.486404701863,1591.503314517962,102.2632536187604,105.0065322768992,119.2108419211887,1078.0981932630857,2143.5586771563576,3056.0980091430283,3083.722866506438,3083.722866506438,4016.0852639336276,1,0.0
1,2024-11-28,1709.4508333333333,BR-B,1235.4942440644954,2233.9371863179467,105.49183123118628,152.6351322132156,839.8604453594559,2181.343827305687,2849.0452822573357,3341.5273179046367,3390.167873532429,4064.1997117965857,5308.873348662882,0,0.0
1,2024-11-29,811.2977777777778,BR-B,1462.143321415397,2034.9120257218613,103.40594047051287,110.40882128022785,806.603565582984,2123.14564426585,2369.180661331381,2482.9543834209085,3443.7407281389856,3996.677667720098,4718.7479310305935,0,0.0
1,2024-11-30,52.59999999999999,BR-B,596.6238180825592,736.6181282752477,6.331248704837742e-23,0.12591590998941,57.24842582610098,202.23335738086584,455.6766022601713,913.1914319301766,1201.9116701414764,1833.3623859439936,3935.798194645269,0,0.0
2,2024-12-01,13491.790555555555,BR-B,1028.0041733797068,1911.800803238883,0.0692173648259622,87.77168464046457,229.0153896931594,1189.1092351316724,1349.3776441904542,1349.3776441904542,3797.5058653333326,3797.5058653333326,9529.095921525011,2,0.0
2,2024-12-02,899.9861111111111,BR-B,1244.0635402446658,1429.3290584251802,7.784515794112343,41.41692399953835,264.0211623570501,1388.2194995277348,1388.2194995277348,1544.0667609624652,2491.185807424684,2491.185807424684,5328.996534714197,2,0.0
2,2024-12-03,16920.86111111111,BR-B,3669.321421138037,3381.4435362897693,7.184806089560995,122.30324172777797,246.08043673870733,1545.5616770258014,1769.308257721777,2695.7179101113134,4917.259427299077,4917.259427299077,23226.159390298264,1,0.0
2,2024-12-04,4682.834444444445,BR-B,2433.8363839018866,2742.7127293922968,7.064332202174508,299.6128847073827,654.017393473364,1384.8370362562812,2243.956271543886,4107.198548907674,5434.734782078735,5838.132570908312,9634.970038609603,0,0.0
2,2024-12-05,1556.831666666667,BR-B,671.4089416353927,1092.8708061359334,0.0,38.984039928122094,287.36689690832276,1147.1505414219157,1147.1505414219157,1462.1041402702951,1462.1041402702951,1728.3814572802876,3919.775820271321,2,0.0
2,2024-12-06,4.036111111111111,BR-B,917.928000884143,1433.238379498014,0.5185186682790075,127.26849563128035,213.29745158430043,1246.186969609203,1428.5616026538044,1428.5616026538044,2711.564002023629,2711.564002023629,5326.592135351978,2,0.0
2,2024-12-07,16.805555555555557,BR-B,1370.7908447407128,2035.9805332528483,0.7748381038349934,78.97565490414169,250.62849357945277,1192.7862072590428,1781.3851219028168,2201.90089803793,3615.109743258623,4251.8174741816365,9205.809107131516,0,0.0
2,2024-12-08,0.7977777777777777,BR-B,2398.6924572597127,2139.2094926338305,0.2892214254600316,83.40858167579688,299.6623181837087,1417.622404969256,1417.622404969256,1603.2644087020624,4251.51125355401,4485.1888293093025,10122.687859096652,1,0.0
2,2024-12-09,2.1747222222222224,BR-B,1062.9490966270216,974.822492382179,6.1718105651245e-20,47.70570126775749,253.1169684951094,1137.3321868306525,1137.3321868306525,1137.3321868306525,1137.3321868306525,1137.3321868306525,3918.6110106602973,3,0.0
2,2024-12-10,149.5911111111111,BR-B,757.255955569394,2302.990913349306,9.10627280189597e-22,43.54504677027012,221.1967263548402,801.4812760362285,801.4812760362285,2358.4353358772437,2949.918470893045,4486.919807485207,15555.13795003905,1,0.0
2,2024-12-11,0.0,BR-B,1388.3300375065853,3251.37006918533,0.0,30.624550876630448,155.45949574896477,374.27399203598594,1136.370423430262,2506.8794697029302,3513.7708811969424,4524.879996773938,27955.329188673564,0,0.0
2,2024-12-12,0.0,BR-B,1300.5329025553601,4001.0328104347736,0.06285084879578526,26.323668925243158,26.323668925243158,377.8918582857333,636.4871769054331,1125.3417100191107,4173.727908776563,8006.886102179131,36439.03711346656,1,0.0
2,2024-12-13,13.54111111111111,BR-B,1300.5329025553601,3976.096493986337,0.06285084879578526,26.320383133278256,26.320383133278256,375.04928073827676,581.8351555125442,1124.3260946081407,3985.016749179996,8006.886102179131,36439.03711346656,1,0.0
2,2024-12-14,11.863333333333333,BR-B,7124.136399542594,5084.611606715896,7.019270713475254,253.78756404857882,998.3438057557374,1955.7145146251771,2334.080563725096,2836.3836199731168,7587.879849775224,9796.862769539495,33415.84656978892,0,0.0
2,2024-12-15,868.8622222222224,BR-B,4166.383073287257,3309.6652606077987,0.15824090837883506,182.44683610912816,918.2666480010639,1451.3984067971596,1451.3984067971596,2505.4233508212096,5915.229540382036,7683.449011736535,17203.958032783485,1,0.0
2,2024-12-16,142.8438888888889,BR-B,799.7005313351541,2266.2593985442477,9.081882064598772e-20,43.252299726243244,226.68884132070832,705.9804133684169,1167.320308616222,1167.320308616222,2825.7191116359986,3176.8857516824105,17849.96564939978,1,0.0
2,2024-12-17,194.65666666666667,BR-B,1720.630059285256,1629.8879854391241,1.7191434285885344e-19,74.39433232347238,371.207101151121,1389.4202508183107,2366.8001435878955,2548.6022157178422,2548.6022157178422,3724.3875372066022,3724.3875372066022,2,0.0
2,2024-12-18,3526.7586111111113,BR-B,3716.5513746631473,3133.0741344904554,0.0023049145053744636,220.26686480498265,846.9047091470694,1722.448208285941,2554.7179366088517,4750.243281392834,5571.320931257549,8137.16718929626,9897.628569850296,0,0.0
2,2024-12-19,1231.8741666666667,BR-B,1823.7838686553018,2685.1580989986496,6.5535265152782465,308.99216992085627,994.344168197906,1796.386042618775,2568.867304108368,2975.647324133352,3789.8722178751905,6855.689869851274,9238.874020926865,0,0.0
2,2024-12-20,1505.970277777778,BR-B,1700.0835485034208,1437.8328283447388,0.0,5.527186509472776,72.31552709886049,1380.681214010261,1528.075845507977,1528.075845507977,2520.079083163771,4114.019999007508,4200.30952638251,1,0.0
2,2024-12-21,0.0,BR-B,3365.471481941398,2846.601581876541,0.0,51.08787401693871,315.13697663382385,966.6615962065833,2008.247789303314,2008.247789303314,6468.638214944018,9038.227205900554,11772.25600019099,1,0.0
2,2024-12-22,0.0,BR-B,1103.6425880855063,3388.8378744147076,0.0,18.86172561205251,18.86172561205251,436.3284993276503,1219.8376291397944,1303.630504532398,2974.8904936357,8285.860319962889,28473.953101609957,1,0.0
2,2024-12-23,0.0,BR-B,1282.8072754869752,4059.624411194973,0.0,15.082501577855293,15.082501577855293,436.5394766075647,670.0435297668333,1326.5217385787269,3833.1918505901945,8837.356758823003,36439.03711346656,1,0.0
2,2024-12-24,2.2211111111111106,BR-B,1254.6365616528421,3977.317187959965,0.0,29.247515403296724,29.247515403296724,196.59857658730624,403.43242815845207,2103.7725206849445,3921.231319634186,7700.855676074978,36183.07173177087,1,0.0
2,2024-12-25,1.2155555555555557,BR-B,1744.0176287778197,4218.655518655032,0.0,29.247515403296724,29.247515403296724,232.10176899721927,965.1091847565756,2559.1651050854034,5167.996223173184,7817.413643669313,36183.07173177087,1,0.0
2,2024-12-26,6819.274444444443,BR-B,3004.258134940943,2807.172962242545,0.14846395623271205,39.85375870610087,241.09416211062003,1890.6107242765986,2368.2835344049345,2545.6938095397586,4289.035805880956,7892.761843278751,12157.897189016236,0,0.0
2,2024-12-27,1540.4844444444443,BR-B,1673.2803284451577,2616.6366447549426,4.735206609534794,349.3444438185435,1063.7555482828197,2217.468520714474,2689.6695113231935,3200.431994917565,3200.431994917565,5318.982658463763,8967.492127935486,1,0.0
2,2024-12-28,3842.453888888889,BR-B,2518.3574812469446,2161.006468262639,6.744726330117731,114.20149402427359,213.80630850172923,1585.05938792793,2163.3000366832434,2163.3000366832434,3464.7402894198717,4372.569379432589,9624.760934155182,1,0.0
2,2024-12-29,275.50777777777773,BR-B,2551.1203681592597,2437.995807561419,0.1945201761699495,216.1943751078353,294.0668779595932,1435.2752457312586,1666.1432834284394,1666.1432834284394,4975.908510642272,6416.770684234516,10590.6390450004,1,0.0
2,2024-12-30,25406.009166666667,BR-B,1087.2418293936012,1318.0055626712704,1.2601251657603824e-19,84.93754367179318,295.04574337754843,1425.527226487353,1616.8328029023914,1964.696643948193,1992.3720780240365,1992.3720780240365,3922.8978220537288,1,0.0
2,2024-12-31,1169.9105555555557,BR-B,1012.4908136192842,1598.0527464047198,0.15805008712001495,77.66835836878226,198.7877451761501,886.7101921440313,886.7101921440313,1749.6230315008609,3900.3143093176836,3900.3143093176836,5988.718635410507,2,0.0
3,2025-01-01,2538.8849999999998,BR-B,2284.74084610512,3412.506789427383,85.13782567930281,138.24705726395203,461.9588934788524,1480.0246617691676,2731.014036393671,4496.662322739968,5776.273871063054,11603.370861666643,11603.370861666643,1,0.0
3,2025-01-02,361.53111111111104,BR-B,1129.8791417246634,1259.1989931017624,4.5028256495146915e-17,20.13105098290944,206.83098390508448,984.4984856806182,984.4984856806182,1084.4876960844235,2068.245555482784,2217.0070231856935,6180.450076861822,1,0.0
3,2025-01-03,1410.8011111111114,BR-B,621.291072506422,1233.5782910384473,0.0,3.4535035626268464,252.6895046785748,874.7042229920389,874.7042229920389,874.7042229920389,1789.137944191598,1789.137944191598,7221.090878545674,3,0.0
3,2025-01-04,332.95000000000005,BR-B,1601.0356767330838,3217.22162983293,0.0,11.41395323014744,145.99927863212875,1159.331953417582,1510.5516999970284,2762.92070986885,5086.080998187823,10280.83716335039,17026.388785050178,0,0.0
3,2025-01-05,2.934444444444445,BR-B,1680.8552408468395,2226.841822703146,1.4516151321398316,61.09999097916299,161.27938259822776,1126.1359065539186,1126.1359065539186,1498.2372002863644,2539.2586448295924,5017.902785736477,14647.832109420193,1,0.0
3,2025-01-06,0.7022222222222222,BR-B,9551.14891272024,3280.063296833465,0.803434844362,25.074758319901882,98.90899813867743,949.7849640127855,1424.10530888371,2058.927847004683,4277.0591633397435,12958.057474155745,17915.17136764907,0,0.0
3,2025-01-07,8552.032777777777,BR-B,1152.8379082975218,1533.0999251379967,0.0,20.78291495635942,336.43674220242775,511.938240338737,887.2368967360544,3010.219204886636,3937.5979319213075,3937.5979319213075,3937.5979319213075,1,0.0
3,2025-01-08,25097.630555555555,BR-B,2496.5305196603545,2471.6920873085555,0.349412004729437,39.197445024166605,181.49857507691632,1000.2944600777372,1000.2944600777372,2646.2611370705913,3774.2309867041185,6088.209234259262,14102.673872294765,1,0.0
3,2025-01-09,4180.303888888889,BR-B,1908.0258522468753,2207.8666566828856,85.18597440747821,181.36316461198186,536.0008585702549,1336.8661557999035,1759.4093212799924,1759.4093212799924,3091.964044870846,5539.469438662057,10208.682220258066,1,0.0
3,2025-01-10,4239.068333333334,BR-B,1853.740917854124,2202.669895955173,86.45267815293901,178.15350342881845,450.7426738553431,1413.8982840526978,1749.545715165752,1749.545715165752,3143.9222732271173,5509.171027472719,10177.342171389526,1,0.0
3,2025-01-11,2867.160833333334,BR-B,2241.153733831245,2858.195804879892,86.45267815293901,180.47126783966803,442.92311602789164,1475.1030522121046,2570.401633162497,3936.1687286251254,4246.661378371492,8620.15259231819,10201.366019359768,0,0.0
3,2025-01-12,1196.9533333333334,BR-B,2869.4543372798153,2750.804763225091,86.81531034966731,184.71872632827598,433.74227067536174,1202.8516337480128,2367.389121528254,3171.5271225066613,4015.176874402787,9054.751021179198,10587.448184571387,0,0.0
3,2025-01-13,2625.0761111111105,BR-B,2149.74342622776,2088.5743105973397,0.029717087054195096,34.14229465021557,124.12093923777239,791.6038251032614,1334.9865498665908,2107.0370743284716,3755.4662659229675,8013.693373989073,8013.693373989073,1,0.0
3,2025-01-14,3371.7486111111116,BR-B,2075.6403710788927,2487.317450392995,82.1214013760544,180.91193370436264,220.40229240968003,1039.696039499825,1435.2840733763087,1875.7086563169833,3549.8510289834294,9077.742030520883,11601.664778242819,0,0.0
3,2025-01-15,5120.106666666667,BR-B,2824.0328522644713,2908.9979714462174,81.65486185712648,159.40954308595494,516.957272021921,1395.5771990817639,2416.640302102002,4056.2243649197912,4864.33306335859,7524.029311854518,11217.246224366898,0,0.0
3,2025-01-16,1552.3119444444444,BR-B,1911.382942651007,2107.942719201217,0.5577706623571747,181.94926659272434,516.957272021921,1271.9448767182048,1301.6183026420717,1315.5716329738925,3220.8638790626537,5183.3161434192125,10548.934129171937,0,0.0
3,2025-01-17,1078.0766666666666,BR-B,2475.935694542573,2613.66805189737,1.494189839307522,106.2856737415586,469.7279820201378,1144.584421048463,1975.2987541144832,2171.691093671327,3755.6052287803823,8019.868195576562,12225.732371638616,0,0.0
3,2025-01-18,882.2744444444446,BR-B,2069.9231678838337,2772.48998903341,86.81531034966731,187.75962958630276,434.9223691460756,1511.5580568963255,2561.5157511905804,3989.7757774897177,4246.661378371492,7343.973358070944,10201.366019359768,0,0.0
3,2025-01-19,13419.589722222223,BR-B,2479.3878100164407,2494.3673533202045,82.59128103407681,172.4804239746662,543.3859675792553,1089.335302071061,2208.98688848318,3102.736720481989,3805.594656805553,7111.209977272903,9687.220247924743,0,0.0
3,2025-01-20,5296.009722222222,BR-B,2582.7059815423117,2234.0300566739293,1.087121502502681,56.84154212151957,415.565098882734,1120.462868834139,2209.9049144204564,3143.9620982690576,4202.622016514755,6537.6375300045365,6707.981718077354,0,0.0
3,2025-01-21,2228.683611111111,BR-B,3394.9400694242972,2618.3150578112936,0.22260806637177993,27.07782852414073,186.67089838825873,1074.5257492508038,1268.675995671785,1939.9146557153524,4814.4610529097945,10145.016269262918,11027.106705772634,0,0.0
3,2025-01-22,5470.154444444444,BR-B,1577.636583877882,2404.2624518571465,0.0,31.504587962767445,234.61332471651164,1351.488367620254,1913.8282672737753,3297.9054412455966,4825.042130535431,7426.675199190284,7426.675199190284,1,0.0
3,2025-01-23,2366.793333333333,BR-B,1895.3576968146906,2149.276199976165,81.00694894787983,167.16415998122494,402.47045781507666,1408.3848632292154,1856.9501693528175,1856.9501693528175,3147.1281796432295,4798.3166719499995,10047.282905969163,1,0.0
3,2025-01-24,15893.229166666668,BR-B,1509.8344347588516,2170.496265950949,17.482328316495146,144.8709358765392,144.8709358765392,1043.3917643517525,1335.5203362084326,1335.5203362084326,2080.56546753837,8308.892419757432,11264.036084338168,2,0.0
3,2025-01-25,1319.206111111111,BR-B,2784.27366087928,2960.9687315563383,81.75876917932608,164.8087157742297,438.96583979511337,1378.2403885492622,2591.5751375646582,3972.7863432857093,4909.704853438027,7761.462442951176,11731.391995801923,0,0.0
3,2025-01-26,1846.6297222222222,BR-B,2428.7654538782676,2649.4262698864904,81.75876917932608,164.77972430123336,423.393711617647,1112.287184810546,2353.372198595041,3365.0195701882963,3971.620640059834,7145.641023530357,11234.17429937932,0,0.0
3,2025-01-27,1.5599999999999998,BR-B,2792.0359123482335,2448.919780553982,81.669531127386,160.44542827295456,501.3851438444546,1038.2979729831968,1751.4170446739195,2796.0367398149365,3894.956118643636,7145.641023530357,10194.757090308749,0,0.0
3,2025-01-28,255.0663888888889,BR-B,2884.1314909370612,2561.6629320710836,86.3487708307394,170.513830184596,501.3851438444546,1231.790185234821,1971.0206139938032,2880.215917333709,4533.86678383949,7047.617213036341,10069.512767478773,0,0.0
3,2025-01-29,420.6133333333334,BR-B,1154.8380200743106,2424.828525875455,0.5059902861972533,83.5496874271989,223.81954279626243,1219.4883650954732,1931.0148587318004,2749.975972317684,2749.975972317684,7060.742967982983,11808.117766331594,1,0.0
3,2025-01-30,15001.173888888889,BR-B,1715.0689539547761,2071.3706930793123,1.494189839307522,201.64725687923672,517.3743750361691,1324.5487506360678,1334.1901835932356,1517.0927619452827,3300.095835074451,5090.670069633317,9585.131513347991,0,0.0
3,2025-01-31,1217.6011111111113,BR-B,1452.1708269150195,1983.5701932859786,0.0,71.52220636656043,448.41605522487515,1148.5412507115198,1250.1748644526683,1537.2001478199768,3385.021620212052,3654.3833263879815,10592.288400030176,0,0.0
4,2025-02-01,1364.5588888888888,BR-A,3228.078024755506,3228.078024755521,147.118026254686,557.9778774676588,1314.4421705459076,1980.7973444150819,2870.531489411061,4179.018904509653,5013.836241517527,5930.837363354067,12007.559331499378,0,1.5006662579253316e-11
4,2025-02-02,631.2508333333334,BR-A,695.7021169268098,695.7021169268171,1.2300438805269818e-15,1.2300438805269818e-15,7.046098736714344e-14,1.1042535175332569e-13,1.1042535175332569e-13,1.1042535175332569e-13,1.1042535175332569e-13,337.185574453261,8938.842651237632,2,7.275957614183426e-12
4,2025-02-03,11458.744166666667,BR-A,580.5628201225384,580.5628201225384,0.0,3.2951265480439585e-14,5.319151906338383e-14,5.319151906338383e-14,5.319151906338383e-14,5.319151906338383e-14,5.319151906338383e-14,1225.2120348193105,6515.625566814534,1,0.0
4,2025-02-04,4060.838888888889,BR-A,1984.5564011056822,1984.5564011057716,0.0,3.50267598696943e-15,4.9668952525512015e-14,817.5864748527191,2325.11752675977,2325.11752675977,3216.1398113890396,5595.827237520424,8468.723182688744,1,8.93578544491902e-11
4,2025-02-05,2789.4866666666667,BR-A,3706.4241400178216,3706.4241400177852,6.672238991548161e-16,414.83197356707524,956.2153923392493,1968.062907562406,4510.29382414627,5123.640089607991,6006.762748140869,10055.28335937605,10814.279163027866,0,3.637978807091713e-11
4,2025-02-06,3785.293611111111,BR-A,2911.7068784782978,2911.7068784782996,0.0,70.85740216489523,261.1988997223777,1254.2708133238616,2175.111473874427,2525.5778942843035,4773.327799863265,10092.487436257532,12380.609219521923,0,1.8189894035458565e-12
4,2025-02-07,233.4488888888889,BR-A,2791.180811506601,2791.1808115066115,0.0,197.11073173183829,546.5840803756444,1037.5914977458592,1641.7380135570481,2207.0436924887213,3756.2922222916372,10872.670139805343,12061.556757781758,0,1.0459189070388675e-11
4,2025-02-08,903.3786111111114,BR-A,4116.939597274009,4116.939597273923,643.192772059461,1014.3107693932076,2109.2315363607363,2683.2941558865978,2718.119479784669,3063.166673255605,5341.106732698612,12135.265974847835,14046.160549204871,0,8.640199666842818e-11
4,2025-02-09,0.9844444444444446,BR-A,3494.0106657782394,3494.010665778202,831.0245782667748,1216.3254326423885,2294.7293726037315,2785.4127376182987,2785.4127376182987,2972.4338998595745,3652.679478106568,5884.360410595392,13083.713775825441,0,3.728928277269006e-11
4,2025-02-10,0.6422222222222222,BR-A,399.5275839548041,399.5275839548004,4.500064443475871e-15,4.500064443475871e-15,4.500064443475871e-15,1.3685893281419382e-13,1.4121413524780603e-13,1.8432369257581621e-13,2.7444237512019584e-13,1457.892572293407,3869.141880437264,1,3.694822225952521e-12
4,2025-02-11,3.945555555555556,BR-A,1067.941556029836,1067.9415560298362,2.3830427344895085e-15,7.330628836390463e-14,1.152069298150656e-13,2.876472363047183e-13,2.876472363047183e-13,2.876472363047183e-13,2.876472363047183e-13,3521.234575466961,10717.986171597518,1,2.2737367544323206e-13
4,2025-02-12,3.6722222222222216,BR-A,2726.561388089167,2726.5613880891888,3.2943990238320408e-15,3.2943990238320408e-15,3.2943990238320408e-15,405.8724294999582,3090.8699652580426,4584.891930708378,5517.746681973211,5985.921869517425,11829.849532252345,0,2.1827872842550278e-11
4,2025-02-13,2978.1858333333334,BR-A,2517.30561971942,2517.305619719506,1.6867664154306649e-15,4.1030665887424094e-15,2.0383510649245617e-14,123.55487880747279,1717.4475752016194,1884.1503560996714,5756.732959846499,7973.113481765389,12824.892209080199,1,8.594724931754172e-11
4,2025-02-14,568.8058333333336,BR-A,2551.441471117,2551.441471117016,0.0,202.39084589785244,786.966368830555,1420.3061380510956,2085.1239622366493,2214.624616656117,4263.467088963851,5464.70318153064,11454.416442689577,0,1.5916157281026244e-11
4,2025-02-15,1.1677777777777778,BR-A,4310.0717934195445,4310.071793419617,668.7251791553136,1059.7201216292399,2445.4931136727764,2545.1873410788635,2545.1873410788635,3598.431622957361,7056.489009590363,9647.064628421444,15678.644545365618,0,7.275957614183426e-11
4,2025-02-16,1.1766666666666665,BR-A,2775.6150258993866,2775.6150258994567,0.0,2.1175211361275492e-17,2.1175211361275492e-17,38.50674586871936,1098.145847711202,1837.42264524907,6428.133564156677,11674.335957863503,12759.079237612981,0,7.003109203651547e-11
4,2025-02-17,1.221111111111111,BR-A,2914.3056917585245,2914.305691758542,26.091172993557997,33.080394247601745,185.3588146331723,1059.7590861986441,2306.317768911907,3573.2741749547477,6483.324398498781,6756.328637347715,12579.93239080327,0,1.7280399333685637e-11
4,2025-02-18,257.62999999999994,BR-A,3350.2013228850747,3350.201322885153,535.2642303290686,818.7928020721403,2111.61025107226,2459.241755940959,2885.1278646051387,4083.1677103321163,4682.504856267016,6869.40694598461,9269.364051064878,0,7.821654435247183e-11
4,2025-02-19,1826.8416666666665,BR-A,2210.134357167115,2210.134357167115,3.9300835656477577e-16,3.9300835656477577e-16,1.6212473327698845e-15,2.911882623319347e-14,2439.8574970584737,4097.812218619508,4097.812218619508,4097.812218619508,11190.003297878706,1,0.0
