fold_id,date,actual_GPU_h,mean_GPU_h,Q50_GPU_h,Q90_GPU_h,Q95_GPU_h,expected_excess_u90_GPU_h,conditional_tail_mean_u90_GPU_h,CRPS,p60,p70,p80,p90,p95,u80_GPU_h,u90_GPU_h,u95_GPU_h,burst,body
1,2024-11-11,668.8527777777778,3163.603511983962,7.50950828036973e-15,11177.032567517173,15549.177677440039,1610.2906092919425,10578.930388318646,883.8144771198222,0.7097018438220506,0.5036103288565104,0.3574371592946423,0.25259937949902306,0.17994681725578562,2952.4059444444456,4206.22475,6099.794069444442,False,True
1,2024-11-12,7713.995555555557,3236.56945580503,8.495847155668382e-14,11220.035462274129,15578.859284186485,1619.8974317546542,10579.999851313221,3971.3415642214395,0.7098016093395227,0.5040838083034946,0.35693726606697185,0.2541184247485091,0.18101682806082597,2952.4059444444456,4206.22475,6099.794069444442,True,False
1,2024-11-13,2175.9825,3636.674236395278,1256.5501934755284,11224.50938232182,15574.427160683445,1621.0650522216856,10566.265414655196,858.3272417552271,0.7101355971855844,0.5048273469555046,0.3583931921409829,0.25484145905927624,0.18108088379182355,2952.4059444444456,4206.22475,6099.794069444442,False,True
1,2024-11-14,2760.584722222222,3151.9855581269385,5.2780289892308056e-14,11166.623632335337,15519.157228252001,1608.5041154019937,10547.353582229613,1382.7582565474136,0.7093496489310278,0.5035683503711982,0.35812731702956446,0.25387390095206136,0.1795594848785009,2952.4059444444456,4206.22475,6099.794069444442,False,True
1,2024-11-15,526.8247222222224,3602.2113342171456,1629.3535833519672,11169.222443754024,15528.334117930446,1611.7192537581354,10541.735367460004,992.9308216199865,0.7101775050828364,0.5043398050759528,0.3584341478287813,0.25437754412277563,0.179891173634016,2952.4059444444456,4206.22475,6099.794069444442,False,True
1,2024-11-16,1534.3700000000001,3809.5413482525173,1524.2390662069888,11199.73841407714,15546.009048460017,1614.859067953123,10560.175511129677,675.1729857998416,0.710122708401558,0.5040919738305163,0.35831820877106674,0.2541403598628848,0.18035988900477232,2952.4059444444456,4206.22475,6099.794069444442,False,True
1,2024-11-17,1444.986666666667,3284.7578261104663,485.10942549694823,11187.166145083796,15549.41442321308,1614.3335805119648,10564.215467093278,957.4840392045385,0.7100786783958029,0.5035995172356212,0.35820801152853476,0.2540308915220323,0.1802963266154758,2952.4059444444456,4206.22475,6099.794069444442,False,True
1,2024-11-18,2208.776944444445,3140.860865824675,1.761013253775228e-14,11154.36292021492,15523.753572060761,1608.1642561061471,10546.013771184582,1248.2227456211263,0.7094099787758413,0.5043368633240994,0.3578775210189635,0.25383440958928893,0.17950432160367988,2952.4059444444456,4206.22475,6099.794069444442,False,True
1,2024-11-19,66.29583333333333,3157.6987265980288,2.9948958006190175e-13,11150.843260962305,15514.669223777859,1607.341243984727,10542.769249866644,808.1408603658851,0.7096274457262692,0.5033684815018177,0.3578324244242457,0.253669246155847,0.17942730333249748,2952.4059444444456,4206.22475,6099.794069444442,False,True
1,2024-11-20,2.4311111111111114,4246.071327597163,2461.274205013615,11229.607708390773,15582.325996075448,1622.0849828247854,10564.17698889983,2170.7760268669585,0.7123902976879332,0.5058687974169893,0.35989506110685915,0.2551392377969099,0.18118223793518173,2952.4059444444456,4206.22475,6099.794069444442,False,True
1,2024-11-21,3559.4005555555555,3157.3602969521735,2.2294083036584165e-14,11187.09390340856,15543.099663703397,1613.7559536095825,10561.940505754665,1636.0384613074393,0.7098149766173338,0.5039586567263329,0.3581344546264414,0.25396749812067543,0.1802246827228586,2952.4059444444456,4206.22475,6099.794069444442,False,False
1,2024-11-22,2161.7783333333336,3355.9517546015304,622.3879656312529,11214.60504206505,15549.068422146804,1617.7233775489326,10559.240046683059,1042.255293901957,0.7097131073126668,0.5037319985540459,0.3584575221970798,0.25464992879141707,0.18065381461506372,2952.4059444444456,4206.22475,6099.794069444442,False,True
1,2024-11-23,8080.208055555557,3893.2541715211455,2264.223787927971,11188.307616922753,15553.94163771539,1614.0432482997023,10563.072004841906,3692.534313061943,0.7105666741531859,0.5041672145633216,0.35835284737670214,0.2540417115359318,0.18025904997101236,2952.4059444444456,4206.22475,6099.794069444442,True,False
1,2024-11-24,1132.5663888888892,3619.631618836175,1608.4450824557368,11190.089517550821,15540.1110302397,1614.5657216946538,10540.766125537644,822.8463907971013,0.7108488334857285,0.505121784388377,0.35858849585466596,0.2549409167558692,0.18021331134798038,2952.4059444444456,4206.22475,6099.794069444442,False,True
1,2024-11-25,1913.0413888888888,3210.7434178951453,221.19003119098673,11187.796343260488,15548.027813097975,1612.5680610011284,10581.783415888633,1101.0741944057727,0.7097718182415261,0.5041451078927938,0.357973071630859,0.25297810655656056,0.18018725996886448,2952.4059444444456,4206.22475,6099.794069444442,False,True
1,2024-11-26,1357.153333333333,3376.5667454872923,842.2477291088628,11166.11491878385,15532.048800032118,1610.2158992740162,10541.906136576727,855.0573816015312,0.7099409656415284,0.5042882952363938,0.3581139315417361,0.2541421611892916,0.17973728628116561,2952.4059444444456,4206.22475,6099.794069444442,False,True
1,2024-11-27,11230.865277777779,3909.3726607187273,1830.4736992171565,11185.078742001988,15542.162011864091,1615.3381748162208,10537.732084016498,6107.618160429869,0.709908433560645,0.5043542226123591,0.3588652524684154,0.255116871551734,0.18029005037100496,2952.4059444444456,4206.22475,6099.794069444442,True,False
1,2024-11-28,1709.4508333333333,3595.035920123799,2098.1973127320234,11166.920815870475,15525.42680400136,1609.8772304870454,10546.664303918209,851.0353832046808,0.7102620492876058,0.5046010431896611,0.3577596968768508,0.2538703511143694,0.17972660832936843,2952.4059444444456,4206.22475,6099.794069444442,False,True
1,2024-11-29,811.2977777777778,3648.0842661262836,1859.0841417875304,11160.565354873674,15512.553303174853,1606.868215516661,10534.813414188697,942.6192796809732,0.7103570602591515,0.5045976164130207,0.3579072122435103,0.2537210082413326,0.1793632443890386,2952.4059444444456,4206.22475,6099.794069444442,False,True
1,2024-11-30,52.59999999999999,3296.2960269841305,756.912300803962,11192.879150966684,15545.07552424528,1613.8884327875853,10574.709355682035,914.7463659121163,0.7099974212027342,0.5045617395132606,0.35808640417693977,0.25327649924894363,0.18034033614002068,2952.4059444444456,4206.22475,6099.794069444442,False,True
2,2024-12-01,13491.790555555555,2127.605167952444,1.7729322539126898e-14,6941.853357023531,10477.074032238917,858.5496500576187,11827.854531519595,10229.523140016172,0.6011095380017448,0.36438171559167587,0.22582863699966596,0.13572227460389688,0.07668280234299105,3162.5224444444457,5502.999555555557,8736.33981944444,True,False
2,2024-12-02,899.9861111111111,2551.946664519589,1133.2847178253257,6622.9581110477575,10470.833261461059,840.8112541119115,12100.629626134845,453.5483842043516,0.6102600123067099,0.3848457731264227,0.2255608362549056,0.12744140247674624,0.07652015611851283,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-03,16920.86111111111,2965.8357438658186,1718.629314133273,6777.611399051829,10498.19211028299,878.2516053996242,12239.55119547477,12726.16186388034,0.6078519385873073,0.37430922816964896,0.2243386512906218,0.13047045951661995,0.0770012642085638,3162.5224444444457,5502.999555555557,8736.33981944444,True,False
2,2024-12-04,4682.834444444445,2681.78183405348,719.0901561954156,7893.960245772665,11165.040306682902,1004.5138710122078,12658.632278452953,2293.232377877392,0.5996053196771453,0.37967231751546665,0.2311552340531108,0.14049230738397137,0.08896025133047344,3162.5224444444457,5502.999555555557,8736.33981944444,False,False
2,2024-12-05,1556.831666666667,2416.037216207479,565.5732668243584,6550.021353275446,10483.813818605864,949.040058751306,13080.520180595224,703.068669998811,0.6018787927615346,0.3602029476421345,0.2218178738217917,0.12532663650134993,0.07687296097025424,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-06,4.036111111111111,2580.2311951971587,729.5025391543704,6780.305153770074,10683.473857495017,1023.4228327269709,13595.547669164966,596.8646779532737,0.6054422069337281,0.3695367334347923,0.22397116858894903,0.1265432435579147,0.08012765225870111,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-07,16.805555555555557,2418.396761639343,400.92808522646806,7059.136840346556,10537.998030912968,865.7849992617835,11801.854541303808,564.9366320824156,0.600568777370807,0.3595037064815554,0.22238357222335786,0.13756233315049007,0.07772243158763595,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-08,0.7977777777777777,2878.7158146798915,1627.1047113099644,7058.508337610117,10579.791379479808,879.2210907825927,11945.378066907075,1143.4328065704722,0.6050342110090985,0.35847406069087906,0.2211950762574597,0.13630378536114604,0.07848000942679775,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-09,2.1747222222222224,2546.3000710622464,1218.7768616873393,6682.185762113186,10491.07099270718,851.7827264861648,12148.527265436189,853.9729026552341,0.6058742757516224,0.366762352592207,0.22294630877668348,0.12825980589982355,0.07698637120292556,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-10,149.5911111111111,1890.2356942337042,2.634147551049091e-14,6620.580499800828,10378.370931430982,825.3393091371684,11905.631771892378,339.9231917391205,0.6004655166986669,0.3596959701368775,0.21649612416074054,0.12881192884320972,0.07523025400395515,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-11,0.0,1955.598241728046,1.2688853829276052e-13,6525.111540753571,10560.412485559957,893.6366740557263,12751.18929205507,255.5593541680846,0.598150447233479,0.3787510868754957,0.217772280780894,0.12331553962579661,0.07808385812955479,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-12,0.0,1935.791379268821,1.6773791335315356e-13,6590.04750591602,10588.147660974886,866.4458518117763,12475.420398425962,259.15732795923736,0.5938770495237509,0.37604515555888995,0.2193358085874581,0.1242520057726351,0.0786768319751444,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-13,13.54111111111111,1949.3529387887274,2.0398699650514223e-14,6714.054584833641,10649.022860823145,875.0579984759759,12462.684141492638,269.6352546930475,0.5942953069646825,0.3763099977254039,0.21995890423085945,0.1256875020059326,0.07958579352667675,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-14,11.863333333333333,3389.934356488752,2194.7232499090887,6463.055275579021,10219.249568755287,806.4930074711568,11807.189171207958,1854.9245556458702,0.6332037176052732,0.40094694798913855,0.22653419014975634,0.1279913453991328,0.07231484345144767,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-15,868.8622222222224,3566.8842333882912,2362.4540045236054,7351.616806937512,10691.06740682551,920.9077866739729,11973.048087659488,1129.1926336845845,0.6125546441247923,0.36739551562359873,0.22482760241188898,0.1423616736674884,0.08043404897922307,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-16,142.8438888888889,2438.2812912574227,1.6368495595273893e-15,7205.886398491588,10700.66889063333,1317.9940511836626,15126.000685053388,361.7431325133398,0.6002156404974827,0.36834394115528074,0.22743380580051337,0.13684710799714428,0.08074388330629582,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-17,194.65666666666667,2951.1589563045536,1624.6769938890664,6776.922092104901,10656.252532937862,871.5572795427955,12368.1892036465,985.6093850455159,0.608021604518071,0.3687381133347348,0.22478622968092404,0.1270037513765155,0.07982067256146093,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-18,3526.7586111111113,3371.4256372267923,2185.698985130567,7194.0882735775685,10682.628943825857,899.4482580071876,12058.408923522533,898.8309725649606,0.6088918203127982,0.3755801570821607,0.22992302596899514,0.13723383748480159,0.08017166519305545,3162.5224444444457,5502.999555555557,8736.33981944444,False,False
2,2024-12-19,1231.8741666666667,2583.658372208895,649.832700565548,6971.602037767955,10629.769292649775,878.1279476659791,12126.9628587597,635.7077851557283,0.6040598714366293,0.38249295624983704,0.23472082327651078,0.132616776057038,0.07933107637725605,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-20,1505.970277777778,2911.946002725943,1729.4156279190615,6815.046594742718,10655.932152535886,873.0063633220036,12327.110365034425,418.9967451726893,0.6332037176052732,0.40094694798913855,0.22653419014975634,0.1279913453991328,0.07966996531018157,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-21,0.0,2972.953546233838,1471.1862586305278,6816.2582738058845,10676.11547149304,937.2119588545615,12857.061209709356,1225.4282149040378,0.5958554610103818,0.37729789306717765,0.21417055845363214,0.12741574257577928,0.08013640290781451,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-22,0.0,1914.5173164181958,6.637824192696698e-14,6560.079702864945,10587.843358358721,848.7226979877012,12346.243986574504,257.4962997471698,0.5943384180040169,0.3763372957957803,0.21844660502904953,0.12395083455831772,0.07848612924260295,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-23,0.0,1994.6813417597152,1.6886043285981969e-13,6733.883298227436,10645.043886919655,922.9127311968621,12829.066507071733,261.13921872952164,0.5947376604479593,0.37659009759551043,0.2192278418570923,0.12599431908114198,0.0797357191531917,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-24,2.2211111111111106,1947.0533540745755,1.9266396271090278e-13,6723.822112601253,10652.497729596518,875.3328214111511,12451.377920865778,262.35042802020735,0.5945161305253648,0.3764498240249628,0.21927545101209114,0.12593277832616767,0.07974110340449014,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-25,1.2155555555555557,1906.5131962629673,4.171236843102164e-14,6462.986919442278,10221.06190024334,802.1528781866625,11773.26327512153,270.396501996647,0.6332037176052732,0.40094694798913855,0.22653419014975634,0.1279913453991328,0.07231484345144767,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-26,6819.274444444443,3171.867911470932,1967.7607053381757,7732.985348564974,10906.91286926959,971.7867500709845,12028.308618327283,3359.997719050372,0.6245556507391369,0.3712289316349084,0.23506353959385778,0.14884310714428506,0.08409604538807322,3162.5224444444457,5502.999555555557,8736.33981944444,True,False
2,2024-12-27,1540.4844444444443,2418.9350283624144,532.0658216036504,6225.714909487868,10331.710131375681,820.0210171195829,12302.202159041004,612.698332664274,0.5970183638301173,0.37803424745584785,0.21358856209226704,0.12067709252181012,0.07425581017468035,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-28,3842.453888888889,3036.8275619999577,1857.1615875085758,6963.373057647415,10608.661750476273,874.6041304846651,12076.171149069663,1327.0005124641036,0.6035837482846764,0.3692895485927992,0.2243919445399372,0.13293419754572855,0.07889498891425017,3162.5224444444457,5502.999555555557,8736.33981944444,False,False
2,2024-12-29,275.50777777777773,2879.2202477961855,1496.942791456388,7476.834955095024,10864.807683374458,931.4349910054563,12161.215477297876,814.5874919129174,0.6028715816649768,0.36945191874612815,0.23125032202700524,0.13975796135438995,0.08352615256320928,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
2,2024-12-30,25406.009166666667,2635.564589627179,1336.696374709857,6726.545118986009,10593.899266073655,876.4294360507777,12380.116356444418,21294.201501468033,0.6042719525739512,0.36764587856642716,0.2253086289744216,0.12729890588880396,0.07871499816546697,3162.5224444444457,5502.999555555557,8736.33981944444,True,False
2,2024-12-31,1169.9105555555557,2281.8378820613016,9.540893788281215e-14,6989.343552610719,10668.678338842958,927.0924685550422,12548.214307320775,744.012379699544,0.5998311731358386,0.36441026916125563,0.22665504179178905,0.13167458359639123,0.08001857991699107,3162.5224444444457,5502.999555555557,8736.33981944444,False,True
3,2025-01-01,2538.8849999999998,2819.9031855077856,1.1656875171183055e-13,6897.789222302283,13243.360775479063,1361.1283665701112,17029.28787778683,1243.4656964287033,0.5935484464167851,0.3562270424729317,0.2063090061321706,0.12173368358302428,0.0686307421322389,3319.942055555556,5834.143722222225,10820.829777777777,False,True
3,2025-01-02,361.53111111111104,3068.5751158408575,829.9154480818652,7174.303004096379,13436.864010533729,1415.4525903926751,17113.70366433973,548.9023383993235,0.5934440807396958,0.3485276896624218,0.208061281307729,0.1254021077939879,0.07022971997383372,3319.942055555556,5834.143722222225,10820.829777777777,False,True
3,2025-01-03,1410.8011111111114,2627.681447830274,7.61301115380002e-16,7128.2899555544245,13376.214025914871,1415.6838325188237,17181.77773004434,914.0380499059675,0.5862063094095059,0.3465164201082351,0.20490345094954465,0.12476991099451719,0.0698756668803393,3319.942055555556,5834.143722222225,10820.829777777777,False,True
3,2025-01-04,332.95000000000005,2685.4788787823554,1.1530984439314923e-13,7599.863909999609,13843.697100027879,1478.777975528346,17241.063849838243,455.6904128427768,0.5897663422995499,0.34690079722840556,0.20971617104476944,0.129732433005401,0.07361909491871703,3319.942055555556,5834.143722222225,10820.829777777777,False,True
3,2025-01-05,2.934444444444445,2692.224556353595,108.07991152896584,6373.796545777711,12702.766796136893,1341.5368779802473,17525.49489713093,425.47488588952956,0.5811399530079396,0.36039816184719925,0.20183601719991717,0.11470487815456756,0.06423888413153298,3319.942055555556,5834.143722222225,10820.829777777777,False,True
3,2025-01-06,0.7022222222222222,5817.23013272426,3826.0093179568603,8979.4872945465,14903.67197116475,1663.281359503904,17361.72485340326,3951.3881744401483,0.620157261571509,0.384595029079873,0.23850940004818888,0.1444510312972869,0.08309562586589063,3319.942055555556,5834.143722222225,10820.829777777777,False,True
3,2025-01-07,8552.032777777777,2914.595298522954,9.365593400809474e-14,6997.373712765018,13721.802020189836,1437.2520063240188,17751.11582324081,5556.997128338093,0.5877255927361348,0.35044040892487904,0.20748167620372132,0.12051760388753337,0.07271602655051548,3319.942055555556,5834.143722222225,10820.829777777777,True,False
3,2025-01-08,25097.630555555555,3089.412531990616,943.4881913959337,6497.637518166652,12848.30880262081,1348.8932861596459,17417.093198343628,20629.09842420989,0.5892567483533804,0.36543185142136414,0.20814148938636318,0.11658579589032729,0.06529226615357389,3319.942055555556,5834.143722222225,10820.829777777777,True,False
3,2025-01-09,4180.303888888889,3183.3180256575324,1010.6745120568539,6701.658357080575,13566.825207375725,1465.111156588617,18362.52638900088,1958.3034538159395,0.58806355737977,0.3646918853746381,0.20863029777919415,0.11684051926113483,0.07136375418382665,3319.942055555556,5834.143722222225,10820.829777777777,False,False
3,2025-01-10,4239.068333333334,3432.2136188131117,979.5515963064397,8436.183416714313,14841.55583311983,1697.8280756577044,18617.790409527293,2019.4941681290316,0.5967820216067249,0.3700987042747356,0.2163968885763255,0.13292811480144948,0.08243633566113008,3319.942055555556,5834.143722222225,10820.829777777777,False,False
3,2025-01-11,2867.160833333334,2983.1176089469272,222.94066535144003,6813.565109323616,13120.62603340528,1374.527529134265,17208.01192289687,1243.6336266221401,0.5917051511683143,0.3583034901900512,0.20952430964717425,0.12077567808185384,0.0676387518563315,3319.942055555556,5834.143722222225,10820.829777777777,False,True
3,2025-01-12,1196.9533333333334,3343.828225996891,1207.5281097456448,6777.043621101331,13101.522296848281,1339.662014501549,16964.479647979515,486.5313919965911,0.5941391260215508,0.3521745876727774,0.20672442324131837,0.12033908108506365,0.06739424173313355,3319.942055555556,5834.143722222225,10820.829777777777,False,True
3,2025-01-13,2625.0761111111105,3243.9164581442164,835.043375972795,6791.282152197324,13099.223228269822,1504.5025440985414,18308.723521063574,1026.2008959975597,0.5955837493698063,0.3443903117128131,0.20937509287849954,0.12051230931418005,0.0674912558123737,3319.942055555556,5834.143722222225,10820.829777777777,False,True
3,2025-01-14,3371.7486111111116,2910.6119627377166,242.4703815733961,6799.377189159825,13344.85277025571,1413.72642579501,17651.742579480106,1658.6807897047738,0.5906880331723269,0.35317475207058047,0.20679814799228008,0.11947663063836642,0.06946140979367474,3319.942055555556,5834.143722222225,10820.829777777777,False,False
3,2025-01-15,5120.106666666667,3312.8915276207476,988.1785360591726,7410.261866000109,14053.880301939374,1493.1770650972276,17826.405013669766,2539.7346773745226,0.5914427579215085,0.35846493850785754,0.21365697952884624,0.12453048050137507,0.07543045821610032,3319.942055555556,5834.143722222225,10820.829777777777,False,False
3,2025-01-16,1552.3119444444444,3052.9865797886414,998.0807257100862,6842.522848725519,13161.706813013723,1347.0507602295288,16935.79344837947,589.4440944390362,0.5897561196223271,0.35162673743800177,0.20997995235438272,0.12119658473045432,0.067874474816546,3319.942055555556,5834.143722222225,10820.829777777777,False,True
3,2025-01-17,1078.0766666666666,3154.933590159929,922.8571959128197,6832.706519679017,13196.460600849477,1360.7092116598947,17116.46139622815,516.0502076106482,0.5905993859009236,0.34932836075744633,0.20710681083252938,0.12077042764324705,0.06833904822207716,3319.942055555556,5834.143722222225,10820.829777777777,False,True
3,2025-01-18,882.2744444444446,2901.433062771866,84.85408318952949,6311.848935949973,12643.877163647907,1310.7014210898963,17354.815440643288,645.8324615108859,0.5844318942742553,0.3624396831281719,0.2029793430211934,0.11367578002970842,0.06366255192782563,3319.942055555556,5834.143722222225,10820.829777777777,False,True
3,2025-01-19,13419.589722222223,3352.577483823039,988.0111255614123,6526.71395627884,13505.982825408606,1449.1907750796581,18517.65956565445,9395.242012409673,0.5875266148891071,0.3643588965900072,0.20405417203615805,0.11427772318735237,0.07087015987049537,3319.942055555556,5834.143722222225,10820.829777777777,True,False
3,2025-01-20,5296.009722222222,3474.610801277812,1432.2755957900524,6436.553487431733,12772.935122208422,1377.4969622639564,17712.517527344677,2443.8703841937086,0.5897222703183278,0.34378092174575664,0.20516966407653306,0.11579675634540323,0.06485037544485205,3319.942055555556,5834.143722222225,10820.829777777777,False,False
3,2025-01-21,2228.683611111111,3716.253520241156,1900.9265005902625,6737.718965828661,13057.978257272138,1415.801451641435,17644.98434528397,414.92713224715817,0.5931264406181588,0.3397537858120821,0.2020481790205506,0.11995715690237829,0.06718035036501323,3319.942055555556,5834.143722222225,10820.829777777777,False,True
3,2025-01-22,5470.154444444444,2811.685770393242,0.0,6946.714852198717,13234.570338321784,1359.1664895054826,16902.02829680365,3143.202350562614,0.5897844502618861,0.3398115673637075,0.20382827439986845,0.12263405573306949,0.06867951061506716,3319.942055555556,5834.143722222225,10820.829777777777,False,False
3,2025-01-23,2366.793333333333,3257.308544196996,1148.735434631929,6458.389525795764,13158.830734018737,1501.7102944599665,18921.38918202653,837.0366138016725,0.5921038089661356,0.3655917280771683,0.20474460229798816,0.11466438912784395,0.06800454070648032,3319.942055555556,5834.143722222225,10820.829777777777,False,True
3,2025-01-24,15893.229166666668,2672.7807161114406,68.8755212170799,7198.813621353701,13448.777446664779,1416.2088920103138,17119.730534818034,12309.032462044554,0.5874944462809963,0.3445280018062521,0.20781485456645168,0.125620102855609,0.07035180509985474,3319.942055555556,5834.143722222225,10820.829777777777,True,False
3,2025-01-25,1319.206111111111,3123.1167002550137,811.2458569723037,6539.53962558855,13525.522117191118,1426.641452970825,18293.681870129476,575.3244957070201,0.5887648418426408,0.36512679202671466,0.20448422127885296,0.11451856633122551,0.07101952049506802,3319.942055555556,5834.143722222225,10820.829777777777,False,True
3,2025-01-26,1846.6297222222222,3249.516515840451,674.373583969226,6500.959419494209,13474.996834580426,1536.6803165985084,19312.179218555175,744.351660613047,0.5863810370226042,0.3636484581573999,0.20365630079572702,0.11405490088960425,0.07073197500450683,3319.942055555556,5834.143722222225,10820.829777777777,False,True
3,2025-01-27,1.5599999999999998,3739.2909736799365,1444.0411760417855,7675.10790302644,14342.64709148649,1552.6071703949751,18182.646576470415,1320.7543668326289,0.5867429844622478,0.36387292249040204,0.2246274122391371,0.1257994824609944,0.07801546255012336,3319.942055555556,5834.143722222225,10820.829777777777,False,True
3,2025-01-28,255.0663888888889,3698.0341893782524,1544.5677310881163,7126.314834808867,13975.74693336022,1521.5170974466498,18449.799655707,1059.3468235364844,0.5780647180802302,0.3584910325757419,0.21540242243233243,0.12063315422066138,0.07481152657621888,3319.942055555556,5834.143722222225,10820.829777777777,False,True
3,2025-01-29,420.6133333333334,2839.8701428429467,1.0193509117057888e-15,6702.180899941677,13593.318439927352,1723.645933256324,20604.1306314647,466.4259547854408,0.5833798288860883,0.34914652871212887,0.20834535083413963,0.11668093865670469,0.07148119050650596,3319.942055555556,5834.143722222225,10820.829777777777,False,True
3,2025-01-30,15001.173888888889,2967.3177454726465,777.0068492621056,6724.235570221139,13257.074857097457,1387.2089850619095,17525.518213608197,11163.165732377714,0.5874716711809044,0.33958588485857394,0.1987081365613621,0.11866789711265444,0.0687576657014013,3319.942055555556,5834.143722222225,10820.829777777777,True,False
3,2025-01-31,1217.6011111111113,2903.8268069539236,427.4925699517066,6577.619861145116,12995.13455990192,1328.1444135445915,17167.642717802737,661.9147896857744,0.5845194068920773,0.3366347987131319,0.19890799682353452,0.11735469837373574,0.06653813852045717,3319.942055555556,5834.143722222225,10820.829777777777,False,True
