day,case,slot,GRID_SAFETY_BLOCKED_nodeh,active_line_current_constraint,active_phase,active_voltage_constraint,active_transformer_constraint,active_rack_constraint_count,active_no_regret_constraint,no_regret_slack_pu,no_regret_dual_nodeh_per_pu,minimum_rack_slack_nodeh,minimum_service_slack_nodeh,voltage_slack,transformer_slack,lexicographic_phase_service_became_blocked,no_regret_margin_blocked_nodeh,physical_planning_current_blocked_nodeh,voltage_blocked_nodeh,transformer_blocked_nodeh,rack_blocked_nodeh,multiple_constraint_blocked_nodeh
2025-04-04,B1,80,0.44613008654267383,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,1,True,0.0,-469.75885677649575,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.018996074503275173,0.42713401203939866,0.0,0.0,0.0,0.0
2025-04-04,B1,81,2.3894248342217894,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-470.0209646059421,0.015547286332234622,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,2.1240790787597575e-05,2.389403593431002,0.0,0.0,0.0,0.0
2025-04-04,B1,82,0.9915584772398065,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-470.60031449272816,0.017332154827498975,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,2.040275222733832e-05,0.9915380744875792,0.0,0.0,0.0,0.0
2025-04-04,B1,83,1.6220230710689187,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-471.17488492487183,0.018547217577381217,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.00010990753888819385,1.6219131635300306,0.0,0.0,4.440892098500626e-16,0.0
2025-04-04,B1,84,1.989872710117152,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,1,True,0.0,-472.0573269561161,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.02779999225186669,1.9620727178652855,0.0,0.0,0.0,0.0
2025-04-04,B1,85,0.9903473274577654,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-472.60477300348094,0.020125474022587714,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.003827318813791669,0.9865200086439738,0.0,0.0,0.0,0.0
2025-04-04,B1,86,0.23509986279766337,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-473.2815304110754,0.020242301778641378,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.0016226280289528845,0.2334772347687105,0.0,0.0,0.0,0.0
2025-04-04,B1,87,0.21582975530549658,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-473.2285810403414,0.021243721178332897,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.016393351272356554,0.19943640403314003,0.0,0.0,0.0,0.0
2025-04-04,B1,88,0.6902134462487552,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-474.012324372939,0.021686152217462062,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.00902741775809622,0.681186028490659,0.0,0.0,0.0,0.0
2025-04-04,B1,89,0.6325814781974366,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-474.94663667897436,0.021951989449408252,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.008506355846230926,0.6240751223512058,0.0,0.0,0.0,0.0
2025-04-04,B1,90,1.8670565157473669,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-519.9183698639175,0.022184292788413107,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,5.0255993883335304e-05,1.8670062597534836,0.0,0.0,0.0,0.0
2025-04-04,B1,91,1.5353567149177212,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-535.3458084704049,0.020566012019373414,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.0,1.5353567149177212,0.0,0.0,0.0,0.0
2025-04-04,B1,92,0.1279482967356296,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-584.7499993577129,0.020538968557323956,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.0,0.1279482967356296,0.0,0.0,0.0,0.0
2025-04-04,B1,93,1.1857997832791227,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-477.34691916057943,0.020917306591395915,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.004710039848451725,1.181089743430671,0.0,0.0,0.0,0.0
2025-04-04,B1,94,1.809125311836338,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-477.73791712898003,0.021134465591653065,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.006358554386306378,1.8027667574500317,0.0,0.0,2.220446049250313e-16,0.0
2025-04-04,B1,95,0.4904015314856782,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-537.721346346407,0.02307023660515342,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.0,0.4904015314856782,0.0,0.0,0.0,0.0
2025-04-04,B3,2,2.017195283078646,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,2,True,0.0,-474.93947947795317,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.02306683980858959,1.9941284432700566,0.0,0.0,3.430602860956161,0.0
2025-04-04,B3,3,2.0853746901603354,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,1,True,0.0,-473.4401425814422,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.010699459026762267,2.074675231133573,0.0,0.0,1.3164805446515686,0.0
2025-04-04,B3,4,0.6619446217185782,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-473.99421032975323,0.008436478420949578,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.002390825867291179,0.6595537958512869,0.0,0.0,0.0,0.0
2025-04-04,B3,5,1.5995475811019495,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,16,True,0.0,-464.6469616610882,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.07294320266294319,1.5266043784390064,0.0,0.0,1.6957441377713343,0.0
2025-04-04,B3,7,2.133626373000611,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,9,True,0.0,-463.880657200359,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.06114568605831616,2.0724806869422947,0.0,0.0,0.5096522776650194,0.0
2025-04-04,B3,12,0.8204824650372493,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,32,True,0.0,-379.1261820925632,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.08055239768758549,0.7399300673496638,0.0,0.0,1.4051109092186174,0.0
2025-04-04,B3,13,1.528317815999172,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,8,True,0.0,-462.461488202596,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.07057904824795336,1.4577387677512186,0.0,0.0,4.440892098500626e-16,0.0
2025-04-04,B3,17,0.2040821660907164,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,38,True,0.0,-368.1570085822922,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.05104598720927944,0.15303617888143695,0.0,0.0,8.881784197001252e-16,0.0
2025-04-04,B3,19,2.4395827764158047,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,3,True,0.0,-470.0237597307445,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.03994496957330995,2.399637806842495,0.0,0.0,0.0,0.0
2025-04-04,B3,20,1.3492177621409,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-468.6350655448222,0.013915213397549697,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.012382860162290052,1.33683490197861,0.0,0.0,0.0,0.0
2025-04-04,B3,22,2.7069588593645006,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-467.58284265136024,0.01739516609407421,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.0036618442916003593,2.7032970150729003,0.0,0.0,8.881784197001252e-16,0.0
2025-04-04,B3,23,0.392554375459788,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,10,True,0.0,-454.26813288698673,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.11681446886856484,0.27573990659122316,0.0,0.0,0.0,0.0
2025-04-04,B3,24,0.7869291491675061,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,11,True,0.0,-452.80169272537745,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.1351186269901814,0.6518105221773247,0.0,0.0,0.0,0.0
2025-04-04,B3,26,0.024615426031808996,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,9,True,0.0,-451.17332181286315,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.024615426031808996,0.0,0.0,0.0,0.0,0.0
2025-04-04,B3,30,2.020184701237707,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,1,True,0.0,-463.7509411723933,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.01714679830530147,2.0030379029324057,0.0,0.0,0.2950961907913059,0.0
2025-04-04,B3,31,1.114172776580293,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,3,True,0.0,-463.75752951427097,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.013507176410470667,1.1006656001698223,0.0,0.0,0.18965064093707062,0.0
2025-04-04,B3,32,0.957983662686137,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,13,True,0.0,-449.32385557858197,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.031037599384307057,0.9269460633018299,0.0,0.0,0.8221826085817554,0.0
2025-04-04,B3,33,0.08488914651548696,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,17,True,0.0,-448.46947573963007,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.04722923012011049,0.03765991639537647,0.0,0.0,2.220446049250313e-16,0.0
2025-04-04,B3,35,0.4559097760926072,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,30,True,0.0,-317.71731788777504,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.04080956438223993,0.41510021171036726,0.0,0.0,0.3407364848408283,0.0
2025-04-04,B3,42,1.8746732694279022,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,1,True,0.0,-464.31233708570426,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.018241573899871355,1.856431695528031,0.0,0.0,4.440892098500626e-16,0.0
2025-04-04,B3,43,1.429622695162559,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,9,True,0.0,-452.6035245601161,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.06416721707160733,1.3654554780909516,0.0,0.0,0.0,0.0
2025-04-04,B3,44,0.6276710893640755,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-507.91239899998004,0.012366975195218094,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.0029931650977577037,0.6246779242663177,0.0,0.0,0.0,0.0
2025-04-04,B3,45,1.3631083562404436,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-567.9674954749343,0.012564662902799659,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.0,1.3631083562404436,0.0,0.0,0.0,0.0
2025-04-04,B3,46,0.06119413409849783,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,13,True,0.0,-452.2726813383889,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.061194134098498054,0.0,0.0,0.0,0.0,0.0
2025-04-04,B3,47,1.2857194391587412,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,1,True,0.0,-464.4295355300791,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.02231288224645081,1.2634065569122903,0.0,0.0,0.0,0.0
2025-04-04,B3,48,0.6640542748726541,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-507.59500394282145,0.01672421780062712,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.004174069490286175,0.6598802053823679,0.0,0.0,1.1102230246251565e-16,0.0
2025-04-04,B3,49,2.387497215912824,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-464.1515850847797,0.016607119609952953,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.01267615661853548,2.3748210592942884,0.0,0.0,4.440892098500626e-16,0.0
2025-04-04,B3,50,0.7726952309233135,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,3,True,0.0,-464.01670816935336,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.05095278051207175,0.7217424504112417,0.0,0.0,0.0,0.0
2025-04-04,B3,51,0.19236406756427424,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,1,True,0.0,-464.18595214581296,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.014092139943871679,0.17827192762040256,0.0,0.0,0.0,0.0
2025-04-04,B3,52,3.898646163380004,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,2,True,0.0,-464.03486947250565,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.03254958695614518,3.8660965764238586,0.0,0.0,0.0,0.0
2025-04-04,B3,54,0.3456751782364955,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,18,True,0.0,-452.35666475887683,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.17487549614210907,0.17079968209438645,0.0,0.0,0.0,0.0
2025-04-04,B3,55,0.7255786366725516,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,3,True,0.0,-463.9857322596251,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.04442165165153672,0.6811569850210148,0.0,0.0,0.0,0.0
2025-04-04,B3,57,1.7146013265396465,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,7,True,0.0,-452.7310197614814,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.08483514093627753,1.629766185603369,0.0,0.0,0.0,0.0
2025-04-04,B3,58,1.8950759209118848,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,2,True,0.0,-463.7885156627288,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.04656657388976687,1.848509347022118,0.0,0.0,0.0,0.0
2025-04-04,B3,59,1.495153608924112,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-463.7784225552821,0.019933465442036558,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.007536772091237251,1.4876168368328748,0.0,0.0,0.0,0.0
2025-04-04,B3,60,0.17110935080288248,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,1,True,0.0,-463.7436435804927,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.022741150059021747,0.14836820074386073,0.0,0.0,0.0,0.0
2025-04-04,B3,61,0.01302077263777851,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,2,True,0.0,-463.5972689866124,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.01302077263777851,0.0,0.0,0.0,0.0,0.0
2025-04-04,B3,62,1.6034816954517626,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,3,True,0.0,-463.75607343947496,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.04644354929725325,1.5570381461545093,0.0,0.0,0.0,0.0
2025-04-04,B3,64,0.8754013740386426,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,4,True,0.0,-451.9682717218828,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.05116980855925224,0.8242315654793904,0.0,0.0,0.0,0.0
2025-04-04,B3,65,0.8914779158254584,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,3,True,0.0,-464.76524305430246,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.044630894525895914,0.8468470212995625,0.0,0.0,0.0,0.0
2025-04-04,B3,66,0.17662772179107827,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,1,True,0.0,-464.5650699089062,0.0,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.02499868951686829,0.15162903227420998,0.0,0.0,5.551115123125783e-17,0.0
2025-04-04,B3,69,0.33566091384159125,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-466.85881862732555,0.016332628470150934,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.0010511192830608938,0.33460979455853035,0.0,0.0,0.0,0.0
2025-04-04,B3,71,0.26776075200530036,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-467.3057549071008,0.016603603959886526,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.0033429181050585524,0.2644178339002418,0.0,0.0,0.0,0.0
2025-04-04,B3,74,0.9509130187798677,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-522.9366520527668,0.01636129453992337,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.0,0.9509130187798677,0.0,0.0,2.220446049250313e-16,0.0
2025-04-04,B3,77,0.6333207955750138,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-468.0808882455057,0.015160023955686344,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.002369575191237216,0.6309512203837765,0.0,0.0,0.0,0.0
2025-04-04,B3,78,1.0794165527856823,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-524.0296755654142,0.015098364862213581,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.0,1.0794165527856823,0.0,0.0,0.0,0.0
2025-04-04,B3,85,3.077338367389891,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-472.60477300348094,0.020125474022587714,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.003827318813791669,3.073511048576099,0.0,0.0,0.0,0.0
2025-04-04,B3,87,0.898990287909446,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-473.2285810403414,0.01373861531951566,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.016393351272356582,0.8825969366370894,0.0,0.0,0.0,0.0
2025-04-04,B3,90,0.5134833754708522,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-475.49602288296785,0.022184292788413107,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,4.596207136095488e-05,0.5134374133994913,0.0,0.0,0.0,0.0
2025-04-04,B3,91,1.0480209966872787,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-585.3595122958995,0.020566012019373414,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.0,1.0480209966872787,0.0,0.0,0.0,0.0
2025-04-04,B3,94,0.7382947085331014,CONSERVATIVE_TOP5_PERCENT_BRANCH_ENVELOPE,ENVELOPE_MULTIPLE_PHASES,False,False,0,True,0.0,-477.73791712898003,0.021134465591653065,0.0,NOT_MODELED_IN_V30_STAGE2,NOT_MODELED_IN_V30_STAGE2,PRIORITY_1_MAX_SERVICE,0.006358554386306371,0.731936154146795,0.0,0.0,0.0,0.0
