role,state,candidate,reference,metric,estimate,CI95_low,CI95_high,nonfinite_draws,N_days,N_pairs,block_days,draws
MAY_HISTORICAL,RUNNING,R2,R1,pinball_Q90,-2055.9625488806796,-6395.265082027619,1024.546873289532,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R2,R1,pinball_Q95,-2302.771202490132,-6901.8260296094295,995.0409706567605,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R2,R1,MAE_bound_seconds,-162.98664001007273,-4810.679959018707,3473.182987990702,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R2,R1,overreserve_vs_requested,-0.04474224996025278,-0.15122745402380314,0.04299092072307385,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R2,R1,missed_slots_reduction,0.022631504190142482,-0.4731873666841577,0.5444260104421433,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R2,R1,coverage,0.04580800226212356,0.022615164438845523,0.07477514340517157,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R1,GPU_coverage,0.03121433845740762,0.0019876249933821395,0.0650794444354487,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R1,long_under,-0.04915020670647682,-0.08210945679694383,-0.023749174635900306,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R1,missed_GPU_slots,-956.0,-11313.075,10099.274999999992,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R1,overreserved_GPUh,-8978.318377002084,-32855.18517715232,8219.140600856847,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R1,reserved_GPUh,-3624.396755405469,-28880.565209438046,17586.622804941537,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R1,reserve_vs_requested,-0.007075644870578879,-0.051027618280178,0.036319279557651026,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R1,pinball_Q90,-2055.9625488806796,-4703.708263091766,-216.14153814836448,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R1,pinball_Q95,-2302.771202490132,-5157.304491553554,-298.6169161172025,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R1,MAE_bound_seconds,-162.98664001007273,-2925.177567046741,2115.7308240761413,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R1,overreserve_vs_requested,-0.04474224996025278,-0.13511014126022491,0.053346668896432047,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R1,missed_slots_reduction,0.022631504190142482,-0.37891853686408095,0.36976821056889286,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R1,coverage,0.14986568641312037,0.09633065538106368,0.20897444107386132,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R1,GPU_coverage,0.11794321004229047,0.06427869484795859,0.18270629139112124,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R1,long_under,-0.16107793599755016,-0.22500717301984885,-0.10418547903030692,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R1,missed_GPU_slots,-10663.0,-44927.075,18979.42499999998,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R1,overreserved_GPUh,5043156.776973513,2775807.2701824014,7535806.573763904,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R1,reserved_GPUh,5064726.957939882,2782876.9244411555,7553788.5517482925,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R1,reserve_vs_requested,9.887496248136348,5.525663747228287,14.407866086794215,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R1,pinball_Q90,210195.51387997597,90531.47600414815,368845.50178420305,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R1,pinball_Q95,100617.06343830282,40873.103069481425,179285.2705785914,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R1,MAE_bound_seconds,2173646.2348267226,948178.1916527571,3763025.050571949,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R1,overreserve_vs_requested,25.13189793782242,14.017460124097854,37.92725278953229,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R1,missed_slots_reduction,0.25242649495762515,-1.2931512837078594,0.6197807965375219,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R1,coverage,0.14986568641312037,0.06883797796851197,0.24591082109251716,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R1,GPU_coverage,0.11794321004229047,0.05129264789453866,0.19418233556529887,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R1,long_under,-0.16107793599755016,-0.26868431446627283,-0.07574389958274767,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R1,missed_GPU_slots,-10663.0,-52610.65,23394.949999999993,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R1,overreserved_GPUh,5043156.776973513,1302127.5381437156,10221878.321211325,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R1,reserved_GPUh,5064726.957939882,1302322.2963953782,10260661.488224134,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R1,reserve_vs_requested,9.887496248136348,2.830929662709468,17.78932195557203,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R1,pinball_Q90,210195.51387997597,22217.063099301413,598948.4905489825,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R1,pinball_Q95,100617.06343830282,8878.86327732297,295811.600509273,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R1,MAE_bound_seconds,2173646.2348267226,248810.07873040976,6099577.860087829,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R1,overreserve_vs_requested,25.13189793782242,6.6957754969685,50.495850909832576,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R1,missed_slots_reduction,0.25242649495762515,-1.1911804906420966,0.6616667379955856,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R2,coverage,0.10405768415099681,0.06355770937622031,0.15404432985211924,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R2,GPU_coverage,0.08672887158488285,0.04928794790373614,0.13002105095248043,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R2,long_under,-0.11192772929107334,-0.16484464363061596,-0.0699547118846615,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R2,missed_GPU_slots,-9707.0,-44982.775,21182.475,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R2,overreserved_GPUh,5052135.095350515,2774455.014775155,7557735.769125126,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R2,reserved_GPUh,5068351.3546952875,2776741.328315213,7566063.363837463,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R2,reserve_vs_requested,9.894571893006926,5.519295931861037,14.451239433364119,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R2,pinball_Q90,212251.47642885667,91286.38599470898,370619.18008458905,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R2,pinball_Q95,102919.83464079295,43556.96667586987,182595.1285753382,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R2,MAE_bound_seconds,2173809.2214667327,949190.8189833498,3762430.93909783,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R2,overreserve_vs_requested,25.176640187782674,14.074264593066154,38.02626151326439,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R2,missed_slots_reduction,0.23511601995833942,-1.9279063262250808,0.5662680117509754,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R2,coverage,0.10405768415099681,0.04442191799169327,0.18425799459944997,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R2,GPU_coverage,0.08672887158488285,0.033944183173518376,0.14015935016281025,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R2,long_under,-0.11192772929107334,-0.1990048169330562,-0.048991583141042835,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R2,missed_GPU_slots,-9707.0,-45173.05,20043.72499999999,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R2,overreserved_GPUh,5052135.095350515,1301622.7585086622,10245500.917182323,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R2,reserved_GPUh,5068351.3546952875,1302172.7646186554,10274833.064798567,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R2,reserve_vs_requested,9.894571893006926,2.8238837943574553,17.837310370002957,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R2,pinball_Q90,212251.47642885667,23514.303422948873,602413.6453550373,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R2,pinball_Q95,102919.83464079295,10602.183357453561,297917.79318318143,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R2,MAE_bound_seconds,2173809.2214667327,248195.66881993436,6101624.42144231,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R2,overreserve_vs_requested,25.176640187782674,6.679854006174935,50.41613578985914,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R2,missed_slots_reduction,0.23511601995833942,-1.4738015153404522,0.6010304442129959,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R1,R0,coverage,0.27880672981761623,0.2168851264927049,0.3401697053568127,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R1,R0,GPU_coverage,0.2517956635564207,0.20269701305675927,0.2998437667187035,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R1,R0,long_under,-0.2949012402388608,-0.3588168236824003,-0.2318718791673675,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R1,R0,missed_GPU_slots,-94660.0,-129282.2,-58550.92500000007,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R1,R0,overreserved_GPUh,143485.59416449047,111452.49161557475,177277.97104532935,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R1,R0,reserved_GPUh,205153.03333827446,163119.89837673106,244999.9900227768,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R1,R0,reserve_vs_requested,0.400505271907307,0.3108602338984143,0.49450804387003316,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R1,R0,pinball_Q90,-17082.82902953169,-26993.685077023674,-8908.147158860796,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R1,R0,pinball_Q95,-20240.010035483152,-30588.77247447057,-11659.296867521736,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R1,R0,MAE_bound_seconds,16349.23803616003,2092.317296091278,31380.99617827806,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R1,R0,overreserve_vs_requested,0.7150412861552654,0.507976241637768,0.9692825594447999,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R1,R0,missed_slots_reduction,0.6914435143387241,0.42505086004549403,0.9047374380990457,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R1,R0,coverage,0.27880672981761623,0.2311182217283358,0.339049260762814,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R1,R0,GPU_coverage,0.2517956635564207,0.20854403332412516,0.2903947931805573,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R1,R0,long_under,-0.2949012402388608,-0.36155884010791256,-0.2444788967685334,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R1,R0,missed_GPU_slots,-94660.0,-129696.475,-68238.52500000001,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R1,R0,overreserved_GPUh,143485.59416449047,102328.06612855144,178198.97026638087,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R1,R0,reserved_GPUh,205153.03333827446,149640.94790019796,259230.93271963004,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R1,R0,reserve_vs_requested,0.400505271907307,0.2778194916146685,0.4973746467040677,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R1,R0,pinball_Q90,-17082.82902953169,-40747.44570330175,-2689.981908682529,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R1,R0,pinball_Q95,-20240.010035483152,-45886.2995774769,-4812.242170994708,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R1,R0,MAE_bound_seconds,16349.23803616003,-9343.011394022784,36773.61890113736,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R1,R0,overreserve_vs_requested,0.7150412861552654,0.41932482256342973,1.1051135528077962,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R1,R0,missed_slots_reduction,0.6914435143387241,0.5355861318404019,0.908397902987812,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R0,coverage,0.3246147320797398,0.26168773536223566,0.38714459503152454,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R2,R0,GPU_coverage,0.2830100020138283,0.22203405320630926,0.34374181841024776,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R2,R0,long_under,-0.3440514469453376,-0.41413844131381744,-0.2759853874554566,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R2,R0,missed_GPU_slots,-95616.0,-143677.45,-50474.22500000004,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R2,R0,overreserved_GPUh,134507.27578748838,97900.40234572109,170524.40330435324,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R2,R0,reserved_GPUh,201528.636582869,155515.01760640898,248523.79373191277,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R2,R0,reserve_vs_requested,0.3934296270367281,0.2905340971766064,0.5007192984803875,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R2,R0,pinball_Q90,-19138.79157841237,-30053.31516376679,-10683.174413473358,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R2,R0,pinball_Q95,-22542.781237973286,-34208.4639060491,-13487.241058165551,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R2,R0,MAE_bound_seconds,16186.251396149957,2018.1875505038445,30889.451102645664,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R2,R0,overreserve_vs_requested,0.6702990361950126,0.436768873405046,0.9634175606046895,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R2,R0,missed_slots_reduction,0.6984266117368629,0.38467668540636674,0.9340112143925491,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R2,R0,coverage,0.3246147320797398,0.28389243403508335,0.39319155970985703,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R0,GPU_coverage,0.2830100020138283,0.22707795626763758,0.3307183057637061,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R0,long_under,-0.3440514469453376,-0.4210464052191486,-0.2992558342589846,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R0,missed_GPU_slots,-95616.0,-133265.15,-64601.85000000001,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R0,overreserved_GPUh,134507.27578748838,75656.96042774052,179946.59536916722,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R0,reserved_GPUh,201528.636582869,135208.4244365248,259836.4891003626,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R0,reserve_vs_requested,0.3934296270367281,0.2485577654030936,0.5134175715233152,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R0,pinball_Q90,-19138.79157841237,-43919.42204843216,-3255.6941554836744,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R0,pinball_Q95,-22542.781237973286,-49512.03030335038,-5513.541757174925,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R0,MAE_bound_seconds,16186.251396149957,-9362.611400421636,36650.78791061067,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R0,overreserve_vs_requested,0.6702990361950126,0.31159125121379205,1.1345420389710974,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R2,R0,missed_slots_reduction,0.6984266117368629,0.539930918487749,0.9462064043254895,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R0,coverage,0.4286724162307366,0.3735681226035574,0.48955923058118406,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R0,GPU_coverage,0.36973887359871116,0.3114603670365292,0.4362691896194789,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R0,long_under,-0.45597917623641093,-0.5229617682401376,-0.3950615175164232,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R0,missed_GPU_slots,-105323.0,-151563.65,-67314.1,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R0,overreserved_GPUh,5186642.371138003,2899662.1549382885,7674002.164133237,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R0,reserved_GPUh,5269879.991278157,2971768.5238176105,7755580.44305769,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R0,reserve_vs_requested,10.288001520043654,5.952744116140614,14.793385785589527,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R0,pinball_Q90,193112.6848504443,78794.44499375291,344091.4601185097,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R0,pinball_Q95,80377.05340281967,26975.681085903067,152745.09481815185,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R0,MAE_bound_seconds,2189995.4728628825,966670.1683731977,3784282.136829011,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R0,overreserve_vs_requested,25.846939223977685,14.727107631893583,38.688261392438484,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R0,missed_slots_reduction,0.7693313465106426,0.5811216847195412,0.9198391873852361,0,31,7073,1,2000
MAY_HISTORICAL,RUNNING,R3,R0,coverage,0.4286724162307366,0.36483653005780253,0.5149866373721199,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R0,GPU_coverage,0.36973887359871116,0.2980788554926649,0.4450638266838085,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R0,long_under,-0.45597917623641093,-0.553969821691355,-0.38671293770225756,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R0,missed_GPU_slots,-105323.0,-170658.85,-50315.12500000001,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R0,overreserved_GPUh,5186642.371138003,1444340.920221176,10330627.51228848,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R0,reserved_GPUh,5269879.991278157,1480335.3767768315,10471881.202307213,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R0,reserve_vs_requested,10.288001520043654,3.261496275397558,18.194858594178815,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R0,pinball_Q90,193112.6848504443,18797.74711501898,566011.5008759991,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R0,pinball_Q95,80377.05340281967,1919.792420169772,253204.72741621928,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R0,MAE_bound_seconds,2189995.4728628825,275364.3156089342,6114702.865550821,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R0,overreserve_vs_requested,25.846939223977685,7.530777492750712,51.22489569764954,0,31,7073,7,2000
MAY_HISTORICAL,RUNNING,R3,R0,missed_slots_reduction,0.7693313465106426,0.5097607824234758,0.9271642465564401,0,31,7073,7,2000
