job_uid,eligible,baseline_start,baseline_end,repaired_start,repaired_end,baseline_terminal_site,repaired_terminal_site,post_H_timing_changed,post_H_reservation_profile_changed,post_H_site_state_changed,new_post_midnight_start,new_post_midnight_completion,post_H_GPU_slots_before,post_H_GPU_slots_after,incremental_post_midnight_GPU_h,safe_runtime_preserved,GPU_request_preserved,RW_completion_pass,baseline_in_day_remains_in_day,scope
9062403,False,245,330,245,330,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062404,False,245,330,245,330,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062405,False,245,330,245,330,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062406,False,261,346,261,346,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062407,False,262,347,262,347,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062408,False,262,347,262,347,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062409,False,263,348,263,348,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062411,False,272,357,272,357,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062413,False,273,358,273,358,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062414,False,279,364,279,364,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062416,False,282,367,282,367,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062418,False,289,374,289,374,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062420,False,291,376,291,376,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062422,False,302,387,302,387,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062423,False,302,387,302,387,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062425,False,311,396,311,396,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062427,False,321,406,321,406,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062428,False,330,415,330,415,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062431,False,330,415,330,415,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062433,False,330,415,330,415,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062435,False,331,416,331,416,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062437,False,346,431,346,431,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062439,False,347,432,347,432,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062441,False,347,432,347,432,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062442,False,348,433,348,433,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062445,False,357,442,357,442,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062447,False,358,443,358,443,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062448,False,364,449,364,449,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062449,False,367,452,367,452,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062450,False,374,459,374,459,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062453,False,376,461,376,461,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062455,False,387,472,387,472,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062457,False,387,472,387,472,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062462,False,396,481,396,481,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062466,False,406,491,406,491,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062469,False,415,500,415,500,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062473,False,415,500,415,500,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062476,False,415,500,415,500,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062479,False,416,501,416,501,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062481,False,431,516,431,516,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062482,False,432,517,432,517,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062485,False,432,517,432,517,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062487,False,433,518,433,518,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062488,False,442,527,442,527,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062492,False,443,528,443,528,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062493,False,449,534,449,534,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062494,False,452,537,452,537,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062495,False,459,544,459,544,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062496,False,461,546,461,546,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062497,False,472,557,472,557,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062498,False,472,557,472,557,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062499,False,481,566,481,566,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062500,False,491,576,491,576,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062501,False,500,585,500,585,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062502,False,500,585,500,585,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062503,False,500,585,500,585,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062504,False,501,586,501,586,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062505,False,516,601,516,601,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062506,False,517,602,517,602,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062507,False,517,602,517,602,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9078563,False,0,39,0,39,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9078564,False,0,39,0,39,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9078565,False,0,40,0,40,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9078566,False,0,40,0,40,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9078722,False,0,41,0,41,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9078738,False,0,41,0,41,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9078752,False,0,41,0,41,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9079015,False,0,42,0,42,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9079539,False,0,331,0,331,AIDC01,AIDC01,False,False,False,False,False,844,844,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9088275,False,0,27,0,27,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9088314,False,0,232,0,232,AIDC01,AIDC01,False,False,False,False,False,448,448,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9102539,False,0,164,0,164,AIDC01,AIDC01,False,False,False,False,False,88,88,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9102547,False,0,164,0,164,AIDC01,AIDC01,False,False,False,False,False,88,88,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9103741,False,0,32,0,32,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9107738,False,0,44,0,44,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9108312,False,0,532,0,532,AIDC01,AIDC01,False,False,False,False,False,1648,1648,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9108313,False,0,532,0,532,AIDC01,AIDC01,False,False,False,False,False,1648,1648,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9108318,False,0,532,0,532,AIDC01,AIDC01,False,False,False,False,False,1648,1648,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9108404,False,0,533,0,533,AIDC04,AIDC04,False,False,False,False,False,1652,1652,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9108610,False,0,541,0,541,AIDC04,AIDC04,False,False,False,False,False,1684,1684,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9108676,False,0,546,0,546,AIDC04,AIDC04,False,False,False,False,False,1704,1704,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9108679,False,0,547,0,547,AIDC04,AIDC04,False,False,False,False,False,1708,1708,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9108680,False,0,555,0,555,AIDC04,AIDC04,False,False,False,False,False,1740,1740,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9108682,False,0,558,0,558,AIDC04,AIDC04,False,False,False,False,False,1752,1752,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9108690,False,0,440,0,440,AIDC11,AIDC11,False,False,False,False,False,320,320,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9108691,False,0,564,0,564,AIDC05,AIDC05,False,False,False,False,False,1776,1776,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9108713,False,0,65,0,65,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9109206,False,148,263,148,263,UNASSIGNED,UNASSIGNED,False,False,False,False,False,230,230,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9109555,False,0,75,0,75,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9110047,False,0,75,0,75,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9110764,False,0,89,0,89,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9110787,False,0,101,0,101,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9111795,False,0,127,0,127,AIDC05,AIDC05,False,False,False,False,False,28,28,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9111798,False,0,127,0,127,AIDC05,AIDC05,False,False,False,False,False,28,28,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9111799,False,0,127,0,127,AIDC05,AIDC05,False,False,False,False,False,28,28,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9111817,False,0,31,0,31,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9114385,False,0,132,0,132,AIDC11,AIDC11,False,False,False,False,False,12,12,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9114880,False,0,141,0,141,AIDC01,AIDC01,False,False,False,False,False,84,84,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9115801,False,0,135,0,135,AIDC04,AIDC04,False,False,False,False,False,60,60,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9117700,False,0,138,0,138,AIDC01,AIDC01,False,False,False,False,False,36,36,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9118491,False,0,614,0,614,AIDC05,AIDC05,False,False,False,False,False,1976,1976,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9118612,False,0,148,0,148,AIDC11,AIDC11,False,False,False,False,False,28,28,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9118614,False,0,148,0,148,AIDC04,AIDC04,False,False,False,False,False,56,56,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9118620,False,0,150,0,150,AIDC11,AIDC11,False,False,False,False,False,30,30,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9122015,False,0,163,0,163,AIDC04,AIDC04,False,False,False,False,False,86,86,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9130113,False,0,179,0,179,AIDC10,AIDC10,False,False,False,False,False,236,236,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9130418,False,0,22,0,22,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9134917,False,0,187,0,187,AIDC11,AIDC11,False,False,False,False,False,268,268,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9134924,False,0,10,0,10,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9134925,False,0,10,0,10,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9134926,False,0,24,0,24,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9134927,False,0,26,0,26,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9134929,False,0,10,0,10,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9134933,False,0,570,0,570,AIDC11,AIDC11,False,False,False,False,False,450,450,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9135046,False,0,12,0,12,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9135047,False,0,12,0,12,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9135086,False,0,39,0,39,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
