date,case_id,case,reference_GPU_h,predicted_mean_GPU_h,predicted_Q50_GPU_h,predicted_Q90_GPU_h,boundary_abs_error_GPU_h,WIS_CRPS_proxy_GPU_h,simultaneous_aggregate_coverage,reserve_shortfall_GPU_h,capacity_GPU,L_Q50_terminal_GPU_h,U_Q50_terminal_GPU_h,L_Q90_terminal_GPU_h,U_Q90_terminal_GPU_h,safe_envelope_width_GPU_h,feasible_set_volume_proxy_GPU_h2,projector_status,hidden_shedding_GPU_h,terminal_backlog_GPU_h
2024-11-03,O0,LEGACY_INNOVATION_ONLY,9671.81972222222,300.27762704641657,123.64443581379224,2516.119135586245,9548.175286408428,11214.218171176592,False,0.0,520,113.34073282930954,123.64443581379224,2306.442540954058,2516.119135586245,200.8035616562156,3165084.2813383825,FEASIBLE,0.0,209.67659463218706
2024-11-03,O1,ORACLE_PRE_CUTOFF_PENDING_SERVICE,9671.81972222222,8951.616515935306,8774.983324702682,11167.458024475134,896.8363975195389,597.9820289850608,True,0.0,520,8043.734714310791,8774.983324702682,10236.836522435538,11167.458024475134,891.2397327475542,62349293.298737824,FEASIBLE,0.0,930.6215020395957
2024-11-03,O2,ORACLE_PRE_CUTOFF_ALL_FUTURE_SERVICE,9671.81972222222,9713.715682601971,9537.082491369347,11929.5571911418,134.73723085287384,293.1423623183948,True,0.0,520,8742.325617088567,9537.082491369347,10935.427425213316,11929.5571911418,952.060472448437,71149446.34155287,FEASIBLE,0.0,994.1297659284828
2024-11-03,O3,ORACLE_INNOVATION,9671.81972222222,258.38166666666666,258.38166666666666,258.38166666666666,9413.438055555554,13178.813277777777,False,0.0,520,236.8498611111111,258.38166666666666,236.8498611111111,258.38166666666666,20.62062888816551,33376.92081401533,FEASIBLE,0.0,21.531805555555565
2024-11-03,O4,FULL_ORACLE,9671.81972222222,9671.81972222222,9671.81972222222,9671.81972222222,0.0,0.0,True,0.0,520,8865.834745370368,9671.81972222222,8865.834745370368,9671.81972222222,771.8775396803862,46766973.27752935,FEASIBLE,0.0,805.9849768518525
2024-11-04,O0,LEGACY_INNOVATION_ONLY,10126.367222222225,285.9769328405111,110.40409290215604,2229.581602205452,10015.96312932007,12115.088622675132,False,0.0,520,101.20375182697636,110.40409290215604,2043.7831353549975,2229.581602205452,177.93590152149628,2485247.3645849214,FEASIBLE,0.0,185.79846685045436
2024-11-04,O1,ORACLE_PRE_CUTOFF_PENDING_SERVICE,10126.367222222225,9675.482766173847,9499.909926235492,11619.087435538788,626.4572959867328,462.5006693250227,True,0.0,520,8708.250765715868,9499.909926235492,10650.830149243888,11619.087435538788,927.2828568618469,67494272.02537528,FEASIBLE,0.0,968.2572862949
2024-11-04,O2,ORACLE_PRE_CUTOFF_ALL_FUTURE_SERVICE,10126.367222222225,10144.412766173842,9968.839926235487,12088.017435538783,157.52729598673795,274.92866932502477,True,0.0,520,9138.103265715863,9968.839926235487,11080.682649243883,12088.017435538783,964.7066866144505,73052155.23460354,FEASIBLE,0.0,1007.3347862948995
2024-11-04,O3,ORACLE_INNOVATION,10126.367222222225,267.9313888888888,267.9313888888888,267.9313888888888,9858.435833333337,13801.810166666672,False,0.0,520,245.60377314814806,267.9313888888888,245.60377314814806,267.9313888888888,21.38276221004533,35889.71986952178,FEASIBLE,0.0,22.327615740740754
2024-11-04,O4,FULL_ORACLE,10126.367222222225,10126.367222222225,10126.367222222225,10126.367222222225,0.0,0.0,True,0.0,520,9282.50328703704,10126.367222222225,9282.50328703704,10126.367222222225,808.1535473030002,51266093.22885844,FEASIBLE,0.0,843.8639351851853
2024-11-05,O0,LEGACY_INNOVATION_ONLY,6875.280833333334,229.78184581236485,159.25558443607594,1910.3757600482409,6716.025248897258,7826.427190405214,False,0.0,520,145.9842857330696,159.25558443607594,1751.1777800442208,1910.3757600482409,152.46108631895416,1824569.7723146556,FEASIBLE,0.0,159.1979800040201
2024-11-05,O1,ORACLE_PRE_CUTOFF_PENDING_SERVICE,6875.280833333334,2380.147956923476,2309.6216955471873,4060.7418711593523,4565.659137786147,4815.914634849657,False,0.0,520,2117.153220918255,2309.6216955471873,3722.346715229406,4060.7418711593523,324.0750484198897,8243917.652706214,FEASIBLE,0.0,338.3951559299462
2024-11-05,O2,ORACLE_PRE_CUTOFF_ALL_FUTURE_SERVICE,6875.280833333334,3752.223790256809,3681.69752888052,5432.817704492685,3193.583304452814,2895.0084681829912,False,0.0,520,3374.88940147381,3681.69752888052,4980.082895784961,5432.817704492685,433.57610912048307,14756152.786319776,FEASIBLE,0.0,452.73480870772437
2024-11-05,O3,ORACLE_INNOVATION,6875.280833333334,3352.8388888888894,3352.8388888888894,3352.8388888888894,3522.4419444444447,4931.418722222223,False,0.0,520,3073.4356481481486,3352.8388888888894,3073.4356481481486,3352.8388888888894,267.5795358916859,5620154.415462401,FEASIBLE,0.0,279.4032407407408
2024-11-05,O4,FULL_ORACLE,6875.280833333334,6875.280833333334,6875.280833333334,6875.280833333334,0.0,0.0,True,0.0,520,6302.340763888889,6875.280833333334,6302.340763888889,6875.280833333334,548.6945586932147,23632178.73482554,FEASIBLE,0.0,572.9400694444448
2024-11-06,O0,LEGACY_INNOVATION_ONLY,8054.8675,1645.3338734419387,1956.636308820069,4018.4125083306094,6098.231191179932,6681.925088092417,False,0.0,520,1793.5832830850632,1956.636308820069,3683.5447993030584,4018.4125083306094,320.69687498667145,8072943.478065283,FEASIBLE,0.0,334.867709027551
2024-11-06,O1,ORACLE_PRE_CUTOFF_PENDING_SERVICE,8054.8675,9141.859706775273,9453.162142153402,11514.938341663943,1398.2946421534016,1045.154405243095,True,1398.2946421534016,520,8665.398630307285,9453.162142153402,10555.360146525281,11514.938341663943,918.9710449537574,66289708.8318441,FEASIBLE,0.0,959.5781951386616
2024-11-06,O2,ORACLE_PRE_CUTOFF_ALL_FUTURE_SERVICE,8054.8675,9434.628040108606,9745.930475486735,11807.706674997276,1691.062975486735,1220.815405243095,True,1691.062975486735,520,8933.769602529506,9745.930475486735,10823.731118747502,11807.706674997276,942.3359656532658,69703404.3372056,FEASIBLE,0.0,983.975556249774
2024-11-06,O3,ORACLE_INNOVATION,8054.8675,265.57333333333344,265.57333333333344,265.57333333333344,7789.294166666667,10905.011833333334,False,0.0,520,243.4422222222223,265.57333333333344,243.4422222222223,265.57333333333344,21.194573206018525,35260.77123514663,FEASIBLE,0.0,22.131111111111125
2024-11-06,O4,FULL_ORACLE,8054.8675,8054.8675,8054.8675,8054.8675,0.0,0.0,True,0.0,520,7383.628541666667,8054.8675,7383.628541666667,8054.8675,642.833663872613,32436925.20769075,FEASIBLE,0.0,671.2389583333334
2024-11-07,O0,LEGACY_INNOVATION_ONLY,9352.04361111111,342.18416725244026,227.3983367575108,1856.0626822400925,9124.6452743536,11308.705473160717,False,0.0,520,208.44847536105155,227.3983367575108,1701.390792053418,1856.0626822400925,148.12653025038932,1722297.4386895346,FEASIBLE,0.0,154.67189018667455
2024-11-07,O1,ORACLE_PRE_CUTOFF_PENDING_SERVICE,9352.04361111111,7800.243611696885,7685.457781201955,9314.122126684537,1666.585829909155,867.4222509384937,False,0.0,520,7045.002966101792,7685.457781201955,8537.945282794159,9314.122126684537,743.3308185955381,43371728.850920744,FEASIBLE,0.0,776.1768438903782
2024-11-07,O2,ORACLE_PRE_CUTOFF_ALL_FUTURE_SERVICE,9352.04361111111,9089.287500585773,8974.501670090844,10603.166015573424,377.5419410202667,313.88321095636474,True,0.0,520,8226.626530916606,8974.501670090844,9719.568847608973,10603.166015573424,846.2053607263733,56207465.214755334,FEASIBLE,0.0,883.5971679644517
2024-11-07,O3,ORACLE_INNOVATION,9352.04361111111,604.9402777777781,604.9402777777781,604.9402777777781,8747.103333333333,12245.944666666666,False,0.0,520,554.5285879629632,604.9402777777781,554.5285879629632,604.9402777777781,48.278382628641054,182956.5156321309,FEASIBLE,0.0,50.41168981481485
2024-11-07,O4,FULL_ORACLE,9352.04361111111,9352.04361111111,9352.04361111111,9352.04361111111,0.0,0.0,True,0.0,520,8572.706643518517,9352.04361111111,8572.706643518517,9352.04361111111,746.3572131046249,43725614.80433505,FEASIBLE,0.0,779.3369675925933
2024-11-08,O0,LEGACY_INNOVATION_ONLY,7675.44388888889,493.4075571994024,395.91034134262514,2294.4091848380635,7279.533547546264,8482.698007418876,False,0.0,520,362.91781289740635,395.91034134262514,2103.2084194348913,2294.4091848380635,183.1095871797305,2631871.1464479873,FEASIBLE,0.0,191.20076540317223
2024-11-08,O1,ORACLE_PRE_CUTOFF_PENDING_SERVICE,7675.44388888889,6969.928390532735,6872.431174675958,8770.930018171395,803.0127142129322,511.05497003471663,True,0.0,520,6299.728576786294,6872.431174675958,8040.019183323779,8770.930018171395,699.9803633208617,38460433.014888644,FEASIBLE,0.0,730.9108348476166
2024-11-08,O2,ORACLE_PRE_CUTOFF_ALL_FUTURE_SERVICE,7675.44388888889,7843.477834977181,7745.980619120404,9644.479462615842,70.53673023151441,232.17192248845242,True,70.53673023151441,520,7100.482234193703,7745.980619120404,8840.772840731188,9644.479462615842,769.6955994741705,46502945.612299524,FEASIBLE,0.0,803.7066218846539
2024-11-08,O3,ORACLE_INNOVATION,7675.44388888889,325.3736111111109,325.3736111111109,325.3736111111109,7350.070277777779,10290.098388888891,False,0.0,520,298.25914351851833,325.3736111111109,298.25914351851833,325.3736111111109,25.967045461395617,52928.24969786073,FEASIBLE,0.0,27.114467592592575
2024-11-08,O4,FULL_ORACLE,7675.44388888889,7675.44388888889,7675.44388888889,7675.44388888889,0.0,0.0,True,0.0,520,7035.823564814816,7675.44388888889,7035.823564814816,7675.44388888889,612.5530577558352,29453023.24137396,FEASIBLE,0.0,639.6203240740742
2024-11-09,O0,LEGACY_INNOVATION_ONLY,6801.790833333334,653.8194808017604,284.5056783309671,2073.234771200601,6517.285155002367,7514.343033420644,False,0.0,520,260.7968718033865,284.5056783309671,1900.465206933884,2073.234771200601,165.45835223720073,2148918.0104268463,FEASIBLE,0.0,172.76956426671677
2024-11-09,O1,ORACLE_PRE_CUTOFF_PENDING_SERVICE,6801.790833333334,4740.568925246205,4371.255122775412,6159.984215645045,2430.5357105579224,1792.8938111984216,False,0.0,520,4006.9838625441275,4371.255122775412,5646.652197674624,6159.984215645045,491.6089833557867,18970644.09849279,FEASIBLE,0.0,513.3320179704206
2024-11-09,O2,ORACLE_PRE_CUTOFF_ALL_FUTURE_SERVICE,6801.790833333334,6588.459480801761,6219.145678330968,8007.874771200601,582.6451550023667,411.93097128791,True,0.0,520,5700.883538470053,6219.145678330968,7340.551873600551,8007.874771200601,639.0833218552563,32059550.114290062,FEASIBLE,0.0,667.32289760005
2024-11-09,O3,ORACLE_INNOVATION,6801.790833333334,867.1508333333335,867.1508333333335,867.1508333333335,5934.640000000001,8308.496000000003,False,0.0,520,794.888263888889,867.1508333333335,794.888263888889,867.1508333333335,69.20458310727719,375934.48794610734,FEASIBLE,0.0,72.26256944444447
2024-11-09,O4,FULL_ORACLE,6801.790833333334,6801.790833333334,6801.790833333334,6801.790833333334,0.0,0.0,True,0.0,520,6234.974930555556,6801.790833333334,6234.974930555556,6801.790833333334,542.829552725333,23129669.268117737,FEASIBLE,0.0,566.8159027777783
2024-11-10,O0,LEGACY_INNOVATION_ONLY,6143.416388888889,444.3236502119696,139.82065841978272,2414.105217693798,6003.5957304691065,6358.177919310136,False,0.0,520,128.16893688480081,139.82065841978272,2212.9297828859812,2414.105217693798,192.6621514337879,2913635.8170203175,FEASIBLE,0.0,201.1754348078166
2024-11-10,O1,ORACLE_PRE_CUTOFF_PENDING_SERVICE,6143.416388888889,4292.355872434193,3987.852880642006,6262.137439916021,2155.563508246883,1089.6538592261547,True,0.0,520,3655.5318072551718,3987.852880642006,5740.292653256352,6262.137439916021,499.7615111825341,19605055.142719585,FEASIBLE,0.0,521.8447866596689
2024-11-10,O2,ORACLE_PRE_CUTOFF_ALL_FUTURE_SERVICE,6143.416388888889,6547.7189279897475,6243.21593619756,8517.500495471575,99.79954730867121,287.3081843126042,True,99.79954730867121,520,5722.94794151443,6243.21593619756,7807.70878751561,8517.500495471575,679.7549494812655,36269971.37433018,FEASIBLE,0.0,709.7917079559647
2024-11-10,O3,ORACLE_INNOVATION,6143.416388888889,40.02111111111111,40.02111111111111,40.02111111111111,6103.395277777778,8544.75338888889,False,0.0,520,36.686018518518516,40.02111111111111,36.686018518518516,40.02111111111111,3.1939591169946002,800.757770076129,FEASIBLE,0.0,3.335092592592595
2024-11-10,O4,FULL_ORACLE,6143.416388888889,6143.416388888889,6143.416388888889,6143.416388888889,0.0,0.0,True,0.0,520,5631.465023148148,6143.416388888889,5631.465023148148,6143.416388888889,490.2867571644724,18868734.852689896,FEASIBLE,0.0,511.9513657407406
2024-11-11,O0,LEGACY_INNOVATION_ONLY,5612.715555555556,323.04905418588163,216.0469075307856,2156.271880230452,5396.668648024771,5809.13363180498,False,0.0,520,198.0429985698868,216.0469075307856,1976.5825568779144,2156.271880230452,172.08528297629093,2324501.9587602937,FEASIBLE,0.0,179.6893233525377
2024-11-11,O1,ORACLE_PRE_CUTOFF_PENDING_SERVICE,5612.715555555556,4649.227387519215,4542.225240864119,6482.450213563785,1070.4903146914376,622.2186231465416,True,0.0,520,4163.706470792109,4542.225240864119,5942.246029100136,6482.450213563785,517.3439813450698,21008800.537534457,FEASIBLE,0.0,540.2041844636487
2024-11-11,O2,ORACLE_PRE_CUTOFF_ALL_FUTURE_SERVICE,5612.715555555556,5854.636276408104,5747.634129753008,7687.859102452674,134.91857419745156,274.9736417884376,True,134.91857419745156,520,5268.664618940257,5747.634129753008,7047.204177248284,7687.859102452674,613.5438769372769,29548382.236979187,FEASIBLE,0.0,640.6549252043897
2024-11-11,O3,ORACLE_INNOVATION,5612.715555555556,81.12833333333332,81.12833333333332,81.12833333333332,5531.587222222223,7744.222111111112,False,0.0,520,74.36763888888888,81.12833333333332,74.36763888888888,81.12833333333332,6.474597348813654,3290.546148867759,FEASIBLE,0.0,6.7606944444444395
2024-11-11,O4,FULL_ORACLE,5612.715555555556,5612.715555555556,5612.715555555556,5612.715555555556,0.0,0.0,True,0.0,520,5144.98925925926,5612.715555555556,5144.98925925926,5612.715555555556,447.9331913097996,15749578.829660727,FEASIBLE,0.0,467.7262962962968
2024-11-12,O0,LEGACY_INNOVATION_ONLY,7059.602777777778,272.03696005530105,264.316221614091,2052.477628913108,6795.286556163687,7904.0559120600465,False,0.0,520,242.28986981291672,264.316221614091,1881.4378265036823,2052.477628913108,163.80178993767265,2106103.656922448,FEASIBLE,0.0,171.03980240942587
2024-11-12,O1,ORACLE_PRE_CUTOFF_PENDING_SERVICE,7059.602777777778,4797.366404499746,4789.645666058535,6577.807073357553,2269.9571117192427,1568.5946898378238,False,0.0,520,4390.508527220324,4789.645666058535,6029.656483911091,6577.807073357553,524.9541126795227,21631425.532557037,FEASIBLE,0.0,548.1505894464626
2024-11-12,O2,ORACLE_PRE_CUTOFF_ALL_FUTURE_SERVICE,7059.602777777778,5746.930293388635,5739.209554947424,7527.370962246441,1320.3932228303538,706.9734298620432,True,0.0,520,5260.942092035139,5739.209554947424,6900.090048725904,7527.370962246441,600.7358227791079,28327582.72863181,FEASIBLE,0.0,627.2809135205371
2024-11-12,O3,ORACLE_INNOVATION,7059.602777777778,1584.7094444444447,1584.7094444444447,1584.7094444444447,5474.893333333333,7664.850666666667,False,0.0,520,1452.6503240740742,1584.7094444444447,1452.6503240740742,1584.7094444444447,126.47068103178044,1255515.7646926402,FEASIBLE,0.0,132.05912037037047
2024-11-12,O4,FULL_ORACLE,7059.602777777778,7059.602777777778,7059.602777777778,7059.602777777778,0.0,0.0,True,0.0,520,6471.302546296296,7059.602777777778,6471.302546296296,7059.602777777778,563.4047138732157,24916291.80592291,FEASIBLE,0.0,588.3002314814821
2024-11-13,O0,LEGACY_INNOVATION_ONLY,7592.621666666667,2489.3077879984576,1071.133928759015,7835.881421112092,6521.4877379076515,3285.0698443983683,True,0.0,520,981.872768029097,1071.133928759015,7182.891302686084,7835.881421112092,625.3570730499072,30697187.603374496,FEASIBLE,0.0,652.9901184260079
2024-11-13,O1,ORACLE_PRE_CUTOFF_PENDING_SERVICE,7592.621666666667,7182.57001022068,5764.396150981238,12529.143643334315,1828.225515685429,1407.7649555094793,True,0.0,520,5284.029805066135,5764.396150981238,11485.048339723122,12529.143643334315,999.9115830807713,78481203.5379412,CAPACITY_INFEASIBLE,0.0,1044.0953036111932
2024-11-13,O2,ORACLE_PRE_CUTOFF_ALL_FUTURE_SERVICE,7592.621666666667,8645.235287998457,7227.061428759014,13991.808921112091,365.56023790765266,822.6988443983688,True,0.0,520,6624.806309695763,7227.061428759014,12825.82484435275,13991.808921112091,1116.6423026777284,97874737.20130552,CAPACITY_INFEASIBLE,0.0,1165.9840767593414
2024-11-13,O3,ORACLE_INNOVATION,7592.621666666667,1436.694166666667,1436.694166666667,1436.694166666667,6155.9275,8618.2985,False,0.0,520,1316.969652777778,1436.694166666667,1316.969652777778,1436.694166666667,114.65804682978874,1031933.0802105619,FEASIBLE,0.0,119.72451388888885
2024-11-13,O4,FULL_ORACLE,7592.621666666667,7592.621666666667,7592.621666666667,7592.621666666667,0.0,0.0,True,0.0,520,6959.903194444444,7592.621666666667,6959.903194444444,7592.621666666667,605.9432764576101,28820824.28762203,FEASIBLE,0.0,632.7184722222228
2024-11-14,O0,LEGACY_INNOVATION_ONLY,4445.19,653.6686861663434,166.31747801072206,7389.688018134617,4278.872521989278,2433.8860628081006,True,0.0,520,152.45768817649522,166.31747801072206,6773.8806832900655,7389.688018134617,589.7477796590725,27300781.856793284,FEASIBLE,0.0,615.8073348445514
2024-11-14,O1,ORACLE_PRE_CUTOFF_PENDING_SERVICE,4445.19,2066.5272972774546,1579.176089121833,8802.546629245728,2866.013910878167,1868.7426183636562,True,0.0,520,1447.5780816950135,1579.176089121833,8069.001076808583,8802.546629245728,702.5035856998952,38738209.759104684,FEASIBLE,0.0,733.5455524371446
2024-11-14,O2,ORACLE_PRE_CUTOFF_ALL_FUTURE_SERVICE,4445.19,3957.865075055232,3470.5138668996105,10693.884407023506,974.676133100389,1112.2075072525454,True,0.0,520,3181.3043779913096,3470.5138668996105,9802.72737310488,10693.884407023506,853.445310478059,57173377.47367851,FEASIBLE,0.0,891.1570339186255
2024-11-14,O3,ORACLE_INNOVATION,4445.19,1140.9936111111112,1140.9936111111112,1140.9936111111112,3304.1963888888886,4625.874944444444,False,0.0,520,1045.9108101851853,1140.9936111111112,1045.9108101851853,1140.9936111111112,91.0591146888262,650862.5795245,FEASIBLE,0.0,95.082800925926
2024-11-14,O4,FULL_ORACLE,4445.19,4445.19,4445.19,4445.19,0.0,0.0,True,0.0,520,4074.7574999999993,4445.19,4074.7574999999993,4445.19,354.7566455078125,9878785.034947997,FEASIBLE,0.0,370.43250000000035
2024-11-15,O0,LEGACY_INNOVATION_ONLY,2562.571111111112,2081.980295633159,1640.2434883371177,7286.267231919375,922.3276227739941,933.5334234678234,True,0.0,520,1503.5565309756912,1640.2434883371177,6679.078295926094,7286.267231919375,581.4940916966907,26541964.787439827,FEASIBLE,0.0,607.1889359932811
2024-11-15,O1,ORACLE_PRE_CUTOFF_PENDING_SERVICE,2562.571111111112,3169.2583511887146,2727.5215438926734,8373.545287474932,164.95043278156163,663.5726340271627,True,164.95043278156163,520,2500.2280819016173,2727.5215438926734,7675.749846852021,8373.545287474932,668.2663366903008,35054326.29009562,FEASIBLE,0.0,697.795440622911
2024-11-15,O2,ORACLE_PRE_CUTOFF_ALL_FUTURE_SERVICE,2562.571111111112,4277.458628966492,3835.7218216704505,9481.745565252708,1273.1507105593387,1328.492800693829,True,1273.1507105593387,520,3516.0783365312464,3835.7218216704505,8691.600101481648,9481.745565252708,756.7083184942886,44946871.90511096,FEASIBLE,0.0,790.1454637710594
2024-11-15,O3,ORACLE_INNOVATION,2562.571111111112,367.0927777777779,367.0927777777779,367.0927777777779,2195.478333333334,3073.6696666666676,False,0.0,520,336.50171296296304,367.0927777777779,336.50171296296304,367.0927777777779,29.296521056375383,67371.2427073142,FEASIBLE,0.0,30.591064814814843
2024-11-15,O4,FULL_ORACLE,2562.571111111112,2562.571111111112,2562.571111111112,2562.571111111112,0.0,0.0,True,0.0,520,2349.0235185185193,2562.571111111112,2349.0235185185193,2562.571111111112,204.51074785397384,3283029.079638884,FEASIBLE,0.0,213.54759259259254
2024-11-16,O0,LEGACY_INNOVATION_ONLY,3546.1494444444443,2715.2081607738683,580.2635877034431,7184.390426376493,2965.885856741001,1846.7670265637055,True,0.0,520,531.9082887281562,580.2635877034431,6585.691224178452,7184.390426376493,573.363623980025,25804932.581065167,FEASIBLE,0.0,598.6992021980413
2024-11-16,O1,ORACLE_PRE_CUTOFF_PENDING_SERVICE,3546.1494444444443,4707.1684385516455,2572.223865481221,9176.35070415427,973.9255789632234,1049.9829154525944,True,0.0,520,2357.871876691119,2572.223865481221,8411.654812141414,9176.35070415427,732.3357142909575,42098137.68682206,FEASIBLE,0.0,764.6958920128563
2024-11-16,O2,ORACLE_PRE_CUTOFF_ALL_FUTURE_SERVICE,3546.1494444444443,5213.621494107201,3078.676921036776,9682.803759709826,467.4725234076682,847.4016932303723,True,0.0,520,2822.120510950378,3078.676921036776,8875.903446400675,9682.803759709826,772.7541411964598,46873257.69862211,FEASIBLE,0.0,806.9003133091519
2024-11-16,O3,ORACLE_INNOVATION,3546.1494444444443,1047.7361111111113,1047.7361111111113,1047.7361111111113,2498.413333333333,3497.778666666666,False,0.0,520,960.4247685185187,1047.7361111111113,960.4247685185187,1047.7361111111113,83.61652666256752,548815.9224619822,FEASIBLE,0.0,87.31134259259261
2024-11-16,O4,FULL_ORACLE,3546.1494444444443,3546.1494444444443,3546.1494444444443,3546.1494444444443,0.0,0.0,True,0.0,520,3250.6369907407407,3546.1494444444443,3250.6369907407407,3546.1494444444443,283.00704387900277,6286905.694211397,FEASIBLE,0.0,295.5124537037036
2024-11-17,O0,LEGACY_INNOVATION_ONLY,7349.098611111111,1608.920399582591,2078.508478560985,8336.843638704207,5270.590132550125,2734.0695690343723,True,0.0,520,1905.299438680903,2078.508478560985,7642.10666881219,8336.843638704207,665.337293431743,34747710.15109097,FEASIBLE,0.0,694.7369698920174
2024-11-17,O1,ORACLE_PRE_CUTOFF_PENDING_SERVICE,7349.098611111111,6552.274844027035,7021.862923005429,13280.19808314865,327.2356881056812,756.7277912565946,True,0.0,520,6436.707679421644,7021.862923005429,12173.514909552929,13280.19808314865,1059.8508778380894,88172262.22284256,CAPACITY_INFEASIBLE,0.0,1106.683173595722
2024-11-17,O2,ORACLE_PRE_CUTOFF_ALL_FUTURE_SERVICE,7349.098611111111,7868.430955138147,8338.01903411654,14596.354194259762,988.9204230054293,1219.18576981758,True,988.9204230054293,520,7643.184114606828,8338.01903411654,13379.991344738115,14596.354194259762,1164.8891612280877,106515218.98697276,CAPACITY_INFEASIBLE,0.0,1216.3628495216471
2024-11-17,O3,ORACLE_INNOVATION,7349.098611111111,1089.5880555555557,1089.5880555555557,1089.5880555555557,6259.510555555555,8763.314777777778,False,0.0,520,998.789050925926,1089.5880555555557,998.789050925926,1089.5880555555557,86.956598834756,593536.6555668422,FEASIBLE,0.0,90.79900462962974
2024-11-17,O4,FULL_ORACLE,7349.098611111111,7349.098611111111,7349.098611111111,7349.098611111111,0.0,0.0,True,0.0,520,6736.673726851851,7349.098611111111,6736.673726851851,7349.098611111111,586.5084666311002,27001695.008551523,FEASIBLE,0.0,612.4248842592597
2024-11-18,O0,LEGACY_INNOVATION_ONLY,5262.449166666666,665.7406092274347,515.7644563425057,7156.888857693682,4746.684710324161,2562.786324264782,True,0.0,520,472.7840849806302,515.7644563425057,6560.481452885875,7156.888857693682,571.1688102033096,25607750.14043601,FEASIBLE,0.0,596.4074048078073
