mean_WAPE,Q50_WAPE,Q10_pinball,Q50_pinball,Q90_pinball,Q10_Q90_coverage,positive_duration_predictions,fold_id,validation_realized_jobs
0.37038375795553796,0.5004416836428851,2.311266522327909,5.115969012642925,2.957335354124881,0.8270927645208317,True,1,26066
1.28474901432312,1.6615948613975848,5.936406597768832,5.428458426822076,1.7479288474885861,0.0712345843907217,True,2,22461
0.6748703334604286,0.6860943926857298,2.2474411040898437,4.299001893189507,2.120532399809298,0.6528604711364224,True,3,19315
0.5879769693161712,0.6947452190187524,2.1210334102415636,7.867364031118686,6.904753485743746,0.5004885197850513,True,4,4094
3.0118315621198026,1.0230535150593099,3.9916910228250426,5.897806161937792,5.99760372096691,0.4435577481137551,True,5,6892
