date,model,phase,reserve_nomination_GPU_h,reserve_shortfall_GPU_h,lower_boundary_MAE_GPU_h,upper_boundary_MAE_GPU_h,normalized_boundary_score,hausdorff_boundary_proxy_GPU_h,simultaneous_inner_coverage,nonempty_set,safe_width_GPU_h,reference_width_GPU_h,capture_ratio
2025-02-06,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6851.735039937837,6974.513673796699,39.80965376817742,11962.546874124633,True,False,0.0,146762.2144444445,0.0
2025-02-07,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6971.627289123684,6828.52206316784,147.66005812664693,11032.223781385204,True,False,0.0,36938.603333333325,0.0
2025-02-08,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,7015.348311199519,6782.672613225712,1013.9915681407097,12682.39798012558,True,False,0.0,2817.4861111111113,0.0
2025-02-09,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6873.824670602219,6782.590429680186,1010.174968737436,9287.845686887089,True,False,0.0,2599.76,0.0
2025-02-10,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6841.814184793909,6778.945401902409,2182.9376644370186,8432.920846109677,True,False,0.0,2568.5377777777767,0.0
2025-02-11,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6936.466914542374,6775.482806995003,13711.949721537378,10641.250368575895,True,False,0.0,26.93777777777778,0.0
2025-02-12,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6909.014636305911,6775.421827828336,13684.436464134247,9981.395778893919,True,False,0.0,21.997777777777777,0.0
2025-02-13,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6943.322482292884,6800.570170324477,330.0567324978736,10860.939616433214,True,False,0.0,25171.30388888889,0.0
2025-02-14,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6881.564029643165,6786.766561817533,615.2566924454269,9581.897948335933,True,False,0.0,1607.5138888888887,0.0
2025-02-15,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6963.294734081259,6775.460239865372,13738.75497394663,11283.884325558069,True,False,0.0,60.622222222222206,0.0
2025-02-16,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,7033.579385156979,6775.940304680187,13809.519689837165,12961.985434120468,True,False,0.0,406.20666666666665,0.0
2025-02-17,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6914.97347133713,6775.409832457965,13690.383303795095,10124.009762711423,True,False,0.0,24.262222222222224,0.0
2025-02-18,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6909.53996950888,6775.936683441761,13685.476652950641,9987.505753914715,True,False,0.0,403.7388888888888,0.0
2025-02-19,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6880.3655079579585,6775.946855606113,13006.833782248905,9303.452427276867,True,False,0.0,243.28444444444446,0.0
2025-02-20,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6942.080642319667,6782.647198198704,1079.22096712143,10902.561496424894,True,False,0.0,5235.373333333333,0.0
2025-02-21,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6894.753496756217,6785.810730606113,749.4989388725699,9791.885701083005,True,False,0.0,7514.5266666666685,0.0
2025-02-22,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,7005.112923758113,6780.783595189446,1458.3136387138422,12358.57349386429,True,False,0.0,3901.1694444444447,0.0
2025-02-23,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,7020.289865021103,6782.801975976485,1067.7164186422751,12781.508247702193,True,False,0.0,5520.88,0.0
2025-02-24,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6930.756971406713,6782.063350976482,1172.415255820254,10622.27301174786,True,False,0.0,4813.008888888889,0.0
2025-02-25,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6873.009063169836,6788.75651301352,583.6093805200405,9357.605986861645,True,False,0.0,9632.535555555556,0.0
2025-02-26,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6892.4731335425695,6779.985718839137,1550.8632812009544,9684.520650220558,True,False,0.0,1140.776111111111,0.0
2025-02-27,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6907.89060637299,6838.25338483065,124.11669837354884,10335.024643258668,True,False,0.0,43187.60499999996,0.0
2025-02-28,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6798.084379641994,6937.630945208736,48.372102336874384,10769.505207457962,True,False,0.0,116764.24833333328,0.0
2025-03-01,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6779.437460659057,6957.211007226483,42.975970151238975,11991.535763013522,True,False,0.0,126798.1816666667,0.0
2025-03-02,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6792.967397512424,6862.398730606113,89.67147164137167,9383.833263013521,True,False,0.0,62657.2488888889,0.0
2025-03-03,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6899.4794596593465,6775.394114865373,13674.87357452472,9546.299707828644,True,False,0.0,11.591111111111111,0.0
2025-03-04,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6990.668721270688,6788.830421385433,589.1767518169094,11583.10729288837,True,False,0.0,10119.807222222222,0.0
2025-03-05,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,7092.927935409674,6775.786879236513,13868.714814646188,13872.27899175794,True,False,0.0,240.48722222222221,0.0
2025-03-06,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6976.402234215812,6798.924732245774,304.6726395335573,11735.622004859788,True,False,0.0,5404.682777777778,0.0
2025-03-07,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6988.4972978691985,6828.629524394694,141.98305728887303,12503.047724324746,True,False,0.0,26451.140555555558,0.0
2025-03-08,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,7002.986236651912,6783.537861971853,876.8936243045301,12025.859258787594,True,False,0.0,1711.9216666666666,0.0
2025-03-09,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,7012.489131546567,6775.417151902409,13787.906283448976,12069.769077881367,True,False,0.0,28.424444444444447,0.0
2025-03-10,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6995.315531125083,6781.04158168636,1312.8536760019797,11793.599336084702,True,False,0.0,2391.5955555555556,0.0
2025-03-11,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6844.172740244459,6804.197958904725,255.18746465252786,8513.740472630214,True,False,0.0,11960.382222222222,0.0
2025-03-12,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6851.200353397129,6761.406881910274,3107.6902832876626,8513.751921826866,True,False,0.0,856.4772222222225,0.0
2025-03-13,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6843.610278206686,6779.397498133685,823.6099510222409,8475.78598520205,True,False,0.0,1954.238888888889,0.0
2025-03-14,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6856.061848742445,6782.274512434816,1231.776030412757,8667.590237669603,True,False,0.0,7826.774444444445,0.0
2025-03-15,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6860.2951712077,6819.608826285124,174.91067692058422,8888.573613876237,True,False,0.0,29512.94000000001,0.0
2025-03-16,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6977.355321957904,6791.6047527897545,455.9961622032426,11596.648446679937,True,False,0.0,6493.996111111105,0.0
2025-03-17,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6861.821220791246,6820.060183731113,173.14284492851644,8354.096443744507,True,False,0.0,29780.03777777779,0.0
2025-03-18,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6830.602507608527,6834.386377886205,129.7947543662754,8486.754272239761,True,False,0.0,36667.96722222224,0.0
2025-03-19,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6900.045355792219,6892.688185563675,64.58821624403647,10908.7628028186,True,False,0.0,60676.722777777744,0.0
2025-03-20,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6897.175699308686,6934.282324356112,46.52987313114862,11795.085345722784,True,False,0.0,59171.340000000026,0.0
2025-03-21,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6855.615518097854,6943.755742083736,45.76448739400286,10494.326874124632,True,False,0.0,101439.5411111111,0.0
2025-03-22,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6832.802388060326,6982.249452056731,37.25138289155731,10659.967985235742,True,False,0.0,123492.94111111108,0.0
2025-03-23,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6917.571747935839,6876.061557670157,77.94844730570101,9535.327707457967,True,False,0.0,70287.55611111113,0.0
2025-03-24,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6868.4474046633395,6932.260476362286,48.45115824815867,9977.841057181451,True,False,0.0,83301.48388888894,0.0
2025-03-25,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6987.072870451993,6871.199586026637,82.37593063287412,11675.38051465699,True,False,0.0,67414.48944444439,0.0
2025-03-26,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6916.5627718602855,6878.844322812903,77.52954067119107,10528.175450031209,True,False,0.0,83496.71055555549,0.0
2025-03-27,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6984.667356529813,6787.282374221081,630.4658699058109,11451.22604145895,True,False,0.0,5648.717222222223,0.0
2025-03-28,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,7006.539495558592,6775.379651902409,13781.919147461002,11936.318957142212,True,False,0.0,0.0,0.0
2025-03-29,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6731.76971102582,6946.443104930957,45.60410072303764,11728.456040791283,True,False,0.0,121516.04499999963,0.0
2025-03-30,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6808.274045101376,6891.22710232679,66.40190640260855,9138.761040791298,True,False,0.0,73103.14333333333,0.0
2025-03-31,BL1_LEGACY_B2_B3,CALIBRATED_EVALUATION,0.0,0.0,6906.575222910348,6891.132691350711,65.7711825691681,10527.634586941816,True,False,0.0,62561.06944444442,0.0
2024-12-01,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6110.2289581571085,6279.75443077848,54.09602012501603,8778.510379208135,True,False,0.0,67768.9122222222,0.0
2024-12-02,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6124.714103097267,6285.442230296707,47.40610918716614,9707.621686960261,True,False,0.0,100403.55611111087,0.0
2024-12-03,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6171.272689435632,6255.716320603284,64.35471823131023,7540.048823943316,True,False,0.0,68041.2077777778,0.0
2024-12-04,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6195.8304926544315,6257.049359040335,41.065325180678435,10202.614601788562,True,False,0.0,126901.65777777761,0.0
2024-12-05,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6220.551154608575,6213.735689140323,47.98815972329424,8548.991805548398,True,False,0.0,96662.61500000012,0.0
2024-12-06,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6254.757133793766,6147.942927504085,100.71683074718774,7548.13091497599,True,False,0.0,50608.92111111112,0.0
2024-12-07,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6295.354989308098,6110.274299437457,12405.629288745555,9369.105954165012,True,False,0.0,46.59777777777778,0.0
2024-12-08,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6298.589538076758,6108.919817313215,12407.509355389973,9438.549457921581,True,False,0.0,27.546666666666667,0.0
2024-12-09,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6296.828832898523,6116.3479017205145,12413.176734619037,9395.606262802363,True,False,0.0,13.824444444444445,0.0
2024-12-10,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6297.381599596304,6119.149836635442,12416.531436231746,9408.625792062752,True,False,0.0,0.0,0.0
2024-12-11,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6298.8198946373295,6132.461188326421,12431.28108296375,9443.42921622163,True,False,0.0,0.0,0.0
2024-12-12,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6298.446250547272,6132.461188326421,12430.907438873692,9434.38789063835,True,False,0.0,0.0,0.0
