fold_id,date,model,Q10_total_GPU_h,Q90_total_GPU_h,reference_schedulable_GPU_h,phase,lower_boundary_MAE_GPU_h,upper_boundary_MAE_GPU_h,normalized_boundary_score,hausdorff_boundary_proxy_GPU_h,simultaneous_inner_coverage,nonempty_set,safe_width_GPU_h,reference_width_GPU_h,capture_ratio
1,2024-11-17,BL3_DIRECT_QUANTILE_LIGHTGBM,226.59932794326141,5098.2866696911115,6032.942499999994,RAW,140.20962833814843,189.52757051869008,0.9882199087419099,5532.844739299773,False,False,2953.412575910384,138204.71666666653,0.0
1,2024-11-17,FULL_SAFE_FLEX_RAW,129.31201423511905,12593.885054289665,6032.942499999994,RAW,154.25994281823137,190.00901546082287,1.0317714826009343,5570.075820547386,False,False,1681.3199757915238,138204.71666666653,0.0
1,2024-11-18,BL1_LEGACY_B2_B3,0.0,7156.888857693682,3643.7086111111107,RAW,82.74271240092986,108.85499604552469,0.9969461175903939,2824.6936111111104,False,False,0.0,73513.07833333331,0.0
1,2024-11-18,BL3_DIRECT_QUANTILE_LIGHTGBM,226.57203780115756,5098.2866696911115,3643.7086111111107,RAW,77.22080894754116,107.30136267565516,0.9601297640806832,2733.658490769131,False,False,2953.056143941042,73513.07833333331,0.0
1,2024-11-18,FULL_SAFE_FLEX_RAW,126.22624249677739,11406.474199274457,3643.7086111111107,RAW,162.61713043805068,107.95881358346087,1.4078959455874083,2773.976756164982,False,False,1641.2749376023796,73513.07833333331,0.0
1,2024-11-19,BL1_LEGACY_B2_B3,0.0,6534.276172200794,4025.6552777777797,RAW,112.64557470566442,133.33535542052473,1.0530949386828816,3955.276111111113,False,False,0.0,95303.94277777782,0.0
1,2024-11-19,BL3_DIRECT_QUANTILE_LIGHTGBM,226.5595860046462,5158.630008348993,4025.6552777777797,RAW,109.97769044034477,133.2265799835867,1.0412074875809112,3893.1029291192312,False,False,2952.8205649299125,95303.94277777782,0.0
1,2024-11-19,FULL_SAFE_FLEX_RAW,128.1819127953306,9992.763144148228,4025.6552777777797,RAW,122.84940943799815,133.12856581900024,1.0958943444077023,3920.1000343322294,False,False,1666.840631450573,95303.94277777782,0.0
1,2024-11-20,BL1_LEGACY_B2_B3,0.0,7933.662208624535,0.7822222222222222,RAW,162.6238559758354,0.02425925925925926,162.64811523509465,3372.7209470675866,True,False,0.0,17.52888888888889,0.0
1,2024-11-20,BL3_DIRECT_QUANTILE_LIGHTGBM,19.138851155724605,1948.5888661284005,0.7822222222222222,RAW,39.9283787252414,0.4873727603329109,40.41575148557431,828.3748807542605,False,False,248.8417716818443,17.52888888888889,0.0
1,2024-11-20,FULL_SAFE_FLEX_RAW,13.641042326536827,8060.59464584167,0.7822222222222222,RAW,165.2260021938869,0.34040181564443317,165.56640400953134,3426.68186430946,False,False,177.2817288296336,17.52888888888889,0.0
1,2024-11-21,BL1_LEGACY_B2_B3,0.0,7570.956044155888,2146.9505555555556,RAW,149.71520996126665,46.831375289351854,2.2899850547805176,2833.9326852005393,False,False,0.0,22561.883333333335,0.0
1,2024-11-21,BL3_DIRECT_QUANTILE_LIGHTGBM,22.385038858883856,367.8192323678186,2146.9505555555556,RAW,40.01615324386284,46.68647997818963,1.010181550778136,617.3450420388114,False,False,291.9800770088068,22561.883333333335,0.0
1,2024-11-21,FULL_SAFE_FLEX_RAW,8.513921592982285,7685.259285860225,2146.9505555555556,RAW,151.67747501845437,46.71401180975292,2.3114801982083835,2876.718258224746,False,False,110.6188002342299,22561.883333333335,0.0
1,2024-11-22,BL1_LEGACY_B2_B3,0.0,7748.587193336842,1968.698055555556,RAW,121.50330397354547,57.97910667438272,1.7341436600373386,1885.0880098640032,False,False,0.0,35882.07611111111,0.0
1,2024-11-22,BL3_DIRECT_QUANTILE_LIGHTGBM,280.0695398572747,4183.359602387984,1968.698055555556,RAW,52.89725744699952,57.12233978036353,1.062999913601258,1306.4099663945342,False,False,3654.181028627661,35882.07611111111,0.0
1,2024-11-22,FULL_SAFE_FLEX_RAW,122.62758841003955,8428.86971222604,1968.698055555556,RAW,134.82457818910532,57.45037048080192,1.8577440653724206,2174.2864961428,False,False,1594.7110775000726,35882.07611111111,0.0
1,2024-11-23,BL1_LEGACY_B2_B3,0.0,8896.549054495092,128.36583333333334,RAW,180.82945898278967,2.1735470679012345,48.770570884137236,3728.2057923862476,False,False,0.0,1712.9366666666665,0.0
1,2024-11-23,BL3_DIRECT_QUANTILE_LIGHTGBM,54.54392448896579,3813.9018129126057,128.36583333333334,RAW,76.63393900904575,2.4295685350893446,21.07054131100816,1567.4948410672694,False,False,709.3111608411499,1712.9366666666665,0.0
1,2024-11-23,FULL_SAFE_FLEX_RAW,112.65919097409477,9239.311830434977,128.36583333333334,RAW,187.85618028945674,2.790494649928044,50.80761991079453,3873.919482216749,False,False,1464.9483510151708,1712.9366666666665,0.0
1,2024-11-24,BL1_LEGACY_B2_B3,20.72913993963175,4154.201629368867,4839.512222222235,RAW,113.25436691241913,155.77422044640667,0.9805069478366367,4328.002566873109,False,False,269.4910626000794,108694.34666666698,0.0
