AUPRC,Brier,baseline_Brier,Brier_skill,log_loss,ECE_10bin,positive_labels,negative_labels,fold_id,train_snapshots,validation_snapshots
1.0000000000000002,4.901962365012183e-05,4.5608357047302326e-06,-9.747947706005183,0.0033064137939268017,0.0032816041148679698,26066,0,1,9365,26066
0.993237975857902,0.0046087177425410825,0.004604022341927062,-0.0010198474866771612,0.04908648953886921,0.004608884329764655,22461,104,2,35426,22565
1.0,5.1087280672009025e-05,4.764241762836589e-06,-9.723066379736384,0.001351431748707505,0.0012961489359390131,19315,0,3,56810,19315
0.9999999999999999,1.0146848370731024e-05,2.583213199597271e-06,-2.927994937588946,0.00044405895685292583,0.0004388516579537847,4094,0,4,77151,4094
0.987100219206919,0.00677280937617315,0.006754889987916283,-0.002652802383003028,0.06733106335624356,0.0068942164333890745,6892,47,5,80870,6939
