namespace,wetbulb_c,rh_pct,segment,it_lower_kw,it_upper_kw,pcc_slope,pcc_intercept_kw
FORECAST_DAYAHEAD_GFS,15.0,100.0,8,149.15119773173367,167.79509744820038,1.4580919794346878,-48.51271200957427
FORECAST_DAYAHEAD_GFS,15.0,100.0,9,167.79509744820038,186.4389971646671,1.458107602682306,-48.51533351393084
FORECAST_DAYAHEAD_GFS,15.0,100.0,10,186.4389971646671,205.0828968811338,1.4581077089775436,-48.51535333150832
FORECAST_DAYAHEAD_GFS,15.0,100.0,11,205.0828968811338,223.72679659760053,1.4581077097006767,-48.51535347981053
FORECAST_DAYAHEAD_GFS,15.0,100.0,12,223.72679659760053,242.37069631406723,1.4581077097055968,-48.5153534809113
FORECAST_DAYAHEAD_GFS,15.0,100.0,13,242.37069631406723,261.01459603053394,1.4581077097056303,-48.51535348091943
FORECAST_DAYAHEAD_GFS,15.0,100.0,14,261.01459603053394,279.65849574700064,1.4581077097056303,-48.51535348091943
FORECAST_DAYAHEAD_GFS,15.0,100.0,15,279.65849574700064,298.30239546346735,1.4581077097056274,-48.515353480918634
FORECAST_DAYAHEAD_GFS,15.0,100.0,16,298.30239546346735,316.94629517993405,1.4581077097056334,-48.515353480920396
FORECAST_DAYAHEAD_GFS,15.0,100.0,17,316.94629517993405,335.59019489640076,1.4581077097056303,-48.51535348091943
FORECAST_DAYAHEAD_GFS,15.0,100.0,18,335.59019489640076,354.23409461286747,1.4581077097056274,-48.51535348091846
FORECAST_DAYAHEAD_GFS,15.0,100.0,19,354.23409461286747,372.8779943293342,1.4581077097056334,-48.51535348092057
FORECAST_DAYAHEAD_GFS,15.0,100.0,20,372.8779943293342,391.5218940458009,1.4581077097056334,-48.51535348092062
FORECAST_DAYAHEAD_GFS,15.0,100.0,21,391.5218940458009,410.1657937622676,1.4581077097056243,-48.51535348091704
FORECAST_DAYAHEAD_GFS,15.0,100.0,22,410.1657937622676,428.8096934787343,1.4581077097056365,-48.515353480922045
FORECAST_DAYAHEAD_GFS,15.0,100.0,23,428.8096934787343,447.453593195201,1.4581077097056243,-48.515353480916815
FORECAST_DAYAHEAD_GFS,20.0,20.0,0,0.0,18.64389971646671,1.0000000000000397,4.98228972919211
FORECAST_DAYAHEAD_GFS,20.0,20.0,1,18.64389971646671,37.28779943293342,1.0000000000156017,4.982289728901975
FORECAST_DAYAHEAD_GFS,20.0,20.0,2,37.28779943293342,55.93169914940013,1.0000000061037408,4.9822895018886655
FORECAST_DAYAHEAD_GFS,20.0,20.0,3,55.93169914940013,74.57559886586684,1.0000023878517126,4.9821562866776645
FORECAST_DAYAHEAD_GFS,20.0,20.0,4,74.57559886586684,93.21949858233354,1.0009294332968803,4.913021317428402
FORECAST_DAYAHEAD_GFS,20.0,20.0,5,93.21949858233354,111.86339829880026,1.1466534262125487,-8.671296233585736
FORECAST_DAYAHEAD_GFS,20.0,20.0,6,111.86339829880026,130.50729801526697,1.5275019946027533,-51.27431133094706
FORECAST_DAYAHEAD_GFS,20.0,20.0,7,130.50729801526697,149.15119773173367,1.5479083434215481,-53.937488777645
FORECAST_DAYAHEAD_GFS,20.0,20.0,8,149.15119773173367,167.79509744820038,1.5479668129353439,-53.94620957565843
FORECAST_DAYAHEAD_GFS,20.0,20.0,9,167.79509744820038,186.4389971646671,1.547966962439038,-53.94623466164535
FORECAST_DAYAHEAD_GFS,20.0,20.0,10,186.4389971646671,205.0828968811338,1.5479669628211905,-53.94623473289349
FORECAST_DAYAHEAD_GFS,20.0,20.0,11,205.0828968811338,223.72679659760053,1.5479669628221653,-53.94623473309338
FORECAST_DAYAHEAD_GFS,20.0,20.0,12,223.72679659760053,242.37069631406723,1.5479669628221677,-53.946234733093945
FORECAST_DAYAHEAD_GFS,20.0,20.0,13,242.37069631406723,261.01459603053394,1.5479669628221677,-53.946234733093945
FORECAST_DAYAHEAD_GFS,20.0,20.0,14,261.01459603053394,279.65849574700064,1.5479669628221706,-53.946234733094684
FORECAST_DAYAHEAD_GFS,20.0,20.0,15,279.65849574700064,298.30239546346735,1.5479669628221677,-53.94623473309389
FORECAST_DAYAHEAD_GFS,20.0,20.0,16,298.30239546346735,316.94629517993405,1.5479669628221706,-53.94623473309474
FORECAST_DAYAHEAD_GFS,20.0,20.0,17,316.94629517993405,335.59019489640076,1.5479669628221677,-53.94623473309383
FORECAST_DAYAHEAD_GFS,20.0,20.0,18,335.59019489640076,354.23409461286747,1.5479669628221677,-53.94623473309383
FORECAST_DAYAHEAD_GFS,20.0,20.0,19,354.23409461286747,372.8779943293342,1.5479669628221706,-53.94623473309491
FORECAST_DAYAHEAD_GFS,20.0,20.0,20,372.8779943293342,391.5218940458009,1.5479669628221706,-53.94623473309491
FORECAST_DAYAHEAD_GFS,20.0,20.0,21,391.5218940458009,410.1657937622676,1.5479669628221646,-53.946234733092524
FORECAST_DAYAHEAD_GFS,20.0,20.0,22,410.1657937622676,428.8096934787343,1.5479669628221706,-53.946234733095025
FORECAST_DAYAHEAD_GFS,20.0,20.0,23,428.8096934787343,447.453593195201,1.5479669628221646,-53.94623473309241
FORECAST_DAYAHEAD_GFS,20.0,50.0,0,0.0,18.64389971646671,1.0000000000000273,4.982289729192109
FORECAST_DAYAHEAD_GFS,20.0,50.0,1,18.64389971646671,37.28779943293342,1.0000000000106144,4.982289728994722
FORECAST_DAYAHEAD_GFS,20.0,50.0,2,37.28779943293342,55.93169914940013,1.0000000041524792,4.982289574553697
FORECAST_DAYAHEAD_GFS,20.0,50.0,3,55.93169914940013,74.57559886586684,1.0000016245032393,4.982198945582468
FORECAST_DAYAHEAD_GFS,20.0,50.0,4,74.57559886586684,93.21949858233354,1.0006333367179798,4.935088628857315
FORECAST_DAYAHEAD_GFS,20.0,50.0,5,93.21949858233354,111.86339829880026,1.1198491681110643,-6.17815139668204
FORECAST_DAYAHEAD_GFS,20.0,50.0,6,111.86339829880026,130.50729801526697,1.5192704261103298,-50.858770669261745
FORECAST_DAYAHEAD_GFS,20.0,50.0,7,130.50729801526697,149.15119773173367,1.5478808109955653,-54.59263469581066
FORECAST_DAYAHEAD_GFS,20.0,50.0,8,149.15119773173367,167.79509744820038,1.5479667425032053,-54.60545148309805
FORECAST_DAYAHEAD_GFS,20.0,50.0,9,167.79509744820038,186.4389971646671,1.547966962259005,-54.605488357043896
FORECAST_DAYAHEAD_GFS,20.0,50.0,10,186.4389971646671,205.0828968811338,1.5479669628207287,-54.605488461771074
FORECAST_DAYAHEAD_GFS,20.0,50.0,11,205.0828968811338,223.72679659760053,1.5479669628221653,-54.60548846206569
FORECAST_DAYAHEAD_GFS,20.0,50.0,12,223.72679659760053,242.37069631406723,1.5479669628221677,-54.60548846206626
FORECAST_DAYAHEAD_GFS,20.0,50.0,13,242.37069631406723,261.01459603053394,1.5479669628221677,-54.60548846206626
FORECAST_DAYAHEAD_GFS,20.0,50.0,14,261.01459603053394,279.65849574700064,1.5479669628221706,-54.605488462067
FORECAST_DAYAHEAD_GFS,20.0,50.0,15,279.65849574700064,298.30239546346735,1.5479669628221677,-54.605488462066205
FORECAST_DAYAHEAD_GFS,20.0,50.0,16,298.30239546346735,316.94629517993405,1.5479669628221706,-54.60548846206706
FORECAST_DAYAHEAD_GFS,20.0,50.0,17,316.94629517993405,335.59019489640076,1.5479669628221706,-54.60548846206706
FORECAST_DAYAHEAD_GFS,20.0,50.0,18,335.59019489640076,354.23409461286747,1.5479669628221646,-54.60548846206507
FORECAST_DAYAHEAD_GFS,20.0,50.0,19,354.23409461286747,372.8779943293342,1.5479669628221706,-54.60548846206723
FORECAST_DAYAHEAD_GFS,20.0,50.0,20,372.8779943293342,391.5218940458009,1.5479669628221706,-54.60548846206723
FORECAST_DAYAHEAD_GFS,20.0,50.0,21,391.5218940458009,410.1657937622676,1.5479669628221646,-54.60548846206484
FORECAST_DAYAHEAD_GFS,20.0,50.0,22,410.1657937622676,428.8096934787343,1.5479669628221706,-54.60548846206734
FORECAST_DAYAHEAD_GFS,20.0,50.0,23,428.8096934787343,447.453593195201,1.5479669628221646,-54.60548846206473
FORECAST_DAYAHEAD_GFS,20.0,80.0,0,0.0,18.64389971646671,1.0000000000000184,4.982289729192108
FORECAST_DAYAHEAD_GFS,20.0,80.0,1,18.64389971646671,37.28779943293342,1.000000000007221,4.982289729057825
FORECAST_DAYAHEAD_GFS,20.0,80.0,2,37.28779943293342,55.93169914940013,1.000000002825003,4.98228962398894
FORECAST_DAYAHEAD_GFS,20.0,80.0,3,55.93169914940013,74.57559886586684,1.0000011051805413,4.982227967370612
FORECAST_DAYAHEAD_GFS,20.0,80.0,4,74.57559886586684,93.21949858233354,1.000431347027424,4.950142423982172
FORECAST_DAYAHEAD_GFS,20.0,80.0,5,93.21949858233354,111.86339829880026,1.0956238345999803,-3.9236535363365306
FORECAST_DAYAHEAD_GFS,20.0,80.0,6,111.86339829880026,130.50729801526697,1.5083785371695162,-50.09579722957537
FORECAST_DAYAHEAD_GFS,20.0,80.0,7,130.50729801526697,149.15119773173367,1.5478403560690364,-55.24585258891955
FORECAST_DAYAHEAD_GFS,20.0,80.0,8,149.15119773173367,167.79509744820038,1.5479666389749147,-55.26468783558434
FORECAST_DAYAHEAD_GFS,20.0,80.0,9,167.79509744820038,186.4389971646671,1.547966961994371,-55.26474203666547
FORECAST_DAYAHEAD_GFS,20.0,80.0,10,186.4389971646671,205.0828968811338,1.5479669628200516,-55.26474219060458
FORECAST_DAYAHEAD_GFS,20.0,80.0,11,205.0828968811338,223.72679659760053,1.5479669628221653,-55.26474219103801
FORECAST_DAYAHEAD_GFS,20.0,80.0,12,223.72679659760053,242.37069631406723,1.5479669628221677,-55.26474219103858
FORECAST_DAYAHEAD_GFS,20.0,80.0,13,242.37069631406723,261.01459603053394,1.5479669628221677,-55.26474219103858
FORECAST_DAYAHEAD_GFS,20.0,80.0,14,261.01459603053394,279.65849574700064,1.5479669628221706,-55.26474219103932
FORECAST_DAYAHEAD_GFS,20.0,80.0,15,279.65849574700064,298.30239546346735,1.5479669628221677,-55.26474219103852
FORECAST_DAYAHEAD_GFS,20.0,80.0,16,298.30239546346735,316.94629517993405,1.5479669628221706,-55.264742191039375
FORECAST_DAYAHEAD_GFS,20.0,80.0,17,316.94629517993405,335.59019489640076,1.5479669628221677,-55.264742191038465
FORECAST_DAYAHEAD_GFS,20.0,80.0,18,335.59019489640076,354.23409461286747,1.5479669628221677,-55.264742191038465
FORECAST_DAYAHEAD_GFS,20.0,80.0,19,354.23409461286747,372.8779943293342,1.5479669628221706,-55.264742191039545
FORECAST_DAYAHEAD_GFS,20.0,80.0,20,372.8779943293342,391.5218940458009,1.5479669628221706,-55.264742191039545
FORECAST_DAYAHEAD_GFS,20.0,80.0,21,391.5218940458009,410.1657937622676,1.5479669628221646,-55.26474219103716
FORECAST_DAYAHEAD_GFS,20.0,80.0,22,410.1657937622676,428.8096934787343,1.5479669628221706,-55.26474219103966
FORECAST_DAYAHEAD_GFS,20.0,80.0,23,428.8096934787343,447.453593195201,1.5479669628221646,-55.264742191037044
FORECAST_DAYAHEAD_GFS,20.0,100.0,0,0.0,18.64389971646671,1.0000000000000142,4.982289729192108
FORECAST_DAYAHEAD_GFS,20.0,100.0,1,18.64389971646671,37.28779943293342,1.0000000000055855,4.982289729088237
FORECAST_DAYAHEAD_GFS,20.0,100.0,2,37.28779943293342,55.93169914940013,1.0000000021852105,4.982289647814824
FORECAST_DAYAHEAD_GFS,20.0,100.0,3,55.93169914940013,74.57559886586684,1.0000008548857942,4.982241954822307
FORECAST_DAYAHEAD_GFS,20.0,100.0,4,74.57559886586684,93.21949858233354,1.0003338359428255,4.957409693083207
FORECAST_DAYAHEAD_GFS,20.0,100.0,5,93.21949858233354,111.86339829880026,1.0811329715558011,-2.574645214644349
FORECAST_DAYAHEAD_GFS,20.0,100.0,6,111.86339829880026,130.50729801526697,1.4994307647650182,-49.36685786391618
FORECAST_DAYAHEAD_GFS,20.0,100.0,7,130.50729801526697,149.15119773173367,1.5478033209208806,-55.67982946590956
FORECAST_DAYAHEAD_GFS,20.0,100.0,8,149.15119773173367,167.79509744820038,1.547966544158073,-55.70417440723446
FORECAST_DAYAHEAD_GFS,20.0,100.0,9,167.79509744820038,186.4389971646671,1.5479669617520047,-55.704244477448896
FORECAST_DAYAHEAD_GFS,20.0,100.0,10,186.4389971646671,205.0828968811338,1.5479669628194328,-55.704244676459155
FORECAST_DAYAHEAD_GFS,20.0,100.0,11,205.0828968811338,223.72679659760053,1.5479669628221622,-55.70424467701889
FORECAST_DAYAHEAD_GFS,20.0,100.0,12,223.72679659760053,242.37069631406723,1.5479669628221706,-55.70424467702077
FORECAST_DAYAHEAD_GFS,20.0,100.0,13,242.37069631406723,261.01459603053394,1.5479669628221646,-55.70424467701935
FORECAST_DAYAHEAD_GFS,20.0,100.0,14,261.01459603053394,279.65849574700064,1.5479669628221706,-55.70424467702088
FORECAST_DAYAHEAD_GFS,20.0,100.0,15,279.65849574700064,298.30239546346735,1.5479669628221677,-55.704244677020085
FORECAST_DAYAHEAD_GFS,20.0,100.0,16,298.30239546346735,316.94629517993405,1.5479669628221706,-55.70424467702094
FORECAST_DAYAHEAD_GFS,20.0,100.0,17,316.94629517993405,335.59019489640076,1.5479669628221677,-55.70424467702003
FORECAST_DAYAHEAD_GFS,20.0,100.0,18,335.59019489640076,354.23409461286747,1.5479669628221677,-55.70424467702003
FORECAST_DAYAHEAD_GFS,20.0,100.0,19,354.23409461286747,372.8779943293342,1.5479669628221677,-55.704244677020085
FORECAST_DAYAHEAD_GFS,20.0,100.0,20,372.8779943293342,391.5218940458009,1.5479669628221706,-55.704244677021165
FORECAST_DAYAHEAD_GFS,20.0,100.0,21,391.5218940458009,410.1657937622676,1.5479669628221706,-55.704244677021165
FORECAST_DAYAHEAD_GFS,20.0,100.0,22,410.1657937622676,428.8096934787343,1.5479669628221706,-55.704244677021165
FORECAST_DAYAHEAD_GFS,20.0,100.0,23,428.8096934787343,447.453593195201,1.5479669628221646,-55.70424467701855
FORECAST_DAYAHEAD_GFS,25.0,20.0,0,0.0,18.64389971646671,1.0000000000000016,4.982289729192107
FORECAST_DAYAHEAD_GFS,25.0,20.0,1,18.64389971646671,37.28779943293342,1.0000000000016591,4.982289729161202
FORECAST_DAYAHEAD_GFS,25.0,20.0,2,37.28779943293342,55.93169914940013,1.0000000017275958,4.982289664804824
FORECAST_DAYAHEAD_GFS,25.0,20.0,3,55.93169914940013,74.57559886586684,1.0000017987734917,4.982189152974414
FORECAST_DAYAHEAD_GFS,25.0,20.0,4,74.57559886586684,93.21949858233354,1.0018540344253677,4.8440575699950585
FORECAST_DAYAHEAD_GFS,25.0,20.0,5,93.21949858233354,111.86339829880026,1.2829904047530427,-21.36333390520805
FORECAST_DAYAHEAD_GFS,25.0,20.0,6,111.86339829880026,130.50729801526697,1.633611698180193,-60.585023303889855
FORECAST_DAYAHEAD_GFS,25.0,20.0,7,130.50729801526697,149.15119773173367,1.637822073781596,-61.13450804725841
FORECAST_DAYAHEAD_GFS,25.0,20.0,8,149.15119773173367,167.79509744820038,1.6378262119604048,-61.135125261584136
FORECAST_DAYAHEAD_GFS,25.0,20.0,9,167.79509744820038,186.4389971646671,1.6378262159348862,-61.135125928482665
FORECAST_DAYAHEAD_GFS,25.0,20.0,10,186.4389971646671,205.0828968811338,1.6378262159387018,-61.13512592919403
FORECAST_DAYAHEAD_GFS,25.0,20.0,11,205.0828968811338,223.72679659760053,1.6378262159387085,-61.1351259291954
FORECAST_DAYAHEAD_GFS,25.0,20.0,12,223.72679659760053,242.37069631406723,1.637826215938705,-61.1351259291946
FORECAST_DAYAHEAD_GFS,25.0,20.0,13,242.37069631406723,261.01459603053394,1.6378262159387078,-61.13512592919528
FORECAST_DAYAHEAD_GFS,25.0,20.0,14,261.01459603053394,279.65849574700064,1.6378262159387078,-61.13512592919528
FORECAST_DAYAHEAD_GFS,25.0,20.0,15,279.65849574700064,298.30239546346735,1.637826215938705,-61.13512592919449
FORECAST_DAYAHEAD_GFS,25.0,20.0,16,298.30239546346735,316.94629517993405,1.637826215938711,-61.13512592919625
FORECAST_DAYAHEAD_GFS,25.0,20.0,17,316.94629517993405,335.59019489640076,1.637826215938705,-61.13512592919437
FORECAST_DAYAHEAD_GFS,25.0,20.0,18,335.59019489640076,354.23409461286747,1.637826215938705,-61.13512592919437
FORECAST_DAYAHEAD_GFS,25.0,20.0,19,354.23409461286747,372.8779943293342,1.637826215938711,-61.13512592919653
FORECAST_DAYAHEAD_GFS,25.0,20.0,20,372.8779943293342,391.5218940458009,1.637826215938705,-61.13512592919426
FORECAST_DAYAHEAD_GFS,25.0,20.0,21,391.5218940458009,410.1657937622676,1.637826215938705,-61.13512592919426
FORECAST_DAYAHEAD_GFS,25.0,20.0,22,410.1657937622676,428.8096934787343,1.637826215938705,-61.13512592919426
FORECAST_DAYAHEAD_GFS,25.0,20.0,23,428.8096934787343,447.453593195201,1.637826215938711,-61.135125929196874
FORECAST_DAYAHEAD_GFS,25.0,50.0,0,0.0,18.64389971646671,1.000000000000001,4.982289729192107
FORECAST_DAYAHEAD_GFS,25.0,50.0,1,18.64389971646671,37.28779943293342,1.0000000000011287,4.982289729171086
FORECAST_DAYAHEAD_GFS,25.0,50.0,2,37.28779943293342,55.93169914940013,1.0000000011753132,4.982289685388331
FORECAST_DAYAHEAD_GFS,25.0,50.0,3,55.93169914940013,74.57559886586684,1.0000012237402793,4.982221305252452
FORECAST_DAYAHEAD_GFS,25.0,50.0,4,74.57559886586684,93.21949858233354,1.0012654013020437,4.88794450651109
FORECAST_DAYAHEAD_GFS,25.0,50.0,5,93.21949858233354,111.86339829880026,1.2501366594047878,-18.311709385381235
FORECAST_DAYAHEAD_GFS,25.0,50.0,6,111.86339829880026,130.50729801526697,1.6316963089389747,-60.99426843597463
FORECAST_DAYAHEAD_GFS,25.0,50.0,7,130.50729801526697,149.15119773173367,1.6378201274354707,-61.79347144148824
FORECAST_DAYAHEAD_GFS,25.0,50.0,8,149.15119773173367,167.79509744820038,1.6378262100909906,-61.79437867684442
FORECAST_DAYAHEAD_GFS,25.0,50.0,9,167.79509744820038,186.4389971646671,1.6378262159330903,-61.79437965712009
FORECAST_DAYAHEAD_GFS,25.0,50.0,10,186.4389971646671,205.0828968811338,1.6378262159387003,-61.79437965816604
FORECAST_DAYAHEAD_GFS,25.0,50.0,11,205.0828968811338,223.72679659760053,1.6378262159387085,-61.79437965816771
FORECAST_DAYAHEAD_GFS,25.0,50.0,12,223.72679659760053,242.37069631406723,1.6378262159387078,-61.79437965816754
FORECAST_DAYAHEAD_GFS,25.0,50.0,13,242.37069631406723,261.01459603053394,1.637826215938705,-61.79437965816686
FORECAST_DAYAHEAD_GFS,25.0,50.0,14,261.01459603053394,279.65849574700064,1.6378262159387078,-61.7943796581676
FORECAST_DAYAHEAD_GFS,25.0,50.0,15,279.65849574700064,298.30239546346735,1.637826215938705,-61.794379658166804
FORECAST_DAYAHEAD_GFS,25.0,50.0,16,298.30239546346735,316.94629517993405,1.637826215938711,-61.794379658168566
FORECAST_DAYAHEAD_GFS,25.0,50.0,17,316.94629517993405,335.59019489640076,1.637826215938705,-61.79437965816669
FORECAST_DAYAHEAD_GFS,25.0,50.0,18,335.59019489640076,354.23409461286747,1.637826215938705,-61.79437965816669
FORECAST_DAYAHEAD_GFS,25.0,50.0,19,354.23409461286747,372.8779943293342,1.637826215938711,-61.79437965816885
FORECAST_DAYAHEAD_GFS,25.0,50.0,20,372.8779943293342,391.5218940458009,1.637826215938705,-61.79437965816658
FORECAST_DAYAHEAD_GFS,25.0,50.0,21,391.5218940458009,410.1657937622676,1.637826215938711,-61.794379658168964
FORECAST_DAYAHEAD_GFS,25.0,50.0,22,410.1657937622676,428.8096934787343,1.6378262159386987,-61.79437965816396
FORECAST_DAYAHEAD_GFS,25.0,50.0,23,428.8096934787343,447.453593195201,1.637826215938711,-61.79437965816919
FORECAST_DAYAHEAD_GFS,25.0,80.0,0,0.0,18.64389971646671,1.0000000000000007,4.982289729192107
FORECAST_DAYAHEAD_GFS,25.0,80.0,1,18.64389971646671,37.28779943293342,1.0000000000007678,4.982289729177808
FORECAST_DAYAHEAD_GFS,25.0,80.0,2,37.28779943293342,55.93169914940013,1.0000000007995855,4.98228969939165
FORECAST_DAYAHEAD_GFS,25.0,80.0,3,55.93169914940013,74.57559886586684,1.0000008325332654,4.982243179113695
FORECAST_DAYAHEAD_GFS,25.0,80.0,4,74.57559886586684,93.21949858233354,1.0008627715153844,4.917963563336343
FORECAST_DAYAHEAD_GFS,25.0,80.0,5,93.21949858233354,111.86339829880026,1.2179269298743471,-15.316648439082414
FORECAST_DAYAHEAD_GFS,25.0,80.0,6,111.86339829880026,130.50729801526697,1.628951631937881,-61.295268396661214
FORECAST_DAYAHEAD_GFS,25.0,80.0,7,130.50729801526697,149.15119773173367,1.6378172665711066,-62.452298417834044
FORECAST_DAYAHEAD_GFS,25.0,80.0,8,149.15119773173367,167.79509744820038,1.6378262073431313,-62.45363194469019
FORECAST_DAYAHEAD_GFS,25.0,80.0,9,167.79509744820038,186.4389971646671,1.6378262159304515,-62.453633385600426
FORECAST_DAYAHEAD_GFS,25.0,80.0,10,186.4389971646671,205.0828968811338,1.6378262159386987,-62.45363338713804
FORECAST_DAYAHEAD_GFS,25.0,80.0,11,205.0828968811338,223.72679659760053,1.6378262159387085,-62.45363338714003
FORECAST_DAYAHEAD_GFS,25.0,80.0,12,223.72679659760053,242.37069631406723,1.637826215938705,-62.453633387139234
FORECAST_DAYAHEAD_GFS,25.0,80.0,13,242.37069631406723,261.01459603053394,1.6378262159387078,-62.45363338713992
FORECAST_DAYAHEAD_GFS,25.0,80.0,14,261.01459603053394,279.65849574700064,1.6378262159387078,-62.45363338713992
FORECAST_DAYAHEAD_GFS,25.0,80.0,15,279.65849574700064,298.30239546346735,1.637826215938705,-62.45363338713912
FORECAST_DAYAHEAD_GFS,25.0,80.0,16,298.30239546346735,316.94629517993405,1.637826215938711,-62.45363338714088
FORECAST_DAYAHEAD_GFS,25.0,80.0,17,316.94629517993405,335.59019489640076,1.637826215938705,-62.45363338713901
FORECAST_DAYAHEAD_GFS,25.0,80.0,18,335.59019489640076,354.23409461286747,1.637826215938705,-62.45363338713901
FORECAST_DAYAHEAD_GFS,25.0,80.0,19,354.23409461286747,372.8779943293342,1.637826215938711,-62.45363338714117
FORECAST_DAYAHEAD_GFS,25.0,80.0,20,372.8779943293342,391.5218940458009,1.637826215938705,-62.45363338713889
FORECAST_DAYAHEAD_GFS,25.0,80.0,21,391.5218940458009,410.1657937622676,1.637826215938705,-62.45363338713889
FORECAST_DAYAHEAD_GFS,25.0,80.0,22,410.1657937622676,428.8096934787343,1.637826215938705,-62.45363338713889
FORECAST_DAYAHEAD_GFS,25.0,80.0,23,428.8096934787343,447.453593195201,1.637826215938711,-62.45363338714151
FORECAST_DAYAHEAD_GFS,25.0,100.0,0,0.0,18.64389971646671,1.0000000000000007,4.982289729192107
FORECAST_DAYAHEAD_GFS,25.0,100.0,1,18.64389971646671,37.28779943293342,1.0000000000005942,4.982289729181041
FORECAST_DAYAHEAD_GFS,25.0,100.0,2,37.28779943293342,55.93169914940013,1.000000000618499,4.982289706140726
FORECAST_DAYAHEAD_GFS,25.0,100.0,3,55.93169914940013,74.57559886586684,1.0000006439858398,4.982253721512187
FORECAST_DAYAHEAD_GFS,25.0,100.0,4,74.57559886586684,93.21949858233354,1.0006680856347956,4.932478860833285
FORECAST_DAYAHEAD_GFS,25.0,100.0,5,93.21949858233354,111.86339829880026,1.1969944585094916,-13.368967177034122
FORECAST_DAYAHEAD_GFS,25.0,100.0,6,111.86339829880026,130.50729801526697,1.6265080728133456,-61.41581968866342
FORECAST_DAYAHEAD_GFS,25.0,100.0,7,130.50729801526697,149.15119773173367,1.6378146465113919,-62.89141007180592
FORECAST_DAYAHEAD_GFS,25.0,100.0,8,149.15119773173367,167.79509744820038,1.6378262048264915,-62.893134008346806
FORECAST_DAYAHEAD_GFS,25.0,100.0,9,167.79509744820038,186.4389971646671,1.6378262159280352,-62.89313587113139
FORECAST_DAYAHEAD_GFS,25.0,100.0,10,186.4389971646671,205.0828968811338,1.6378262159386971,-62.893135873119235
FORECAST_DAYAHEAD_GFS,25.0,100.0,11,205.0828968811338,223.72679659760053,1.6378262159387054,-62.89313587312091
FORECAST_DAYAHEAD_GFS,25.0,100.0,12,223.72679659760053,242.37069631406723,1.6378262159387078,-62.89313587312142
FORECAST_DAYAHEAD_GFS,25.0,100.0,13,242.37069631406723,261.01459603053394,1.637826215938705,-62.89313587312074
FORECAST_DAYAHEAD_GFS,25.0,100.0,14,261.01459603053394,279.65849574700064,1.637826215938711,-62.893135873122276
FORECAST_DAYAHEAD_GFS,25.0,100.0,15,279.65849574700064,298.30239546346735,1.637826215938705,-62.89313587312063
FORECAST_DAYAHEAD_GFS,25.0,100.0,16,298.30239546346735,316.94629517993405,1.6378262159387078,-62.89313587312148
FORECAST_DAYAHEAD_GFS,25.0,100.0,17,316.94629517993405,335.59019489640076,1.6378262159387078,-62.89313587312148
FORECAST_DAYAHEAD_GFS,25.0,100.0,18,335.59019489640076,354.23409461286747,1.637826215938705,-62.893135873120514
FORECAST_DAYAHEAD_GFS,25.0,100.0,19,354.23409461286747,372.8779943293342,1.637826215938705,-62.893135873120514
FORECAST_DAYAHEAD_GFS,25.0,100.0,20,372.8779943293342,391.5218940458009,1.637826215938711,-62.89313587312279
FORECAST_DAYAHEAD_GFS,25.0,100.0,21,391.5218940458009,410.1657937622676,1.637826215938705,-62.8931358731204
FORECAST_DAYAHEAD_GFS,25.0,100.0,22,410.1657937622676,428.8096934787343,1.637826215938705,-62.8931358731204
FORECAST_DAYAHEAD_GFS,25.0,100.0,23,428.8096934787343,447.453593195201,1.637826215938711,-62.893135873123015
ACTUAL_REALIZED_NOAA,-5.0,20.0,0,0.0,18.64389971646671,1.0000031360119368,5.010806408667004
ACTUAL_REALIZED_NOAA,-5.0,20.0,1,18.64389971646671,37.28779943293342,1.0000755076651877,5.00945711882148
ACTUAL_REALIZED_NOAA,-5.0,20.0,2,37.28779943293342,55.93169914940013,1.0018004053498233,4.9451394799144595
ACTUAL_REALIZED_NOAA,-5.0,20.0,3,55.93169914940013,74.57559886586684,1.0352660682848387,3.0733480887979496
ACTUAL_REALIZED_NOAA,-5.0,20.0,4,74.57559886586684,93.21949858233354,1.199169387222685,-9.149840077095106
ACTUAL_REALIZED_NOAA,-5.0,20.0,5,93.21949858233354,111.86339829880026,1.286636311002487,-17.303462854387448
ACTUAL_REALIZED_NOAA,-5.0,20.0,6,111.86339829880026,130.50729801526697,1.2934390896553172,-18.064444792367553
ACTUAL_REALIZED_NOAA,-5.0,20.0,7,130.50729801526697,149.15119773173367,1.293733657362327,-18.102888027891964
ACTUAL_REALIZED_NOAA,-5.0,20.0,8,149.15119773173367,167.79509744820038,1.2937459083546303,-18.104715278067403
ACTUAL_REALIZED_NOAA,-5.0,20.0,9,167.79509744820038,186.4389971646671,1.2937464169888329,-18.104800624392993
ACTUAL_REALIZED_NOAA,-5.0,20.0,10,186.4389971646671,205.0828968811338,1.2937464381046822,-18.104804561210756
ACTUAL_REALIZED_NOAA,-5.0,20.0,11,205.0828968811338,223.72679659760053,1.2937464389813003,-18.104804740990147
ACTUAL_REALIZED_NOAA,-5.0,20.0,12,223.72679659760053,242.37069631406723,1.2937464390176956,-18.104804749132768
ACTUAL_REALIZED_NOAA,-5.0,20.0,13,242.37069631406723,261.01459603053394,1.2937464390192017,-18.104804749497816
ACTUAL_REALIZED_NOAA,-5.0,20.0,14,261.01459603053394,279.65849574700064,1.2937464390192688,-18.104804749515267
