namespace,production_authority,day,critical_line,critical_phase,critical_slot,critical_timestamp_fixed_aest,rho_AIDC,MESS_grid_support,status,actual_V28_B1_critical_time_L1_action_kw,actual_V28_B1_critical_time_aggregate_downshift_kw,actual_V28_B1_sensitivity_weighted_relief_pu,V28_B2_MESS_only_baseline_row_relief_pu,maximum_feasible_critical_time_aggregate_downshift_kw,actual_B1_aggregate_downshift_over_max_feasible_aggregate_downshift,actual_B1_action_over_max_feasible_action,actual_B1_grid_effective_relief_over_maximum,physical_interval_downshift_envelope_kw,trust_adjusted_physical_downshift_envelope_kw,workload_limited_fraction,per_site_critical_time_downshift_headroom_kw,runtime_bound_A_seconds,trust_limited_fraction
FORENSIC_ONLY_V29_CRITICAL_TIME_FLEXIBILITY_BOUND,False,2025-04-01,line.sw2,A,74,2025-04-01T18:30:00+10:00,0.1,OFF,OPTIMAL,0.025683121529127106,0.025683121529127106,3.463194719728447e-06,0.05804164770054776,0.025683121529127106,1.0,0.012469602036450832,0.9969977483697511,0.2568312152912018,0.02568312152912018,0.0,"{""AIDC01"": 0.0016984503799939432, ""AIDC02"": 0.00301946843251244, ""AIDC03"": 0.0031138275907309776, ""AIDC04"": 0.001368196139122091, ""AIDC05"": 0.002123062980150081, ""AIDC06"": 0.002736392486411887, ""AIDC07"": 0.0008492251897607161, ""AIDC08"": 0.0025004964444619304, ""AIDC09"": 0.006103759734372716, ""AIDC10"": 0.000707687658133338, ""AIDC11"": 0.00047179177208711565, ""AIDC12"": 0.0009907627213898706}",0.899273400194943,0.899999999999973
FORENSIC_ONLY_V29_CRITICAL_TIME_FLEXIBILITY_BOUND,False,2025-04-01,line.sw2,A,74,2025-04-01T18:30:00+10:00,1.0,OFF,OPTIMAL,0.025683121529127106,0.025683121529127106,3.463194719728447e-06,0.05804164770054776,0.2568312152912018,0.10000000000002697,0.004216229274853575,0.09991333522780914,0.2568312152912018,0.2568312152912018,0.0,"{""AIDC01"": 0.016984503799942985, ""AIDC02"": 0.030194684325024923, ""AIDC03"": 0.031138275907295565, ""AIDC04"": 0.013681961391231567, ""AIDC05"": 0.02123062980149726, ""AIDC06"": 0.027363924864125977, ""AIDC07"": 0.008492251897610714, ""AIDC08"": 0.025004964444633515, ""AIDC09"": 0.061037597343712946, ""AIDC10"": 0.007076876581329827, ""AIDC11"": 0.004717917720880038, ""AIDC12"": 0.00990762721391647}",1.9411031999625266,0.899999999999973
FORENSIC_ONLY_V29_CRITICAL_TIME_FLEXIBILITY_BOUND,False,2025-04-02,line.sw2,A,74,2025-04-02T18:30:00+10:00,0.1,OFF,OPTIMAL,2.1655647358836454,-1.8896181272768295,2.0053009690703073e-05,0.05721962686188342,0.14775412831036405,-12.788936247572071,1.0,0.9999999999977971,1.47754128310339,0.14775412831033902,0.0,"{""AIDC01"": 0.009780824006956124, ""AIDC02"": 0.017388138535054054, ""AIDC03"": 0.017931522656823518, ""AIDC04"": 0.007878997114396213, ""AIDC05"": 0.012226030044907077, ""AIDC06"": 0.015757995601632047, ""AIDC07"": 0.004890412001733679, ""AIDC08"": 0.014399546804263252, ""AIDC09"": 0.035002941984600966, ""AIDC10"": 0.004075343334768888, ""AIDC11"": 0.0027168955565084474, ""AIDC12"": 0.005705480668719787}",0.9645549000706524,0.899999999999983
FORENSIC_ONLY_V29_CRITICAL_TIME_FLEXIBILITY_BOUND,False,2025-04-02,line.sw2,A,74,2025-04-02T18:30:00+10:00,1.0,OFF,OPTIMAL,2.1655647358836454,-1.8896181272768295,2.0053009690703073e-05,0.05721962686188342,1.47754128310339,-1.2788936247574239,0.28007740538492837,0.10011533935132097,1.47754128310339,1.47754128310339,0.0,"{""AIDC01"": 0.09780824006956834, ""AIDC02"": 0.1738813853504695, ""AIDC03"": 0.1793152265680149, ""AIDC04"": 0.07878997114391595, ""AIDC05"": 0.12226030044907077, ""AIDC06"": 0.15757995601632757, ""AIDC07"": 0.0489041200173439, ""AIDC08"": 0.1439954680427178, ""AIDC09"": 0.35002941984600966, ""AIDC10"": 0.04075343334768533, ""AIDC11"": 0.027168955565075592, ""AIDC12"": 0.05705480668719076}",1.8912531998939812,0.899999999999983
FORENSIC_ONLY_V29_CRITICAL_TIME_FLEXIBILITY_BOUND,False,2025-04-03,line.sw2,A,27,2025-04-03T06:45:00+10:00,0.1,OFF,OPTIMAL,1.55583368394249,1.55583368394249,0.00021544041111418651,0.06268233808904988,1.55583368394249,1.0,0.4596500505877482,0.9998271335204514,15.558336839424989,1.5558336839424989,5.662137425588298e-15,"{""AIDC01"": 0.10419188256346956, ""AIDC02"": 0.18523006101854378, ""AIDC03"": 0.1910185275714369, ""AIDC04"": 0.08393234980261965, ""AIDC05"": 0.13023985366838176, ""AIDC06"": 0.1678647112106546, ""AIDC07"": 0.052095941249966415, ""AIDC08"": 0.15339360837631943, ""AIDC09"": 0.354732676397731, ""AIDC10"": 0.04341328437466174, ""AIDC11"": 0.02894218958294381, ""AIDC12"": 0.06077859812576136}",0.9166894999798387,0.9000000000000006
FORENSIC_ONLY_V29_CRITICAL_TIME_FLEXIBILITY_BOUND,False,2025-04-03,line.sw2,A,27,2025-04-03T06:45:00+10:00,1.0,OFF,OPTIMAL,1.55583368394249,1.55583368394249,0.00021544041111418651,0.06268233808904988,15.558336839424989,0.09999999999999942,0.07059754028119337,0.0999927332717104,15.558336839424989,15.558336839424989,0.0,"{""AIDC01"": 1.0419188256347098, ""AIDC02"": 1.8523006101853738, ""AIDC03"": 1.9101852757143334, ""AIDC04"": 0.8393234980261859, ""AIDC05"": 1.3023985366838424, ""AIDC06"": 1.6786471121065176, ""AIDC07"": 0.5209594124996713, ""AIDC08"": 1.5339360837632086, ""AIDC09"": 3.547326763977509, ""AIDC10"": 0.43413284374659433, ""AIDC11"": 0.2894218958294328, ""AIDC12"": 0.6077859812576101}",1.5199174999725074,0.9000000000000006
FORENSIC_ONLY_V29_CRITICAL_TIME_FLEXIBILITY_BOUND,False,2025-04-04,line.sw2,A,29,2025-04-04T07:15:00+10:00,0.1,OFF,OPTIMAL,0.9728789829285631,0.9728789829285631,0.0001355313865308169,0.06512496504702592,0.9728789829285631,1.0,0.337852490085878,0.9997248271479312,9.728789829285676,0.9728789829285676,4.551914400963142e-15,"{""AIDC01"": 0.06532717121014997, ""AIDC02"": 0.11613724293238192, ""AIDC03"": 0.11976655648819445, ""AIDC04"": 0.052624665620289335, ""AIDC05"": 0.08165896474162437, ""AIDC06"": 0.10524934520786644, ""AIDC07"": 0.03266358554178517, ""AIDC08"": 0.09617611784467783, ""AIDC09"": 0.2198017258457554, ""AIDC10"": 0.027219654617297806, ""AIDC11"": 0.01814643641104219, ""AIDC12"": 0.038107516467498215}",0.898819399997592,0.9000000000000005
FORENSIC_ONLY_V29_CRITICAL_TIME_FLEXIBILITY_BOUND,False,2025-04-04,line.sw2,A,29,2025-04-04T07:15:00+10:00,1.0,OFF,OPTIMAL,0.9728789829285631,0.9728789829285631,0.0001355313865308169,0.06512496504702592,9.728789829285676,0.09999999999999955,0.0590669687531539,0.09998912763058525,9.728789829285676,9.728789829285676,0.0,"{""AIDC01"": 0.6532717121016667, ""AIDC02"": 1.16137242932367, ""AIDC03"": 1.1976655648819303, ""AIDC04"": 0.5262466562028933, ""AIDC05"": 0.8165896474161407, ""AIDC06"": 1.0524934520786289, ""AIDC07"": 0.3266358554179387, ""AIDC08"": 0.9617611784468636, ""AIDC09"": 2.1980172584575683, ""AIDC10"": 0.2721965461729532, ""AIDC11"": 0.181464364110429, ""AIDC12"": 0.3810751646749928}",1.849689400056377,0.9000000000000005
