day,J_B0,J_B1,J_B2,J_B3,B0_to_B1_absolute_relief,B0_to_B2_absolute_relief,B2_to_B3_absolute_relief,B0_to_B3_absolute_relief,B0_to_B1_relative_pct,B0_to_B2_relative_pct,B2_to_B3_relative_pct,B0_to_B3_relative_pct,dominance_pass
2025-04-01,0.5670071217020517,0.5670036585073321,0.508965474001504,0.5089620108067846,3.4631947195551405e-06,0.05804164770054765,3.463194719444118e-06,0.058045110895267094,0.0006107850478419501,10.236493595762472,0.0006804380446902149,10.237104380810294,True
2025-04-02,0.5886085324690454,0.5885884794593547,0.5313889056071622,0.5313688854777244,2.0053009690768064e-05,0.0572196268618832,2.002012943780329e-05,0.057239646991321,0.003406849983409413,9.721168434623795,0.00376750986453667,9.72456969850861,True
2025-04-03,0.578016115573021,0.5778006379130426,0.515333777483971,0.515276141204043,0.00021547765997842472,0.06268233808905,5.763627992805276e-05,0.06273997436897805,0.03727883257455705,10.844392811939048,0.011184262015475102,10.854364208648448,True
2025-04-04,0.5887377128613184,0.5863625876414758,0.5249442866762176,0.5225735535005374,0.002375125219842622,0.06379342618510075,0.002370733175680262,0.06616415936078102,0.4034267158289044,10.835627613366052,0.4516161497234306,11.23830831886363,True
