day,baseline_case,optimized_case,critical_line,critical_phase,critical_slot,critical_timestamp_fixed_aest,baseline_planning_normalized_current,critical_time_AIDC_L1_action_kw,critical_time_aggregate_downshift_kw,critical_time_signed_sensitivity_weighted_relief_pu,critical_time_absolute_sensitivity_weighted_action_pu,per_site_B0_minus_B1_pcc_kw
2025-04-01,B0,B1,line.sw2,A,74,2025-04-01T18:30:00+10:00,0.5670071217020519,0.025683121529127106,0.025683121529127106,3.463194719728447e-06,3.4632121074346276e-06,"{""AIDC01"": 0.0016984503799939432, ""AIDC02"": 0.00301946843251244, ""AIDC03"": 0.0031138275907309776, ""AIDC04"": 0.001368196139122091, ""AIDC05"": 0.002123062980150081, ""AIDC06"": 0.002736392486411887, ""AIDC07"": 0.0008492251897607161, ""AIDC08"": 0.0025004964444619304, ""AIDC09"": 0.006103759734372716, ""AIDC10"": 0.000707687658133338, ""AIDC11"": 0.00047179177208711565, ""AIDC12"": 0.0009907627213898706}"
2025-04-02,B0,B1,line.sw2,A,74,2025-04-02T18:30:00+10:00,0.5886085324690455,2.1655647358836454,-1.8896181272768295,2.0053009690703073e-05,2.0053009690703077e-05,"{""AIDC01"": -2.0275914315802375, ""AIDC02"": 0.017388138535054054, ""AIDC03"": 0.017931522656823518, ""AIDC04"": 0.007878997114396213, ""AIDC05"": 0.012226030044907077, ""AIDC06"": 0.015757995601632047, ""AIDC07"": 0.004890412001733679, ""AIDC08"": 0.014399546804263252, ""AIDC09"": 0.035002941984600966, ""AIDC10"": 0.004075343334768888, ""AIDC11"": 0.0027168955565084474, ""AIDC12"": 0.005705480668719787}"
2025-04-03,B0,B1,line.sw2,A,27,2025-04-03T06:45:00+10:00,0.578016115573021,3.3848221749417124,-0.4815385721836716,0.00021547765997868674,0.00021547765997868674,"{""AIDC01"": -1.933180373562692, ""AIDC02"": 0.18523006101854378, ""AIDC03"": 0.1910185275714369, ""AIDC04"": 0.08393234980261965, ""AIDC05"": 0.13023985366838176, ""AIDC06"": 0.1678647112106546, ""AIDC07"": 0.052095941249966415, ""AIDC08"": 0.15339360837631943, ""AIDC09"": 0.354732676397731, ""AIDC10"": 0.04341328437466174, ""AIDC11"": 0.02894218958294381, ""AIDC12"": 0.06077859812576136}"
2025-04-04,B0,B1,line.sw2,A,29,2025-04-04T07:15:00+10:00,0.5887377128613183,16.876164484005393,15.113945937518908,0.00237512521984254,0.00237512521984254,"{""AIDC01"": -0.8811092732432435, ""AIDC02"": 2.0555786540129404, ""AIDC03"": 2.119815493327586, ""AIDC04"": 0.9314340687777829, ""AIDC05"": 1.4453287283599536, ""AIDC06"": 1.8628681452692604, ""AIDC07"": 0.5781314909237079, ""AIDC08"": 1.7022760602529665, ""AIDC09"": 3.822175426367565, ""AIDC10"": 0.4817762424326819, ""AIDC11"": 0.32118416161917906, ""AIDC12"": 0.6744867394185281}"
