source_day,next_day,day_offset,job_uid,expected_repair_carry_GPU_h,independent_DA_GPU_h,matched_time_GPU_h,omitted_expected_carry_GPU_h,excess_vs_repair_timing_GPU_h,newly_added_post_repair_occupancy_GPU_h,newly_added_occupancy_not_matched_GPU_h,next_snapshot_present,next_snapshot_state,next_initial_RUNNING_present,next_initial_AIDC,expected_running_at_next_issue,independently_scheduled_same_job,next_raw_start_slot,next_raw_completion_slot,next_safe_duration_slots,next_DA_assignment_present,next_DA_AIDC,repair_AIDC,simultaneous_expected_and_DA_site_mismatch,site_mismatch_matched_GPU_h,prior_repaired_job_completed_but_independent_DA_executes_again,repeated_completed_job_GPU_h,exact_carry_time_GPU_match,next_day_Actual_executed,Actual_audit_basis
2025-05-25,2025-05-26,1,9062433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,PENDING,False,,False,True,330,415,85,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-27,2,9062433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,PENDING,False,,False,True,184,269,85,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-28,3,9062433,0.0,488.0,0.0,0.0,488.0,0.0,0.0,True,PENDING,False,,False,True,0,85,85,True,AIDC12,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-29,4,9062433,352.0,0.0,0.0,352.0,0.0,0.0,0.0,False,,False,,False,False,,,,False,,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-30,5,9062433,328.0,0.0,0.0,328.0,0.0,32.0,32.0,False,,False,,True,False,,,,False,,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-26,1,9062476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,PENDING,False,,False,True,415,500,85,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-27,2,9062476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,PENDING,False,,False,True,269,354,85,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-28,3,9062476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,PENDING,False,,False,True,168,253,85,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-29,4,9062476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,False,False,,,,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-30,5,9062476,440.0,0.0,0.0,440.0,0.0,0.0,0.0,False,,False,,False,False,,,,False,,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-31,6,9062476,240.0,0.0,0.0,240.0,0.0,32.0,32.0,False,,False,,True,False,,,,False,,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-26,1,9062503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,PENDING,False,,False,True,500,585,85,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-27,2,9062503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,PENDING,False,,False,True,354,439,85,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-28,3,9062503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,PENDING,False,,False,True,255,340,85,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-29,4,9062503,0.0,264.0,0.0,0.0,264.0,0.0,0.0,True,PENDING,False,,False,True,87,172,85,True,AIDC04,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-30,5,9062503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,False,False,,,,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-31,6,9062503,528.0,0.0,0.0,528.0,0.0,0.0,0.0,False,,False,,False,False,,,,False,,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-27,1,9047256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,False,False,,,,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-27,1,9062374,40.0,0.0,0.0,40.0,0.0,32.0,32.0,False,,False,,True,False,,,,False,,AIDC08,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-27,1,9062376,680.0,0.0,0.0,680.0,0.0,360.0,360.0,False,,False,,False,False,,,,False,,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-27,1,9062380,680.0,0.0,0.0,680.0,0.0,32.0,32.0,False,,False,,False,False,,,,False,,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-27,1,9062385,88.0,0.0,0.0,88.0,0.0,0.0,0.0,False,,False,,False,False,,,,False,,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-28,2,9062385,592.0,0.0,0.0,592.0,0.0,360.0,360.0,False,,False,,False,False,,,,False,,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-27,1,9062397,48.0,544.0,0.0,48.0,544.0,0.0,0.0,True,PENDING,False,,False,True,7,92,85,True,AIDC11,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-28,2,9062397,632.0,0.0,0.0,632.0,0.0,32.0,32.0,False,,False,,False,False,,,,False,,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-27,1,9062403,0.0,280.0,0.0,0.0,280.0,0.0,0.0,True,PENDING,False,,False,True,85,170,85,True,AIDC01,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-28,2,9062403,400.0,768.0,400.0,0.0,368.0,0.0,0.0,True,RUNNING,True,AIDC01,False,True,0,131,131,True,AIDC01,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-29,3,9062403,280.0,0.0,0.0,280.0,0.0,136.0,136.0,False,,False,,True,False,,,,False,,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-27,1,9062408,0.0,64.0,0.0,0.0,64.0,0.0,0.0,True,PENDING,False,,False,True,112,197,85,True,AIDC03,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-28,2,9062408,0.0,768.0,0.0,0.0,768.0,0.0,0.0,True,RUNNING,True,AIDC02,False,True,0,151,151,True,AIDC02,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-29,3,9062408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,False,False,,,,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-30,4,9062408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,False,False,,,,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-31,5,9062408,656.0,0.0,0.0,656.0,0.0,656.0,656.0,False,,False,,False,False,,,,False,,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
