job_uid,GPU,D1_state,B0_site,B1_site,B0_downstream,B1_downstream,B0_REFERENCE,TEMPORAL_ONLY,SPATIAL_ONLY_PENDING,JOINT_WITHOUT_RUNNING_MIGRATION,JOINT_B1,temporal,spatial,interaction,migration,total,B0_REFERENCE_start,B0_REFERENCE_finish,TEMPORAL_ONLY_start,TEMPORAL_ONLY_finish,SPATIAL_ONLY_PENDING_start,SPATIAL_ONLY_PENDING_finish,JOINT_WITHOUT_RUNNING_MIGRATION_start,JOINT_WITHOUT_RUNNING_MIGRATION_finish,JOINT_B1_start,JOINT_B1_finish
8639652,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,55.12,50.0,57.12,48.0,55.12,50.0,57.12,50.0,57.12
8639653,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,60.62777777777778,50.0,62.62777777777778,48.0,60.62777777777778,50.0,62.62777777777778,50.0,62.62777777777778
8639654,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,64.27555555555556,50.0,66.27555555555556,48.0,64.27555555555556,50.0,66.27555555555556,50.0,66.27555555555556
8639655,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,60.71111111111111,50.0,62.71111111111111,48.0,60.71111111111111,50.0,62.71111111111111,50.0,62.71111111111111
8639656,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.88333333333333,50.0,51.88333333333333,48.0,49.88333333333333,50.0,51.88333333333333,50.0,51.88333333333333
8639657,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.48222222222222,50.0,51.48222222222222,48.0,49.48222222222222,50.0,51.48222222222222,50.0,51.48222222222222
8639658,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,55.96666666666667,50.0,57.96666666666667,48.0,55.96666666666667,50.0,57.96666666666667,50.0,57.96666666666667
8639659,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.61666666666667,50.0,51.61666666666667,48.0,49.61666666666667,50.0,51.61666666666667,50.0,51.61666666666667
8639660,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,50.68888888888889,50.0,52.68888888888889,48.0,50.68888888888889,50.0,52.68888888888889,50.0,52.68888888888889
8639661,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.48555555555556,50.0,51.48555555555556,48.0,49.48555555555556,50.0,51.48555555555556,50.0,51.48555555555556
8639662,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,53.09888888888889,50.0,55.09888888888889,48.0,53.09888888888889,50.0,55.09888888888889,50.0,55.09888888888889
8639663,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,51.35444444444445,50.0,53.35444444444445,48.0,51.35444444444445,50.0,53.35444444444445,50.0,53.35444444444445
8639664,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,53.498888888888885,50.0,55.498888888888885,48.0,53.498888888888885,50.0,55.498888888888885,50.0,55.498888888888885
8639665,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.34888888888889,50.0,51.34888888888889,48.0,49.34888888888889,50.0,51.34888888888889,50.0,51.34888888888889
8639666,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.61666666666667,50.0,51.61666666666667,48.0,49.61666666666667,50.0,51.61666666666667,50.0,51.61666666666667
8639667,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.48444444444444,50.0,51.48444444444444,48.0,49.48444444444444,50.0,51.48444444444444,50.0,51.48444444444444
8639668,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,52.14333333333333,50.0,54.14333333333333,48.0,52.14333333333333,50.0,54.14333333333333,50.0,54.14333333333333
8639669,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.75222222222222,50.0,51.75222222222222,48.0,49.75222222222222,50.0,51.75222222222222,50.0,51.75222222222222
8639670,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.61555555555555,50.0,51.61555555555555,48.0,49.61555555555555,50.0,51.61555555555555,50.0,51.61555555555555
8639671,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,49.75,30.0,31.75,48.0,49.75,30.0,31.75,30.0,31.75
8639672,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,49.48444444444444,30.0,31.484444444444446,48.0,49.48444444444444,30.0,31.484444444444446,30.0,31.484444444444446
8639673,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,49.48222222222222,30.0,31.482222222222223,48.0,49.48222222222222,30.0,31.482222222222223,30.0,31.482222222222223
8639674,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,49.486666666666665,30.0,31.486666666666668,48.0,49.486666666666665,30.0,31.486666666666668,30.0,31.486666666666668
8639675,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,62.27777777777778,30.0,44.27777777777778,48.0,62.27777777777778,30.0,44.27777777777778,30.0,44.27777777777778
8639676,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,49.617777777777775,30.0,31.61777777777778,48.0,49.617777777777775,30.0,31.61777777777778,30.0,31.61777777777778
8639677,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,49.617777777777775,30.0,31.61777777777778,48.0,49.617777777777775,30.0,31.61777777777778,30.0,31.61777777777778
8651765,4,RUNNING,AIDC06,AIDC06,False,False,0,0,0,0,0,0,0,0,0,0,0.0,280.7522222222222,0.0,280.7522222222222,0.0,280.7522222222222,0.0,280.7522222222222,0.0,280.7522222222222
8654424,4,RUNNING,AIDC06,AIDC06,False,False,0,0,0,0,0,0,0,0,0,0,0.0,282.78222222222223,0.0,282.78222222222223,0.0,282.78222222222223,0.0,282.78222222222223,0.0,282.78222222222223
8656975,1,RUNNING,UNASSIGNED,UNASSIGNED,False,False,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
8664592,4,RUNNING,AIDC06,AIDC06,False,False,0,0,0,0,0,0,0,0,0,0,0.0,119.75666666666666,0.0,119.75666666666666,0.0,119.75666666666666,0.0,119.75666666666666,0.0,119.75666666666666
8665036,4,RUNNING,AIDC02,AIDC02,False,False,0,0,0,0,0,0,0,0,0,0,0.0,24.59111111111111,0.0,24.59111111111111,0.0,24.59111111111111,0.0,24.59111111111111,0.0,24.59111111111111
8665037,4,RUNNING,AIDC06,AIDC06,False,False,0,0,0,0,0,0,0,0,0,0,0.0,119.74,0.0,119.74,0.0,119.74,0.0,119.74,0.0,119.74
8665162,4,RUNNING,AIDC06,AIDC06,False,False,0,0,0,0,0,0,0,0,0,0,0.0,119.98444444444445,0.0,119.98444444444445,0.0,119.98444444444445,0.0,119.98444444444445,0.0,119.98444444444445
8665164,4,RUNNING,AIDC06,AIDC06,False,False,0,0,0,0,0,0,0,0,0,0,0.0,228.9,0.0,228.9,0.0,228.9,0.0,228.9,0.0,228.9
8665233,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,55.513333333333335,30.0,37.513333333333335,48.0,55.513333333333335,30.0,37.513333333333335,30.0,37.513333333333335
8665235,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,57.25555555555556,30.0,39.25555555555556,48.0,57.25555555555556,30.0,39.25555555555556,30.0,39.25555555555556
8665237,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,49.617777777777775,30.0,31.61777777777778,48.0,49.617777777777775,30.0,31.61777777777778,30.0,31.61777777777778
8665238,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,50.02,30.0,32.02,48.0,50.02,30.0,32.02,30.0,32.02
8665240,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,49.48555555555556,30.0,31.485555555555557,48.0,49.48555555555556,30.0,31.485555555555557,30.0,31.485555555555557
8665241,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,49.61888888888889,30.0,31.61888888888889,48.0,49.61888888888889,30.0,31.61888888888889,30.0,31.61888888888889
8665243,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,50.01888888888889,30.0,32.01888888888889,48.0,50.01888888888889,30.0,32.01888888888889,30.0,32.01888888888889
8665244,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,50.02,30.0,32.02,48.0,50.02,30.0,32.02,30.0,32.02
8665246,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,49.48444444444444,30.0,31.484444444444446,48.0,49.48444444444444,30.0,31.484444444444446,30.0,31.484444444444446
8665248,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,49.75111111111111,30.0,31.75111111111111,48.0,49.75111111111111,30.0,31.75111111111111,30.0,31.75111111111111
8665249,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,49.48444444444444,30.0,31.484444444444446,48.0,49.48444444444444,30.0,31.484444444444446,30.0,31.484444444444446
8665250,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,49.75111111111111,30.0,31.75111111111111,48.0,49.75111111111111,30.0,31.75111111111111,30.0,31.75111111111111
8665252,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,61.53333333333333,30.0,43.53333333333333,48.0,61.53333333333333,30.0,43.53333333333333,30.0,43.53333333333333
8665253,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,61.714444444444446,30.0,43.714444444444446,48.0,61.714444444444446,30.0,43.714444444444446,30.0,43.714444444444446
8665254,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,48.0,61.70333333333333,30.0,43.70333333333333,48.0,61.70333333333333,30.0,43.70333333333333,30.0,43.70333333333333
8665255,1,PENDING,AIDC01,AIDC12,False,True,0,0,0,0,0,0,0,0,0,0,49.0,62.62222222222222,30.0,43.62222222222222,48.0,61.62222222222222,30.0,43.62222222222222,30.0,43.62222222222222
8665257,1,PENDING,AIDC02,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,56.18111111111111,29.0,37.18111111111111,48.0,56.18111111111111,29.0,37.18111111111111,29.0,37.18111111111111
8665258,1,PENDING,AIDC02,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,50.01888888888889,29.0,31.01888888888889,48.0,50.01888888888889,29.0,31.01888888888889,29.0,31.01888888888889
8665260,1,PENDING,AIDC02,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.61888888888889,29.0,30.61888888888889,48.0,49.61888888888889,29.0,30.61888888888889,29.0,30.61888888888889
8665261,1,PENDING,AIDC02,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.61666666666667,29.0,30.616666666666667,48.0,49.61666666666667,29.0,30.616666666666667,29.0,30.616666666666667
8665262,1,PENDING,AIDC02,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.61666666666667,29.0,30.616666666666667,48.0,49.61666666666667,29.0,30.616666666666667,29.0,30.616666666666667
8665264,1,PENDING,AIDC02,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.483333333333334,29.0,30.483333333333334,48.0,49.483333333333334,29.0,30.483333333333334,29.0,30.483333333333334
8665265,1,PENDING,AIDC02,AIDC02,False,False,0,0,0,0,0,0,0,0,0,0,48.0,50.01777777777778,56.0,58.01777777777778,48.0,50.01777777777778,56.0,58.01777777777778,56.0,58.01777777777778
8665267,1,PENDING,AIDC02,AIDC02,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.62,56.0,57.62,48.0,49.62,56.0,57.62,56.0,57.62
8665268,1,PENDING,AIDC02,AIDC02,False,False,0,0,0,0,0,0,0,0,0,0,48.0,50.153333333333336,56.0,58.153333333333336,48.0,50.153333333333336,56.0,58.153333333333336,56.0,58.153333333333336
8665270,1,PENDING,AIDC02,AIDC02,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.88444444444445,56.0,57.88444444444445,48.0,49.88444444444445,56.0,57.88444444444445,56.0,57.88444444444445
8665271,1,PENDING,AIDC02,AIDC02,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.75111111111111,56.0,57.75111111111111,48.0,49.75111111111111,56.0,57.75111111111111,56.0,57.75111111111111
8665272,1,PENDING,AIDC03,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.483333333333334,25.0,26.483333333333334,48.0,49.483333333333334,25.0,26.483333333333334,25.0,26.483333333333334
8665274,1,PENDING,AIDC03,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.75111111111111,25.0,26.75111111111111,48.0,49.75111111111111,25.0,26.75111111111111,25.0,26.75111111111111
8665275,1,PENDING,AIDC03,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.88444444444445,25.0,26.884444444444444,48.0,49.88444444444445,25.0,26.884444444444444,25.0,26.884444444444444
8665277,1,PENDING,AIDC03,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.617777777777775,25.0,26.61777777777778,48.0,49.617777777777775,25.0,26.61777777777778,25.0,26.61777777777778
8665279,1,PENDING,AIDC03,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,50.02,25.0,27.02,48.0,50.02,25.0,27.02,25.0,27.02
8665280,1,PENDING,AIDC03,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.617777777777775,25.0,26.61777777777778,48.0,49.617777777777775,25.0,26.61777777777778,25.0,26.61777777777778
8665281,1,PENDING,AIDC03,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.48444444444444,25.0,26.484444444444446,48.0,49.48444444444444,25.0,26.484444444444446,25.0,26.484444444444446
8665283,1,PENDING,AIDC03,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,50.01888888888889,25.0,27.01888888888889,48.0,50.01888888888889,25.0,27.01888888888889,25.0,27.01888888888889
8665285,1,PENDING,AIDC03,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.88777777777778,25.0,26.887777777777778,48.0,49.88777777777778,25.0,26.887777777777778,25.0,26.887777777777778
8665286,1,PENDING,AIDC03,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.75222222222222,25.0,26.752222222222223,48.0,49.75222222222222,25.0,26.752222222222223,25.0,26.752222222222223
8665287,1,PENDING,AIDC03,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.75222222222222,25.0,26.752222222222223,48.0,49.75222222222222,25.0,26.752222222222223,25.0,26.752222222222223
8665289,1,PENDING,AIDC03,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.61888888888889,25.0,26.61888888888889,48.0,49.61888888888889,25.0,26.61888888888889,25.0,26.61888888888889
8665291,1,PENDING,AIDC03,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.48222222222222,25.0,26.482222222222223,49.0,50.48222222222222,25.0,26.482222222222223,25.0,26.482222222222223
8665293,1,PENDING,AIDC03,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,48.0,49.88333333333333,25.0,26.883333333333333,49.0,50.88333333333333,25.0,26.883333333333333,25.0,26.883333333333333
8665294,1,PENDING,AIDC05,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.61666666666667,66.0,67.61666666666666,48.0,49.61666666666667,66.0,67.61666666666666,66.0,67.61666666666666
8665296,1,PENDING,AIDC05,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,50.01777777777778,66.0,68.01777777777778,48.0,50.01777777777778,66.0,68.01777777777778,66.0,68.01777777777778
8665297,1,PENDING,AIDC05,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.75,66.0,67.75,48.0,49.75,66.0,67.75,66.0,67.75
8665299,1,PENDING,AIDC05,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.75555555555555,66.0,67.75555555555556,48.0,49.75555555555555,66.0,67.75555555555556,66.0,67.75555555555556
8665300,1,PENDING,AIDC05,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.61666666666667,66.0,67.61666666666666,48.0,49.61666666666667,66.0,67.61666666666666,66.0,67.61666666666666
8665301,1,PENDING,AIDC05,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.88777777777778,66.0,67.88777777777777,48.0,49.88777777777778,66.0,67.88777777777777,66.0,67.88777777777777
8665303,1,PENDING,AIDC05,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,50.15111111111111,66.0,68.1511111111111,48.0,50.15111111111111,66.0,68.1511111111111,66.0,68.1511111111111
8665304,1,PENDING,AIDC05,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.617777777777775,66.0,67.61777777777777,48.0,49.617777777777775,66.0,67.61777777777777,66.0,67.61777777777777
8665305,1,PENDING,AIDC05,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.88333333333333,66.0,67.88333333333334,48.0,49.88333333333333,66.0,67.88333333333334,66.0,67.88333333333334
8665306,1,PENDING,AIDC11,AIDC01,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.35111111111111,25.0,26.351111111111113,49.0,50.35111111111111,25.0,26.351111111111113,25.0,26.351111111111113
8665308,1,PENDING,AIDC11,AIDC01,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.48444444444444,25.0,26.484444444444446,49.0,50.48444444444444,25.0,26.484444444444446,25.0,26.484444444444446
8665309,1,PENDING,AIDC11,AIDC01,True,False,0,0,0,0,0,0,0,0,0,0,48.0,53.77111111111111,25.0,30.77111111111111,49.0,54.77111111111111,25.0,30.77111111111111,25.0,30.77111111111111
8665311,1,PENDING,AIDC11,AIDC01,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.75111111111111,25.0,26.75111111111111,49.0,50.75111111111111,25.0,26.75111111111111,25.0,26.75111111111111
8665312,1,PENDING,AIDC11,AIDC01,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.483333333333334,25.0,26.483333333333334,49.0,50.483333333333334,25.0,26.483333333333334,25.0,26.483333333333334
8665313,1,PENDING,AIDC11,AIDC01,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.61666666666667,25.0,26.616666666666667,49.0,50.61666666666667,25.0,26.616666666666667,25.0,26.616666666666667
8665315,1,PENDING,AIDC11,AIDC01,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.75111111111111,25.0,26.75111111111111,49.0,50.75111111111111,25.0,26.75111111111111,25.0,26.75111111111111
8665316,1,PENDING,AIDC11,AIDC01,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.61666666666667,28.0,29.616666666666667,49.0,50.61666666666667,28.0,29.616666666666667,28.0,29.616666666666667
8665317,1,PENDING,AIDC11,AIDC01,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.74888888888889,28.0,29.74888888888889,49.0,50.74888888888889,28.0,29.74888888888889,28.0,29.74888888888889
8665318,1,PENDING,AIDC11,AIDC01,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.61666666666667,28.0,29.616666666666667,49.0,50.61666666666667,28.0,29.616666666666667,28.0,29.616666666666667
8665320,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,50.01555555555556,35.0,37.01555555555556,48.0,50.01555555555556,35.0,37.01555555555556,35.0,37.01555555555556
8665321,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.61666666666667,35.0,36.61666666666667,48.0,49.61666666666667,35.0,36.61666666666667,35.0,36.61666666666667
8665322,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,77.59333333333333,35.0,64.59333333333333,48.0,77.59333333333333,35.0,64.59333333333333,35.0,64.59333333333333
8665324,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,58.83444444444444,35.0,45.83444444444444,48.0,58.83444444444444,35.0,45.83444444444444,35.0,45.83444444444444
8665325,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.882222222222225,35.0,36.882222222222225,48.0,49.882222222222225,35.0,36.882222222222225,35.0,36.882222222222225
8665327,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.61666666666667,35.0,36.61666666666667,48.0,49.61666666666667,35.0,36.61666666666667,35.0,36.61666666666667
8665328,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,50.53888888888889,35.0,37.53888888888889,48.0,50.53888888888889,35.0,37.53888888888889,35.0,37.53888888888889
8665330,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,57.654444444444444,35.0,44.654444444444444,48.0,57.654444444444444,35.0,44.654444444444444,35.0,44.654444444444444
8665332,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.61666666666667,35.0,36.61666666666667,48.0,49.61666666666667,35.0,36.61666666666667,35.0,36.61666666666667
8665334,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,54.111111111111114,35.0,41.111111111111114,48.0,54.111111111111114,35.0,41.111111111111114,35.0,41.111111111111114
8665335,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,50.91444444444444,35.0,37.91444444444444,48.0,50.91444444444444,35.0,37.91444444444444,35.0,37.91444444444444
8665336,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.88333333333333,35.0,36.88333333333333,48.0,49.88333333333333,35.0,36.88333333333333,35.0,36.88333333333333
8665338,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,50.82222222222222,64.0,66.82222222222222,48.0,50.82222222222222,64.0,66.82222222222222,64.0,66.82222222222222
8665339,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,56.995555555555555,64.0,72.99555555555555,48.0,56.995555555555555,64.0,72.99555555555555,64.0,72.99555555555555
8665342,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.61555555555555,64.0,65.61555555555556,48.0,49.61555555555555,64.0,65.61555555555556,64.0,65.61555555555556
8665344,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.35111111111111,64.0,65.35111111111111,48.0,49.35111111111111,64.0,65.35111111111111,64.0,65.35111111111111
8665345,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.617777777777775,64.0,65.61777777777777,48.0,49.617777777777775,64.0,65.61777777777777,64.0,65.61777777777777
8665346,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.617777777777775,64.0,65.61777777777777,48.0,49.617777777777775,64.0,65.61777777777777,64.0,65.61777777777777
8665348,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,50.01888888888889,64.0,66.0188888888889,48.0,50.01888888888889,64.0,66.0188888888889,64.0,66.0188888888889
8665349,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.75222222222222,64.0,65.75222222222222,48.0,49.75222222222222,64.0,65.75222222222222,64.0,65.75222222222222
8665350,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.88666666666667,64.0,65.88666666666667,48.0,49.88666666666667,64.0,65.88666666666667,64.0,65.88666666666667
8665352,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.48555555555556,64.0,65.48555555555555,48.0,49.48555555555556,64.0,65.48555555555555,64.0,65.48555555555555
8665353,1,PENDING,AIDC12,AIDC03,True,False,0,0,0,0,0,0,0,0,0,0,48.0,50.94777777777778,64.0,66.94777777777777,48.0,50.94777777777778,64.0,66.94777777777777,64.0,66.94777777777777
8665355,1,PENDING,AIDC12,AIDC04,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.48222222222222,71.0,72.48222222222222,48.0,49.48222222222222,71.0,72.48222222222222,71.0,72.48222222222222
8665356,1,PENDING,AIDC12,AIDC06,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.778888888888886,70.0,71.77888888888889,48.0,49.778888888888886,70.0,71.77888888888889,70.0,71.77888888888889
8665357,1,PENDING,AIDC12,AIDC06,True,False,0,0,0,0,0,0,0,0,0,0,48.0,49.778888888888886,70.0,71.77888888888889,48.0,49.778888888888886,70.0,71.77888888888889,70.0,71.77888888888889
8665359,1,PENDING,AIDC12,AIDC12,True,True,0,0,0,0,0,0,0,0,0,0,48.0,49.91555555555556,32.0,33.91555555555556,48.0,49.91555555555556,32.0,33.91555555555556,32.0,33.91555555555556
8665360,1,PENDING,AIDC12,AIDC12,True,True,0,0,0,0,0,0,0,0,0,0,48.0,49.78666666666667,32.0,33.78666666666667,48.0,49.78666666666667,32.0,33.78666666666667,32.0,33.78666666666667
8665362,1,PENDING,AIDC12,AIDC12,True,True,0,0,0,0,0,0,0,0,0,0,48.0,50.01888888888889,32.0,34.01888888888889,48.0,50.01888888888889,32.0,34.01888888888889,32.0,34.01888888888889
8665363,1,PENDING,AIDC12,AIDC12,True,True,0,0,0,0,0,0,0,0,0,0,48.0,49.483333333333334,32.0,33.483333333333334,48.0,49.483333333333334,32.0,33.483333333333334,32.0,33.483333333333334
8665365,1,PENDING,AIDC12,AIDC12,True,True,0,0,0,0,0,0,0,0,0,0,48.0,49.61666666666667,32.0,33.61666666666667,48.0,49.61666666666667,32.0,33.61666666666667,32.0,33.61666666666667
8665366,1,PENDING,AIDC12,AIDC12,True,True,0,0,0,0,0,0,0,0,0,0,48.0,61.138888888888886,32.0,45.138888888888886,48.0,61.138888888888886,32.0,45.138888888888886,32.0,45.138888888888886
8665368,1,PENDING,AIDC12,AIDC12,True,True,0,0,0,0,0,0,0,0,0,0,48.0,49.75,32.0,33.75,48.0,49.75,32.0,33.75,32.0,33.75
8665369,1,PENDING,AIDC12,AIDC12,True,True,0,0,0,0,0,0,0,0,0,0,48.0,50.02,32.0,34.02,48.0,50.02,32.0,34.02,32.0,34.02
8665371,1,PENDING,AIDC12,AIDC12,True,True,0,0,0,0,0,0,0,0,0,0,48.0,49.617777777777775,32.0,33.617777777777775,48.0,49.617777777777775,32.0,33.617777777777775,32.0,33.617777777777775
8665373,1,PENDING,AIDC12,AIDC12,True,True,0,0,0,0,0,0,0,0,0,0,48.0,82.45888888888888,32.0,66.45888888888888,48.0,82.45888888888888,32.0,66.45888888888888,32.0,66.45888888888888
