day,case,common_objective,nominal_planning_objective,V30_robust_planning_objective,scenario_recourse_stress_index,scenario_recourse_enabled,scenario_count,aggregate_h_REC_nodeh,minimum_h_REC_nodeh,manual_headroom_percentage,expected_executable_service_factor,expected_unexecuted_service_factor
2025-04-04,B0,MIN_WORST_CERTIFIED_PHASE_CURRENT_LOADING_NOMINAL_AND_ENABLED_RECOURSE_SCENARIOS,0.5887508621211441,0.5887508621211441,1.0,False,0,2988.195930920224,0.04575226138235937,NONE,1.0,0.0
2025-04-04,B1,MIN_WORST_CERTIFIED_PHASE_CURRENT_LOADING_NOMINAL_AND_ENABLED_RECOURSE_SCENARIOS,0.5873955172145338,0.5873955172145338,29.887984485019803,True,64,2988.195930920224,0.0,NONE,0.1627964228818108,0.8372035771181892
2025-04-04,B2,MIN_WORST_CERTIFIED_PHASE_CURRENT_LOADING_NOMINAL_AND_ENABLED_RECOURSE_SCENARIOS,0.5249616170577897,0.5249616170577897,1.0,False,0,2988.195930920224,0.04575226138235937,NONE,1.0,0.0
2025-04-04,B3,MIN_WORST_CERTIFIED_PHASE_CURRENT_LOADING_NOMINAL_AND_ENABLED_RECOURSE_SCENARIOS,0.5228128973573808,0.5228128973573808,29.887984485019803,True,64,2988.195930920224,0.0,NONE,0.1627964228818108,0.8372035771181892
