day,case,slot,da_authorized_nodeh,actual_available_nodeh,executed_original_rack_nodeh,executed_same_site_recourse_nodeh,executed_cross_site_recourse_nodeh,source_unavailable_nodeh,true_rack_capacity_limit_nodeh,grid_safety_blocked_nodeh,other_explicit_nodeh,terminal_backlog_nodeh,executed_total_nodeh,authorization_identity_error_nodeh
2025-04-04,B1,65,1.332612506446786,1.332612506446786,0.16144667941188057,0.1437633004024919,0.15112900320618688,0.0,0.0,0.8762735234262269,0.0,74.77542845402012,0.45633898302055936,-2.220446049250313e-16
2025-04-04,B1,66,0.13963895250888275,0.10108174508851184,0.0,0.0,0.10108174508851181,0.038557207420370915,0.0,1.3877787807814457e-17,0.0,74.67434670893161,0.10108174508851181,0.0
2025-04-04,B1,67,0.24601955376174856,0.13353625175977551,0.0,0.0,0.1335362517597754,0.11248330200197304,0.0,0.0,0.0,74.54081045717183,0.1335362517597754,1.1102230246251565e-16
2025-04-04,B1,68,1.9133038372535056,1.198621289289131,0.11087245321641066,0.0,0.9025822091677967,0.7146825479643746,2.220446049250313e-16,0.18516662690492347,0.0,73.52735579478762,1.0134546623842073,0.0
2025-04-04,B1,69,0.11935906626829178,0.030100558493769535,0.0,0.0,0.009662475209180628,0.08925850777452224,0.0,0.02043808328458891,0.0,73.51769331957843,0.009662475209180628,1.3877787807814457e-17
2025-04-04,B1,70,1.3610987225872309,0.9663877680901362,0.0,0.0,0.0,0.3947109544970947,0.0,0.9663877680901362,0.0,73.51769331957843,0.0,0.0
2025-04-04,B1,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.51769331957843,0.0,0.0
2025-04-04,B1,72,0.2899705229825791,0.0,0.0,0.0,0.0,0.2899705229825791,0.0,0.0,0.0,73.51769331957843,0.0,0.0
2025-04-04,B1,73,1.5484453893907757,0.46956696341759724,0.0,0.0,0.0,1.0788784259731785,0.0,0.46956696341759724,0.0,73.51769331957843,0.0,0.0
2025-04-04,B1,74,0.6076643537845265,0.5366823202489337,0.0,0.0,0.0,0.07098203353559285,0.0,0.5366823202489337,0.0,73.51769331957843,0.0,0.0
2025-04-04,B1,75,0.7471408937503322,0.7471408937503322,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.7471408937503321,0.0,73.51769331957843,0.0,0.0
2025-04-04,B1,76,0.7923755674389237,0.44670436566700006,0.0,0.0,0.0202191027867787,0.3456712017719236,0.0,0.42648526288022137,0.0,73.49747421679164,0.0202191027867787,0.0
2025-04-04,B1,77,1.7898777163909891,1.7897474599760583,0.002949139609638804,0.0,0.018734567483500567,0.0001302564149308072,0.0,1.7680637528829195,0.0,73.4757905096985,0.02168370709313937,-4.440892098500626e-16
2025-04-04,B1,78,2.2602927686217313,1.811669202070221,0.0,0.0,0.0,0.44862356655151037,2.220446049250313e-16,1.8116692020702208,0.0,73.4757905096985,0.0,0.0
2025-04-04,B1,79,0.6558329607027994,0.6558329607027994,0.0,0.0,0.0,0.0,0.0,0.6558329607027995,0.0,73.4757905096985,0.0,-1.1102230246251565e-16
2025-04-04,B1,80,0.6217520215227278,0.6217520215227278,0.02407274722188272,0.0,0.15154918775817122,0.0,0.0,0.44613008654267383,0.0,73.74739079694066,0.17562193498005393,0.0
2025-04-04,B1,81,3.139112533530523,2.389621342443488,0.00015935725105043256,0.0,3.715097064828718e-05,0.7494911910870354,0.0,2.3894248342217894,0.0,73.74719428871896,0.00019650822169871974,-4.440892098500626e-16
2025-04-04,B1,82,1.3068813753729114,0.9917480246878428,3.0225597016160717e-05,0.0,0.000159321851020129,0.31513335068506854,0.0,0.9915584772398065,0.0,73.74700474127093,0.00018954744803628972,0.0
2025-04-04,B1,83,1.623045165925444,1.623045165925444,0.00020101612836642967,0.0,0.0008210787281582818,0.0,4.440892098500626e-16,1.6220230710689187,0.0,73.7459826464144,0.0010220948565247115,0.0
2025-04-04,B1,84,2.896029466010734,2.285118333549522,0.0,0.0,0.29524562343236993,0.610911132461212,0.0,1.989872710117152,0.0,73.45073702298204,0.29524562343236993,0.0
2025-04-04,B1,85,1.02613810009719,1.02613810009719,0.02187480171845691,0.0,0.013915970920967687,0.0,0.0,0.9903473274577654,0.0,73.41494625034261,0.035790772639424595,0.0
2025-04-04,B1,86,0.25030639231165175,0.25030639231165175,0.001366440911001167,0.0,0.013840088602987214,0.0,0.0,0.23509986279766337,0.0,73.39973972082862,0.015206529513988381,0.0
2025-04-04,B1,87,0.36947280327702847,0.36947280327702847,0.016677572362871908,0.0,0.13696547560865996,0.0,0.0,0.21582975530549658,0.0,73.24609667285709,0.15364304797153186,0.0
2025-04-04,B1,88,0.9839188923357608,0.7791154926692331,0.0472583583372979,0.0,0.04164368808317995,0.20480339966652772,0.0,0.6902134462487552,0.0,73.15719462643662,0.08890204642047785,0.0
2025-04-04,B1,89,1.3850458110208546,0.7127191031566641,0.007935686240922947,0.0,0.07220193871830449,0.6723267078641905,0.0,0.6325814781974366,0.0,73.0770570014774,0.08013762495922744,0.0
2025-04-04,B1,90,3.651058134922537,1.8675307985333873,0.0,0.0,0.0004742827860205275,1.7835273363891497,0.0,1.8670565157473669,0.0,73.07658271869137,0.0004742827860205275,0.0
2025-04-04,B1,91,1.985259403062624,1.5353567149177207,0.0,0.0,0.0,0.4499026881449033,0.0,1.5353567149177212,0.0,73.07658271869137,0.0,-4.440892098500626e-16
2025-04-04,B1,92,0.1514624112918161,0.1279482967356296,0.0,0.0,0.0,0.02351411455618649,0.0,0.1279482967356296,0.0,73.07658271869137,0.0,0.0
2025-04-04,B1,93,1.7351659615383395,1.2303487325074685,0.010336912236650213,0.0,0.03421203699169563,0.504817229030871,0.0,1.1857997832791227,0.0,73.03203376946304,0.04454894922834585,0.0
2025-04-04,B1,94,1.9321706256766362,1.8693195707718488,0.0,0.0,0.0601942589355106,0.06285105490478737,2.220446049250313e-16,1.809125311836338,0.0,73.01045062163865,0.0601942589355106,0.0
2025-04-04,B1,95,0.4904015314856782,0.4904015314856782,0.0,0.0,0.0,0.0,0.0,0.4904015314856782,0.0,73.02933951052754,0.0,0.0
2025-04-04,B3,0,11.122830826409784,9.052006827015518,0.842011974494383,0.3414045881356664,1.854777881814404,2.070823999394266,6.013812382571064,0.0,0.0,74.96069444444443,3.0381944444444535,0.0
2025-04-04,B3,1,4.696629213483147,4.4529065380396915,0.30155510374717015,0.016505133456325427,1.9167314294631717,0.24372267544345583,2.2181148713730243,0.0,0.0,74.93034722222221,2.234791666666667,0.0
2025-04-04,B3,2,5.697563301914061,5.680811194289494,0.04311554313135223,0.08657322331412999,0.10332428380920482,0.01675210762456647,3.430602860956161,2.017195283078646,0.0,74.8101119497453,0.23301305025468705,0.0
2025-04-04,B3,3,3.5025222113182366,3.5025222113182366,0.020437657842629086,0.0,0.08022931866370352,0.0,1.3164805446515686,2.0853746901603354,0.0,74.71694497323897,0.1006669765063326,0.0
2025-04-04,B3,4,0.6845073071626929,0.6845073071626929,0.0006950614656997484,0.0,0.02186762397841528,0.0,0.0,0.6619446217185782,0.0,74.70188228779486,0.02256268544411503,-2.220446049250313e-16
2025-04-04,B3,5,6.345073284387403,4.061369137771336,0.1687944387947437,0.11273472733507839,0.48454825276822966,2.283704146616067,1.6957441377713343,1.5995475811019495,0.0,73.9358048688968,0.7660774188980517,8.881784197001252e-16
2025-04-04,B3,6,1.102004060962335,0.8120599222917486,0.11103797756759004,0.053723258387466166,0.6472986863366922,0.2899441386705863,0.0,2.220446049250313e-16,0.0,73.12374494660506,0.8120599222917484,0.0
2025-04-04,B3,7,3.284305055442798,3.284305055442798,0.07234308928963772,0.0,0.5686833154875301,0.0,0.5096522776650194,2.133626373000611,0.0,72.4827185418279,0.6410264047771679,0.0
2025-04-04,B3,8,0.41764245548310097,0.41764245548310097,0.057151543305289154,0.08047686723399594,0.2800140449438159,0.0,0.0,0.0,0.0,72.54174275301145,0.41764245548310097,0.0
