namespace,scenario,artifact_id,status,day,case,schedule_sha256,OpenDSS_solve_count,convergence_count,node_phase_count,branch_phase_count,rho_max_AC,p95_loading,p99_loading,Vmin_pu,Vmax_pu,transformer_phase_current_loading_max,transformer_total_kva_loading_max,losses_kwh,losses_kvarh,voltage_violation_count,voltage_violation_exposure,line_current_violation_count,line_current_violation_exposure,transformer_current_violation_count,transformer_current_violation_exposure,transformer_kva_violation_count,transformer_kva_violation_exposure_phase_rows,physical_violation,schedule_mutation_count,clean_engine_count,elapsed_seconds,opendss_version,critical_line,critical_line_phase,critical_line_slot,critical_row_label_source
ACTUAL,REALIZED,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,2025-04-04,B0,dfa3f5d07192f4fde4d4a783d502b48b43c4eee15e72034fad911a894bd6eb2c,96,96,386,383,0.6149823258620969,0.4286577452449749,0.5177471656275142,0.977028884543877,1.0502648153586382,0.6879462676283203,0.5850158122973252,935.6430570849079,1873.8692949855597,4,0.0001079447322970639,0,0.0,0,0.0,0,0.0,True,0,1,0.6429890000727028,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.sw2,A,27,FROZEN_SAME_CASE_V29R2_LABEL_AFTER_V30_SCALAR_RHO_COMPLETION
ACTUAL,REALIZED,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,2025-04-04,B1,3e04fb2ffcfe18ce871531df71fca8bb4fad8891f14c9ea4848c27120d48f371,96,96,386,383,0.6136453820278993,0.42791873805384006,0.517496210256625,0.977047460640115,1.0502666693751408,0.6882357718572999,0.5853061332611487,934.1476034984415,1870.661550335271,4,0.0001079447322970639,0,0.0,0,0.0,0,0.0,True,0,1,0.6648430000059307,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.sw2,A,27,FROZEN_SAME_CASE_V29R2_LABEL_AFTER_V30_SCALAR_RHO_COMPLETION
ACTUAL,REALIZED,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,2025-04-04,B2,8b9a08c41bcec8906e0a0ff16dcd30da96e31edd2f8f9366b1ee38858ed9e845,96,96,386,383,0.5586982806887425,0.42897423475672974,0.5058057346113699,0.9725663732176988,1.0473770763610035,0.6283960102050883,0.5546298143024253,952.6218360616517,1936.4644986861626,0,0.0,0,0.0,0,0.0,0,0.0,False,0,1,0.6341301000211388,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.sw2,A,63,FROZEN_SAME_CASE_V29R2_LABEL_AFTER_V30_SCALAR_RHO_COMPLETION
ACTUAL,REALIZED,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,2025-04-04,B3,cb3d6d9fe37a2fffa9cc41a7c7650e09adac39e2c124d2751b9ff56d9d169069,96,96,386,383,0.556946898719758,0.42822554645365873,0.5017653848606957,0.9726566586577553,1.0469085496566517,0.6264916692479733,0.5532561919203539,949.5832293147439,1930.7100893426796,0,0.0,0,0.0,0,0.0,0,0.0,False,0,1,0.6347763000521809,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.sw2,A,63,FROZEN_SAME_CASE_V29R2_LABEL_AFTER_V30_SCALAR_RHO_COMPLETION
