day,authority_scope_end,source_DAY_RESULT_SHA256,B0_planning_objective,B0_planning_rho,B0_fresh_rho_AC,B0_Fresh_Vmin,B0_Fresh_Vmax,B0_Fresh_voltage_violations,B0_Fresh_line_current_violations,B0_Fresh_transformer_current_violations,B0_Fresh_transformer_kVA_violations,B0_MESS_MOVE,B0_MESS_sum_abs_P,B0_MESS_sum_abs_Q,B0_MESS_throughput_kWh,B0_solver_termination,B0_solver_MIP_gap,B0_unresolved_absolute_gap,B0_source_CASE_RESULT_SHA256,B0_checkpoint_SHA256,B0_schedule_SHA256,B1_planning_objective,B1_planning_rho,B1_fresh_rho_AC,B1_Fresh_Vmin,B1_Fresh_Vmax,B1_Fresh_voltage_violations,B1_Fresh_line_current_violations,B1_Fresh_transformer_current_violations,B1_Fresh_transformer_kVA_violations,B1_MESS_MOVE,B1_MESS_sum_abs_P,B1_MESS_sum_abs_Q,B1_MESS_throughput_kWh,B1_solver_termination,B1_solver_MIP_gap,B1_unresolved_absolute_gap,B1_source_CASE_RESULT_SHA256,B1_checkpoint_SHA256,B1_schedule_SHA256,B2_planning_objective,B2_planning_rho,B2_fresh_rho_AC,B2_Fresh_Vmin,B2_Fresh_Vmax,B2_Fresh_voltage_violations,B2_Fresh_line_current_violations,B2_Fresh_transformer_current_violations,B2_Fresh_transformer_kVA_violations,B2_MESS_MOVE,B2_MESS_sum_abs_P,B2_MESS_sum_abs_Q,B2_MESS_throughput_kWh,B2_solver_termination,B2_solver_MIP_gap,B2_unresolved_absolute_gap,B2_source_CASE_RESULT_SHA256,B2_checkpoint_SHA256,B2_schedule_SHA256,B3_planning_objective,B3_planning_rho,B3_fresh_rho_AC,B3_Fresh_Vmin,B3_Fresh_Vmax,B3_Fresh_voltage_violations,B3_Fresh_line_current_violations,B3_Fresh_transformer_current_violations,B3_Fresh_transformer_kVA_violations,B3_MESS_MOVE,B3_MESS_sum_abs_P,B3_MESS_sum_abs_Q,B3_MESS_throughput_kWh,B3_solver_termination,B3_solver_MIP_gap,B3_unresolved_absolute_gap,B3_source_CASE_RESULT_SHA256,B3_checkpoint_SHA256,B3_schedule_SHA256,B1_B0_AIDC_shifted_workload_nodeh,B1_B0_AIDC_sum_abs_Delta_P,B1_B0_AIDC_max_abs_Delta_P,B1_B0_AIDC_sum_abs_Delta_Q,B1_B0_AIDC_max_abs_Delta_Q,B3_B2_AIDC_shifted_workload_nodeh,B3_B2_AIDC_sum_abs_Delta_P,B3_B2_AIDC_max_abs_Delta_P,B3_B2_AIDC_sum_abs_Delta_Q,B3_B2_AIDC_max_abs_Delta_Q
2025-04-11,2025-04-20,4ca1b293ca1442d06d718f49978ff9116b4e30935de9ba47edb00ae2115846e2,0.6137115344533823,0.6137115344533823,0.6137766318519537,0.9809364330578992,1.0491805914007646,0,0,0,0,0,0.0,0.0,0.0,[],[],0.0,386d141d523ec3eca058a431c11ab2d679f534ccb3a3cd922a43cf206bd3d7b9,4ada5469e0c28c494e4411f73f805d2c99c7999e3046d9210077c820f121e059,94927a87a6a022acbfb9548ea45030ea8cea015a75facc14a4dfb9f30f2fd7e8,0.6137112410156959,0.6137112410156959,0.6137768778767823,0.9809344825155393,1.0491677642426964,0,0,0,0,0,0.0,0.0,0.0,[],[],0.0,5ea61b3a1852fc15dbf78d10f53af5e5b4a9a7b9e9441620d3b639d65aeed4e8,5d331febb573e983a3f2fa82c3b6e10b495a411b1ec6ca21840efc4341090480,f799805b0bb3f1fe3f00bda779865ee7a4ca636b05be75bc6b1e556e28ae21c8,0.5851861165661988,0.5851861165663889,0.6200254240985212,0.9485549448811428,1.0497772543860269,84,0,0,0,0,3517.7294510679994,44439.238642713004,879.4323627669999,"[""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT""]","[0.18291449740769347,0.23700607843574176,0.3475732777507012,0.35306382002719]",0.20660804574173863,9d95d76080cf4bbe6767aa7d3f2b7fc7d1c5268c3d9b92721a59a01ecd31105d,ef5a88542c9c0d9a4cdaf74fbfd76d18804774bc18b6b2ec99421bcf651a817a,4f8b0f69a8acf99acd233b634b389362a4dde516ddd10d7a858caf3ac0044fe2,0.5853198254563092,0.5853198254564643,0.644838073936144,0.9451720282404986,1.049778460901936,80,0,0,0,0,15171.844651836,58653.112442499,3792.961162959,"[""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT""]","[0.18298700871903464,0.2372220106086409,0.3479030497245238,0.34913590085823437]",0.20435616455087302,f172ce359b90a6c89e3b86bcaaf8764add4efeeceb4f244fe5ee7b40b16abf4a,fd7cbd420347215e92695d5c75d74ad494ade545f6b35a864d6e1d19ef5ac3d4,15dd8f45fe5250ead5e6cc1563e2666bf21552232c47da5da3c4eed24d79d253,96.84204467902995,251.88741156434997,7.3791127064400115,82.79138847584844,2.4253970569302155,96.84204467902995,251.88741156434997,7.3791127064400115,82.79138847584844,2.4253970569302155
2025-04-12,2025-04-20,1cceef713607cdf7c3856c7acc68345771c21d7fc1d582ac54b121d8cb740d8a,0.6354961077063991,0.6354961077063991,0.635489901879827,0.9813456398660705,1.0489301962063633,0,0,0,0,0,0.0,0.0,0.0,[],[],0.0,6e23d3e6ff29baa0a15462a7e8583312b66f13f1468c44ca1a40ff84698ae6fd,ba917dc8a1ac1cadc0f00bd46e44709507715bcd7751f6484578a994620e10bc,efefebf2380ecff88f80eb8bc0b0b92ff3e3e0eca5d6459db7ea6c6ab6469807,0.635489654708944,0.635489654708944,0.6354905420305942,0.9813813919835492,1.0489563033930296,0,0,0,0,0,0.0,0.0,0.0,[],[],0.0,566b28df2d571419736de85d0fab402e82cc1e96c23fb7758dfeb7171ca0bb7a,c14a5bfcc89c40e967db77e0ebfd7d75994e6ad0f675eaf60ee5767cf3738773,67d75e29584ce29b1ba3c24a0bfd229fd3c07312723a7c2d0e2993827f662d8e,0.5513395372154506,0.5513395372156221,0.6804847626758777,0.9451688430447519,1.049618878654946,89,0,0,0,0,21079.043025923,61025.85504958201,5269.76075648075,"[""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT""]","[0.21172950954586597,0.2222235278991092,0.08089834085046334,0.24807342476714928]",0.13677268720657199,1833f95b8d06470a1449e126a628b0662726d763c727c3bb35623f93ba8bd998,62bcb006fe36361278b782972255fc3a90c3a6ed3c783fdd6d5d1cdee1bd3c50,32cba0ea7c3de8bd00c480b0bc3b02fb815425d5feadda011515d2bd279966f5,0.5560274315502588,0.5560274315504221,0.6721979255322595,0.9449301680945882,1.0496409163984026,94,0,0,0,0,15323.290275402998,59336.61145384,3830.8225688507496,"[""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT""]","[0.21191262113643886,0.22226696804114512,0.2286650796447588,0.24478753740787118]",0.1361085857004115,20757bf83a0e27c76646edfad3ac10d518650f5f13e3fd8fc4368dc0078916fa,744ce1127251ad659d816dacd0b9e0d752885edf8208b8cf7842cb516173031f,267b3929a14dff916747ea4e80e0ca7459480566b378d35008098d6fbb33b785,105.51684050269486,283.394453125999,7.516734211985224,93.14725223837226,2.470631058333712,105.51684050269486,283.394453125999,7.516734211985224,93.14725223837226,2.470631058333712
2025-04-13,2025-04-20,cf3f8c713f4f78b8cb4541b759f565d86812c2bf522cfb43b16ae98b860c025e,0.6885407017440358,0.6885407017440358,0.6885333423651019,0.9793133899161721,1.0493499729995395,0,0,0,0,0,0.0,0.0,0.0,[],[],0.0,7b9b26d483a13d9589a8e4a99f1ceaefc4efa3844ce974e0e5924f4a20827252,58234c954cb3083d1b18671fe80b72a9c289d7ce7b84c3096c635d7837658cff,7f506a70f73f967e83411daf392c362278bb8455c776d3f422ddf461564f5d79,0.6885386563197209,0.6885386563197209,0.6885313509919446,0.9792447638097972,1.0493504458819223,0,0,0,0,0,0.0,0.0,0.0,[],[],0.0,e8948da590b68cc8a9aeea2faa144320c6ba2cf7bfa68497ee68934c9c042fb0,171e6698614568925a3ce2892b73fbfd1317d7f3b9243b224ac0427881ea5663,e2a6bdfa8df70bc691ce9d6806c5cf92db7d9ad69d8194d48d1b002ed5684007,0.5902659725449871,0.5902659725451888,0.6824021948790479,0.944205923822722,1.0498225089789153,72,0,0,0,0,18431.83535225,63695.014189769,4607.9588380625,"[""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT""]","[0.2927344856365673,0.2506956297236009,0.2304453066366805,0.20512442259577163]",0.12107796679622207,c44b40bdcdfb7e5d90c01072fb43176dfb49ea81dced7f3d372f4eb44d7ba968,a49faf317bc1f98fddc987e7f9d204f46dc9786427e998b959972fddc30ba954,7613d83156a960de3eab6fb922830bdc9a667b7e628d619c9dfd1b5a2219fd01,0.5915046472825394,0.5915046472826806,0.682665817582596,0.9442102065825392,1.0498149578039422,73,0,0,0,0,21155.280456716002,64862.776395007,5288.8201141790005,"[""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT""]","[0.2930461890718455,0.24931645097185023,0.1806483070822969,0.204235115047828]",0.12080601968907434,0f4f5172eb6b6219ea779ec7a9718c46126cc58b7391c83b0210f2145512ec62,72652253e7a34ae65cd45655654c08d5d30394b49f2df95513dbc232d6da7b78,bc897f7abe82767198659c07b28dca5247c76fc7971cbdf3726ab7cadc12893c,103.90539612042897,242.47098668854198,5.158345537201811,79.69635929155943,1.6954661870985603,103.90539612042897,242.47098668854198,5.158345537201811,79.69635929155943,1.6954661870985603
2025-04-14,2025-04-20,3a5471d36a6f24927b27dcdad1faed3fd11465e6e04d44e98f933818a266cf7e,0.6444189866199388,0.6444189866199388,0.6444121962953894,0.9798987821348276,1.0494045522909088,0,0,0,0,0,0.0,0.0,0.0,[],[],0.0,dbe46cb1d116f6abb8393f21e0e14b38dc8fa07642554089be2e38cc02301bd4,f9e02b64650b282f675304836037045eb2608fed538ede1bea6a3098c89942ee,02917f5c49408b2ca131a73dd8af45b111ff07f3407ee52f1b8669be52db451e,0.6444188818305395,0.6444188818305395,0.644412118111986,0.9799032761887501,1.0493949514966776,0,0,0,0,0,0.0,0.0,0.0,[],[],0.0,2022d842975acea356d15686ba2c1c6438c02db93682469a6eae31db3f6f4896,29bb7c8ebaeec34ed7d3c3bfd9df04a4eaf77d5cff00bf61948c4c1a52a50dbc,ca7378e1a416232fddc000499b32e80d3d80b7241eaa71681c165f62bb33817f,0.5648324839531815,0.5648324839533466,0.6720920110329577,0.9452663878479826,1.0496922309678838,74,0,0,0,0,18357.873647139997,66671.687728385,4589.468411784999,"[""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT""]","[0.22616796878172826,0.24806538638656744,0.32929274547151555,0.3291386441778938]",0.18590819795598212,bf788edf3632d4c2bc96a11674c53c2546c23bb24275cb47c13a07d5b2aac22d,cea5f078b864fc176215ac57ceaa7429bbd49f9d3e8b8f96237123316059a002,1a548b83d9f23a80e3ad837982253a62084f17d860a0a051eea0d86605d77414,0.5649239395264543,0.5649239395266095,0.672140711983966,0.9452667348267051,1.0498421892257797,77,0,0,0,0,20411.55383459,67453.540830268,5102.8884586475,"[""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT""]","[0.22620577313024406,0.2480823476131732,0.3292586828874877,0.32853027519123473]",0.18559461731474247,fccf837f29a85137eb1c6e38fe10500b50090d867c9fd707f1d61176b1d8f113,69d127e318b09bd34ed5eb9278c0f963c1e5d6a1c16b5c17a23bd328cd72f9b3,1f0d45cafd2d0161eb645ce8287468a83bbed7f1714cdd7903086ae1d81dfbe2,72.68979801863846,156.3256494168919,7.412313517853406,51.38175619509582,2.436309635920839,72.68979801863846,156.3256494168919,7.412313517853406,51.38175619509582,2.436309635920839
2025-04-15,2025-04-20,4518b0ceea8cf3b9ed96058f66af4292d41894fa81567813c30d71f257862803,0.6630672428496682,0.6630672428496682,0.66306004775318,0.9786720715302618,1.0489916727733897,0,0,0,0,0,0.0,0.0,0.0,[],[],0.0,92cdac29579570b3611e6d740456a377ef72205fe6d18008645573a7d65a8ca5,2c6b7cf83f80314fcd01d99e29098111670d0f27890962667f128f3e08025a02,ee7f012b24fc6ac03ea2c37516671ec97179b9a4c91bb60601a4e2a7e5023eae,0.6626259604529704,0.6626259604529704,0.662614780732044,0.978719992854852,1.0489328327516652,0,0,0,0,0,0.0,0.0,0.0,[],[],0.0,581cb47054dc297891b3c4474ac98d8a40e4861c469b014bbdfa75a517fa2f06,765ca152727667cca939f35a681ba85469e965e153bc826ca7229c7debea65db,ff3a700265df679fc4bcef4f401b47a1f82285f57854b5d6076fa66c53dc1fce,0.5638583118791156,0.563858311879282,0.6657994689434514,0.946953492819679,1.0498250503071405,69,0,0,0,0,16844.880837434,58751.207437125006,4211.2202093585,"[""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT""]","[0.2647535690913253,0.2839704246541422,0.2930450757401392,0.3087416846329242]",0.1740865651038349,4b4b98b10d54a7a179dfea6a0f2b3ace27077e2bf96d1810addb520b98dd8707,971fb3eb21abe0907868fd83278c8e8705112577b0f5a979b54371b9b0b3d9fc,1448654a97122e8fec748028a56e314685411c200d9c3bd07c6e454691bffee1,0.564189362894807,0.5641893628949398,0.66988871324347,0.9457880811028007,1.049719382041886,71,0,0,0,0,17136.382408702,58279.064158097,4284.0956021755,"[""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT""]","[0.26429597284654327,0.2834541555482135,0.31372267824268696,0.3057911973667015]",0.17252414082115952,5e2dd257444bfbc03ac53ff4aba9107b3b85b95b7e81baa073c07f0615cff1ae,3189b1333093ca6534af8ae1c45810ee0b98d451d735faa7a7c88b14433a652e,80f4ef5c0b04ccdf6115faf2e538c842871b949a1db616a3e2b60e0b4cac3833,161.75360991319565,381.1494218198535,7.588647931838963,125.27775665029962,2.4942679549939193,161.75360991319565,381.1494218198535,7.588647931838963,125.27775665029962,2.4942679549939193
2025-04-16,2025-04-20,caa20311f653d130cb7d3f4a3e6c59f518d2aad74d56b18c6b418a96390e9e58,0.6820080087614461,0.6820080087614461,0.6820004439350038,0.9808374608601791,1.0494751160135016,0,0,0,0,0,0.0,0.0,0.0,[],[],0.0,2cf8cd258f3ed86d595716baa055816ed70a4cc89a8215e94cd6b00c4d4bb77b,355cf36b58b269a4df1c78917b10ca2dc17a85a62580c512b1d0e9568d472b6e,ae69cfa335c05565dcc85c2de554028d116cf9b8532289c518fe2ad181619987,0.6820031350245319,0.6820031350245319,0.6819993043836232,0.9808323091959826,1.049450480922092,0,0,0,0,0,0.0,0.0,0.0,[],[],0.0,96da913ce03bbc4d1a67763db160119c339b9c44f5da73ad0087374a9930110a,d4dc3d5eff3fa56d4fe1272d87bb7aaf1e2a33356d4bcb36b250d0c4488ac8ee,473ff6feaf8508e4380b3d58b88808b5ef090d96cf03bc34c771082b6bb01ec4,0.5863374136525982,0.5863374136527728,0.6101138833079514,0.948296325616887,1.0497238138219354,59,0,0,0,0,16812.526544968998,58995.793090068,4203.131636242249,"[""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT""]","[0.27547765063361984,0.2965042586834019,0.3070649383845591,0.16863135251488542]",0.09887487109431747,12cab6e1c524b727e27c1ca12ae1505a518200afdc99b25e7db9939c234fe120,73433f9a2b9719129fa3f3f9d5502bc358e98a95788d3068fcccc0bca7f595cf,53dba990fab6eb90cfcaa532494f4106bbd1e1980b6c06f47f4d393a497ac8f0,0.5883615069137199,0.5883615069138889,0.618236753471117,0.9480372475195001,1.049728443605925,63,0,0,0,0,19057.767030954,60277.44383067799,4764.4417577385,"[""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT""]","[0.2762472190658107,0.2968514109236677,0.3072500456168191,0.3216335214393303]",0.18923678334801064,bf94c4578c44ef843674b5fb7221ac804d698c9fa699e0031a48a330107f8068,df655bd885bce4032cbe5df96086fcbf23bf998ca8926c864f8256d1e59e5354,cf2bb1ecfaf898e893f49699a9ed45a77bc4df56539fb39cfc54c5a80628dee4,166.66871406488093,414.33637930179236,7.092667226633651,136.18578207385968,2.331246980717534,166.66871406488093,414.33637930179236,7.092667226633651,136.18578207385968,2.331246980717534
2025-04-17,2025-04-20,faf330d37560de240625ea36fc0992be6693aa7427d5463bfa5a41422def3531,0.6968829229860295,0.6968829229860295,0.6968750620077065,0.9812519401793046,1.0491287271145788,0,0,0,0,0,0.0,0.0,0.0,[],[],0.0,635c047465192090bd606e7bfcb5216c162a1817d22185b8820c071f0590525e,5579fe824e16a3e5bc12b54f8d1577a605d0dd643134b8117d66222eea8df832,f1829b3d49e7e8e562c61078b8edcee2b4ef6abd4682a0be1eb5faaef8fb42da,0.696882891476287,0.696882891476287,0.6968756813751651,0.9812602967423881,1.0491115514262555,0,0,0,0,0,0.0,0.0,0.0,[],[],0.0,0baa8270b20d31f917be6daa263b0b658c0bed76c0f7e919d3093ed52c4f4535,8d9ebf7150755b54c24c7666817b082fdaea777137efd7988d022502adaf42b2,501b58447c41da3ebdfdb6f127d30b35be3e68a2eb3d2505fcde9ecb97454d6f,0.6012468500959481,0.6012468500961183,0.6192766294190939,0.9471764745549878,1.0499525196247328,78,0,0,0,0,20911.674767458,61193.80206986501,5227.9186918645,"[""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT""]","[0.288977467368819,0.3094790508209406,0.275228602428593,0.3268927352433065]",0.19654322738428676,a0b2bb44afafa684172d7a0ecf7a94d67d38847429d74a712509a93b160793c6,3ddadabd327bd3913715d882f621a4b57aaf5bc1a42a0ed0d569f0cf5aa58e8a,674091a83a704acebc1b3724a7703a2bf160b15f86e519c6e385193efc64081b,0.6008148083964696,0.6008148366278429,0.6220065238800049,0.9471763104316164,1.0499522552366924,76,0,0,0,0,16794.049281378,59507.036969734,4198.5123203445,"[""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT""]","[0.2890571725325458,0.30952503701857526,0.2796090544635798,0.20303448844964345]",0.12198612727574776,f36dc4c92aebf4cfd50408ea07d28bf4427dbb4234077137755e478e2a29e2e6,1327d163b904a55e386f139eadcd0a05f73682a42365e1a2276e24baef8fb8db,3464b43c373330a514c1c8eaed6d5e6c6d996ba3d2232aa99ec17e12dbef19bb,124.56629157011108,257.8089184334669,7.648615036505319,84.73769366243462,2.5139781891313504,124.56629157011108,257.8089184334669,7.648615036505319,84.73769366243462,2.5139781891313504
2025-04-18,2025-04-20,ebb761c97e750babe8466639a78c7ed0db46dbf4d09d4383c6f71bf326e2da74,0.6025028752879897,0.6025028752879897,0.6024970060282513,0.9820103182062546,1.0487845899093873,0,0,0,0,0,0.0,0.0,0.0,[],[],0.0,1f6a3395482d5038e9a2d19334ea7df891b25825722281be35e9d196853a1a2f,3d7dc2b835ec6c951c2fde0364a9137ca53bb27d73496326003326439a106724,658c3b96f952a80cf87af365eb59b9669de1e373bf0531891f94c9e3b9882271,0.60250284854251,0.60250284854251,0.6024987101101575,0.9820134253361298,1.0487846103319345,0,0,0,0,0,0.0,0.0,0.0,[],[],0.0,5353fa73479b9b28ed7e836e6715233fbd5e52d2e7fdda3db02670a65a11758c,e3f4e41d916defcc4ba915abb04e95ec1706839cd9e48f1e5ec28458a996fcbe,665a311d11816898d4d3f7aad9a79ef421b6aa44dd1c8d33c7b06a9adb87802a,0.5393696389295175,0.5393696389296306,0.6061566566491955,0.944725650612344,1.0498091225209825,69,0,0,0,0,17649.909776442,56682.364375159996,4412.4774441105,"[""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT""]","[0.17434139110577995,0.1968267515562647,0.24783398067270154,0.2671439225742109]",0.1440893210610671,a5abbdd3c0f655320b3d3b0a52451192071609886a1a4413ce0400a24180cf59,3256439c3c7c82888542fbfac1e5fb5f0347dd5493d9ee8ec3b69ab72cf6d301,4369879d3895cd374663210cc3897e15fa660535bd6d1db896a2c5f1695356db,0.5545519139760999,0.5545519139762634,0.5756406432508208,0.9472238620908503,1.0498389262304737,89,0,0,0,0,11287.671171408,48557.995323610005,2821.917792852,"[""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT""]","[0.17441630753535514,0.20083229058278707,0.26502564669212664,0.2650096083695727]",0.14696158554340322,f617d0a285b135c489c5ae1cc0f5a8c7186d54716fc12688e74093bc4a4ce929,93be8eb33deaee634dd56d0c935ca2184fa51044528e214bb293428e5c49e620,27193808d083e418966f29f2f42a2263afbd12f8150587bfb5eef067fec847b4,94.64892010676918,251.88418802541057,7.461257622927661,82.79032894983658,2.4523967853009516,94.64892010676918,251.88418802541057,7.461257622927661,82.79032894983658,2.4523967853009516
2025-04-19,2025-04-20,825f6ec17728d2074cf9ecc8182169993bb2c6d557f5a42254f83302f1706ded,0.573254659490966,0.573254659490966,0.573249710858259,0.9820951711098433,1.048528072175733,0,0,0,0,0,0.0,0.0,0.0,[],[],0.0,3bceca4f62a2e95be2cb9301edbe57e335478bf3b242ec32857073d2b586c323,5c908cca506e8918a76ae6a8f9e434eda169c3238f8bb8cf481711c5f890ff1f,978b02c3235ad896775b8bf755fb7a9db6acad629d8614f6aee41f3131ada585,0.5732484523552984,0.5732484523552984,0.573243487801526,0.9821156392269256,1.0484904959727261,0,0,0,0,0,0.0,0.0,0.0,[],[],0.0,9a9091eb4fa08354a2e8ee10ce535a4dd8f3377c72e4f4d349f7cf796c122719,02bc89d203bebe5fe19339caba1395c8afcc7d5808ad635a9f1221a8e8386fe6,7bbdab7a01257ef245f1bbc0799f633d30767c41086ebff0de026e33cadba5e5,0.49898119784367795,0.49898119784383577,0.6248164050210089,0.9454257032799781,1.0496646578191933,89,0,0,0,0,19076.066149347,52895.24062517499,4769.01653733675,"[""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT""]","[0.1433034010431737,0.15387641510609917,0.25662123913217766,0.25952365144845246]",0.12949742246851398,546f393e5312a592a8faac3f322a71fccb28d86204420bed58d56e7ab621bb67,e8786f57a772e7a8def3e3575f92c3e200bbaf3ba7c1e4ea0ae80de0f8cc903d,e7de73aaeb7472959ecba64f25763adc1267ed1526f4337ffa505b278e73fdf0,0.4975303755127926,0.4975303755129634,0.5745468379594586,0.9453348754888108,1.0496634831547687,87,0,0,0,0,18881.57953792,51855.818408541,4720.39488448,"[""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT""]","[0.1435087951647419,0.15360211453235514,0.26901227608867745,0.25740613604755275]",0.1280673715270359,ef21ce1daecf8b74bc4aeddb99aad5a391d59628e95678efec0fe5f6862806f4,7d51b4aedef6aa1fc9a55696d47defb9998e0abc2b4a3c30c5dc9c1c9b9046bc,85591bd57552601c91b3e07f76fa850bd1aa142b1b059c6db1b5b8fe62bc706f,105.78893891717645,283.7534949851131,7.506933406694955,93.26526359055697,2.467409689416847,105.78893891717645,283.7534949851131,7.506933406694955,93.26526359055697,2.467409689416847
2025-04-20,2025-04-20,bea1d8ef97d9a9e05d226e36d325209b24001f734ac94c371ffe2862b1c4dba2,0.5130018003012146,0.5130018003012146,0.5129980152488188,0.9827317089417845,1.0489530935484117,0,0,0,0,0,0.0,0.0,0.0,[],[],0.0,bfbd44332ca68eebc34308f7d7cb78f1e054d042cefe88f0083696e51461867f,4f0491a57bddd2376156e77e1944eb43f5180bf90acb5acf542300ce36bf2c7d,ad90fa6fa5f47853833f4fef07f8edbc4364c42f0ceeb52e372989addd418864,0.5129095805599688,0.5129095805599688,0.5129055264688838,0.9827446035626352,1.0489117224496523,0,0,0,0,0,0.0,0.0,0.0,[],[],0.0,b806c4c5c71e94ef85c3e3c21c9248da2af5bcb682635f7a14f0940cc50ae232,07c8952b3c55bd0c173a41a77f142c9b79d1e851306a8afeaad7df5c8cf2eafc,71fc3fabe773775435ebad140f5c9efc3b7bc9592d0aefa2675867d1e895b41d,0.45777642818327446,0.4577764281834757,0.49735984010912154,0.9481587655741307,1.0496524267482832,91,0,0,0,0,9921.171152266,47191.852116445996,2480.2927880665,"[""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT""]","[0.09110374622169756,0.11080037696182034,0.24071345291716667,0.25562917508875177]",0.11702101071156568,709691946417d13f03583f8a5fd236b170a0bbf3aba0c8938bc3f8be1a32efe5,d7fffbb55102f70b8f18688fc65135108675ccc6af33c593eafeff56c64b3583,c4ddbedb0f68369efe72b6972515fdd5393204574ad4f48dda18a85651ac42fe,0.4697926945782999,0.46979269457848494,0.5060709242546586,0.947198846715262,1.0484104004722972,96,0,0,0,0,9262.104473884,46081.958703057,2315.526118471,"[""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT"",""WORK_LIMIT""]","[0.09135724772091264,0.10890332985158016,0.260396352811467,0.25272419376428296]",0.11872797997365087,3365f0c8b96395799628f72b441fea3faf1d4b97b8d653652bd6b334a3af471b,9083be4d02704c9cfbee49d543d1d474b9d753e64a2543ffd7bb770f123f9224,9b8adc7f37887c98fb4757d9db399d843d179ca7acae0f0b7601ab260c08b0a3,103.19831485796354,242.01969576597358,7.252354612298973,79.54802713849969,2.3837336861832874,103.19831485796354,242.01969576597358,7.252354612298973,79.54802713849969,2.3837336861832874
