relative_path,measurement_family,field,unit_normalized,sample_count,nan_count,inf_count,negative_count,zero_count,above_800W_sensor_limit_count,large_discontinuity_count_diagnostic,large_discontinuity_threshold_W,classification,exclusion_action
00_raw_datasets/training_stable_diffusion/2node/nvml_wattameter_emissions_parsed_slurmid_10742976_node_x3107c0s33b0n0.log,NVML,gpu-0[mW],W,75397,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/nvml_wattameter_emissions_parsed_slurmid_10742976_node_x3107c0s33b0n0.log,NVML,gpu-1[mW],W,75397,0,0,0,0,0,1,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/nvml_wattameter_emissions_parsed_slurmid_10742976_node_x3107c0s33b0n0.log,NVML,gpu-2[mW],W,75397,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/nvml_wattameter_emissions_parsed_slurmid_10742976_node_x3107c0s33b0n0.log,NVML,gpu-3[mW],W,75397,0,0,0,0,0,1,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/nvml_wattameter_emissions_parsed_slurmid_10742977_node_x3107c0s17b0n0.log,NVML,gpu-0[mW],W,62767,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/nvml_wattameter_emissions_parsed_slurmid_10742977_node_x3107c0s17b0n0.log,NVML,gpu-1[mW],W,62767,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/nvml_wattameter_emissions_parsed_slurmid_10742977_node_x3107c0s17b0n0.log,NVML,gpu-2[mW],W,62767,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/nvml_wattameter_emissions_parsed_slurmid_10742977_node_x3107c0s17b0n0.log,NVML,gpu-3[mW],W,62767,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/nvml_wattameter_emissions_parsed_slurmid_10742977_node_x3107c0s21b0n0.log,NVML,gpu-0[mW],W,62763,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/nvml_wattameter_emissions_parsed_slurmid_10742977_node_x3107c0s21b0n0.log,NVML,gpu-1[mW],W,62763,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/nvml_wattameter_emissions_parsed_slurmid_10742977_node_x3107c0s21b0n0.log,NVML,gpu-2[mW],W,62763,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/nvml_wattameter_emissions_parsed_slurmid_10742977_node_x3107c0s21b0n0.log,NVML,gpu-3[mW],W,62763,0,0,0,0,0,2,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/nvml_wattameter_emissions_parsed_slurmid_10742978_node_x3107c0s29b0n0.log,NVML,gpu-0[mW],W,50206,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/nvml_wattameter_emissions_parsed_slurmid_10742978_node_x3107c0s29b0n0.log,NVML,gpu-1[mW],W,50206,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/nvml_wattameter_emissions_parsed_slurmid_10742978_node_x3107c0s29b0n0.log,NVML,gpu-2[mW],W,50206,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/nvml_wattameter_emissions_parsed_slurmid_10742978_node_x3107c0s29b0n0.log,NVML,gpu-3[mW],W,50206,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/nvml_wattameter_emissions_parsed_slurmid_10742978_node_x3107c0s37b0n0.log,NVML,gpu-0[mW],W,50206,0,0,0,0,0,2,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/nvml_wattameter_emissions_parsed_slurmid_10742978_node_x3107c0s37b0n0.log,NVML,gpu-1[mW],W,50206,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/nvml_wattameter_emissions_parsed_slurmid_10742978_node_x3107c0s37b0n0.log,NVML,gpu-2[mW],W,50206,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/nvml_wattameter_emissions_parsed_slurmid_10742978_node_x3107c0s37b0n0.log,NVML,gpu-3[mW],W,50206,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742951_node_x3115c0s21b0n0.log,RAPL,cpu-0-core[W],W,63726,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742951_node_x3115c0s21b0n0.log,RAPL,cpu-0[W],W,63726,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742951_node_x3115c0s21b0n0.log,RAPL,cpu-1-core[W],W,63726,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742951_node_x3115c0s21b0n0.log,RAPL,cpu-1[W],W,63726,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742951_node_x3115c0s29b0n0.log,RAPL,cpu-0-core[W],W,63686,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742951_node_x3115c0s29b0n0.log,RAPL,cpu-0[W],W,63686,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742951_node_x3115c0s29b0n0.log,RAPL,cpu-1-core[W],W,63686,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742951_node_x3115c0s29b0n0.log,RAPL,cpu-1[W],W,63686,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742971_node_x3104c0s29b0n0.log,RAPL,cpu-0-core[W],W,62810,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742971_node_x3104c0s29b0n0.log,RAPL,cpu-0[W],W,62810,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742971_node_x3104c0s29b0n0.log,RAPL,cpu-1-core[W],W,62810,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742971_node_x3104c0s29b0n0.log,RAPL,cpu-1[W],W,62810,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742971_node_x3104c0s33b0n0.log,RAPL,cpu-0-core[W],W,62811,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742971_node_x3104c0s33b0n0.log,RAPL,cpu-0[W],W,62811,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742971_node_x3104c0s33b0n0.log,RAPL,cpu-1-core[W],W,62811,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742971_node_x3104c0s33b0n0.log,RAPL,cpu-1[W],W,62811,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742974_node_x3104c0s37b0n0.log,RAPL,cpu-0-core[W],W,63101,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742974_node_x3104c0s37b0n0.log,RAPL,cpu-0[W],W,63101,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742974_node_x3104c0s37b0n0.log,RAPL,cpu-1-core[W],W,63101,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742974_node_x3104c0s37b0n0.log,RAPL,cpu-1[W],W,63101,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742974_node_x3104c0s41b0n0.log,RAPL,cpu-0-core[W],W,63101,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742974_node_x3104c0s41b0n0.log,RAPL,cpu-0[W],W,63101,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742974_node_x3104c0s41b0n0.log,RAPL,cpu-1-core[W],W,63101,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742974_node_x3104c0s41b0n0.log,RAPL,cpu-1[W],W,63101,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742976_node_x3105c0s13b0n0.log,RAPL,cpu-0-core[W],W,75448,21,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742976_node_x3105c0s13b0n0.log,RAPL,cpu-0[W],W,75448,21,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742976_node_x3105c0s13b0n0.log,RAPL,cpu-1-core[W],W,75448,21,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742976_node_x3105c0s13b0n0.log,RAPL,cpu-1[W],W,75448,21,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742976_node_x3107c0s33b0n0.log,RAPL,cpu-0-core[W],W,75397,21,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742976_node_x3107c0s33b0n0.log,RAPL,cpu-0[W],W,75397,21,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742976_node_x3107c0s33b0n0.log,RAPL,cpu-1-core[W],W,75397,21,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742976_node_x3107c0s33b0n0.log,RAPL,cpu-1[W],W,75397,21,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742977_node_x3107c0s17b0n0.log,RAPL,cpu-0-core[W],W,62767,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742977_node_x3107c0s17b0n0.log,RAPL,cpu-0[W],W,62767,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742977_node_x3107c0s17b0n0.log,RAPL,cpu-1-core[W],W,62767,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742977_node_x3107c0s17b0n0.log,RAPL,cpu-1[W],W,62767,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742977_node_x3107c0s21b0n0.log,RAPL,cpu-0-core[W],W,62763,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742977_node_x3107c0s21b0n0.log,RAPL,cpu-0[W],W,62763,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742977_node_x3107c0s21b0n0.log,RAPL,cpu-1-core[W],W,62763,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742977_node_x3107c0s21b0n0.log,RAPL,cpu-1[W],W,62763,18,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742978_node_x3107c0s29b0n0.log,RAPL,cpu-0-core[W],W,50206,14,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742978_node_x3107c0s29b0n0.log,RAPL,cpu-0[W],W,50206,14,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742978_node_x3107c0s29b0n0.log,RAPL,cpu-1-core[W],W,50206,14,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742978_node_x3107c0s29b0n0.log,RAPL,cpu-1[W],W,50206,14,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742978_node_x3107c0s37b0n0.log,RAPL,cpu-0-core[W],W,50206,14,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742978_node_x3107c0s37b0n0.log,RAPL,cpu-0[W],W,50206,14,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742978_node_x3107c0s37b0n0.log,RAPL,cpu-1-core[W],W,50206,14,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/2node/rapl_wattameter_emissions_parsed_slurmid_10742978_node_x3107c0s37b0n0.log,RAPL,cpu-1[W],W,50206,14,0,0,0,0,0,300.0,SENSOR_INVALID_PRESENT,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/4node/nvml_wattameter_emissions_parsed_slurmid_10742981_node_x3106c0s17b0n0.log,NVML,gpu-0[mW],W,36452,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/4node/nvml_wattameter_emissions_parsed_slurmid_10742981_node_x3106c0s17b0n0.log,NVML,gpu-1[mW],W,36452,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/4node/nvml_wattameter_emissions_parsed_slurmid_10742981_node_x3106c0s17b0n0.log,NVML,gpu-2[mW],W,36452,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/4node/nvml_wattameter_emissions_parsed_slurmid_10742981_node_x3106c0s17b0n0.log,NVML,gpu-3[mW],W,36452,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/4node/nvml_wattameter_emissions_parsed_slurmid_10742981_node_x3106c0s25b0n0.log,NVML,gpu-0[mW],W,36455,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/4node/nvml_wattameter_emissions_parsed_slurmid_10742981_node_x3106c0s25b0n0.log,NVML,gpu-1[mW],W,36455,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/4node/nvml_wattameter_emissions_parsed_slurmid_10742981_node_x3106c0s25b0n0.log,NVML,gpu-2[mW],W,36455,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/4node/nvml_wattameter_emissions_parsed_slurmid_10742981_node_x3106c0s25b0n0.log,NVML,gpu-3[mW],W,36455,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/4node/nvml_wattameter_emissions_parsed_slurmid_10742981_node_x3106c0s33b0n0.log,NVML,gpu-0[mW],W,36455,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/4node/nvml_wattameter_emissions_parsed_slurmid_10742981_node_x3106c0s33b0n0.log,NVML,gpu-1[mW],W,36455,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/4node/nvml_wattameter_emissions_parsed_slurmid_10742981_node_x3106c0s33b0n0.log,NVML,gpu-2[mW],W,36455,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/4node/nvml_wattameter_emissions_parsed_slurmid_10742981_node_x3106c0s33b0n0.log,NVML,gpu-3[mW],W,36455,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/4node/nvml_wattameter_emissions_parsed_slurmid_10742981_node_x3107c0s5b0n0.log,NVML,gpu-0[mW],W,36434,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/4node/nvml_wattameter_emissions_parsed_slurmid_10742981_node_x3107c0s5b0n0.log,NVML,gpu-1[mW],W,36434,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/4node/nvml_wattameter_emissions_parsed_slurmid_10742981_node_x3107c0s5b0n0.log,NVML,gpu-2[mW],W,36434,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/4node/nvml_wattameter_emissions_parsed_slurmid_10742981_node_x3107c0s5b0n0.log,NVML,gpu-3[mW],W,36434,0,0,0,0,0,0,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
00_raw_datasets/training_stable_diffusion/4node/nvml_wattameter_emissions_parsed_slurmid_10742982_node_x3107c0s13b0n0.log,NVML,gpu-0[mW],W,28257,0,0,0,0,0,2,300.0,VALID_EXTREME_RETAINED,EXCLUDE_ONLY_NONFINITE_NEGATIVE_OR_ABOVE_800W_SAMPLES
