job_uid,B0_start_slot,B0_end_slot,B0_AIDC_site,B0_migration_selected,B1_start_slot,B1_end_slot,B1_AIDC_site,B1_migration_selected,delta_start,site_changed,migration_changed,T_DA_seconds,requested_GPU
8639658,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8639659,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8639660,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8639661,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8639662,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8639663,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8639664,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8639665,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8639666,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8639667,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8639668,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8639669,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8639670,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8639671,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8639672,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8639673,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8639674,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8639675,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8639676,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8639677,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8651765,0,281,AIDC06,False,0,281,AIDC06,False,0,False,False,252671,4
8654424,0,283,AIDC06,False,0,283,AIDC06,False,0,False,False,254497,4
8656975,0,4,UNASSIGNED,False,0,4,UNASSIGNED,False,0,False,False,2861,1
8664592,0,491,AIDC06,False,0,491,AIDC06,False,0,False,False,441686,4
8665036,0,25,AIDC02,False,0,25,AIDC02,False,0,False,False,22117,4
8665037,0,495,AIDC06,False,0,495,AIDC06,False,0,False,False,445011,4
8665162,0,499,AIDC06,False,0,499,AIDC06,False,0,False,False,449070,4
8665164,0,500,AIDC06,False,0,500,AIDC06,False,0,False,False,449153,4
8665233,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8665235,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8665237,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8665238,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8665240,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8665241,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8665243,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8665244,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8665246,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8665248,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8665249,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8665250,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8665252,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8665253,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8665254,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8665255,48,73,AIDC01,False,48,73,AIDC01,False,0,False,False,22012.74609375,1
8665257,48,73,AIDC02,False,48,73,AIDC02,False,0,False,False,22012.74609375,1
8665258,48,73,AIDC02,False,48,73,AIDC02,False,0,False,False,22012.74609375,1
8665260,48,73,AIDC02,False,48,73,AIDC02,False,0,False,False,22012.74609375,1
8665261,48,73,AIDC02,False,48,73,AIDC02,False,0,False,False,22012.74609375,1
8665262,48,73,AIDC02,False,48,73,AIDC02,False,0,False,False,22012.74609375,1
8665264,48,73,AIDC02,False,48,73,AIDC02,False,0,False,False,22012.74609375,1
8665265,48,73,AIDC02,False,48,73,AIDC02,False,0,False,False,22012.74609375,1
8665267,48,73,AIDC02,False,48,73,AIDC02,False,0,False,False,22012.74609375,1
8665268,48,73,AIDC02,False,48,73,AIDC02,False,0,False,False,22012.74609375,1
8665270,48,73,AIDC02,False,48,73,AIDC02,False,0,False,False,22012.74609375,1
8665271,48,73,AIDC02,False,48,73,AIDC02,False,0,False,False,22012.74609375,1
8665272,48,73,AIDC03,False,48,73,AIDC03,False,0,False,False,22012.74609375,1
8665274,48,73,AIDC03,False,48,73,AIDC03,False,0,False,False,22012.74609375,1
8665275,48,73,AIDC03,False,48,73,AIDC03,False,0,False,False,22012.74609375,1
8665277,48,73,AIDC03,False,48,73,AIDC03,False,0,False,False,22012.74609375,1
8665279,48,73,AIDC03,False,48,73,AIDC03,False,0,False,False,22012.74609375,1
8665280,48,73,AIDC03,False,48,73,AIDC03,False,0,False,False,22012.74609375,1
8665281,48,73,AIDC03,False,48,73,AIDC03,False,0,False,False,22012.74609375,1
8665283,48,73,AIDC03,False,48,73,AIDC03,False,0,False,False,22012.74609375,1
8665285,48,73,AIDC03,False,48,73,AIDC03,False,0,False,False,22012.74609375,1
8665286,48,73,AIDC03,False,48,73,AIDC03,False,0,False,False,22012.74609375,1
8665287,48,73,AIDC03,False,48,73,AIDC03,False,0,False,False,22012.74609375,1
8665289,48,73,AIDC03,False,48,73,AIDC03,False,0,False,False,22012.74609375,1
8665291,48,73,AIDC03,False,48,73,AIDC03,False,0,False,False,22012.74609375,1
8665293,48,73,AIDC03,False,48,73,AIDC03,False,0,False,False,22012.74609375,1
8665294,48,73,AIDC05,False,48,73,AIDC05,False,0,False,False,22012.74609375,1
8665296,48,73,AIDC05,False,48,73,AIDC05,False,0,False,False,22012.74609375,1
8665297,48,73,AIDC05,False,48,73,AIDC05,False,0,False,False,22012.74609375,1
8665299,48,73,AIDC05,False,48,73,AIDC05,False,0,False,False,22012.74609375,1
8665300,48,73,AIDC05,False,48,73,AIDC05,False,0,False,False,22012.74609375,1
8665301,48,73,AIDC05,False,48,73,AIDC05,False,0,False,False,22012.74609375,1
8665303,48,73,AIDC05,False,48,73,AIDC05,False,0,False,False,22012.74609375,1
8665304,48,73,AIDC05,False,48,73,AIDC05,False,0,False,False,22012.74609375,1
8665305,48,73,AIDC05,False,48,73,AIDC05,False,0,False,False,22012.74609375,1
8665306,48,73,AIDC11,False,48,73,AIDC11,False,0,False,False,22012.74609375,1
8665308,48,73,AIDC11,False,48,73,AIDC11,False,0,False,False,22012.74609375,1
8665309,48,73,AIDC11,False,48,73,AIDC11,False,0,False,False,22012.74609375,1
8665311,48,73,AIDC11,False,48,73,AIDC11,False,0,False,False,22012.74609375,1
8665312,48,73,AIDC11,False,48,73,AIDC11,False,0,False,False,22012.74609375,1
8665313,48,73,AIDC11,False,48,73,AIDC11,False,0,False,False,22012.74609375,1
8665315,48,73,AIDC11,False,48,73,AIDC11,False,0,False,False,22012.74609375,1
8665316,48,73,AIDC11,False,48,73,AIDC11,False,0,False,False,22012.74609375,1
8665317,48,73,AIDC11,False,48,73,AIDC11,False,0,False,False,22012.74609375,1
8665318,48,73,AIDC11,False,48,73,AIDC11,False,0,False,False,22012.74609375,1
8665320,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665321,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665322,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665324,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665325,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665327,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665328,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665330,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665332,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665334,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665335,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665336,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665338,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665339,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665342,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665344,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665345,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665346,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665348,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665349,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665350,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665352,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665353,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665355,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665356,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665357,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665359,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665360,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665362,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665363,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665365,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665366,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665368,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665369,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665371,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665373,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665374,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665375,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665377,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665379,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665380,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665381,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665382,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665383,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665385,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665386,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665387,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665389,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665753,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665755,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665756,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665758,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665759,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665760,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665761,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665764,48,73,AIDC12,False,48,73,AIDC12,False,0,False,False,22012.74609375,1
8665765,49,74,AIDC01,False,49,74,AIDC01,False,0,False,False,22012.74609375,1
8665766,49,74,AIDC01,False,49,74,AIDC01,False,0,False,False,22012.74609375,1
8665768,52,77,AIDC03,False,52,77,AIDC03,False,0,False,False,22012.74609375,1
8665769,52,77,AIDC03,False,52,77,AIDC03,False,0,False,False,22012.74609375,1
8665771,52,77,AIDC03,False,52,77,AIDC03,False,0,False,False,22012.74609375,1
8665772,52,77,AIDC03,False,52,77,AIDC03,False,0,False,False,22012.74609375,1
8665773,52,77,AIDC03,False,52,77,AIDC03,False,0,False,False,22012.74609375,1
8665774,52,77,AIDC03,False,52,77,AIDC03,False,0,False,False,22012.74609375,1
8665775,52,77,AIDC03,False,52,77,AIDC03,False,0,False,False,22012.74609375,1
8665777,52,77,AIDC04,False,52,77,AIDC04,False,0,False,False,22012.74609375,1
8665778,52,77,AIDC04,False,52,77,AIDC04,False,0,False,False,22012.74609375,1
8665779,52,77,AIDC04,False,52,77,AIDC04,False,0,False,False,22012.74609375,1
8665782,52,77,AIDC04,False,52,77,AIDC04,False,0,False,False,22012.74609375,1
8665784,52,77,AIDC07,False,52,77,AIDC07,False,0,False,False,22012.74609375,1
8665785,52,77,AIDC07,False,52,77,AIDC07,False,0,False,False,22012.74609375,1
8665786,52,77,AIDC09,False,52,77,AIDC09,False,0,False,False,22012.74609375,1
8665788,52,77,AIDC09,False,52,77,AIDC09,False,0,False,False,22012.74609375,1
8665789,52,77,AIDC09,False,52,77,AIDC09,False,0,False,False,22012.74609375,1
8665790,52,77,AIDC09,False,52,77,AIDC09,False,0,False,False,22012.74609375,1
8665791,52,77,AIDC09,False,52,77,AIDC09,False,0,False,False,22012.74609375,1
8665792,52,77,AIDC09,False,52,77,AIDC09,False,0,False,False,22012.74609375,1
8665793,52,77,AIDC10,False,52,77,AIDC10,False,0,False,False,22012.74609375,1
8665794,52,77,AIDC10,False,52,77,AIDC10,False,0,False,False,22012.74609375,1
8665795,52,77,AIDC10,False,52,77,AIDC10,False,0,False,False,22012.74609375,1
8665796,52,77,AIDC10,False,52,77,AIDC10,False,0,False,False,22012.74609375,1
8665797,53,78,AIDC09,False,53,78,AIDC09,False,0,False,False,22012.74609375,1
8665798,53,78,AIDC09,False,53,78,AIDC09,False,0,False,False,22012.74609375,1
8665799,53,78,AIDC09,False,53,78,AIDC09,False,0,False,False,22012.74609375,1
8665800,53,78,AIDC09,False,53,78,AIDC09,False,0,False,False,22012.74609375,1
8665801,53,78,AIDC09,False,53,78,AIDC09,False,0,False,False,22012.74609375,1
8665802,53,78,AIDC09,False,53,78,AIDC09,False,0,False,False,22012.74609375,1
8665803,53,78,AIDC09,False,53,78,AIDC09,False,0,False,False,22012.74609375,1
8665804,53,78,AIDC09,False,53,78,AIDC09,False,0,False,False,22012.74609375,1
8665805,53,78,AIDC09,False,53,78,AIDC09,False,0,False,False,22012.74609375,1
8665806,53,78,AIDC09,False,53,78,AIDC09,False,0,False,False,22012.74609375,1
8665807,54,79,AIDC03,False,54,79,AIDC03,False,0,False,False,22012.74609375,1
8665808,54,79,AIDC03,False,54,79,AIDC03,False,0,False,False,22012.74609375,1
8665809,54,79,AIDC06,False,54,79,AIDC06,False,0,False,False,22012.74609375,1
8665810,54,79,AIDC06,False,54,79,AIDC06,False,0,False,False,22012.74609375,1
8665811,54,79,AIDC11,False,54,79,AIDC11,False,0,False,False,22012.74609375,1
8665812,54,79,AIDC11,False,54,79,AIDC11,False,0,False,False,22012.74609375,1
8665813,57,82,AIDC07,False,57,82,AIDC07,False,0,False,False,22012.74609375,1
8665814,57,82,AIDC07,False,57,82,AIDC07,False,0,False,False,22012.74609375,1
8665815,59,84,AIDC01,False,59,84,AIDC01,False,0,False,False,22012.74609375,1
8665816,59,84,AIDC01,False,59,84,AIDC01,False,0,False,False,22012.74609375,1
8665817,59,84,AIDC01,False,59,84,AIDC01,False,0,False,False,22012.74609375,1
8665818,61,86,AIDC09,False,61,86,AIDC09,False,0,False,False,22012.74609375,1
8665819,61,86,AIDC09,False,61,86,AIDC09,False,0,False,False,22012.74609375,1
8665820,61,86,AIDC09,False,61,86,AIDC09,False,0,False,False,22012.74609375,1
8665821,61,86,AIDC09,False,61,86,AIDC09,False,0,False,False,22012.74609375,1
8665822,65,90,AIDC02,False,65,90,AIDC02,False,0,False,False,22012.74609375,1
8665823,65,90,AIDC02,False,65,90,AIDC02,False,0,False,False,22012.74609375,1
8665824,65,90,AIDC02,False,65,90,AIDC02,False,0,False,False,22012.74609375,1
8665825,65,90,AIDC02,False,65,90,AIDC02,False,0,False,False,22012.74609375,1
8665826,65,90,AIDC05,False,65,90,AIDC05,False,0,False,False,22012.74609375,1
8665827,65,90,AIDC05,False,65,90,AIDC05,False,0,False,False,22012.74609375,1
8665828,65,90,AIDC05,False,65,90,AIDC05,False,0,False,False,22012.74609375,1
8665829,65,90,AIDC07,False,65,90,AIDC07,False,0,False,False,22012.74609375,1
8665830,65,90,AIDC07,False,65,90,AIDC07,False,0,False,False,22012.74609375,1
8665831,65,90,AIDC07,False,65,90,AIDC07,False,0,False,False,22012.74609375,1
8665832,65,90,AIDC07,False,65,90,AIDC07,False,0,False,False,22012.74609375,1
8665833,65,90,AIDC12,False,65,90,AIDC12,False,0,False,False,22012.74609375,1
8665834,65,90,AIDC12,False,65,90,AIDC12,False,0,False,False,22012.74609375,1
8665835,65,90,AIDC12,False,65,90,AIDC12,False,0,False,False,22012.74609375,1
8665836,65,90,AIDC12,False,65,90,AIDC12,False,0,False,False,22012.74609375,1
8665837,65,90,AIDC12,False,65,90,AIDC12,False,0,False,False,22012.74609375,1
8665838,65,90,AIDC12,False,65,90,AIDC12,False,0,False,False,22012.74609375,1
8665839,65,90,AIDC12,False,65,90,AIDC12,False,0,False,False,22012.74609375,1
8665840,65,90,AIDC12,False,65,90,AIDC12,False,0,False,False,22012.74609375,1
8665841,67,92,AIDC03,False,67,92,AIDC03,False,0,False,False,22012.74609375,1
8665842,67,92,AIDC03,False,67,92,AIDC03,False,0,False,False,22012.74609375,1
8665843,67,92,AIDC03,False,67,92,AIDC03,False,0,False,False,22012.74609375,1
8665844,67,92,AIDC03,False,67,92,AIDC03,False,0,False,False,22012.74609375,1
8665845,67,92,AIDC03,False,67,92,AIDC03,False,0,False,False,22012.74609375,1
8665846,67,92,AIDC03,False,67,92,AIDC03,False,0,False,False,22012.74609375,1
8665847,67,92,AIDC03,False,67,92,AIDC03,False,0,False,False,22012.74609375,1
8665848,67,92,AIDC03,False,67,92,AIDC03,False,0,False,False,22012.74609375,1
8665849,67,92,AIDC03,False,67,92,AIDC03,False,0,False,False,22012.74609375,1
8665850,67,92,AIDC03,False,67,92,AIDC03,False,0,False,False,22012.74609375,1
8665851,67,92,AIDC03,False,67,92,AIDC03,False,0,False,False,22012.74609375,1
8665856,67,92,AIDC03,False,67,92,AIDC03,False,0,False,False,22012.74609375,1
8665861,67,92,AIDC03,False,67,92,AIDC03,False,0,False,False,22012.74609375,1
8665865,67,92,AIDC03,False,67,92,AIDC03,False,0,False,False,22012.74609375,1
8665870,67,92,AIDC03,False,67,92,AIDC03,False,0,False,False,22012.74609375,1
8665875,67,92,AIDC03,False,67,92,AIDC03,False,0,False,False,22012.74609375,1
8665882,67,92,AIDC03,False,67,92,AIDC03,False,0,False,False,22012.74609375,1
8665888,67,92,AIDC03,False,67,92,AIDC03,False,0,False,False,22012.74609375,1
8665890,67,92,AIDC03,False,67,92,AIDC03,False,0,False,False,22012.74609375,1
8665892,67,92,AIDC03,False,67,92,AIDC03,False,0,False,False,22012.74609375,1
8665894,67,92,AIDC03,False,67,92,AIDC03,False,0,False,False,22012.74609375,1
8665896,69,94,AIDC09,False,69,94,AIDC09,False,0,False,False,22012.74609375,1
8665898,69,94,AIDC09,False,69,94,AIDC09,False,0,False,False,22012.74609375,1
8665900,69,94,AIDC09,False,69,94,AIDC09,False,0,False,False,22012.74609375,1
8665905,69,94,AIDC09,False,69,94,AIDC09,False,0,False,False,22012.74609375,1
8665907,70,95,AIDC09,False,70,95,AIDC09,False,0,False,False,22012.74609375,1
8665913,70,95,AIDC09,False,70,95,AIDC09,False,0,False,False,22012.74609375,1
8665917,70,95,AIDC09,False,70,95,AIDC09,False,0,False,False,22012.74609375,1
8665921,70,95,AIDC09,False,70,95,AIDC09,False,0,False,False,22012.74609375,1
8665922,70,95,AIDC09,False,70,95,AIDC09,False,0,False,False,22012.74609375,1
8665923,70,95,AIDC09,False,70,95,AIDC09,False,0,False,False,22012.74609375,1
8665924,70,95,AIDC09,False,70,95,AIDC09,False,0,False,False,22012.74609375,1
8665925,70,95,AIDC09,False,70,95,AIDC09,False,0,False,False,22012.74609375,1
8665926,73,98,AIDC02,False,71,96,AIDC02,False,-2,False,False,22012.74609375,1
8665927,73,98,AIDC02,False,71,96,AIDC02,False,-2,False,False,22012.74609375,1
8665928,73,98,AIDC02,False,71,96,AIDC02,False,-2,False,False,22012.74609375,1
8665929,73,98,AIDC02,False,71,96,AIDC02,False,-2,False,False,22012.74609375,1
8665930,73,98,AIDC02,False,71,96,AIDC02,False,-2,False,False,22012.74609375,1
8665931,73,98,AIDC02,False,71,96,AIDC02,False,-2,False,False,22012.74609375,1
8665932,73,98,AIDC02,False,71,96,AIDC02,False,-2,False,False,22012.74609375,1
8665933,73,98,AIDC02,False,71,96,AIDC02,False,-2,False,False,22012.74609375,1
8665934,76,101,AIDC01,False,76,101,AIDC01,False,0,False,False,22012.74609375,1
8665935,76,101,AIDC01,False,76,101,AIDC01,False,0,False,False,22012.74609375,1
8665936,76,101,AIDC01,False,76,101,AIDC01,False,0,False,False,22012.74609375,1
8665937,76,101,AIDC10,False,71,96,AIDC10,False,-5,False,False,22012.74609375,1
8665938,76,101,AIDC10,False,71,96,AIDC10,False,-5,False,False,22012.74609375,1
8665939,76,101,AIDC10,False,71,96,AIDC10,False,-5,False,False,22012.74609375,1
8665940,76,101,AIDC10,False,71,96,AIDC10,False,-5,False,False,22012.74609375,1
8665941,76,101,AIDC10,False,71,96,AIDC10,False,-5,False,False,22012.74609375,1
8665942,76,101,AIDC10,False,71,96,AIDC10,False,-5,False,False,22012.74609375,1
8665943,76,101,AIDC10,False,71,96,AIDC10,False,-5,False,False,22012.74609375,1
8665944,76,101,AIDC10,False,71,96,AIDC10,False,-5,False,False,22012.74609375,1
8665945,76,101,AIDC10,False,71,96,AIDC10,False,-5,False,False,22012.74609375,1
8665946,76,101,AIDC10,False,71,96,AIDC10,False,-5,False,False,22012.74609375,1
8665947,76,101,AIDC10,False,71,96,AIDC10,False,-5,False,False,22012.74609375,1
8665948,76,101,AIDC10,False,71,96,AIDC10,False,-5,False,False,22012.74609375,1
8665949,76,101,AIDC10,False,71,96,AIDC10,False,-5,False,False,22012.74609375,1
8665950,76,101,AIDC10,False,71,96,AIDC10,False,-5,False,False,22012.74609375,1
8665951,76,101,AIDC10,False,71,96,AIDC10,False,-5,False,False,22012.74609375,1
8665952,76,101,AIDC10,False,71,96,AIDC10,False,-5,False,False,22012.74609375,1
8665953,76,101,AIDC10,False,71,96,AIDC10,False,-5,False,False,22012.74609375,1
8665954,76,101,AIDC10,False,71,96,AIDC10,False,-5,False,False,22012.74609375,1
8665955,76,101,AIDC10,False,71,96,AIDC10,False,-5,False,False,22012.74609375,1
8665956,76,101,AIDC10,False,71,96,AIDC10,False,-5,False,False,22012.74609375,1
8665957,76,101,AIDC10,False,74,99,AIDC10,False,-2,False,False,22012.74609375,1
8665958,76,101,AIDC10,False,74,99,AIDC10,False,-2,False,False,22012.74609375,1
8665959,76,101,AIDC10,False,74,99,AIDC10,False,-2,False,False,22012.74609375,1
8665960,76,101,AIDC10,False,74,99,AIDC10,False,-2,False,False,22012.74609375,1
8665961,79,104,AIDC03,False,74,99,AIDC03,False,-5,False,False,22012.74609375,1
8665962,79,104,AIDC03,False,74,99,AIDC03,False,-5,False,False,22012.74609375,1
8665963,79,104,AIDC03,False,74,99,AIDC03,False,-5,False,False,22012.74609375,1
8665964,79,104,AIDC03,False,74,99,AIDC03,False,-5,False,False,22012.74609375,1
8665965,79,104,AIDC03,False,74,99,AIDC03,False,-5,False,False,22012.74609375,1
8665966,79,104,AIDC03,False,74,99,AIDC03,False,-5,False,False,22012.74609375,1
8665967,79,104,AIDC03,False,74,99,AIDC03,False,-5,False,False,22012.74609375,1
8665968,79,104,AIDC03,False,74,99,AIDC03,False,-5,False,False,22012.74609375,1
8665969,79,104,AIDC03,False,74,99,AIDC03,False,-5,False,False,22012.74609375,1
8665970,79,104,AIDC03,False,74,99,AIDC03,False,-5,False,False,22012.74609375,1
8665971,79,104,AIDC03,False,74,99,AIDC03,False,-5,False,False,22012.74609375,1
8665972,79,104,AIDC03,False,74,99,AIDC03,False,-5,False,False,22012.74609375,1
8665973,80,105,AIDC05,False,71,96,AIDC05,False,-9,False,False,22012.74609375,1
8665974,80,105,AIDC05,False,71,96,AIDC05,False,-9,False,False,22012.74609375,1
8665975,80,105,AIDC05,False,71,96,AIDC05,False,-9,False,False,22012.74609375,1
8665976,80,105,AIDC05,False,71,96,AIDC05,False,-9,False,False,22012.74609375,1
8665977,80,105,AIDC05,False,71,96,AIDC05,False,-9,False,False,22012.74609375,1
8665978,80,105,AIDC05,False,71,96,AIDC05,False,-9,False,False,22012.74609375,1
8665979,80,105,AIDC05,False,71,96,AIDC05,False,-9,False,False,22012.74609375,1
8665980,80,105,AIDC05,False,71,96,AIDC05,False,-9,False,False,22012.74609375,1
8665981,80,105,AIDC05,False,71,96,AIDC05,False,-9,False,False,22012.74609375,1
8665982,80,105,AIDC05,False,71,96,AIDC05,False,-9,False,False,22012.74609375,1
8665983,80,105,AIDC05,False,71,96,AIDC05,False,-9,False,False,22012.74609375,1
8665984,80,105,AIDC05,False,71,96,AIDC05,False,-9,False,False,22012.74609375,1
8665985,81,106,AIDC02,False,74,99,AIDC02,False,-7,False,False,22012.74609375,1
8665986,81,106,AIDC02,False,74,99,AIDC02,False,-7,False,False,22012.74609375,1
8665987,81,106,AIDC02,False,74,99,AIDC02,False,-7,False,False,22012.74609375,1
8665988,81,106,AIDC02,False,74,99,AIDC02,False,-7,False,False,22012.74609375,1
8665989,83,108,AIDC03,False,74,99,AIDC03,False,-9,False,False,22012.74609375,1
8665990,83,108,AIDC03,False,74,99,AIDC03,False,-9,False,False,22012.74609375,1
8665991,83,108,AIDC03,False,74,99,AIDC03,False,-9,False,False,22012.74609375,1
8665992,83,108,AIDC03,False,74,99,AIDC03,False,-9,False,False,22012.74609375,1
8665993,88,113,AIDC02,False,74,99,AIDC02,False,-14,False,False,22012.74609375,1
8665994,89,114,AIDC02,False,71,96,AIDC02,False,-18,False,False,22012.74609375,1
8665995,89,114,AIDC02,False,71,96,AIDC02,False,-18,False,False,22012.74609375,1
8665996,89,114,AIDC02,False,71,96,AIDC02,False,-18,False,False,22012.74609375,1
8665997,89,114,AIDC02,False,74,99,AIDC02,False,-15,False,False,22012.74609375,1
8665998,90,115,AIDC03,False,71,96,AIDC03,False,-19,False,False,22012.74609375,1
8665999,90,115,AIDC03,False,71,96,AIDC03,False,-19,False,False,22012.74609375,1
8666000,90,115,AIDC03,False,71,96,AIDC03,False,-19,False,False,22012.74609375,1
8666001,90,115,AIDC03,False,90,115,AIDC03,False,0,False,False,22012.74609375,1
