day,cutoff_fixed_aest,cutoff_known_strict_fullnode_queued_job_count,cutoff_known_requested_service_nodeh,pre_day_queue_bridge_v1_reference_service_nodeh,D0_0000_predicted_carryin_nodeh,D0_realized_queued_service_nodeh_ex_post,D0_new_strict_fullnode_requested_service_nodeh,D0_total_flexible_requested_service_nodeh,carryin_fraction_of_D0_total_flexible_service,node_class_job_count_json,node_class_queue_nodeh_json,node_class_predicted_carryin_nodeh_json,requested_wallclock_P25_hours,requested_wallclock_P50_hours,requested_wallclock_P75_hours,requested_wallclock_P90_hours,requested_wallclock_P95_hours,queue_age_P25_hours,queue_age_P50_hours,queue_age_P75_hours,queue_age_P90_hours,queue_age_P95_hours,N01_queue_job_count,N01_queue_nodeh,N01_predicted_carryin_nodeh,N02_queue_job_count,N02_queue_nodeh,N02_predicted_carryin_nodeh,N04_queue_job_count,N04_queue_nodeh,N04_predicted_carryin_nodeh,N08_queue_job_count,N08_queue_nodeh,N08_predicted_carryin_nodeh,N16_queue_job_count,N16_queue_nodeh,N16_predicted_carryin_nodeh
2024-03-20,2024-03-19T18:00:00+10:00,0,0.0,0.0,0.0,0.0,644.5,644.5,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-03-21,2024-03-20T18:00:00+10:00,0,0.0,0.0,0.0,0.0,1618.75,1618.75,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-03-22,2024-03-21T18:00:00+10:00,14,28.0,28.0,0.0,0.42611111111111105,2295.4166666666665,2295.4166666666665,0.0,"{""1"":14.0}","{""1"":28.0}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",2.0,2.0,2.0,2.0,2.0,13.831666666666667,13.831944444444444,13.831944444444444,13.831944444444444,13.831944444444444,14,28.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-03-23,2024-03-22T18:00:00+10:00,3,4.0,4.0,0.0,0.03194444444444444,1991.5,1991.5,0.0,"{""1"":3.0}","{""1"":4.0}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",1.0,1.0,1.5,1.8,1.9,0.23319444444444443,0.23333333333333334,19.0325,30.311999999999998,34.07183333333333,3,4.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-03-24,2024-03-23T18:00:00+10:00,0,0.0,0.0,0.0,0.0,848.1666666666666,848.1666666666666,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-03-25,2024-03-24T18:00:00+10:00,0,0.0,0.0,0.0,0.0,286.83333333333337,286.83333333333337,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-03-26,2024-03-25T18:00:00+10:00,0,0.0,0.0,0.0,0.0,1548.5833333333335,1548.5833333333335,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-03-27,2024-03-26T18:00:00+10:00,5,28.0,28.0,0.0,0.17166666666666666,3165.75,3165.75,0.0,"{""1"":5.0}","{""1"":28.0}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",1.0,1.0,1.0,14.800000000000002,19.399999999999995,0.28,0.28,0.28,1.9198333333333333,2.466444444444444,5,28.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-03-28,2024-03-27T18:00:00+10:00,0,0.0,0.0,0.0,0.0,1800.1666666666667,1800.1666666666667,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-03-29,2024-03-28T18:00:00+10:00,0,0.0,0.0,0.0,0.0,1157.5,1157.5,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-03-30,2024-03-29T18:00:00+10:00,0,0.0,0.0,0.0,0.0,349.16666666666663,349.16666666666663,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-03-31,2024-03-30T18:00:00+10:00,0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-01,2024-03-31T18:00:00+10:00,0,0.0,0.0,0.0,0.0,192.96666666666667,192.96666666666667,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-02,2024-04-01T18:00:00+10:00,0,0.0,0.0,0.0,0.0,1312.4666666666667,1312.4666666666667,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-03,2024-04-02T18:00:00+10:00,6,1.25,1.25,0.0,0.0,1251.5,1251.5,0.0,"{""1"":6.0}","{""1"":1.25}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.1,0.1,0.1,0.425,0.5875,2.8959722222222224,2.8963888888888887,2.8968055555555554,4.141944444444444,4.764444444444445,6,1.25,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-04,2024-04-03T18:00:00+10:00,0,0.0,0.0,0.0,0.0,1711.5666666666666,1711.5666666666666,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-05,2024-04-04T18:00:00+10:00,0,0.0,0.0,0.0,0.0,697.0999999999999,697.0999999999999,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-06,2024-04-05T18:00:00+10:00,0,0.0,0.0,0.0,0.0,391.16666666666663,391.16666666666663,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-07,2024-04-06T18:00:00+10:00,0,0.0,0.0,0.0,0.0,1200.0,1200.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-08,2024-04-07T18:00:00+10:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-09,2024-04-08T18:00:00+10:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-10,2024-04-09T18:00:00+10:00,0,0.0,0.0,0.0,0.0,29191.333333333332,29191.333333333332,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-11,2024-04-10T18:00:00+10:00,27,135.0,135.0,0.0,0.0,17692.95,17692.95,0.0,"{""1"":27.0}","{""1"":135.0}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",5.0,5.0,5.0,5.0,5.0,0.0661111111111111,0.0661111111111111,0.0661111111111111,0.07955555555555563,0.09972222222222223,27,135.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-12,2024-04-11T18:00:00+10:00,96,212.0,212.0,0.0,0.0,36512.399999999994,36512.399999999994,0.0,"{""1"":32.0,""2"":48.0,""4"":16.0}","{""1"":92.0,""2"":72.0,""4"":48.0}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.75,0.75,0.75,5.0,5.0,1.1911111111111112,2.2616666666666667,2.910277777777778,3.057777777777778,3.290277777777778,32,92.0,0.0,48,72.0,0.0,16,48.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-13,2024-04-12T18:00:00+10:00,180,350.25,350.25,0.0,0.0022222222222222222,2484.0,2484.0,0.0,"{""1"":143.0,""2"":14.0,""4"":23.0}","{""1"":260.25,""2"":21.0,""4"":69.0}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.75,0.75,0.75,5.0,5.0,0.1661111111111111,1.331388888888889,2.2975,2.2975,4.738944444444445,143,260.25,0.0,14,21.0,0.0,23,69.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-14,2024-04-13T18:00:00+10:00,11,16.5,16.5,0.0,0.0,0.0,0.0,0.0,"{""2"":11.0}","{""2"":16.5}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.75,0.75,0.75,0.75,0.75,28.738611111111112,28.745833333333334,28.75138888888889,28.752222222222223,28.752499999999998,0,0.0,0.0,11,16.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-15,2024-04-14T18:00:00+10:00,11,16.5,16.5,0.0,0.0,0.0,0.0,0.0,"{""2"":11.0}","{""2"":16.5}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.75,0.75,0.75,0.75,0.75,52.73861111111111,52.74583333333333,52.75138888888888,52.75222222222222,52.7525,0,0.0,0.0,11,16.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-16,2024-04-15T18:00:00+10:00,11,16.5,16.5,0.0,0.0,0.0,0.0,0.0,"{""2"":11.0}","{""2"":16.5}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.75,0.75,0.75,0.75,0.75,76.73861111111111,76.74583333333334,76.7513888888889,76.75222222222222,76.7525,0,0.0,0.0,11,16.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-17,2024-04-16T18:00:00+10:00,11,16.5,16.5,0.0,0.006666666666666666,0.0,0.0,0.0,"{""2"":11.0}","{""2"":16.5}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.75,0.75,0.75,0.75,0.75,100.73861111111111,100.74583333333334,100.7513888888889,100.75222222222222,100.7525,0,0.0,0.0,11,16.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-18,2024-04-17T18:00:00+10:00,5,7.5,7.5,0.0,0.007222222222222223,377.1166666666667,377.1166666666667,0.0,"{""2"":5.0}","{""2"":7.5}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.75,0.75,0.75,0.75,0.75,124.74583333333334,124.74805555555555,124.75166666666667,124.75233333333334,124.75255555555556,0,0.0,0.0,5,7.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-19,2024-04-18T18:00:00+10:00,0,0.0,0.0,0.0,0.0,638.6666666666667,638.6666666666667,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-20,2024-04-19T18:00:00+10:00,1,0.16666666666666666,0.16666666666666666,0.0,0.004166666666666667,5785.0,5785.0,0.0,"{""1"":1.0}","{""1"":0.16666666666666666}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,5.713611111111111,5.713611111111111,5.713611111111111,5.713611111111111,5.713611111111111,1,0.16666666666666666,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-21,2024-04-20T18:00:00+10:00,0,0.0,0.0,0.0,0.0,10455.0,10455.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-22,2024-04-21T18:00:00+10:00,0,0.0,0.0,0.0,0.0,1748.0,1748.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-23,2024-04-22T18:00:00+10:00,0,0.0,0.0,0.0,0.0,3139.7500000000005,3139.7500000000005,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-24,2024-04-23T18:00:00+10:00,0,0.0,0.0,0.0,0.0,2940.5,2940.5,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-25,2024-04-24T18:00:00+10:00,3,3.0,3.0,0.0,0.0,3953.7166666666662,3953.7166666666662,0.0,"{""1"":3.0}","{""1"":3.0}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",1.0,1.0,1.0,1.0,1.0,0.036250000000000004,0.06055555555555556,0.06055555555555556,0.06055555555555556,0.06055555555555556,3,3.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-26,2024-04-25T18:00:00+10:00,0,0.0,0.0,0.0,0.0,2802.166666666667,2802.166666666667,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-27,2024-04-26T18:00:00+10:00,0,0.0,0.0,0.0,0.0,3949.583333333334,3949.583333333334,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-28,2024-04-27T18:00:00+10:00,14,16.333333333333336,16.333333333333336,0.0,0.16138888888888892,5852.333333333334,5852.333333333334,0.0,"{""1"":14.0}","{""1"":16.333333333333332}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.3125,1.0,2.0,2.0,2.0,0.2375,0.23805555555555555,0.23805555555555555,5.315277777777778,5.315472222222223,14,16.333333333333332,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-29,2024-04-28T18:00:00+10:00,7,3.333333333333333,3.333333333333333,0.0,0.0,6574.666666666667,6574.666666666667,0.0,"{""1"":7.0}","{""1"":3.333333333333333}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.08333333333333333,0.08333333333333333,1.0,1.0,1.0,0.0020833333333333333,0.0022222222222222222,0.0022222222222222222,0.0022222222222222222,0.0022222222222222222,7,3.333333333333333,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-04-30,2024-04-29T18:00:00+10:00,6,4.333333333333333,4.333333333333333,0.0,0.0,599.25,599.25,0.0,"{""1"":6.0}","{""1"":4.333333333333333}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.08333333333333333,0.08333333333333333,1.5208333333333333,2.0,2.0,0.006944444444444444,0.006944444444444444,0.006944444444444444,0.006944444444444444,0.006944444444444444,6,4.333333333333333,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-01,2024-04-30T18:00:00+10:00,0,0.0,0.0,0.0,0.0,6653.833333333334,6653.833333333334,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-02,2024-05-01T18:00:00+10:00,6,2.333333333333333,2.333333333333333,0.0,0.0,6550.333333333334,6550.333333333334,0.0,"{""1"":6.0}","{""1"":2.333333333333333}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.08333333333333333,0.08333333333333333,0.7708333333333334,1.0,1.0,0.005833333333333334,0.005833333333333334,0.021041666666666667,0.026111111111111113,0.026111111111111113,6,2.333333333333333,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-03,2024-05-02T18:00:00+10:00,8,8.333333333333334,8.333333333333334,0.0,0.0,7331.333333333333,7331.333333333333,0.0,"{""1"":8.0}","{""1"":8.333333333333334}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.08333333333333333,1.0416666666666665,2.0,2.0,2.0,0.0030555555555555557,0.0030555555555555557,0.0030555555555555557,0.0030555555555555557,0.0030555555555555557,8,8.333333333333334,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-04,2024-05-03T18:00:00+10:00,9,1.6666666666666665,1.6666666666666665,0.0,0.0,5625.0,5625.0,0.0,"{""1"":9.0}","{""1"":1.6666666666666665}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.08333333333333333,0.08333333333333333,0.08333333333333333,0.26666666666666683,0.6333333333333331,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.008777777777777784,0.024111111111111097,9,1.6666666666666665,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-05,2024-05-04T18:00:00+10:00,0,0.0,0.0,0.0,0.0,6167.666666666667,6167.666666666667,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-06,2024-05-05T18:00:00+10:00,4,3.1666666666666665,3.1666666666666665,0.0,0.0,6076.333333333333,6076.333333333333,0.0,"{""1"":4.0}","{""1"":3.166666666666667}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.08333333333333333,0.5416666666666667,1.25,1.7000000000000002,1.8499999999999996,0.025694444444444443,0.026111111111111113,0.026458333333333334,0.026583333333333334,0.026625000000000003,4,3.166666666666667,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-07,2024-05-06T18:00:00+10:00,2,3.0,3.0,0.0,0.0,4308.333333333334,4308.333333333334,0.0,"{""1"":2.0}","{""1"":3.0}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",1.25,1.5,1.75,1.9,1.95,0.009236111111111112,0.009305555555555556,0.009375,0.009416666666666667,0.009430555555555555,2,3.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-08,2024-05-07T18:00:00+10:00,6,11.0,11.0,0.0,0.0,5962.666666666666,5962.666666666666,0.0,"{""1"":6.0}","{""1"":11.0}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",2.0,2.0,2.0,2.0,2.0,0.000625,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,6,11.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-09,2024-05-08T18:00:00+10:00,4,6.0,6.0,0.0,0.0,6479.833333333334,6479.833333333334,0.0,"{""1"":4.0}","{""1"":6.0}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",1.0,1.5,2.0,2.0,2.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,4,6.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-10,2024-05-09T18:00:00+10:00,5,1.333333333333333,1.333333333333333,0.0,0.0,6302.416666666666,6302.416666666666,0.0,"{""1"":5.0}","{""1"":1.3333333333333333}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.08333333333333333,0.08333333333333333,0.08333333333333333,0.6333333333333334,0.8166666666666665,0.006666666666666667,0.006944444444444444,0.006944444444444444,0.006944444444444444,0.006944444444444444,5,1.3333333333333333,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-11,2024-05-10T18:00:00+10:00,540,485.33333333333337,485.33333333333337,0.0,22.887500000000003,9341.416666666668,9341.416666666668,0.0,"{""1"":540.0}","{""1"":485.3333333333333}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.08333333333333333,1.0,2.0,2.0,2.0,0.4936111111111111,0.5097222222222222,0.5275,0.5416666666666666,0.5444583333333333,540,485.3333333333333,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-12,2024-05-11T18:00:00+10:00,6,8.0,8.0,0.0,0.0,15951.0,15951.0,0.0,"{""1"":6.0}","{""1"":8.0}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",1.0,1.0,1.75,2.0,2.0,0.035833333333333335,0.04055555555555555,0.04527777777777778,0.04541666666666667,0.045486111111111116,6,8.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-13,2024-05-12T18:00:00+10:00,2,2.0,2.0,0.0,0.0,16546.833333333332,16546.833333333332,0.0,"{""1"":2.0}","{""1"":2.0}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",1.0,1.0,1.0,1.0,1.0,0.00826388888888889,0.010972222222222223,0.013680555555555557,0.015305555555555557,0.015847222222222224,2,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-14,2024-05-13T18:00:00+10:00,0,0.0,0.0,0.0,0.0,10120.0,10120.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-15,2024-05-14T18:00:00+10:00,7,5.333333333333333,5.333333333333333,0.0,0.0,12629.833333333334,12629.833333333334,0.0,"{""1"":7.0}","{""1"":5.333333333333333}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.08333333333333333,0.08333333333333333,1.5,2.0,2.0,0.019166666666666665,0.019166666666666665,0.019166666666666665,0.019277777777777776,0.01936111111111111,7,5.333333333333333,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-16,2024-05-15T18:00:00+10:00,0,0.0,0.0,0.0,0.0,10570.916666666666,10570.916666666666,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-17,2024-05-16T18:00:00+10:00,8,6.333333333333334,6.333333333333334,0.0,0.0,4367.0,4367.0,0.0,"{""1"":8.0}","{""1"":6.333333333333333}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.08333333333333333,0.5416666666666667,1.25,2.0,2.0,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,8,6.333333333333333,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-18,2024-05-17T18:00:00+10:00,0,0.0,0.0,0.0,0.0,3390.5,3390.5,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-19,2024-05-18T18:00:00+10:00,0,0.0,0.0,0.0,0.0,3407.1,3407.1,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-20,2024-05-19T18:00:00+10:00,0,0.0,0.0,0.0,0.0,1429.0,1429.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-21,2024-05-20T18:00:00+10:00,0,0.0,0.0,0.0,0.0,4824.083333333334,4824.083333333334,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-22,2024-05-21T18:00:00+10:00,0,0.0,0.0,0.0,0.0,5264.0,5264.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-23,2024-05-22T18:00:00+10:00,0,0.0,0.0,0.0,0.0,5289.666666666666,5289.666666666666,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
