day,case,slot,da_authorized_nodeh,actual_available_nodeh,executed_original_rack_nodeh,executed_same_site_recourse_nodeh,executed_cross_site_recourse_nodeh,source_unavailable_nodeh,true_rack_capacity_limit_nodeh,grid_safety_blocked_nodeh,other_explicit_nodeh,terminal_backlog_nodeh,executed_total_nodeh,authorization_identity_error_nodeh,planning_Vmin_pu,planning_Vmax_pu,planning_rho_max,planning_transformer_kva_loading_max,planning_voltage_violation,planning_current_violation,planning_transformer_violation
2025-04-04,B1,18,3.6082091677418937,2.8815141341128774,0.3887891105201325,0.07790926548110419,2.4148157581116414,0.7266950336290163,0.0,4.440892098500626e-16,0.0,52.564621700987736,2.8815141341128783,-1.3322676295501878e-15,0.9867858244781798,1.0427125346241064,0.5169571815635008,0.46561447086924374,False,False,False
2025-04-04,B1,19,1.5504712787921786,0.8566167621754474,0.06438508709776469,0.12314152623575902,0.6690901488419236,0.6938545166167313,0.0,0.0,0.0,51.70800493881229,0.8566167621754474,0.0,0.9873890137366832,1.0436085370163324,0.5111511614974584,0.4733387972187443,False,False,False
2025-04-04,B1,20,0.9877485028158518,0.9776451356751397,3.462379167388442e-07,0.0,0.9776447894372229,0.010103367140712138,0.0,0.0,0.0,54.90369313647048,0.9776451356751397,0.0,0.9855447279767902,1.0408190329064253,0.5420767371876646,0.4961628337978276,False,False,False
2025-04-04,B1,21,2.585244046830274,1.8600158635412536,0.0008825887360872028,0.0,1.8591332748051665,0.7252281832890206,0.0,0.0,0.0,71.3036772729292,1.8600158635412538,0.0,0.9856268070861207,1.0409205973600155,0.5413455918180231,0.5008216151836432,False,False,False
2025-04-04,B1,22,1.4479406200986236,0.9550031645251713,0.3536266356191501,0.30023888845658286,0.30113764044943814,0.49293745557345225,1.1102230246251565e-16,1.1102230246251565e-16,0.0,70.34867410840404,0.9550031645251711,0.0,0.9835767666366542,1.0390475964656913,0.5758423707245031,0.5317396101082262,False,False,False
2025-04-04,B1,23,0.6716046006223825,0.6716046006223825,0.0005406259072578825,0.0,0.6710639747151247,0.0,0.0,0.0,0.0,69.67706950778165,0.6716046006223826,-1.1102230246251565e-16,0.9819706511923532,1.0369031964183864,0.5769514610263737,0.5350654934687061,False,False,False
2025-04-04,B1,24,1.1176268299750218,0.8370039056419598,3.2114279727096495e-07,0.0,0.8370035844991626,0.280622924333062,0.0,0.0,0.0,68.84006560213969,0.8370039056419598,0.0,0.985303787975868,1.0445623534379012,0.6227505055523107,0.5678396670635795,False,False,False
2025-04-04,B1,25,4.219830834329384,2.2674036448206065,0.10361121174949622,0.0739616711349228,2.089830761936187,1.9524271895087777,0.0,4.440892098500626e-16,0.0,66.57266195731908,2.267403644820606,0.0,0.9844285852058728,1.043489281225572,0.6265862955949495,0.5818176204081509,False,False,False
2025-04-04,B1,26,3.6692739447039093,1.8441529499256457,0.38093875704684566,0.4895047590137451,0.9737094338650554,1.8251209947782636,0.0,0.0,0.0,72.82545345183789,1.8441529499256462,-4.440892098500626e-16,0.9822313065009365,1.0410575145655778,0.6519837321614218,0.6026880243989465,False,False,False
2025-04-04,B1,27,2.8412640259152613,2.1031878465004774,0.45771153222494376,0.24452941658903962,1.4009468976864943,0.7380761794147839,0.0,0.0,0.0,70.72226560533741,2.103187846500478,-4.440892098500626e-16,0.9796738981213755,1.0381101524552994,0.658935769543546,0.6121069672827673,False,False,False
2025-04-04,B1,28,1.5308071081348986,0.7407433449665071,3.098553616587482e-07,0.0,0.7407430351111455,0.7900637631683916,0.0,0.0,0.0,69.98152226037091,0.7407433449665072,0.0,0.9796469345318497,1.0380711692153737,0.6567157383998221,0.5925993828456463,False,False,False
2025-04-04,B1,29,0.18511862919645325,0.18511862919645325,0.03227553043887359,0.1116008740555083,0.04124222470207136,0.0,0.0,0.0,0.0,70.89501474228557,0.18511862919645325,0.0,0.978419322069239,1.0365472239565525,0.6576307885253101,0.5882620303722129,False,False,False
2025-04-04,B1,30,1.7425854472638078,1.4389629971948992,0.2574834524979663,0.12215528033599132,1.0593242643609457,0.30362245006890864,0.0,0.0,0.0,69.45605174509066,1.4389629971949034,-4.218847493575595e-15,0.9795876845049887,1.0378422093488044,0.6410176145809845,0.586270266035892,False,False,False
2025-04-04,B1,31,2.2115131892319937,1.3566245710723144,0.14122853298146537,0.22268766552040628,0.8898338014981253,0.8548886181596793,0.10287457107231757,0.0,0.0,68.67646841175733,1.253749999999997,0.0,0.9785561265490941,1.0363816065361708,0.6428601673692783,0.5779559798960728,False,False,False
2025-04-04,B1,32,0.9841366035542843,0.6506612747111149,0.019120372825616905,0.06799203957681366,0.5635488623086841,0.33347532884316944,0.0,2.220446049250313e-16,0.0,70.416084914824,0.6506612747111147,0.0,0.9800029404296541,1.037987141706875,0.6211307698980829,0.5621930581052733,False,False,False
2025-04-04,B1,33,1.3592006168406174,1.3592006168406174,0.14811660132728008,0.0637076808200357,1.134772940074907,0.0,0.012603394618394992,0.0,0.0,71.93059880371288,1.3465972222222227,-2.220446049250313e-16,0.9791882713174798,1.038136511243435,0.6256843310500467,0.5621024290087565,False,False,False
2025-04-04,B1,34,2.01005507699523,2.01005507699523,0.2602013224650329,0.244487608038504,1.3162832917186842,0.0,0.189082854773009,0.0,0.0,70.10962658149066,1.820972222222221,0.0,0.9816233909973984,1.0396515266903577,0.5942140081576424,0.5559356110797882,False,False,False
2025-04-04,B1,35,2.9184556352285442,2.7197653005934397,0.39802586216185065,0.4092974056284114,1.1612183988764049,0.19869033463510455,0.7512236339267726,2.220446049250313e-16,0.0,68.68191824815733,1.9685416666666669,0.0,0.9808246190780797,1.0387436972536614,0.5946345056053803,0.5328850434331378,False,False,False
2025-04-04,B1,36,1.190483668186747,1.0831290848892066,0.036961451600697755,0.04233789496732748,1.0038297383211812,0.10735458329754044,2.220446049250313e-16,0.0,0.0,67.59878916326812,1.0831290848892063,0.0,0.9830023793607389,1.0418097035890155,0.5586544752290721,0.5200332843095521,False,False,False
2025-04-04,B1,37,1.1523825523673188,0.9065544182760665,0.0012381775720838135,0.0,0.9053162407039825,0.24582813409125226,0.0,2.220446049250313e-16,0.0,69.54223474499206,0.9065544182760663,0.0,0.9826780698983044,1.0422726987289936,0.5595402527038355,0.5065982078981232,False,False,False
2025-04-04,B1,38,0.662517486392599,0.662517486392599,0.17970392316203784,0.11935506560200679,0.36345849762855464,0.0,0.0,0.0,0.0,68.87971725859946,0.6625174863925993,-3.3306690738754696e-16,0.9844091477242449,1.044524477204309,0.5320315973667312,0.4911409366150442,False,False,False
2025-04-04,B1,39,3.7050811455019526,3.5447169652550405,0.791589100580362,0.444850766252763,1.3630045776113189,0.160364180246912,0.9452725208105965,0.0,0.0,66.28027281415501,2.599444444444444,0.0,0.9840770067936297,1.0449283671287073,0.5359353145139061,0.48728096167507473,False,False,False
