day,case,slot,da_authorized_nodeh,actual_available_nodeh,executed_original_rack_nodeh,executed_same_site_recourse_nodeh,executed_cross_site_recourse_nodeh,source_unavailable_nodeh,true_rack_capacity_limit_nodeh,grid_safety_blocked_nodeh,other_explicit_nodeh,terminal_backlog_nodeh,executed_total_nodeh,authorization_identity_error_nodeh,planning_Vmin_pu,planning_Vmax_pu,planning_rho_max,planning_transformer_kva_loading_max,planning_voltage_violation,planning_current_violation,planning_transformer_violation
2025-04-04,B1,0,2.8426966292134828,1.8653265814732736,0.021962777440153958,0.0,1.843363704033119,0.9773700477402092,0.0,1.0000000028043132e-07,0.0,76.13356240741561,1.8653264814732728,4.440892098500626e-16,0.9823887278115865,1.03739256388815,0.5138262064569911,0.46479818102374776,False,False,False
2025-04-04,B1,1,5.067415730337078,2.417464417612732,0.16371301014982176,0.1794572457802655,1.8916213107365798,2.6499513127243466,0.1826727509460646,1.0000000028043132e-07,0.0,76.10321528519339,2.234791566666667,0.0,0.988443088806481,1.0453442129764405,0.5181422571589496,0.4636314018566846,False,False,False
2025-04-04,B1,2,3.6817210511856744,0.8765535333436478,3.566361691976438e-05,0.0,0.8765177697267285,2.8051675178420266,0.0,9.999999983634211e-08,0.0,75.33943962962752,0.8765534333436482,0.0,0.9893910664262644,1.0466518463231678,0.5026231768864798,0.4534407549284129,False,False,False
2025-04-04,B1,3,1.8273510845486993,0.3287197284158686,3.5274109540915375e-05,0.0,0.32868435430632764,1.4986313561328308,0.0,1.0000000000287557e-07,0.0,75.01822000121165,0.32871962841586855,-2.220446049250313e-16,0.9890718953033615,1.045938241315523,0.503027956908323,0.4576774379522823,False,False,False
2025-04-04,B1,4,1.8162308859024727,1.5687292182888957,0.2873332887304625,0.045333169862962486,1.236062659695469,0.24750166761357706,0.0,1.0000000227883277e-07,0.0,73.45699088292274,1.5687291182888938,-4.440892098500626e-16,0.9893844152779947,1.0466108297074288,0.49602476189668016,0.4562983148120586,False,False,False
2025-04-04,B1,5,2.485912607143818,2.254671350615326,0.3294700077490889,0.03379076004117354,1.891410482825064,0.2312412565284916,0.0,1.0000000028043132e-07,0.0,71.20231963230741,2.2546712506153264,-4.440892098500626e-16,0.9888097346957682,1.0457416851433678,0.4984569090890362,0.44981583141453235,False,False,False
2025-04-04,B1,6,2.0254353300045693,1.253988512960503,0.05375872418974226,0.11103797756759004,1.089191711203171,0.7714468170440663,2.220446049250313e-16,9.999999961429751e-08,0.0,69.9483312193469,1.2539884129605032,0.0,0.9895356017643582,1.046775715506347,0.48671260549447903,0.4407450433692483,False,False,False
2025-04-04,B1,7,2.191296480094941,1.9912385242463055,0.38717150179470916,0.03889877494270244,1.5651681475088868,0.2000579558486355,0.0,1.0000000716381408e-07,0.0,67.95709279510059,1.9912384242462984,0.0,0.9888223441528052,1.0458252324357042,0.4880809396156973,0.436119447556065,False,False,False
2025-04-04,B1,8,2.0444615220690254,1.0239646294197344,0.04612086171176731,0.14059037981094197,0.8372532878970251,1.020496892649291,0.0,9.999999983634211e-08,0.0,67.40979493234754,1.0239645294197344,4.440892098500626e-16,0.9894227621673348,1.0465251302401515,0.4797851333399352,0.4431203298161111,False,False,False
2025-04-04,B1,9,2.8020377734562567,1.5576404258478647,0.04597086686843669,0.16371757803682496,1.347951880942603,1.244397347608392,0.0,9.999999983634211e-08,0.0,65.85215460649967,1.5576403258478646,4.440892098500626e-16,0.9888786163222701,1.0457562978652755,0.4824093309466062,0.43548489022142184,False,False,False
2025-04-04,B1,10,2.3186348158046273,1.9744005538016034,0.1968908523872967,0.050552747454006286,1.7269568539603009,0.34423426200302387,4.440892098500626e-16,9.99999991702083e-08,0.0,63.87775415269806,1.9744004538016038,4.440892098500626e-16,0.9888425512700459,1.0459069919395694,0.48117172675041286,0.43413152591661297,False,False,False
2025-04-04,B1,11,2.5878267060542344,2.1845435103819,0.18944864479701715,0.052819914674283874,1.9422748509105994,0.4032831956723344,0.0,9.999999983634211e-08,0.0,61.693210742316154,2.1845434103819006,-4.440892098500626e-16,0.989182184643643,1.0465646842757528,0.47986438409215304,0.43934781286744407,False,False,False
2025-04-04,B1,12,2.2647417573206106,2.173970815145519,0.25533481253926116,0.0,1.918635902606257,0.09077094217509174,4.440892098500626e-16,9.999999983634211e-08,0.0,59.539240027170635,2.173970715145518,4.440892098500626e-16,0.9890215884868172,1.046340552901793,0.48275876646739424,0.43965460039485027,False,False,False
2025-04-04,B1,13,1.915018114839117,1.5232508772627666,0.13695762942129736,0.11947699282941304,1.2668161550120562,0.39176723757635035,0.0,1.0000000005838672e-07,0.0,58.01598924990787,1.5232507772627666,0.0,0.9886911485063129,1.0455759397710414,0.48270690941485483,0.43563399037154743,False,False,False
2025-04-04,B1,14,2.0002937456262027,1.4184398604366162,0.09711223440433756,0.1700426474297941,1.1512848786024852,0.5818538851895865,0.0,9.99999993922529e-08,0.0,56.6044939339157,1.4184397604366168,0.0,0.9884122137207064,1.0450963754879483,0.48749342012238017,0.44038307322772624,False,False,False
2025-04-04,B1,15,5.067415730337078,4.874649932848527,0.6232309694238471,0.024645383052224246,3.5712207697461524,0.19276579748855127,0.6555527106263055,9.999999850407448e-08,0.0,60.30678570058237,4.219097122222224,-8.881784197001252e-16,0.9879650436722727,1.0446794820325416,0.49209997000563377,0.44857446431448006,False,False,False
2025-04-04,B1,16,2.54260285793017,1.862654422300784,0.21615325081375195,0.07084365566641476,1.5756574158206178,0.6799484356293861,0.0,1.0000000028043132e-07,0.0,58.44413137828159,1.8626543223007845,-8.881784197001252e-16,0.9876602141200918,1.0438367590047062,0.49922512114635037,0.458449028303229,False,False,False
2025-04-04,B1,17,2.056002882249391,1.6764083735712976,0.18746330939665057,0.04920979797907238,1.4397351661955746,0.37959450867809363,2.220446049250313e-16,9.999999983634211e-08,0.0,56.76772310471029,1.6764082735712975,4.440892098500626e-16,0.9880427727965009,1.0444925563391037,0.4974924469018438,0.4532105736559187,False,False,False
2025-04-04,B1,18,2.0283454428542296,1.7398989200838344,0.1577666895997474,0.07347513123908844,1.5086569992449985,0.2884465227703952,0.0,9.999999983634211e-08,0.0,55.027824284626455,1.7398988200838343,4.440892098500626e-16,0.9870032703505608,1.0428893899020173,0.5147192803456524,0.4634492389692821,False,False,False
2025-04-04,B1,19,1.6647313834841204,1.1687868327646362,0.12116406225722338,0.10569613640668768,0.941926534100725,0.4959445507194842,0.0,1.0000000028043132e-07,0.0,53.85903755186182,1.168786732764636,0.0,0.9873463207347561,1.0435823750114719,0.511757174805283,0.4739286277896384,False,False,False
2025-04-04,B1,20,1.7222064697849808,1.1330262697740685,0.12967744782086935,0.11125043513232538,0.8920982868208736,0.5891802000109123,0.0,1.0000000028043132e-07,0.0,56.89934471542108,1.1330261697740682,0.0,0.9855230898819439,1.040805730447241,0.5423854975884264,0.4964625376565348,False,False,False
2025-04-04,B1,21,1.8720921722229575,1.2068904491699446,0.1554639125592812,0.1152533441936306,0.9361730924170328,0.665201723053013,0.0,1.0000000028043132e-07,0.0,73.95245436625115,1.2068903491699445,-2.220446049250313e-16,0.9857068552261137,1.0409753780722892,0.5400728324281994,0.4995842963520631,False,False,False
2025-04-04,B1,22,1.4382901306789653,0.9140431283689429,0.0982242499369508,0.202946490241812,0.6128722881901801,0.5242470023100224,0.0,9.999999994736442e-08,0.0,73.03841133788221,0.9140430283689429,0.0,0.9835857207549582,1.0390498672607957,0.5757618423694453,0.5316617642567434,False,False,False
2025-04-04,B1,23,1.1310083204365515,1.010752382084219,3.237379107216106e-05,0.0,1.0107199082931468,0.1202559383523325,0.0,1.0000000005838672e-07,0.0,72.027659055798,1.010752282084219,0.0,0.9818983371895172,1.0368842764529802,0.5776238316723872,0.5357142082841999,False,False,False
2025-04-04,B1,24,2.0251713513063225,1.9128414105573066,0.341272802071223,0.0,1.5715685084860833,0.11232994074901592,4.440892098500626e-16,9.999999983634211e-08,0.0,70.11481774524069,1.9128413105573063,0.0,0.9852182401193794,1.0444710709992382,0.6248871311171748,0.5699012607104178,False,False,False
