day,variant,case,DA_authorized_nodeh,Actual_source_available_nodeh,Actual_executed_nodeh,raw_execution_ratio,availability_conditioned_execution_ratio,same_rack_executed_nodeh,same_site_recourse_nodeh,cross_site_recourse_nodeh,source_unavailable_nodeh,rack_capacity_blocked_nodeh,grid_envelope_blocked_nodeh,terminal_backlog_nodeh,max_aggregate_AIDC_shift_kw,L1_over_2_shifted_AIDC_energy_kwh,critical_slot,critical_slot_AIDC_delta_kw,sensitivity_weighted_AIDC_actuation_pu,Fresh_rho_AC,anchor_relative_Fresh_delta_rho,Fresh_Vmin_pu,Fresh_Vmax_pu,Fresh_p95,Fresh_p99,Fresh_losses_kwh,Fresh_critical_line,Fresh_critical_phase,Fresh_critical_slot,Fresh_convergence_count,Fresh_voltage_violation_count,Fresh_line_current_violation_count,Fresh_transformer_current_violation_count,Fresh_transformer_kva_violation_count,Fresh_physical_violation,future_Actual_reads,workload_mass_error_nodeh
2025-04-04,E0_CURRENT,B1,179.80406907977604,143.69507212160525,59.18816048947252,0.32918142949930534,0.41190111543549096,11.623560953199538,6.7811436001715055,40.78345593610148,36.1089969581708,14.002243376318667,70.50466825581421,73.02933951052754,32.7477180373881,27.946104820326347,27,1.3883807483335406,-0.0013268055039602875,0.6136453820278993,-0.0013369438341975792,0.977047460640115,1.0502666693751408,0.42791873805384006,0.517496210256625,934.1476034984415,line.sw2,A,27,96,4,0,0,0,True,0,-1.4210854715202004e-13
2025-04-04,E0_CURRENT,B3,179.80406907977599,143.84638295785217,62.38843607314548,0.3469801122546609,0.4337157097055798,13.636214093525274,6.391105460650536,42.361116518969666,35.957686121924034,23.530679550524944,57.92726733418155,69.8290639268545,23.487500455439623,22.54406547823512,63,-1.5189912317288456,-0.0016799869049061496,0.556946898719758,-0.0017513819689845,0.9726566586577553,1.0469085496566517,0.42822554645365873,0.5017653848606957,949.5832293147439,line.sw2,A,63,96,0,0,0,0,False,0,-2.842170943040401e-14
2025-04-04,E1_FULL_GRID_ENVELOPE,B1,179.80406907977613,141.8604817178854,127.85823834156679,0.7110975796929166,0.9012956729967649,21.23290855994201,16.508508302252018,90.11682147937276,37.94358736189066,14.002243376318667,6.467049118441537e-15,4.359261658433184,32.7477180373881,106.51180437981924,27,9.533129802825227,-0.0004593543722740958,0.6145326749965849,-0.00044965086551196354,0.9769453180224972,1.0502104870396263,0.4284576158117305,0.5175015939816497,937.8062599773147,line.sw2,A,27,96,4,0,0,0,True,0,-5.684341886080802e-14
2025-04-04,E1_FULL_GRID_ENVELOPE,B3,179.80406907977607,143.67803158113,120.147352030605,0.6682126419358042,0.8362263229000458,25.301340814426364,14.228565532704286,80.61744568347436,36.12603749864617,23.530679550524944,1.304512053934559e-14,12.070147969395013,36.07694492975176,88.60724608856555,63,-1.518991231729947,-0.001679986748678407,0.5569476048128771,-0.001750675875865415,0.972656658590795,1.0468676077076187,0.4283813383771425,0.5021856222326037,952.7136687933681,line.sw2,A,63,96,0,0,0,0,False,0,-1.4210854715202004e-13
2025-04-04,E2_FULL_GRID_ENVELOPE_PLUS_ENDOGENOUS_HEADROOM,B1,179.8040689797764,128.95044684849344,127.72420636681137,0.7103521465978462,0.9904906069606505,18.884598443082066,4.031848745242163,104.80775917848715,50.85362213128295,1.2262312816820513,9.20000001136109e-06,4.493293633188591,21.92605373279357,93.77305488730042,27,-1.0507372700897424,-0.001330528151931593,0.6136398160004188,-0.001342509861678054,0.9770688018205733,1.050169956863062,0.4288646157638787,0.517741870245503,937.8898654931678,line.sw2,A,27,96,4,0,0,0,True,0,-2.842170943040401e-14
2025-04-04,E2_FULL_GRID_ENVELOPE_PLUS_ENDOGENOUS_HEADROOM,B3,179.80406897977636,138.05626832941712,128.1827863097414,0.7129025891185972,0.9284821896234619,23.232711017988876,1.0565412764261133,103.89353401532642,41.747800650359316,9.87347331967571,8.700000011457572e-06,4.0347136902585765,22.267127066658112,86.31476799457272,63,4.591826793238704,-0.001655087777687557,0.5570114975054449,-0.0016867831832976243,0.9725823632824785,1.0468367063368351,0.4283470565230147,0.5026057153485188,953.231731907261,line.l10,A,63,96,0,0,0,0,False,0,-2.842170943040401e-14
