phase,track,horizon_minutes,unit,primary_baseline,causal_validity,fold,method,missing_baseline_rows,N,actual_sum,predicted_sum,MAE,RMSE,WAPE,bias,median_signed_error,underprediction_rate,shortfall,overreservation,normalized_shortfall,normalized_overreservation,zero_actual_fraction,max_abs_error,max_underprediction,relative_bias,Tweedie_deviance_p1_7,Tweedie_domain,GPUh_shortfall,GPUh_overreservation,skill_MAE,skill_RMSE,skill_WAPE
DIAGNOSTIC_CLONE,B,120,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F2_2024_11,B2_WEEKLY_SEASONAL,0,8591,367471.42,402954.5933333334,53.80942924766229,95.26299091756323,1.2579939051223812,4.130272766073021,-7.026666666666664,0.6236759399371435,213396.81666666662,248879.99000000002,0.5807167715700629,0.6772771335523182,0.020137353043883133,511.73333333333335,378.26000000000005,0.09656036198225518,,,,,-3.008402372801916,-2.0295009220851497,-3.008402372801916
DIAGNOSTIC_CLONE,B,120,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F3_2025_03,prediction,0,8879,465662.2766666667,423920.47763958323,17.563774787631587,36.711390914892114,0.33489669263248717,-4.701182456029219,0.11824162697089657,0.48124788827570675,98845.27768323215,57103.47865614873,0.21226816651499603,0.12262852611749116,0.03299921162293051,258.406041008315,250.18839941884983,-0.0896396403975049,,,,,0.07502168923256236,0.02986337977493847,0.07502168923256247
DIAGNOSTIC_CLONE,B,120,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F3_2025_03,B0_PERSISTENCE,0,8879,465662.2766666667,465393.39333333337,18.988309869730074,37.841464954055084,0.3620589680147522,-0.030283064909711836,0.120000000000001,0.36828471674738145,84433.04333333333,84164.16,0.18131819467474866,0.1807407733400035,0.03299921162293051,272.32,241.74,-0.0005774213347451488,,,,,0.0,0.0,0.0
DIAGNOSTIC_CLONE,B,120,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F3_2025_03,B1_DAILY_SEASONAL,0,8879,465662.2766666667,465139.49666666664,45.20776363704621,78.41361493136793,0.8619975322172507,-0.05887825205541233,-1.0,0.513346097533506,200961.25666666665,200438.47666666668,0.43156009566675724,0.4304374365504935,0.03299921162293051,356.0,356.0,-0.0011226591162638365,,,,,-1.380820828562182,-1.072161186850805,-1.380820828562182
DIAGNOSTIC_CLONE,B,120,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F3_2025_03,B2_WEEKLY_SEASONAL,0,8879,465662.2766666667,498018.4966666667,60.164781319217624,93.81798235502161,1.147189970287694,3.6441288433382124,5.0,0.44149115891429214,250923.4366666667,283279.6566666667,0.5388528322775957,0.6083371380100985,0.03299921162293051,360.0,360.0,0.06948430573250283,,,,,-2.1685169313109007,-1.4792375894783665,-2.1685169313109003
DIAGNOSTIC_CLONE,B,240,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,prediction,0,26061,1013868.8033333333,900191.7580445311,19.585198486270695,40.31950266816868,0.5034279150049863,-4.361960219822803,0.2549612570907397,0.47622884770346496,312043.45151975134,198366.40623094921,0.30777498083956695,0.1956529341654194,0.05360500364529373,350.81398864827173,350.81398864827173,-0.1121220466741475,,,,,0.07882046703712364,0.07885264172760176,0.07882046703712386
DIAGNOSTIC_CLONE,B,240,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,B0_PERSISTENCE,0,26061,1013868.8033333333,1018778.7966666666,21.26100047324866,43.770958366300334,0.5465035826249459,0.18840387296471123,0.0,0.39844979087525423,274586.47000000003,279496.4633333333,0.2708303767679133,0.2756732058570326,0.05360500364529373,346.0866666666667,346.0866666666667,0.004842829089119397,,,,,0.0,0.0,0.0
DIAGNOSTIC_CLONE,B,240,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,B1_DAILY_SEASONAL,0,26061,1013868.8033333333,1015692.9366666666,34.12483020605502,65.92067206149075,0.8771620125563846,0.06999475589322483,-1.0,0.5164038218026937,443751.5333333334,445575.6666666666,0.4376814158541966,0.439480596702188,0.05360500364529373,384.26000000000005,356.0,0.001799180847991439,,,,,-0.6050434808555734,-0.5060367540922679,-0.6050434808555734
DIAGNOSTIC_CLONE,B,240,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,B2_WEEKLY_SEASONAL,0,26061,1013868.8033333333,1055703.2999999998,47.20159561541512,82.37123594794247,1.2132938495484038,1.6052529322231166,-1.92,0.5401174168297456,594143.1433333334,635977.64,0.5860158053783167,0.627278044170087,0.05360500364529373,511.73333333333335,378.26000000000005,0.04126223879177054,,,,,-1.2201022795143546,-0.8818696008118672,-1.2201022795143546
DIAGNOSTIC_CLONE,B,240,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F1_2024_09,prediction,0,8591,183917.46333333332,164181.08124495242,15.24810125542564,34.3422981504792,0.7122566585639711,-2.2973323348132806,0.3899207952119528,0.43859853334885346,75366.40998687128,55630.02789849039,0.40978387055217624,0.3024727880117949,0.10836922360609941,280.821385489142,280.821385489142,-0.10731108254038137,,,,,0.09530101844230676,0.10435992227030289,0.09530101844230698
DIAGNOSTIC_CLONE,B,240,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F1_2024_09,B0_PERSISTENCE,0,8591,183917.46333333332,183169.94333333333,16.85433670895899,38.343860446186575,0.787285796804614,-0.08701198929111842,0.0,0.3653823769060645,72771.56333333334,72024.04333333333,0.3956751143388795,0.3916106824657343,0.10836922360609941,285.68,281.68,-0.004064431873145117,,,,,0.0,0.0,0.0
DIAGNOSTIC_CLONE,B,240,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F1_2024_09,B1_DAILY_SEASONAL,0,8591,183917.46333333332,179828.8633333333,26.581982695068483,52.7380578630059,1.2416755276764637,-0.47591665696659374,0.0,0.4718891863578163,116227.20666666668,112138.60666666666,0.6319530759078362,0.6097224517686276,0.10836922360609941,299.68,299.68,-0.02223062413920857,,,,,-0.5771598226668111,-0.37539771033281233,-0.5771598226668107
DIAGNOSTIC_CLONE,B,240,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F1_2024_09,B2_WEEKLY_SEASONAL,0,8591,183917.46333333332,159702.3266666667,27.41848950452023,49.30746252389463,1.2807497399331609,-2.8186633298413066,-1.0,0.5568618321499244,129883.69,105668.55333333333,0.7062064017520614,0.5745433381810997,0.10836922360609941,287.0,287.0,-0.1316630635709616,,,,,-0.6267913699591527,-0.2859284889453122,-0.6267913699591525
DIAGNOSTIC_CLONE,B,240,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F2_2024_11,prediction,0,8591,363734.11333333334,332989.59480793704,18.47661465237356,37.163610805608236,0.4363973316219462,-3.578689154393705,-0.4026952698094455,0.5143755092538703,94738.55750196877,63994.038976572454,0.2604610181700181,0.17593631345192803,0.020137353043883133,350.81398864827173,350.81398864827173,-0.08452470471809011,,,,,0.019964923069515916,0.09233123945231936,0.019964923069515916
DIAGNOSTIC_CLONE,B,240,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F2_2024_11,B0_PERSISTENCE,0,8591,363734.11333333334,370215.45999999996,18.853013618903503,40.94402321743891,0.4452874615353189,0.7544344857020909,0.0,0.4238156209987196,77742.44666666668,84223.79333333333,0.21373427406689766,0.2315531874684213,0.020137353043883133,346.0866666666667,346.0866666666667,0.01781891340152367,,,,,0.0,0.0,0.0
DIAGNOSTIC_CLONE,B,240,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F2_2024_11,B1_DAILY_SEASONAL,0,8591,363734.11333333334,370238.41333333333,30.205199239514222,63.60502228720604,0.7134136094319592,0.7571062740076822,-2.0,0.5640786869980212,126494.28333333333,132998.58333333337,0.34776579566352467,0.36564781376843464,0.020137353043883133,384.26000000000005,300.8166666666667,0.017882018104909848,,,,,-0.6021416973479576,-0.5534629303383978,-0.6021416973479576
DIAGNOSTIC_CLONE,B,240,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F2_2024_11,B2_WEEKLY_SEASONAL,0,8591,363734.11333333334,399221.5266666666,53.79137003841228,95.24891171436072,1.270493041647986,4.130766305823924,-7.039999999999999,0.6242579443603772,213317.12333333335,248804.5366666667,0.586464440682926,0.6840286009650604,0.020137353043883133,511.73333333333335,378.26000000000005,0.09756416028213429,,,,,-1.8531974317610875,-1.3263202838794852,-1.853197431761088
DIAGNOSTIC_CLONE,B,240,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F3_2025_03,prediction,0,8879,466217.2266666667,403021.08199164184,24.8542429763259,47.89627041529905,0.47334334890327584,-7.117484477421428,0.42409584409487167,0.4757292487892781,141938.48403091123,78742.33935588639,0.30444710300761496,0.16889624589566085,0.03299921162293051,283.60682694632624,283.60682694632624,-0.1355508571119541,,,,,0.10771529285642378,0.0568242435066969,0.1077152928564239
DIAGNOSTIC_CLONE,B,240,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F3_2025_03,B0_PERSISTENCE,0,8879,466217.2266666667,465393.39333333337,27.854610504185903,50.78191427796642,0.5304846593399151,-0.09278447272590765,0.7333333333333343,0.40590156549160944,124072.45999999999,123248.62666666668,0.2661258591560123,0.26435880018390284,0.03299921162293051,293.0,286.0,-0.0017670589721094831,,,,,0.0,0.0,0.0
DIAGNOSTIC_CLONE,B,240,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F3_2025_03,B1_DAILY_SEASONAL,0,8879,466217.2266666667,465625.66,45.215510755715734,78.4170713732799,0.8611190171379911,-0.06662537072493015,-1.0,0.513346097533506,201030.04333333336,200438.47666666668,0.431193941010388,0.42992507612760317,0.03299921162293051,356.0,356.0,-0.0012688648827848005,,,,,-0.6232684621068705,-0.5441928979684798,-0.6232684621068707
DIAGNOSTIC_CLONE,B,240,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F3_2025_03,B2_WEEKLY_SEASONAL,0,8879,466217.2266666667,496779.4466666667,59.966987273341594,93.72541074652226,1.1420574992624324,3.442079062957539,5.0,0.44250478657506476,250942.33,281504.55,0.5382519470466013,0.6038055522158311,0.03299921162293051,360.0,360.0,0.06555360516922981,,,,,-1.1528567870058692,-0.8456454838132881,-1.1528567870058688
FROZEN_2025_PREMAY,B,15,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,prediction,0,32724,1551845.74,1551800.6300000001,5.241692234038219,14.531338316361039,0.11053233723260836,-0.0013784989610072219,0.0,0.2931182007089598,85787.12333333334,85742.01333333334,0.05528070292175647,0.05525163431085189,0.009748197041926416,258.43666666666667,258.43666666666667,-2.9068610904586643e-05,,,,,0.0,0.0,0.0
FROZEN_2025_PREMAY,B,15,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,B0_PERSISTENCE,0,32724,1551845.74,1551800.6300000001,5.241692234038219,14.531338316361039,0.11053233723260836,-0.0013784989610072219,0.0,0.2931182007089598,85787.12333333334,85742.01333333334,0.05528070292175647,0.05525163431085189,0.009748197041926416,258.43666666666667,258.43666666666667,-2.9068610904586643e-05,,,,,0.0,0.0,0.0
FROZEN_2025_PREMAY,B,15,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,B1_DAILY_SEASONAL,12,32712,1550560.82,1557554.4933333332,37.57605608543246,61.451162939476475,0.7927376538939419,0.21379534523518384,0.8066666666666702,0.4813218390804598,611097.1366666667,618090.8099999999,0.3941136192688441,0.3986240346250977,0.00975177304964539,356.0,356.0,0.004510415356253703,,,,,-6.190037703027551,-3.2397917818345086,-6.190037703027552
FROZEN_2025_PREMAY,B,15,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,B2_WEEKLY_SEASONAL,12,32712,1551589.19,1571171.58,47.17632194097986,71.89459558621766,0.994613685941788,0.5986301662998283,3.552713678800501e-15,0.49406945463438495,761824.7266666667,781407.1166666667,0.4909964129530103,0.5036172729887779,0.00975177304964539,360.0,360.0,0.012620860035767578,,,,,-7.998240174431958,-3.9466751685288903,-7.998240174431958
FROZEN_2025_PREMAY,B,15,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,FROZEN,prediction,0,32724,1551845.74,1551800.6300000001,5.241692234038219,14.531338316361039,0.11053233723260836,-0.0013784989610072219,0.0,0.2931182007089598,85787.12333333334,85742.01333333334,0.05528070292175647,0.05525163431085189,0.009748197041926416,258.43666666666667,258.43666666666667,-2.9068610904586643e-05,,,,,0.0,0.0,0.0
FROZEN_2025_PREMAY,B,15,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,FROZEN,B0_PERSISTENCE,0,32724,1551845.74,1551800.6300000001,5.241692234038219,14.531338316361039,0.11053233723260836,-0.0013784989610072219,0.0,0.2931182007089598,85787.12333333334,85742.01333333334,0.05528070292175647,0.05525163431085189,0.009748197041926416,258.43666666666667,258.43666666666667,-2.9068610904586643e-05,,,,,0.0,0.0,0.0
FROZEN_2025_PREMAY,B,15,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,FROZEN,B1_DAILY_SEASONAL,12,32712,1550560.82,1557554.4933333332,37.57605608543246,61.451162939476475,0.7927376538939419,0.21379534523518384,0.8066666666666702,0.4813218390804598,611097.1366666667,618090.8099999999,0.3941136192688441,0.3986240346250977,0.00975177304964539,356.0,356.0,0.004510415356253703,,,,,-6.190037703027551,-3.2397917818345086,-6.190037703027552
FROZEN_2025_PREMAY,B,15,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,FROZEN,B2_WEEKLY_SEASONAL,12,32712,1551589.19,1571171.58,47.17632194097986,71.89459558621766,0.994613685941788,0.5986301662998283,3.552713678800501e-15,0.49406945463438495,761824.7266666667,781407.1166666667,0.4909964129530103,0.5036172729887779,0.00975177304964539,360.0,360.0,0.012620860035767578,,,,,-7.998240174431958,-3.9466751685288903,-7.998240174431958
FROZEN_2025_PREMAY,B,30,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,prediction,0,32724,1551904.41,1518161.301627777,7.834828172574877,18.881832501492298,0.16520793127931138,-1.0311425367382554,0.0,0.49605793912724605,145065.01274578145,111321.90437355879,0.09347548200200131,0.07173244927731007,0.009748197041926416,263.0,263.0,-0.021743032724691254,,,,,0.01802580002295373,0.013599136853818528,0.01802580002295373
FROZEN_2025_PREMAY,B,30,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,B0_PERSISTENCE,0,32724,1551904.41,1551800.6300000001,7.978649716823535,19.142149208251524,0.16824060274004463,-0.003171372692824854,0.0,0.3251741840850752,130598.55666666667,130494.77666666667,0.08415373770776685,0.08408686503227777,0.009748197041926416,263.0,263.0,-6.687267548907894e-05,,,,,0.0,0.0,0.0
FROZEN_2025_PREMAY,B,30,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,B1_DAILY_SEASONAL,12,32712,1550604.4899999998,1557488.3666666665,37.572100656232166,61.448526010273746,0.792631882980467,0.2104388807369369,0.7849999999999993,0.4815052580092932,611087.34,617971.2166666667,0.3940962017980485,0.3985356811824186,0.00975177304964539,356.0,356.0,0.00443947938437008,,,,,-3.7214001112978305,-2.2184133561988206,-3.7214001112978305
FROZEN_2025_PREMAY,B,30,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,B2_WEEKLY_SEASONAL,12,32712,1551626.1733333333,1571214.4066666667,47.1764640906497,71.89464597237652,0.9945929759730872,0.5988087959566311,0.00166666666667048,0.4940388848129127,761824.13,781412.3633333333,0.490984325408346,0.5036086505647412,0.00975177304964539,360.0,360.0,0.012624325156395262,,,,,-4.911421607479215,-2.755172227263618,-4.911421607479216
FROZEN_2025_PREMAY,B,30,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,FROZEN,prediction,0,32724,1551904.41,1518161.301627777,7.834828172574877,18.881832501492298,0.16520793127931138,-1.0311425367382554,0.0,0.49605793912724605,145065.01274578145,111321.90437355879,0.09347548200200131,0.07173244927731007,0.009748197041926416,263.0,263.0,-0.021743032724691254,,,,,0.01802580002295373,0.013599136853818528,0.01802580002295373
FROZEN_2025_PREMAY,B,30,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,FROZEN,B0_PERSISTENCE,0,32724,1551904.41,1551800.6300000001,7.978649716823535,19.142149208251524,0.16824060274004463,-0.003171372692824854,0.0,0.3251741840850752,130598.55666666667,130494.77666666667,0.08415373770776685,0.08408686503227777,0.009748197041926416,263.0,263.0,-6.687267548907894e-05,,,,,0.0,0.0,0.0
FROZEN_2025_PREMAY,B,30,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,FROZEN,B1_DAILY_SEASONAL,12,32712,1550604.4899999998,1557488.3666666665,37.572100656232166,61.448526010273746,0.792631882980467,0.2104388807369369,0.7849999999999993,0.4815052580092932,611087.34,617971.2166666667,0.3940962017980485,0.3985356811824186,0.00975177304964539,356.0,356.0,0.00443947938437008,,,,,-3.7214001112978305,-2.2184133561988206,-3.7214001112978305
FROZEN_2025_PREMAY,B,30,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,FROZEN,B2_WEEKLY_SEASONAL,12,32712,1551626.1733333333,1571214.4066666667,47.1764640906497,71.89464597237652,0.9945929759730872,0.5988087959566311,0.00166666666667048,0.4940388848129127,761824.13,781412.3633333333,0.490984325408346,0.5036086505647412,0.00975177304964539,360.0,360.0,0.012624325156395262,,,,,-4.911421607479215,-2.755172227263618,-4.911421607479216
FROZEN_2025_PREMAY,B,60,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,prediction,0,32724,1551983.4366666668,1482869.839328841,11.417275905686399,24.329855228796447,0.2407364201902415,-2.1120155646566934,0.0012850474168626391,0.4802285784133969,221366.2670377537,152252.66969992805,0.14263442624954928,0.09810199394069223,0.009748197041926416,279.47451582891796,279.47451582891796,-0.04453243230885703,,,,,0.030673235085313832,0.02437819324083257,0.03067323508531372
FROZEN_2025_PREMAY,B,60,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,B0_PERSISTENCE,0,32724,1551983.4366666668,1551800.6300000001,11.778562522918959,24.937793579681927,0.24835424843698556,-0.005586317891048414,0.0033333333333338544,0.3554577679990221,192812.24333333335,192629.43666666668,0.12423601874737361,0.12411822968961196,0.009748197041926416,276.56,276.56,-0.00011778905776165918,,,,,0.0,0.0,0.0
FROZEN_2025_PREMAY,B,60,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,B1_DAILY_SEASONAL,12,32712,1551054.5533333335,1557166.11,37.582929098394054,61.46655243934185,0.7926302617948321,0.1868291962174944,0.7633333333333328,0.4817803864025434,611650.61,617762.1666666666,0.3943450013963188,0.3982852603985134,0.00975177304964539,356.0,356.0,0.003940259002194655,,,,,-2.1935148493693517,-1.466329775192269,-2.193514849369352
FROZEN_2025_PREMAY,B,60,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,B2_WEEKLY_SEASONAL,12,32712,1551660.37,1571135.3599999999,47.175746616939755,71.89458214594544,0.994555930646945,0.5953469674737092,0.0,0.49410002445585716,761869.0166666666,781344.0066666666,0.4910024328756083,0.5035534977713367,0.00975177304964539,360.0,360.0,0.012551064895728423,,,,,-3.004473830366779,-1.8824718845609376,-3.004473830366779
FROZEN_2025_PREMAY,B,60,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,FROZEN,prediction,0,32724,1551983.4366666668,1482869.839328841,11.417275905686399,24.329855228796447,0.2407364201902415,-2.1120155646566934,0.0012850474168626391,0.4802285784133969,221366.2670377537,152252.66969992805,0.14263442624954928,0.09810199394069223,0.009748197041926416,279.47451582891796,279.47451582891796,-0.04453243230885703,,,,,0.030673235085313832,0.02437819324083257,0.03067323508531372
FROZEN_2025_PREMAY,B,60,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,FROZEN,B0_PERSISTENCE,0,32724,1551983.4366666668,1551800.6300000001,11.778562522918959,24.937793579681927,0.24835424843698556,-0.005586317891048414,0.0033333333333338544,0.3554577679990221,192812.24333333335,192629.43666666668,0.12423601874737361,0.12411822968961196,0.009748197041926416,276.56,276.56,-0.00011778905776165918,,,,,0.0,0.0,0.0
FROZEN_2025_PREMAY,B,60,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,FROZEN,B1_DAILY_SEASONAL,12,32712,1551054.5533333335,1557166.11,37.582929098394054,61.46655243934185,0.7926302617948321,0.1868291962174944,0.7633333333333328,0.4817803864025434,611650.61,617762.1666666666,0.3943450013963188,0.3982852603985134,0.00975177304964539,356.0,356.0,0.003940259002194655,,,,,-2.1935148493693517,-1.466329775192269,-2.193514849369352
FROZEN_2025_PREMAY,B,60,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,FROZEN,B2_WEEKLY_SEASONAL,12,32712,1551660.37,1571135.3599999999,47.175746616939755,71.89458214594544,0.994555930646945,0.5953469674737092,0.0,0.49410002445585716,761869.0166666666,781344.0066666666,0.4910024328756083,0.5035534977713367,0.00975177304964539,360.0,360.0,0.012551064895728423,,,,,-3.004473830366779,-1.8824718845609376,-3.004473830366779
FROZEN_2025_PREMAY,B,120,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,prediction,0,32724,1552080.9533333331,1400428.3844087592,16.32846481756006,31.610297438238295,0.34426856507856346,-4.634291924109958,-0.09658179533886635,0.5202298007578535,342992.62580720487,191340.05688263063,0.22098887630221564,0.12327968877634787,0.009748197041926416,325.61890136381265,325.61890136381265,-0.09770918752586776,,,,,0.0510719398218179,0.03364698533521404,0.05107193982181801
FROZEN_2025_PREMAY,B,120,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,B0_PERSISTENCE,0,32724,1552080.9533333331,1551800.6300000001,17.20727366255144,32.71092132847897,0.36279732840223894,-0.008566291814366703,0.9666666666666659,0.3835411318909669,281685.57333333336,281405.25,0.18148896984295193,0.18130835855928704,0.009748197041926416,325.6933333333333,325.6933333333333,-0.00018061128366487483,,,,,0.0,0.0,0.0
FROZEN_2025_PREMAY,B,120,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,B1_DAILY_SEASONAL,12,32712,1551250.7333333332,1555830.86,37.57750937474525,61.46641643327518,0.7924157328359684,0.14001365452025805,0.73,0.4824223526534605,612327.6799999999,616907.8066666666,0.39473159744087793,0.39768413539509045,0.00975177304964539,356.0,356.0,0.002952537954212527,,,,,-1.1851896675771592,-0.879811086146042,-1.1851896675771596
FROZEN_2025_PREMAY,B,120,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,B2_WEEKLY_SEASONAL,12,32712,1551771.1933333331,1570180.25,47.15784452188799,71.87816489276753,0.9941075183167362,0.5627615757723974,0.0,0.4943751528491074,762109.1766666668,780518.2333333333,0.49112213188440046,0.5029853864323357,0.00975177304964539,360.0,360.0,0.011863254547935308,,,,,-1.7398679924294593,-1.1969838229300436,-1.7398679924294593
FROZEN_2025_PREMAY,B,120,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,FROZEN,prediction,0,32724,1552080.9533333331,1400428.3844087592,16.32846481756006,31.610297438238295,0.34426856507856346,-4.634291924109958,-0.09658179533886635,0.5202298007578535,342992.62580720487,191340.05688263063,0.22098887630221564,0.12327968877634787,0.009748197041926416,325.61890136381265,325.61890136381265,-0.09770918752586776,,,,,0.0510719398218179,0.03364698533521404,0.05107193982181801
FROZEN_2025_PREMAY,B,120,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,FROZEN,B0_PERSISTENCE,0,32724,1552080.9533333331,1551800.6300000001,17.20727366255144,32.71092132847897,0.36279732840223894,-0.008566291814366703,0.9666666666666659,0.3835411318909669,281685.57333333336,281405.25,0.18148896984295193,0.18130835855928704,0.009748197041926416,325.6933333333333,325.6933333333333,-0.00018061128366487483,,,,,0.0,0.0,0.0
FROZEN_2025_PREMAY,B,120,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,FROZEN,B1_DAILY_SEASONAL,12,32712,1551250.7333333332,1555830.86,37.57750937474525,61.46641643327518,0.7924157328359684,0.14001365452025805,0.73,0.4824223526534605,612327.6799999999,616907.8066666666,0.39473159744087793,0.39768413539509045,0.00975177304964539,356.0,356.0,0.002952537954212527,,,,,-1.1851896675771592,-0.879811086146042,-1.1851896675771596
FROZEN_2025_PREMAY,B,120,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,FROZEN,B2_WEEKLY_SEASONAL,12,32712,1551771.1933333331,1570180.25,47.15784452188799,71.87816489276753,0.9941075183167362,0.5627615757723974,0.0,0.4943751528491074,762109.1766666668,780518.2333333333,0.49112213188440046,0.5029853864323357,0.00975177304964539,360.0,360.0,0.011863254547935308,,,,,-1.7398679924294593,-1.1969838229300436,-1.7398679924294593
FROZEN_2025_PREMAY,B,240,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,prediction,0,32724,1552651.316666667,1280268.9989501724,22.07729029717753,39.85838074711011,0.4653055324976994,-8.323625403877706,-0.42420867497748715,0.5175712015646009,497419.78270066576,225037.46498417173,0.3203679907788691,0.14493754171883025,0.009748197041926416,315.93797394268944,315.93797394268944,-0.17543044906003893,,,,,0.09621248251729131,0.055210762818799775,0.0962124825172912
FROZEN_2025_PREMAY,B,240,average active GPUs,B0_PERSISTENCE,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,B0_PERSISTENCE,0,32724,1552651.316666667,1551800.6300000001,24.427522918958562,42.187589759202254,0.5148395209016611,-0.025995803284032268,1.6633333333333322,0.4088131035325755,400108.4733333334,399257.7866666667,0.2576937069118084,0.25714581398985276,0.009748197041926416,314.7433333333333,314.7433333333333,-0.0005478929219555757,,,,,0.0,0.0,0.0
