policy,slot_0based,interval_1based,timestamp,rho_actual_pu,rho_actual_percent,critical_line_phase_axis,Vmin_pu,Vmax_pu
B1,76,77,2025-05-01T19:00,0.9259399480880415,92.59399480880415,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9580981880015252,1.0399999926247216
B1,77,78,2025-05-01T19:15,0.9219684901396266,92.19684901396266,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9586903022976944,1.0399999940869533
B1,78,79,2025-05-01T19:30,0.9238903046585583,92.38903046585583,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9586772588892815,1.0399999941097937
B1,79,80,2025-05-01T19:45,0.9160610539234504,91.60610539234504,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9597370343185726,1.039999996627756
B1,80,81,2025-05-01T20:00,0.9018118791096496,90.18118791096495,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9616562514041522,1.0400466267501638
B1,81,82,2025-05-01T20:15,0.8798942550632725,87.98942550632725,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9645687685639903,1.0401451205134042
B1,82,83,2025-05-01T20:30,0.8752656411895238,87.52656411895238,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9648097719800741,1.0401497242069513
B1,83,84,2025-05-01T20:45,0.8628358886606329,86.28358886606328,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9660534014971323,1.0401816693524815
B1,84,85,2025-05-01T21:00,0.8335669643428033,83.35669643428034,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9691897001092511,1.0402952207392995
B1,85,86,2025-05-01T21:15,0.8212732813256088,82.12732813256089,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9599016519237301,1.039999994781513
B1,86,87,2025-05-01T21:30,0.816401443528748,81.6401443528748,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9604944812007052,1.0399999958987016
B1,87,88,2025-05-01T21:45,0.7973483904909423,79.73483904909423,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9644198563674568,1.0399999761422682
B1,88,89,2025-05-01T22:00,0.7847191791192542,78.47191791192542,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9659344438834817,1.0399999786880778
B1,89,90,2025-05-01T22:15,0.7664156746875543,76.64156746875544,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9683790400755047,1.0399999830321305
B1,90,91,2025-05-01T22:30,0.7599735742875185,75.99735742875185,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9692118195493195,1.039999984516383
B1,91,92,2025-05-01T22:45,0.7455066929509259,74.55066929509259,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9710650693909644,1.0399999878785982
B1,92,93,2025-05-01T23:00,0.7522755542376945,75.22755542376946,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9703025515037557,1.0399999865651688
B1,93,94,2025-05-01T23:15,0.7558558675609534,75.58558675609534,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9698406996472944,1.0399999857952886
B1,94,95,2025-05-01T23:30,0.7375176651327265,73.75176651327266,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9722744072646948,1.039999990275416
B1,95,96,2025-05-01T23:45,0.7197714191719158,71.97714191719157,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.975177307765207,1.0399999954300847
B2,0,1,2025-05-01T00:00,0.702102049923326,70.2102049923326,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9673116188345643,1.0399999922659946
B2,1,2,2025-05-01T00:15,0.6901539086701967,69.01539086701966,Line.ln5775442-1|t2|l2823592|node1,0.9675316086573865,1.042798261311007
B2,2,3,2025-05-01T00:30,0.6772976732036929,67.72976732036929,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9666243580288258,1.0436250083130252
B2,3,4,2025-05-01T00:45,0.6730495317476843,67.30495317476843,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9732158981520889,1.039999987841532
B2,4,5,2025-05-01T01:00,0.6659093634247321,66.5909363424732,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9705764794213849,1.0400685275750408
B2,5,6,2025-05-01T01:15,0.6492616478034254,64.92616478034255,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9741780310683651,1.040024854978624
B2,6,7,2025-05-01T01:30,0.6382662215364769,63.82662215364769,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9680489812826548,1.0399999927629546
B2,7,8,2025-05-01T01:45,0.6243628502113806,62.43628502113806,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9678357678041324,1.0399999943330551
B2,8,9,2025-05-01T02:00,0.6263353170229284,62.63353170229284,Line.ln5742828-2|t2|m1209814|node1,0.9697730496031199,1.0418076939793122
B2,9,10,2025-05-01T02:15,0.6168462954618704,61.68462954618704,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9687751047142011,1.0399999959131374
B2,10,11,2025-05-01T02:30,0.6087586133912225,60.87586133912225,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9715266334559797,1.0401985086510974
B2,11,12,2025-05-01T02:45,0.6035093970504618,60.35093970504618,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9719594325828284,1.0400612576063946
B2,12,13,2025-05-01T03:00,0.6117955887817746,61.17955887817747,Line.ln5710794-3|t1|hvmv_sub_48332|node1,0.9748650397774347,1.0487193139018487
B2,13,14,2025-05-01T03:15,0.6085672345899129,60.85672345899129,Line.ln5775442-1|t2|l2823592|node1,0.9686552738955632,1.0399999841139425
B2,14,15,2025-05-01T03:30,0.6119232306107467,61.192323061074674,Line.hvmv_sub_connector|t1|_hvmv_sub_lsb|node1,0.9745213540344894,1.0466028926991087
B2,15,16,2025-05-01T03:45,0.6100059440025652,61.000594400256524,Line.ln5775442-1|t2|l2823592|node1,0.9729819502949637,1.0401024983537388
B2,16,17,2025-05-01T04:00,0.6205642445589368,62.056424455893676,Line.ln5775442-1|t2|l2823592|node1,0.9728223642961591,1.0401146065409268
B2,17,18,2025-05-01T04:15,0.6258937681811624,62.589376818116236,Line.ln5775442-1|t2|l2823592|node1,0.972282622420434,1.0400830807174295
B2,18,19,2025-05-01T04:30,0.7146679651122302,71.46679651122302,Line.ln5775442-1|t2|l2823592|node1,0.969334195925768,1.0416909736844626
B2,19,20,2025-05-01T04:45,0.6276966575243524,62.769665752435245,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.973296395236192,1.043721649735486
B2,20,21,2025-05-01T05:00,0.758894182569032,75.8894182569032,Line.ln5775442-1|t2|l2823592|node1,0.9693458677280651,1.040946397534112
B2,21,22,2025-05-01T05:15,0.6637574364768404,66.37574364768403,Line.ln5775442-1|t2|l2823592|node1,0.9634601268182102,1.0399999713796517
B2,22,23,2025-05-01T05:30,0.6803382007437434,68.03382007437435,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9759551556390921,1.040050019094244
B2,23,24,2025-05-01T05:45,0.7050787331534845,70.50787331534845,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9732880103701123,1.0399999970805178
B2,24,25,2025-05-01T06:00,0.7441223772613672,74.41223772613672,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.969083706615483,1.039999989251012
B2,25,26,2025-05-01T06:15,0.7892053007850447,78.92053007850447,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9652912098117828,1.0404959628445698
B2,26,27,2025-05-01T06:30,0.827760700858464,82.7760700858464,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9596970782391084,1.0399999655883276
B2,27,28,2025-05-01T06:45,0.8468158441623062,84.68158441623062,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9627673984944477,1.0399999958784798
B2,28,29,2025-05-01T07:00,0.874152969236153,87.4152969236153,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9670617396639952,1.0401514358031105
B2,29,30,2025-05-01T07:15,0.8945877309730762,89.45877309730761,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9641990700534382,1.0439697063167732
B2,30,31,2025-05-01T07:30,0.8918606221365599,89.18606221365599,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9648499137994632,1.0401423466161523
B2,31,32,2025-05-01T07:45,0.8712017393184379,87.1201739318438,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9673165764149353,1.045294520278579
B2,32,33,2025-05-01T08:00,0.8345829675473753,83.45829675473753,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9693608202642675,1.0455667667173048
B2,33,34,2025-05-01T08:15,0.7968080506193387,79.68080506193387,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9647275913086951,1.0417025999597163
B2,34,35,2025-05-01T08:30,0.7381748455431643,73.81748455431642,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9677063412492238,1.0400481974453437
B2,35,36,2025-05-01T08:45,0.6991686471041333,69.91686471041334,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9741922537770014,1.0499999999927074
B2,36,37,2025-05-01T09:00,0.6621712984318293,66.21712984318293,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9777323808564503,1.0439564089742712
B2,37,38,2025-05-01T09:15,0.6253480030978757,62.53480030978758,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9773858773695148,1.0476104900166339
B2,38,39,2025-05-01T09:30,0.5757342573984224,57.57342573984224,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9855593425209106,1.0423654879414224
B2,39,40,2025-05-01T09:45,0.5394285024577847,53.94285024577847,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.981924654558398,1.0413796554823265
B2,40,41,2025-05-01T10:00,0.5017124441401615,50.171244414016144,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9806464436556491,1.0425588441972915
B2,41,42,2025-05-01T10:15,0.4738543955752172,47.38543955752172,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9797976773220466,1.041244480044531
B2,42,43,2025-05-01T10:30,0.4503292107599911,45.03292107599911,Line.hvmv_sub_connector|t1|_hvmv_sub_lsb|node1,0.9821673121176129,1.0434997133358468
B2,43,44,2025-05-01T10:45,0.4405258470937649,44.05258470937649,Line.hvmv_sub_connector|t2|hvmv_sub_48332|node1,0.9822395314240228,1.044393082050078
B2,44,45,2025-05-01T11:00,0.4146127824006759,41.46127824006759,Line.ln5775442-1|t2|l2823592|node1,0.977814698586518,1.0426636165404983
B2,45,46,2025-05-01T11:15,0.4131102945743804,41.31102945743804,Line.ln6291242-1|t2|m1209791|node1,0.9822770443693651,1.0408081611769613
B2,46,47,2025-05-01T11:30,0.5064581461573755,50.64581461573755,Line.ln5775442-1|t2|l2823592|node1,0.97764015728591,1.039999981584233
B2,47,48,2025-05-01T11:45,0.4481941388016299,44.81941388016299,Line.ln5775442-1|t2|l2823592|node1,0.9849509492308064,1.0426999674354254
B2,48,49,2025-05-01T12:00,0.4020301180059177,40.20301180059177,Line.ln5775442-1|t2|l2823592|node1,0.9830056347272886,1.039999977881684
B2,49,50,2025-05-01T12:15,0.3966658354771873,39.66658354771873,Line.ln5775442-1|t2|l2823592|node1,0.9837906757894719,1.0399999790908616
B2,50,51,2025-05-01T12:30,0.4627368696579865,46.273686965798646,Line.ln5775442-1|t2|l2823592|node1,0.978697810655214,1.039999973714605
B2,51,52,2025-05-01T12:45,0.4566299586448502,45.66299586448502,Line.ln6291242-1|t2|m1209791|node1,0.9780157082681309,1.0409765333593977
B2,52,53,2025-05-01T13:00,0.4543596200197699,45.43596200197699,Line.ln5775442-1|t2|l2823592|node1,0.9838272595669402,1.0449341515644466
B2,53,54,2025-05-01T13:15,0.408233249451822,40.8233249451822,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9896911771655689,1.0456793032576743
B2,54,55,2025-05-01T13:30,0.42600206451532974,42.600206451532976,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9893013254530899,1.0462328543852466
B2,55,56,2025-05-01T13:45,0.4320193723518179,43.201937235181795,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9819392353374078,1.0436752819368789
B2,56,57,2025-05-01T14:00,0.4950422687598906,49.50422687598906,Line.ln5775442-1|t2|l2823592|node1,0.9807695491184918,1.0441044573193285
B2,57,58,2025-05-01T14:15,0.4754968655216474,47.54968655216474,Line.ln5775442-1|t2|l2823592|node1,0.9852798659906098,1.0458765225462987
B2,58,59,2025-05-01T14:30,0.5252001754976011,52.52001754976011,Line.ln5775442-1|t2|l2823592|node1,0.9829530943491209,1.0399999681855745
B2,59,60,2025-05-01T14:45,0.5665780083552736,56.65780083552736,Line.ln6291242-1|t2|m1209791|node1,0.9813382989014418,1.0402551801012498
B2,60,61,2025-05-01T15:00,0.5403369074995525,54.033690749955255,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9766016594872103,1.0399999953971353
B2,61,62,2025-05-01T15:15,0.5837430214104029,58.37430214104029,Line.ln5775442-1|t2|l2823592|node1,0.9783348207090264,1.0406943768694665
B2,62,63,2025-05-01T15:30,0.6073043185704959,60.730431857049595,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9836692856405266,1.040058133626204
B2,63,64,2025-05-01T15:45,0.6443125545971707,64.43125545971708,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9785511025335409,1.0399999903344008
B2,64,65,2025-05-01T16:00,0.6898105726234041,68.9810572623404,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.976304819138431,1.043962059793575
B2,65,66,2025-05-01T16:15,0.7297192672643218,72.97192672643217,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9719725244680749,1.041018791046858
B2,66,67,2025-05-01T16:30,0.7865508766338142,78.65508766338142,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9657939227767531,1.039999976082388
B2,67,68,2025-05-01T16:45,0.8223350804614387,82.23350804614387,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9584504864062735,1.0409351563658
B2,68,69,2025-05-01T17:00,0.864430251122667,86.4430251122667,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9654219501638697,1.0428209607288266
B2,69,70,2025-05-01T17:15,0.8928462001769177,89.28462001769178,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9621198374776158,1.0417974034128428
B2,70,71,2025-05-01T17:30,0.9106666987892961,91.0666698789296,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9627782795666957,1.0401095515069134
B2,71,72,2025-05-01T17:45,0.9276360105847948,92.76360105847948,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9636919541061312,1.0400812965112003
B2,72,73,2025-05-01T18:00,0.9276828675904789,92.7682867590479,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9535606338511105,1.0399999707531289
B2,73,74,2025-05-01T18:15,0.9331775770315386,93.31775770315386,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9528796592076764,1.0399999693031468
B2,74,75,2025-05-01T18:30,0.9310401210584538,93.10401210584538,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9530130659807391,1.0399999696206987
B2,75,76,2025-05-01T18:45,0.9272111742602658,92.72111742602658,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.95366602532037,1.0399999706784733
B2,76,77,2025-05-01T19:00,0.9214864656300911,92.14864656300911,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9555619731702898,1.0399999707269216
B2,77,78,2025-05-01T19:15,0.9174729639141068,91.74729639141069,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9561259141784626,1.039999972041215
B2,78,79,2025-05-01T19:30,0.9278059413053958,92.78059413053958,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9539232096126747,1.0399999838765615
B2,79,80,2025-05-01T19:45,0.9197437886452337,91.97437886452336,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9549255343204701,1.039999986067489
B2,80,81,2025-05-01T20:00,0.9132710539055471,91.3271053905547,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9629305689641077,1.040073658401305
B2,81,82,2025-05-01T20:15,0.8908103028120629,89.08103028120628,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9649899144204236,1.0401552912767857
B2,82,83,2025-05-01T20:30,0.8773292424499234,87.73292424499233,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9629653934148249,1.0399999943420248
B2,83,84,2025-05-01T20:45,0.8648149399714717,86.48149399714717,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9671553069715791,1.0426327616996143
B2,84,85,2025-05-01T21:00,0.8426561209200816,84.26561209200815,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9668851469815071,1.043600220395284
B2,85,86,2025-05-01T21:15,0.8260790873242416,82.60790873242416,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9698561379622958,1.0446492989459566
B2,86,87,2025-05-01T21:30,0.819309010444853,81.93090104448531,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.969960377169438,1.0402958753228873
B2,87,88,2025-05-01T21:45,0.8006018160024324,80.06018160024324,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9713816529712661,1.0402798448809065
B2,88,89,2025-05-01T22:00,0.7869580033754441,78.69580033754441,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9625722689791433,1.0432453275543327
B2,89,90,2025-05-01T22:15,0.780855997505769,78.08559975057689,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9668721181101256,1.042826775236399
B2,90,91,2025-05-01T22:30,0.7723591229830316,77.23591229830316,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9677361123844412,1.0399999686522499
B2,91,92,2025-05-01T22:45,0.7873666869413082,78.73666869413081,Line.ln5775442-1|t2|l2823592|node1,0.9710054779770819,1.0400961200896925
B2,92,93,2025-05-01T23:00,0.7586020106912206,75.86020106912206,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9697405728555165,1.0399999826388961
B2,93,94,2025-05-01T23:15,0.7584870053170811,75.84870053170812,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9703941890789531,1.0399999855754103
B2,94,95,2025-05-01T23:30,0.7793108986667597,77.93108986667598,Line.ln5775442-1|t2|l2823592|node1,0.971776037496749,1.0399999969804914
B2,95,96,2025-05-01T23:45,0.7280492024169946,72.80492024169945,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9732438512318023,1.039999976972632
B3,0,1,2025-05-01T00:00,0.7019266612512685,70.19266612512685,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9753726489269633,1.0401650310790491
B3,1,2,2025-05-01T00:15,0.6861236855990785,68.61236855990785,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9779114787925824,1.0402422355517402
B3,2,3,2025-05-01T00:30,0.6845813605807426,68.45813605807426,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9702978916706583,1.0399999674736096
B3,3,4,2025-05-01T00:45,0.6713138669790175,67.13138669790175,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9858912807213404,1.0403171967919915
B3,4,5,2025-05-01T01:00,0.6589734861498608,65.89734861498609,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9840993090700052,1.04018138286126
B3,5,6,2025-05-01T01:15,0.6468636801615496,64.68636801615496,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9818888867511983,1.0405952325623598
B3,6,7,2025-05-01T01:30,0.6347615798073729,63.47615798073729,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9875743927293459,1.0401416318938863
B3,7,8,2025-05-01T01:45,0.6260932704490051,62.60932704490051,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9873229444544707,1.0401028736042606
B3,8,9,2025-05-01T02:00,0.6140072339643018,61.40072339643018,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.973770826474136,1.039999962902197
B3,9,10,2025-05-01T02:15,0.6138148877589434,61.38148877589435,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9826138564960549,1.0447866422709426
B3,10,11,2025-05-01T02:30,0.6093553919319643,60.93553919319643,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9777734101547895,1.0402169752088675
B3,11,12,2025-05-01T02:45,0.6143886171790528,61.43886171790528,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9774586788546661,1.0399999741541401
B3,12,13,2025-05-01T03:00,0.6042476175720672,60.424761757206724,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.975507438577147,1.0399999659548305
B3,13,14,2025-05-01T03:15,0.6005732954990934,60.05732954990934,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9760560852005632,1.0399999673018463
B3,14,15,2025-05-01T03:30,0.6054774395247621,60.54774395247621,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9755576578083405,1.0399999664622865
B3,15,16,2025-05-01T03:45,0.6034282902244084,60.34282902244084,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9758081420589932,1.0399999669759283
B3,16,17,2025-05-01T04:00,0.6219224269974576,62.19224269974576,Line.hvmv_sub_connector|t1|_hvmv_sub_lsb|node1,0.9869568181272944,1.0403035557751656
B3,17,18,2025-05-01T04:15,0.6269337019688389,62.69337019688389,Line.ln5710794-3|t1|hvmv_sub_48332|node1,0.98664342439869,1.0402693754001642
B3,18,19,2025-05-01T04:30,0.6192445410188004,61.924454101880045,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9824686927914155,1.040186050546681
B3,19,20,2025-05-01T04:45,0.6309003202673499,63.09003202673499,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9837396746894621,1.0401442596919734
B3,20,21,2025-05-01T05:00,0.6535603328681563,65.35603328681563,Line.ln6291242-1|t2|m1209791|node1,0.9752238731466953,1.040182380714176
B3,21,22,2025-05-01T05:15,0.7212717796311784,72.12717796311784,Line.ln5775442-1|t2|l2823592|node1,0.9748843093128895,1.0399999944748894
B3,22,23,2025-05-01T05:30,0.6814190526010566,68.14190526010566,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9790571485374848,1.040036392080043
B3,23,24,2025-05-01T05:45,0.7569840258922585,75.69840258922585,Line.ln5775442-1|t2|l2823592|node1,0.969691911402898,1.03999998482351
B3,24,25,2025-05-01T06:00,0.747158169298437,74.7158169298437,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.970442672176424,1.0399999858670035
B3,25,26,2025-05-01T06:15,0.7839608317505989,78.3960831750599,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9640372627004558,1.039999977065325
B3,26,27,2025-05-01T06:30,0.8244701896072997,82.44701896072996,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9631382919602781,1.0399999749359528
B3,27,28,2025-05-01T06:45,0.8487854509214017,84.87854509214017,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9604491327352261,1.0399999704588354
B3,28,29,2025-05-01T07:00,0.8850672077846706,88.50672077846707,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.95803829027766,1.0399999686805887
B3,29,30,2025-05-01T07:15,0.8979298009212852,89.79298009212852,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9576688453538791,1.0399999697730153
B3,30,31,2025-05-01T07:30,0.8955281750615465,89.55281750615465,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9573569391675923,1.0399999674481288
B3,31,32,2025-05-01T07:45,0.8749468776202379,87.49468776202379,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9603829670779245,1.0399999731849239
B3,32,33,2025-05-01T08:00,0.8377879883355042,83.77879883355041,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9635242072475726,1.0399999749195512
B3,33,34,2025-05-01T08:15,0.8013298285260814,80.13298285260814,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.969641613395387,1.0400539702671554
B3,34,35,2025-05-01T08:30,0.741235814436888,74.1235814436888,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9745562228093554,1.039999995128761
B3,35,36,2025-05-01T08:45,0.6986505101249982,69.86505101249982,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9798956235072334,1.040074402267966
B3,36,37,2025-05-01T09:00,0.6561924969411742,65.61924969411741,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9853699386443511,1.040189926107015
B3,37,38,2025-05-01T09:15,0.6254311819802812,62.543118198028125,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9894038551916114,1.0402955846863542
B3,38,39,2025-05-01T09:30,0.5777932657252474,57.77932657252474,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9864377300424131,1.0411324401445219
B3,39,40,2025-05-01T09:45,0.5367827664274849,53.67827664274849,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9878092960930185,1.0406744462380977
B3,40,41,2025-05-01T10:00,0.4980609246724371,49.806092467243715,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9915673196211382,1.0413163470956721
B3,41,42,2025-05-01T10:15,0.4644510653075501,46.44510653075501,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9967502138380311,1.0416980129695996
B3,42,43,2025-05-01T10:30,0.44577626258566516,44.57762625856652,Line.ln5775442-1|t2|l2823592|node1,0.9950018313326855,1.0399999809254659
B3,43,44,2025-05-01T10:45,0.4321497288226709,43.21497288226709,Line.ln5775442-1|t2|l2823592|node1,0.9969595285797787,1.039999984297234
B3,44,45,2025-05-01T11:00,0.4082579572373015,40.82579572373015,Line.ln5775442-1|t2|l2823592|node1,1.0001264300454984,1.0399999890406215
B3,45,46,2025-05-01T11:15,0.4062554204719547,40.62554204719547,Line.ln5775442-1|t2|l2823592|node1,1.0003673946721026,1.0399999892472134
B3,46,47,2025-05-01T11:30,0.393334343718343,39.3334343718343,Line.ln5775442-1|t2|l2823592|node1,1.0020701374939134,1.0399999920226983
B3,47,48,2025-05-01T11:45,0.38994549885338736,38.994549885338735,Line.ln5775442-1|t2|l2823592|node1,1.0025497703472965,1.0399999928647141
B3,48,49,2025-05-01T12:00,0.3927203196369692,39.27203196369692,Line.ln5775442-1|t2|l2823592|node1,1.0000585389899703,1.0400487562654304
B3,49,50,2025-05-01T12:15,0.38841952379549183,38.841952379549184,Line.ln5775442-1|t2|l2823592|node1,0.9967786390121368,1.0399999867696323
B3,50,51,2025-05-01T12:30,0.3945903369811366,39.45903369811366,Line.ln5775442-1|t2|l2823592|node1,0.9962452218241322,1.039999985363555
B3,51,52,2025-05-01T12:45,0.38450117566074365,38.45011756607437,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.998197499988153,1.039999990723471
B3,52,53,2025-05-01T13:00,0.40091382961842276,40.09138296184228,Line.ln5775442-1|t2|l2823592|node1,0.9957539709429439,1.0399999849509685
B3,53,54,2025-05-01T13:15,0.4102109683193664,41.02109683193664,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9949470265115195,1.0399999828772502
B3,54,55,2025-05-01T13:30,0.42551690680723975,42.55169068072397,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9938608673017406,1.0399999803008937
B3,55,56,2025-05-01T13:45,0.4297364739050241,42.973647390502414,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9936671352557983,1.0399999799138697
B3,56,57,2025-05-01T14:00,0.45285578699390544,45.28557869939054,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9922428557946572,1.0399999765627237
