job_id,state_at_issue,workload_class,requested_GPUs,requested_nodes,requested_walltime_seconds,T_hat_point_seconds,T_hat_point_modeled_total_seconds,q90_plus_seconds,T_hat_safe_seconds,elapsed_seconds_at_issue,remaining_point_seconds,remaining_safe_seconds,point_covered,point_prediction_covered,safe_covered,covered,coverage_fallback_flag,missing_fields,model_version,model_id,model_source_HEAD,prediction_issue_time,requested_remaining_GPU_hours_at_issue,OLD_RS_predicted_release_slot,survival_category,elapsed_ge_requested,elapsed_gt_requested,requested_total_GPU_hours,OLD_RS_release_timestamp_AEST
7709227,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,231.0,55891.3359375,61467.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,36.0,69,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T11:15:00+10:00
7709228,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,231.0,55891.3359375,61467.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,36.0,69,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T11:15:00+10:00
7709229,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,231.0,55891.3359375,61467.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,36.0,69,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T11:15:00+10:00
7709230,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,231.0,55891.3359375,61467.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,36.0,69,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T11:15:00+10:00
7709568,RUNNING,RUNNING_FIXED,4.0,1,172800.0,123800.9609375,123800.9609375,5576.44921875,129377.41015625,18127.0,105673.9609375,111250.41015625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,172.0,124,A_ELAPSED_LT_POINT,False,False,192.0,2025-04-02T01:00:00+10:00
7709569,RUNNING,RUNNING_FIXED,4.0,1,172800.0,123800.9609375,123800.9609375,5576.44921875,129377.41015625,18127.0,105673.9609375,111250.41015625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,172.0,124,A_ELAPSED_LT_POINT,False,False,192.0,2025-04-02T01:00:00+10:00
7709576,RUNNING,RUNNING_FIXED,4.0,1,172800.0,123800.9609375,123800.9609375,5576.44921875,129377.41015625,13419.0,110381.9609375,115958.41015625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,178.0,129,A_ELAPSED_LT_POINT,False,False,192.0,2025-04-02T02:15:00+10:00
7709577,RUNNING,RUNNING_FIXED,4.0,1,172800.0,35643.203125,35643.203125,5576.44921875,41219.65234375,11149.0,24494.203125,30070.65234375,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,180.0,34,A_ELAPSED_LT_POINT,False,False,192.0,2025-04-01T02:30:00+10:00
7709578,RUNNING,RUNNING_FIXED,4.0,1,172800.0,35643.203125,35643.203125,5576.44921875,41219.65234375,6346.0,29297.203125,34873.65234375,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,185.0,39,A_ELAPSED_LT_POINT,False,False,192.0,2025-04-01T03:45:00+10:00
7709579,RUNNING,RUNNING_FIXED,4.0,1,172800.0,131283.90625,131283.90625,5576.44921875,136860.35546875,2853.0,128430.90625,134007.35546875,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,189.0,149,A_ELAPSED_LT_POINT,False,False,192.0,2025-04-02T07:15:00+10:00
7709580,RUNNING,RUNNING_FIXED,4.0,1,172800.0,35643.203125,35643.203125,5576.44921875,41219.65234375,6346.0,29297.203125,34873.65234375,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,185.0,39,A_ELAPSED_LT_POINT,False,False,192.0,2025-04-01T03:45:00+10:00
7709705,RUNNING,RUNNING_FIXED,4.0,1,172800.0,148099.796875,148099.796875,5576.44921875,153676.24609375,2853.0,145246.796875,150823.24609375,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,189.0,168,A_ELAPSED_LT_POINT,False,False,192.0,2025-04-02T12:00:00+10:00
7709706,RUNNING,RUNNING_FIXED,1.0,1,180000.0,63501.16015625,63501.16015625,5576.44921875,69077.609375,17278.0,46223.16015625,51799.609375,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,45.25,58,A_ELAPSED_LT_POINT,False,False,50.0,2025-04-01T08:30:00+10:00
7709707,RUNNING,RUNNING_FIXED,1.0,1,180000.0,63501.16015625,63501.16015625,5576.44921875,69077.609375,17854.0,45647.16015625,51223.609375,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,45.25,57,A_ELAPSED_LT_POINT,False,False,50.0,2025-04-01T08:15:00+10:00
7709708,RUNNING,RUNNING_FIXED,1.0,1,180000.0,63501.16015625,63501.16015625,5576.44921875,69077.609375,17854.0,45647.16015625,51223.609375,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,45.25,57,A_ELAPSED_LT_POINT,False,False,50.0,2025-04-01T08:15:00+10:00
7709709,RUNNING,RUNNING_FIXED,1.0,1,180000.0,63501.16015625,63501.16015625,5576.44921875,69077.609375,17854.0,45647.16015625,51223.609375,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,45.25,57,A_ELAPSED_LT_POINT,False,False,50.0,2025-04-01T08:15:00+10:00
7709711,RUNNING,RUNNING_FIXED,1.0,1,180000.0,63501.16015625,63501.16015625,5576.44921875,69077.609375,17749.0,45752.16015625,51328.609375,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,45.25,58,A_ELAPSED_LT_POINT,False,False,50.0,2025-04-01T08:30:00+10:00
7709712,RUNNING,RUNNING_FIXED,1.0,1,180000.0,63501.16015625,63501.16015625,5576.44921875,69077.609375,17749.0,45752.16015625,51328.609375,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,45.25,58,A_ELAPSED_LT_POINT,False,False,50.0,2025-04-01T08:30:00+10:00
7709714,RUNNING,RUNNING_FIXED,1.0,1,180000.0,63501.16015625,63501.16015625,5576.44921875,69077.609375,17693.0,45808.16015625,51384.609375,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,45.25,58,A_ELAPSED_LT_POINT,False,False,50.0,2025-04-01T08:30:00+10:00
7709715,RUNNING,RUNNING_FIXED,1.0,1,180000.0,63501.16015625,63501.16015625,5576.44921875,69077.609375,17693.0,45808.16015625,51384.609375,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,45.25,58,A_ELAPSED_LT_POINT,False,False,50.0,2025-04-01T08:30:00+10:00
7709716,RUNNING,RUNNING_FIXED,1.0,1,180000.0,63501.16015625,63501.16015625,5576.44921875,69077.609375,17693.0,45808.16015625,51384.609375,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,45.25,58,A_ELAPSED_LT_POINT,False,False,50.0,2025-04-01T08:30:00+10:00
7709717,RUNNING,RUNNING_FIXED,1.0,1,180000.0,63501.16015625,63501.16015625,5576.44921875,69077.609375,17693.0,45808.16015625,51384.609375,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,45.25,58,A_ELAPSED_LT_POINT,False,False,50.0,2025-04-01T08:30:00+10:00
7709718,RUNNING,RUNNING_FIXED,1.0,1,180000.0,63501.16015625,63501.16015625,5576.44921875,69077.609375,17693.0,45808.16015625,51384.609375,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,45.25,58,A_ELAPSED_LT_POINT,False,False,50.0,2025-04-01T08:30:00+10:00
7709719,RUNNING,RUNNING_FIXED,1.0,1,180000.0,63501.16015625,63501.16015625,5576.44921875,69077.609375,17693.0,45808.16015625,51384.609375,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,45.25,58,A_ELAPSED_LT_POINT,False,False,50.0,2025-04-01T08:30:00+10:00
7709723,RUNNING,RUNNING_FIXED,4.0,1,172800.0,148099.796875,148099.796875,5576.44921875,153676.24609375,1934.0,146165.796875,151742.24609375,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,190.0,169,A_ELAPSED_LT_POINT,False,False,192.0,2025-04-02T12:15:00+10:00
7709724,RUNNING,RUNNING_FIXED,4.0,1,172800.0,148099.796875,148099.796875,5576.44921875,153676.24609375,1934.0,146165.796875,151742.24609375,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,190.0,169,A_ELAPSED_LT_POINT,False,False,192.0,2025-04-02T12:15:00+10:00
7709729,RUNNING,RUNNING_FIXED,4.0,1,172800.0,17457.0234375,17457.0234375,5576.44921875,23033.47265625,13653.0,3804.0234375,9380.47265625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,177.0,11,A_ELAPSED_LT_POINT,False,False,192.0,2025-03-31T20:45:00+10:00
7714188,RUNNING,RUNNING_FIXED,1.0,1,3600.0,2.000455617904663,900.0,5576.44921875,3600.0,2.0,900.0,3598.0,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,1.0,4,A_ELAPSED_LT_POINT,False,False,1.0,2025-03-31T19:00:00+10:00
